DLS C6-C7,L C7,R C7,L Neck problems,neck pain,R neck,L Shoulder problems,L Shoulder trouble,R Shoulder problems,R Shoulder trouble,L Elbow problems,R Elbow trouble,L Arm,L Wrist problems,R Wrist problems,L lower arm disorders,R lower arm disorders,L Hand problems,R Hand problems,L bend of arm problems,R Armband,R bend of arm discomfort,L Medial elbow problems,R Medial elbow problems,L Finger trouble,R Finger trouble
-1.317905,0.973744,0.397768,-0.830893,-0.021595,0.399211,0.474778,1.305728,-0.306993,-0.833155,-0.135228,0.563363,-1.4238,0.268274,-0.664248,1.60398,0.801575,-0.585635,-0.142645,1.383436,0.565241,1.296823,1.269909,-0.111898,-1.35763,-0.409082
-0.611207,-0.2531,-1.601166,0.597696,-0.483895,-1.013332,-0.293396,-0.73721,-0.06396,-0.104978,-0.159188,-0.169334,0.110527,1.145652,0.091795,0.947148,-0.912933,-0.202319,-0.058288,-0.7999,0.673495,1.048098,-0.151501,-0.758509,-1.134899,-0.745675
-3.157263,0.549835,-1.193638,0.0909,0.549291,-1.155862,0.908601,1.151218,-0.553166,0.347362,-0.256739,-1.580271,-0.678126,-0.463525,0.565875,1.210965,-1.291604,-0.201872,0.247562,-0.254178,0.28118,0.398012,0.794281,0.248322,0.134603,-0.345465
1.361951,-1.349908,-1.133004,0.453452,-0.012753,0.666205,-0.327943,-0.777878,-0.126023,-0.166743,0.203312,-1.080245,1.057108,0.256724,-0.094381,-0.747599,-0.671123,-0.658087,1.294945,0.185514,-0.941911,0.579215,-0.232582,-1.103148,0.420079,0.28321
-0.050098,-0.34456,-0.030838,0.376626,0.461533,-0.938107,0.598424,-0.592546,0.353213,-0.586889,-0.131985,-0.587076,1.40927,-0.244459,0.547627,-0.9566,-0.490047,0.267503,-0.017787,0.155659,0.254844,-0.397766,-1.542495,-0.582042,1.006735,1.24512
-0.673363,1.045947,-0.696342,-1.800628,0.709796,-0.528465,-0.5855,0.35663,0.410268,-0.729708,-0.132726,1.098386,-0.638066,-0.09679,-0.559263,0.470951,0.093414,0.52731,0.437505,0.488322,-0.575836,-0.003693,0.105683,-0.980476,1.242984,-0.765049
0.790856,-0.144233,-1.205455,1.173236,0.36148,-1.05285,-0.91551,-0.942701,-1.163071,0.185537,-0.587073,-0.720731,0.653983,0.317768,0.742485,-0.346908,-0.854231,-1.629739,1.483345,0.488109,-1.236395,0.971125,-0.081789,-1.008795,0.409729,-1.420275
-0.410009,0.363639,-0.92091,0.691963,0.265579,-0.586232,0.715327,0.483137,-0.810027,0.862677,-1.198641,0.888599,-0.934331,-0.762545,1.036443,0.306969,0.169747,1.589069,1.347217,-0.094107,0.280646,0.744886,-0.423377,-1.46784,-0.053404,-0.240779
0.673439,0.547926,0.004834,-0.575069,-0.124945,0.568182,-1.463206,1.452486,0.071696,0.803994,-0.820645,0.312774,0.327693,1.325373,-0.923059,-0.23027,0.38036,1.024754,-1.298181,0.139534,0.046125,0.309151,0.390634,-1.076998,-0.356989,1.213981
2.050708,-1.034286,0.682644,0.942291,-0.016321,0.215922,0.218888,-0.077142,-0.391508,-0.517375,0.886755,-0.214532,-0.581689,-1.007739,-0.723375,-1.397343,0.151839,-0.607023,-0.123475,-0.341274,0.720148,-0.664788,-1.163108,0.536973,-0.504189,0.448749
-0.804801,0.539941,-1.364935,-1.428498,0.532618,0.133023,0.527824,0.341717,-0.288784,0.534769,-0.621772,-0.040698,0.012965,1.181038,1.146477,0.943694,-0.500051,0.518203,1.012121,-0.249596,-0.237139,0.570152,0.041341,-0.278573,-0.417342,-0.195259
0.482745,1.2452,1.040194,-1.234436,0.114895,1.137605,-0.454289,0.314311,0.377411,-0.708014,-0.405523,0.773475,-0.829946,0.231421,-0.397526,1.238737,1.310066,1.049558,0.084569,-0.906289,0.99857,0.094427,1.226931,1.418608,0.20416,1.197448
0.909929,-0.671784,0.021298,0.20305,-0.189382,-1.340342,0.181835,1.120559,-0.068823,1.150695,0.242575,0.21511,-1.041904,-0.020964,0.531531,-0.645392,0.341026,0.142361,-0.679899,0.176821,0.378758,-0.293811,-0.268858,-0.667073,-0.935385,-0.33191
0.359791,0.871895,-0.250282,-0.425179,0.516526,-0.27113,0.834832,0.234161,0.523426,-0.833383,-0.721261,0.705659,-0.75415,-0.594805,0.472826,0.141586,-0.092684,0.615908,-0.860952,-0.508896,0.072441,0.036447,0.916717,1.027321,0.472299,1.023826
0.208899,-0.17184,0.970663,0.167257,-0.888334,0.165075,-0.245511,-0.716136,0.081775,0.190837,-0.438657,-0.240066,0.958755,-0.494042,-0.46817,0.679748,0.354142,0.24744,0.140415,0.388519,-0.289471,-0.579978,-0.472519,0.174414,-0.373918,0.01923
-2.773302,1.243271,0.349519,0.046411,-0.640676,0.591846,0.781081,0.439717,0.632821,0.117454,-0.592294,-0.370363,-0.375074,0.931233,0.686362,0.729854,0.874867,0.307065,-0.163662,0.657394,-0.403019,-0.115753,0.806197,-0.611561,-0.162265,-1.042118
-0.997427,1.352812,0.040176,-0.517121,0.854101,-0.53957,0.301844,0.40822,0.795595,0.439754,1.189537,-0.155595,-0.108209,1.033528,-0.921707,0.860125,1.404409,-0.286112,0.417366,1.180493,-0.613972,-0.268054,1.084748,0.435616,1.252388,0.920449
1.665698,-0.7974,-0.028897,0.860817,0.014932,-1.289328,-0.575135,1.105106,0.340407,0.172139,-0.345934,-1.035063,0.650981,-0.479061,-0.179814,-1.126419,0.484338,-1.097209,0.750398,-0.462267,0.675205,-0.261334,-0.405192,0.81656,-0.597702,1.438039
0.36142,0.153926,1.165182,-0.41423,-0.003014,0.74491,0.308464,0.264881,0.530693,0.124885,-1.154591,0.639955,-0.76655,-0.18089,1.087794,0.25206,0.396195,0.571291,1.091826,0.767023,0.581538,-0.563349,0.848889,-0.103301,0.885768,0.269474
0.347545,-0.083239,-1.10614,-0.094065,-0.241244,-0.876551,0.606998,-0.933754,-0.418089,0.363042,0.39059,-0.311355,-0.561478,-0.531789,1.214705,-0.834412,0.102705,-1.259444,0.667721,0.886174,-0.387487,0.637737,-0.288226,-0.536655,0.196935,-0.373871
-0.214078,-0.276482,0.247855,0.800066,-0.015671,-0.734337,-0.621118,-0.024152,-0.690749,1.180426,-0.893446,0.375393,0.161584,-1.316184,-0.506797,-1.067491,0.047292,-0.590295,-0.9347,-1.132509,-0.122078,0.580877,-0.714971,0.042233,0.011706,0.30636
-1.410538,0.31413,0.046512,-0.991549,-0.135631,0.80212,0.660445,-0.849589,-0.166709,-1.048667,-0.851622,0.539616,0.104862,0.723322,-0.620629,-0.759186,1.572422,-0.278347,1.349074,-0.584583,0.365362,0.740313,-0.089792,0.852252,-0.558493,-0.441505
0.365422,-1.078251,0.347417,0.708366,-0.254465,0.434472,-0.530694,0.556574,-0.093338,0.953796,0.809549,0.15655,0.492408,0.074498,-0.170835,-1.666713,-0.045177,-0.73487,-0.143678,0.092195,-0.019985,-1.343404,-0.394735,0.237289,-1.98029,-1.11478
1.375407,-0.234494,-0.378876,-0.558831,-0.966266,-0.623452,-0.90633,-0.905828,-0.540909,0.300991,1.049245,-0.64447,0.655232,0.39634,-0.51056,-0.52482,0.16863,-1.342568,0.682574,0.376191,0.420497,0.76972,-1.395465,-0.069571,-1.010551,-0.624098
-1.027217,1.043038,-0.502549,-1.314366,1.527204,-0.6726,0.504566,0.947807,0.125882,-0.103257,-0.265949,-0.540572,-1.424303,0.810341,-1.266942,-0.278595,0.770084,1.255766,0.224947,-0.33446,-0.708345,0.959548,0.141971,-1.26649,1.332435,-1.060543
-0.70544,-0.416857,0.695299,0.627204,0.768516,1.180828,0.37278,0.399754,0.974948,-0.201033,0.218316,1.457705,0.727928,0.726961,-1.460336,-1.091243,-0.530197,-0.773645,-0.279324,0.734582,-0.099602,-0.948721,0.631458,0.616601,0.156879,0.840273
0.495633,-0.949346,-0.645142,-1.215282,0.232676,0.214544,-0.933066,-0.529034,0.490237,0.850713,0.811127,-0.320431,-0.853585,0.105225,0.357503,-0.754606,0.650579,-0.277381,0.339841,0.755341,-0.791365,0.070131,-1.064815,-1.086511,-0.614517,0.128306
-0.124911,0.362227,-1.26763,-0.619003,0.639818,-0.643214,0.640194,-0.878611,-1.284954,1.342939,-0.383832,-0.616321,0.337435,0.845297,-0.737918,0.316072,-0.105543,-0.179695,0.250096,-0.906435,-0.795363,0.836984,0.990236,-0.154904,-0.241338,0.32584
0.809488,-0.759722,0.656144,-0.166302,0.981055,0.919306,-0.808404,-0.594924,0.461454,0.285641,-0.691025,-0.112265,0.394202,-1.174982,-0.650737,0.140286,-0.114529,0.463209,-0.243132,-0.46236,0.479943,-0.531592,-1.105214,0.226286,0.227517,0.12351
-0.324718,0.926758,0.060362,-0.638926,-0.055019,-0.851843,0.500246,0.728806,-0.037958,0.253952,-1.180986,-0.648872,-0.736071,0.202098,-0.081829,0.585437,0.798631,0.810802,-1.019334,0.767857,0.564578,0.397674,-0.903142,-0.799243,0.582449,0.900997
-0.399594,-1.013105,-1.345148,0.6,0.325421,-0.433749,-0.828033,0.781816,-1.039896,0.908554,0.074021,-1.003364,-1.810434,-1.476577,1.036712,-0.433263,-0.806056,-0.205622,0.725072,-0.134189,-0.874396,1.549482,-0.419179,-1.443685,-0.172147,0.140399
-1.418675,-1.304844,-0.653067,0.867786,-1.44268,-0.304875,-0.311061,-0.371525,-0.120393,1.723209,0.332684,0.478161,0.538121,0.37579,0.194317,-1.086332,-1.318129,-0.776862,-0.747591,-0.302281,0.2082,1.249765,-0.561986,-0.316573,-0.635639,-0.686826
-0.738939,0.075179,0.726286,1.397382,0.209977,-0.796271,-0.864384,-0.547779,0.055088,-1.558347,0.571469,-0.03749,0.722342,-0.990906,-0.400654,0.964519,-0.033471,0.201827,-1.454771,0.40117,0.269228,-0.252284,0.003945,-0.547945,-0.797806,-0.357871
0.99032,-1.432943,0.490572,0.575423,0.061679,0.118973,0.12068,1.008257,-0.404017,0.100587,0.311729,-0.344708,0.23406,-0.557729,-0.606729,-1.228383,0.051774,0.085761,-1.356762,-0.927648,0.725882,-0.497968,-0.828829,0.410983,-0.945165,0.580813
0.281677,0.287357,-0.739625,-0.590939,0.282326,0.392337,0.353371,0.795034,-0.353539,-0.337203,-1.256413,-0.797833,0.276795,0.32785,0.864838,-0.800517,-0.993796,0.703888,-0.884877,-0.994819,-0.781222,0.458249,-0.666982,0.695031,0.116774,-1.23898
-0.454802,0.044342,-0.018917,-0.785609,0.829016,-0.568538,-0.942326,0.418457,-0.364238,0.058205,-1.359344,-0.249078,0.373624,-0.616641,0.380572,0.07204,0.711388,-0.287553,-0.788072,0.578212,-1.04407,1.216423,0.484813,0.41156,0.845477,0.090081
-0.717541,-0.025448,0.217407,0.489615,0.030422,0.208756,1.138521,-0.469837,-0.666019,1.02746,-1.250826,0.189589,-0.57873,0.499734,0.136652,0.469866,0.443226,-0.293863,1.070637,0.340664,-0.9332,-1.001934,-0.466261,0.345314,-0.548107,-1.088412
0.77213,-0.540903,0.672177,0.60476,0.021572,1.081255,0.678664,0.104591,0.593699,0.278464,1.281285,0.770907,0.084208,-0.425945,-0.756515,0.447404,0.454205,-0.360019,-0.478681,-0.36764,0.32939,-0.661441,-0.371959,-0.630725,-0.434235,-0.648466
1.21868,-0.931934,0.719121,-0.200559,-1.059939,0.524788,-0.676958,0.421098,0.599919,0.88883,0.076132,0.608817,0.70438,0.403152,-0.588259,0.071439,0.76437,-0.945301,-0.711798,-1.081745,-0.115083,-0.584999,-0.281792,0.549308,-0.068704,-0.205685
2.493046,-0.300972,-0.326612,-0.028618,0.673152,-0.869382,0.741907,-1.239826,-0.672221,1.058971,0.521626,1.287645,0.901424,0.160934,1.19548,-0.060949,0.074178,0.077683,0.514034,0.121049,0.627105,-0.783242,-1.046899,-1.692022,0.944663,-0.713958
1.245276,-0.515947,-0.90275,0.492983,-0.412715,-0.394046,0.297397,-0.814857,0.19063,-0.697225,1.054913,0.492388,0.222943,-1.109734,0.045826,-0.122908,-0.497412,1.02672,0.885169,-0.378956,-0.601726,0.796236,0.083917,-0.755721,-0.18004,0.120025
-1.066266,-0.762171,0.429104,0.771501,-0.526154,-0.361484,0.955431,-0.820259,0.813909,0.395123,-0.539021,-0.216794,0.369859,-0.931177,-0.368803,-0.365928,1.270192,-0.751669,-0.114278,-1.036667,0.613081,0.047916,-0.568584,0.414583,-0.086964,0.284275
0.706075,0.80064,0.727178,-0.83771,-0.175954,0.715312,1.119684,0.934798,-0.305401,0.085678,-0.242123,1.38663,-0.846582,0.303715,1.390483,0.703835,0.577946,0.683459,-0.138689,-0.149416,0.744088,-1.003941,1.159976,0.693504,1.100731,1.174497
1.1506,-0.093086,0.367016,-0.768144,0.397688,-0.725157,0.16238,-1.125361,0.583425,-0.919806,-0.471007,-0.34746,-1.203682,0.006668,-0.298487,-0.234397,0.983534,-1.15115,-0.133009,0.180608,0.323744,-0.095352,-0.376753,-0.071739,-0.479321,0.811157
2.075148,-1.168837,-0.241086,1.212486,-0.796763,-0.593665,0.527561,-1.371035,-0.923164,0.189143,0.049543,0.63016,0.491244,-0.126727,0.672407,-0.759584,0.409196,0.253104,0.658022,-0.194807,-0.438159,-0.009874,-0.653513,0.318879,-0.578055,-0.565603
-0.19996,0.244326,-0.6274,0.325031,0.84603,-0.319088,0.109915,0.924861,-0.437933,0.427452,-0.741317,1.072991,-0.05117,0.715324,0.529966,0.297322,-0.07663,-0.260093,0.285685,1.556611,-0.45962,0.056554,0.874466,-1.163747,-0.878288,-0.757399
-0.199654,0.004769,-0.950322,-0.254968,-0.468593,-0.522598,-0.52768,1.416961,0.489935,0.951299,0.130803,-0.532097,0.16873,-0.386617,0.840773,0.581984,0.12816,-0.753792,0.57548,-0.793972,-0.896092,0.920284,1.019267,-1.069002,-0.924462,-0.387136
-1.856191,0.256408,-0.029368,0.901458,0.489182,-0.512069,0.853477,0.13882,-0.750571,0.5756,-0.528184,0.709674,0.932777,-0.608696,0.218203,-0.023325,0.639529,1.362382,-0.423971,1.175464,0.439116,-0.530787,0.018529,1.053955,0.524318,0.031288
-1.386169,0.45312,-1.083415,0.217591,0.596778,0.890318,-0.217611,0.859268,-0.478452,-0.006158,-0.911223,0.164256,-1.285124,0.318152,0.485839,-0.026404,-0.568238,-0.248534,0.797488,0.329756,1.411692,1.188721,0.267268,-0.86468,-0.307092,-1.017401
-0.104858,0.536133,0.093026,-1.211162,0.006,0.576207,0.231566,1.634825,-0.220684,-0.674431,0.393258,-0.013111,-0.345075,0.6826,-0.21796,-0.39978,-0.612927,0.773995,-0.525609,1.153355,-0.281466,-0.411609,1.14267,0.729548,0.337705,0.346272
-0.835718,0.926314,0.724017,-0.263113,0.282287,0.53515,0.473891,-0.313961,-0.469783,-0.897651,0.825967,1.440104,-0.632698,0.887244,-0.516641,0.680071,0.907876,1.110755,-0.558509,-0.556442,1.648329,-1.151388,-0.50807,0.514897,0.365844,0.142335
-1.797073,0.642368,-0.366133,-0.045718,-0.075692,0.468742,0.778775,0.424428,-0.708974,0.502984,-0.411633,0.366046,-0.229296,0.661292,-0.047346,-0.555302,-0.369455,0.20075,-0.985393,-0.115017,0.366281,-0.188302,0.494888,0.397228,0.945621,0.00277
-0.03138,-0.256813,-0.700686,-0.15461,-0.13246,-1.796012,-0.458002,-0.867508,0.442426,1.027944,0.190243,-0.71423,-0.498615,-0.424735,0.487364,0.625659,-1.053542,0.006407,0.982114,0.001314,0.378458,-0.288208,0.679687,-0.598301,0.755552,-0.333623
0.83871,-0.100467,0.190006,-0.088603,0.866621,-0.750276,-0.679017,-0.506777,1.384091,-0.586656,0.738275,0.458929,0.669407,-0.168421,-1.032088,-0.257276,-0.394096,-0.524703,0.348053,0.302526,0.960957,0.437198,0.315458,0.122985,0.84647,-0.382068
0.207717,0.244919,-0.767477,-1.48048,-0.012867,-0.442631,-0.955857,0.609033,0.625544,0.594066,0.105749,0.761749,-0.375434,-0.176895,0.571301,0.747354,-1.358265,-0.023801,-0.380881,0.400411,0.575778,0.521366,-0.525247,1.486327,-0.056117,-0.428355
1.07906,0.669979,1.224409,-0.565844,-0.525543,0.875262,0.996632,0.162658,0.666783,-0.110609,-0.454125,0.48263,-0.966169,-1.181449,-1.032377,0.050357,1.408209,0.228628,-0.279179,-0.331605,1.585402,-0.906684,-0.32553,0.700702,-0.304904,-1.024475
-0.746638,0.348177,0.759838,-0.022809,-0.367532,-0.604739,1.017199,0.157357,0.933832,-0.448104,-1.242022,0.594079,-1.293537,0.682622,1.189362,-0.239387,0.322568,-0.119231,-0.432203,-0.124894,0.653436,-0.163023,0.044359,0.455451,1.048336,0.538677
0.188885,0.900722,0.741819,-0.530931,0.23658,-0.255406,0.752617,1.019176,-0.428609,-1.026961,-0.457992,-0.753554,-1.335781,-1.321614,0.182464,0.24851,0.612977,1.114485,-0.304445,0.222996,0.682208,-0.665323,0.937582,-0.048761,0.516014,1.307441
-0.163175,0.638464,-0.78728,-0.507391,0.426185,-1.209607,0.263413,0.918835,-1.094184,1.157032,0.529071,-0.585595,-0.8402,0.147441,1.311114,-0.65081,-0.803127,-0.133459,-0.359416,0.108953,0.131672,0.666699,-0.728364,-0.733553,0.472811,-0.845836
-1.066067,0.60106,-1.100877,-0.299231,0.103164,-0.721333,-0.673539,0.734949,-0.94595,-0.359916,-0.377055,-0.244651,-0.235082,1.289088,0.243558,1.103964,-0.566788,-0.073232,0.594099,0.757382,-0.738495,0.922474,1.367878,-0.134976,0.978053,0.839359
0.234761,-0.191597,-0.494499,0.684057,0.401483,0.957074,0.053711,0.350387,-0.198317,0.562162,-0.565272,0.805406,0.075522,0.261516,0.552581,-0.05142,-0.583356,-0.146412,-0.050578,0.818516,0.376337,-0.728268,-0.084609,-0.119688,0.436841,-1.498091
-0.059376,0.393888,-0.048229,0.34815,0.984492,0.926375,0.177664,0.676431,1.475648,-1.019856,-0.550514,-0.598926,-0.663176,-0.309885,0.620805,0.565748,0.581324,1.19902,-0.094332,0.02072,0.859289,0.498095,-0.30223,-0.25857,0.836245,0.139935
0.985394,-0.061164,0.598528,0.550727,-0.464556,0.245788,0.700513,-0.074437,-0.722594,-0.074052,-0.08756,1.150331,-1.480743,-0.878731,-1.087781,0.439103,0.560626,-0.811185,-0.682386,-0.220662,-0.217283,-1.352077,-0.128045,1.012533,0.79476,0.618633
-0.508378,0.759757,-1.144778,-0.899199,1.245613,-1.040083,-0.338158,1.361198,-0.281803,0.556701,0.145038,1.12947,-0.072631,1.111371,0.637581,0.283232,-0.933342,0.866164,0.413465,0.0833,-0.313357,0.844692,-0.203424,-0.824847,-0.373074,-0.006335
0.34998,-0.660311,-0.011603,0.853901,0.734878,1.029182,-0.832117,-0.788902,0.262684,0.673549,0.182426,0.15441,-0.477005,0.41623,-0.212805,-0.872305,-0.589353,-0.493218,0.808498,-0.682322,0.792378,0.893335,1.134111,-0.07605,0.19089,0.738244
-1.219046,1.043464,0.296638,-1.362191,0.504163,0.832884,-1.029381,-0.250879,0.627931,-0.033669,-0.648739,1.19386,-0.046078,0.205889,-0.632895,1.389148,-0.991363,0.929809,-0.65462,-0.609079,-1.120763,0.831595,-0.54996,-0.114443,0.864746,0.314802
-0.03651,0.310814,-0.696504,1.115631,0.684352,0.061364,0.758823,0.494775,1.121501,0.530659,-0.359324,0.462249,-0.664192,-0.618661,0.642505,0.397187,0.515579,0.981171,0.575694,0.114411,1.483151,-0.582082,-0.49083,-1.215928,0.891678,-0.390055
2.056908,-0.262792,0.97564,0.047169,-0.231914,0.470782,-0.524406,0.115471,0.631781,-1.02808,-0.806463,-0.288704,0.524347,0.306791,-0.908513,-1.117485,0.046421,-1.265732,0.108841,0.193175,0.797071,-0.359734,1.011735,1.031953,-0.5277,1.255349
-1.180939,1.088424,0.079631,-1.304148,0.636958,0.077093,0.531575,0.351802,-0.6524,0.093487,0.393269,0.887159,-0.210875,1.007524,-1.298981,0.410881,0.780446,1.27603,-0.100569,-0.887979,0.029247,-0.140654,0.617148,0.788494,0.450289,-0.703284
0.736821,-0.408789,0.17967,0.816393,-0.803938,-0.189248,0.972946,-0.785851,1.123987,0.437075,0.928251,-0.206513,1.059651,0.494449,0.359539,-1.139294,-0.625503,-0.83542,-0.264421,-0.528483,0.792477,-1.162147,-0.758174,-0.08706,0.091465,0.097769
0.011379,-0.760271,-0.512141,0.291969,0.771918,-0.098447,0.46865,-0.088309,-0.09625,0.830343,0.655424,0.28729,0.681311,-1.063792,-0.114038,1.129527,1.600009,0.278542,-0.650895,0.55574,-0.530591,1.001667,-0.673137,1.218387,-0.823344,-0.840249
-2.215287,0.709617,0.425966,-0.832735,-0.39659,-0.373341,-0.059841,0.650393,1.118285,0.798557,-0.789737,0.832526,-0.953104,0.674317,-1.468576,1.009826,0.169402,0.805075,-1.372077,1.148638,0.51516,0.898622,-1.185582,1.119854,0.742922,-0.409459
-0.170437,0.746622,-0.452519,-1.312518,0.10901,-0.820598,0.69119,0.758285,-0.904269,-0.299512,-0.881386,-0.637746,-1.329035,0.830416,-0.045568,0.71989,-0.04361,-0.852096,-0.269597,-0.012896,0.991067,0.049593,0.887202,-0.303901,-0.558294,0.85777
-0.194576,-0.521588,-0.713652,-0.016394,0.876354,0.38695,-0.454873,-0.219493,-1.051592,-0.405081,0.768854,0.380999,0.539993,-0.773284,0.912092,0.565577,-0.073884,-0.966521,0.103045,-0.366375,0.702549,-0.119316,-1.094243,1.091515,-0.911694,0.577396
-0.066325,-0.278223,0.150128,-0.382207,0.368747,-0.377175,-0.180468,-0.026544,-0.997587,0.624238,0.493355,-0.414577,0.225438,-0.915244,-0.047396,-1.028374,0.75934,1.023486,-0.044983,0.303141,1.025058,0.958471,-1.167013,-1.37067,-1.175672,-0.483211
-0.893861,0.495227,0.020921,0.991451,0.528008,-0.7452,0.852964,-0.304976,0.015745,-0.080035,-0.264202,-0.282235,-0.37967,-0.470692,0.014922,-0.580986,0.131826,1.065852,-0.781866,-0.495068,-0.320911,0.453672,-0.443062,-0.812993,0.769279,-0.524335
0.10619,0.481871,0.043754,-0.778357,0.268325,-0.286948,0.439809,-0.809143,0.262807,0.723245,-0.977379,0.514445,0.513365,1.657556,0.335754,0.319622,0.462045,0.037708,0.044897,-0.846497,-0.168746,0.029884,-0.324089,1.041803,-0.747302,-0.556106
3.012837,-0.757337,0.231267,-1.06825,-0.369105,0.872766,0.137853,0.674788,-0.071947,0.889764,-1.190095,0.035281,0.830824,-0.342411,-0.517028,-0.941625,0.597959,-1.144282,0.780474,0.704115,-1.046699,0.521517,-0.094911,0.91666,-1.052424,0.043655
-1.785257,1.323603,-0.596864,-1.365583,0.251376,-0.567502,1.178245,-0.399404,0.037683,0.764901,-1.116769,-0.177924,-0.774292,0.827582,0.137238,0.987625,-1.042127,1.737188,0.723701,0.693737,-1.041331,0.557491,0.349327,-0.710362,-0.348348,0.384669
-0.343265,-0.448614,1.562779,-0.687258,-0.44553,0.649113,0.163751,-0.39696,-0.015194,0.591908,1.012779,0.659478,0.761329,-0.411563,-0.054317,0.507789,0.913875,-0.512335,-0.626165,0.310728,1.271896,-0.840481,-1.155884,0.187391,0.197329,0.125886
-1.088026,-0.800113,-0.766246,0.113449,-0.73078,-0.523436,0.816559,0.53809,1.010852,0.792235,1.57532,-0.08793,1.299189,-0.763649,1.450307,0.614499,-1.371786,-0.577562,-0.965547,0.422275,-0.706391,0.961764,-1.230266,0.314992,-0.804187,0.483882
0.586813,-0.597496,-0.760108,0.358285,0.118488,-1.108092,-0.85186,-0.311205,0.386686,0.727251,0.490431,-0.680892,0.874155,-0.080328,0.129406,-0.241428,-0.471838,0.361102,-0.049746,-0.570101,-0.922127,-0.314621,0.308717,-0.567195,-0.770673,0.883346
1.282844,-0.037317,0.113907,-0.439427,-0.597909,0.46884,-1.220673,0.488307,1.340073,0.758662,-0.117292,-0.684631,-0.331411,0.017367,-0.380865,-0.036976,0.643761,1.062406,-0.131484,0.749323,0.055384,0.013081,-1.679639,-0.010855,-1.839191,0.820024
-0.426931,0.567339,-0.323058,0.658365,0.377984,-0.522915,-0.253573,-0.920167,-0.827827,-1.108165,-0.386694,-0.465951,0.324437,-0.07043,0.011567,-0.353892,0.044836,0.46667,-0.284797,-0.212289,-0.490125,0.808584,-0.22242,-0.508008,0.260295,-0.535526
0.280876,0.131792,-0.482945,-0.61608,-0.873131,-0.459144,-1.34867,-0.760602,0.584282,-0.258039,0.650522,0.165589,0.673564,-0.574335,-0.31137,0.237555,-0.83947,1.642802,-0.606797,0.313853,0.049969,-1.150473,-0.563527,-0.484364,0.950439,-0.914233
1.486876,-0.72439,-0.643313,0.446676,1.049885,-0.645922,0.26775,0.432761,-0.556499,-0.239638,1.063534,-0.210877,0.019596,-0.429191,0.774238,0.745526,-0.546238,-0.979605,0.092651,-0.276011,1.187345,1.082808,-0.668164,-0.801853,0.085486,-0.096978
0.420685,0.9268,1.04186,-0.193394,0.617778,0.312945,1.381735,1.054824,0.693525,-0.493849,-0.366127,-0.648395,-0.335303,0.708365,-0.779901,0.39235,-0.261551,-0.088683,-0.42263,0.35868,1.434781,-1.549913,0.688914,0.413973,0.60461,0.472163
1.285189,0.144344,0.733515,0.765759,-0.528324,0.050833,-0.07542,0.880302,0.754923,-0.561169,0.008739,1.115901,-0.031052,0.922822,-0.136435,0.320225,0.104372,0.633786,-0.623564,-0.203678,0.149898,-0.600038,0.023631,0.395157,0.120586,-0.081391
-0.781775,0.912671,-0.190882,-0.476625,0.462298,-0.25423,-0.497761,0.2882,-0.119035,-0.634444,-0.018225,-0.371405,-1.072279,1.085095,0.390428,1.244293,-0.749356,0.621598,1.197041,0.562525,0.601785,-0.000764,0.734629,-1.193905,-0.93309,-0.088768
0.43082,1.300108,-0.251378,-0.368556,0.747207,0.173237,0.403124,0.539751,0.369708,-0.245533,-0.312533,-0.422887,-0.854807,1.300382,-0.961701,1.51191,-0.498196,0.535422,0.894249,1.137221,0.401696,-0.30878,0.456248,-0.299923,0.483178,-0.59228
0.965677,-0.231316,-0.997823,-0.226701,-0.27921,-1.273363,0.752087,-0.546183,-0.233482,-0.282262,0.089038,-0.923269,0.118823,-0.822388,-0.80856,0.567912,-0.479675,0.588853,0.166676,0.533019,-0.596277,-0.223996,-0.27307,-1.273699,-0.369153,-1.013359
1.404772,-1.160537,0.49822,0.497862,-0.938811,1.598353,-0.286947,-1.244664,0.500669,-1.01323,0.745165,1.568741,-0.630128,0.091785,-0.843481,-0.808241,0.322498,-0.256756,0.270447,-1.01712,0.109377,-0.954218,0.421103,0.833158,-0.616287,0.053227
0.678027,0.827033,0.600954,-0.798336,0.116967,0.382745,0.576214,-0.745126,0.629946,0.838944,-0.299707,0.141163,-0.972168,0.041558,-1.03097,0.255818,-0.470663,-0.091668,-0.747044,0.085845,-0.694906,-0.480458,0.869118,1.082333,1.313507,-0.274825
-0.017273,-0.477984,0.352493,1.443426,0.332479,-0.803379,-1.026238,-0.226736,0.318686,-0.217069,-0.189551,0.040681,0.592854,0.505508,-0.364919,0.40653,1.562276,0.653753,0.410726,-1.050384,0.074465,-0.517596,-0.0542,-0.234068,-0.588003,-0.97383
0.324375,-0.229287,0.399387,-0.966688,-0.620362,0.143168,0.364937,-0.087406,-0.56893,0.118477,-0.780296,-0.035125,0.388183,0.549865,-0.397305,-0.393017,0.054221,-0.290726,0.315516,-1.576812,-0.464343,-0.555186,-0.497699,-0.621329,0.416942,0.773898
2.204536,-0.733225,0.297254,0.853139,0.327561,-0.107226,-0.366106,-1.080181,-0.532587,-0.092933,0.288266,0.615723,-0.19314,0.05803,0.678544,-0.350829,-0.02814,-0.325359,-0.258687,-0.32602,-1.252472,1.266572,-0.128491,-0.72292,0.212295,0.048823
