DLS C6-C7,L C7,R C7,L Neck problems,neck pain,R neck,L Shoulder problems,L Shoulder trouble,R Shoulder problems,R Shoulder trouble,L Elbow problems,R Elbow trouble,L Arm,L Wrist problems,R Wrist problems,L lower arm disorders,R lower arm disorders,L Hand problems,R Hand problems,L bend of arm problems,R Armband,R bend of arm discomfort,L Medial elbow problems,R Medial elbow problems,L Finger trouble,R Finger trouble
2.112408,0.5108,0.651378,-0.69657,0.101551,1.04271,-0.357401,-0.297606,0.719263,0.983135,0.203984,-0.126373,0.431907,-0.126996,-0.539445,-0.545087,-0.957767,0.694083,-0.514814,0.713635,-0.104569,0.153644,-0.913953,-0.606236,-0.277598,0.634987
-1.836154,-0.315199,-0.877975,-0.993267,0.783322,-0.372176,-0.158803,-0.340537,1.089967,-0.166188,-0.789561,0.455577,-0.325739,-0.308272,-0.486394,-1.307762,-0.665122,-0.31105,0.422318,-0.743773,-0.039514,1.518449,0.96588,-0.454288,0.48259,-0.438957
-0.179013,0.054634,-0.438512,0.515272,-0.36862,0.440288,-0.373053,0.189328,0.651432,-0.06127,0.491646,0.290479,-0.462947,-0.320385,-0.795603,0.187281,-0.435887,-0.292595,0.440071,-0.479621,0.912501,0.494418,-0.315996,-0.646629,0.781022,0.637654
0.336491,-0.396401,-0.119797,0.091069,-0.329815,-0.385669,0.006331,-0.267508,-0.684302,-0.07746,-0.718047,0.477073,-0.031455,0.179826,-0.36296,-0.666573,0.140327,1.27919,0.247843,-0.989575,0.568124,-0.070767,0.66303,0.009105,1.649909,-0.87039
-0.313108,-1.170092,0.449858,0.613696,-1.441793,-0.031662,-0.958604,0.549234,0.622117,1.0129,-0.74731,0.083239,0.158296,0.353931,-0.069477,0.334692,-0.159087,-0.330196,-0.608401,-0.191835,0.058885,-0.238261,0.462888,0.592423,1.609743,0.502336
0.540637,-0.327889,0.371025,0.146198,0.238737,0.16396,1.267665,0.679567,0.613958,0.259534,-0.578839,0.508145,0.261539,-0.719883,0.187853,1.029192,1.297122,0.94682,0.503904,-0.425915,-0.915085,-0.468923,0.52236,0.318308,0.793631,-0.200062
-1.529828,-0.572279,-0.500653,0.553525,0.233343,0.023497,0.471795,-0.027069,0.651929,-0.553546,-0.113163,-0.776598,-1.122606,0.36172,-0.072709,-1.115557,-0.249184,-0.40115,0.103723,-0.329711,-0.789833,0.586247,-0.378739,-0.773271,0.659996,-0.871252
-0.058704,0.243181,0.260767,0.504777,0.325979,0.511673,0.493745,-0.482826,-0.894728,0.759788,-0.233377,-0.537595,0.848597,0.578271,1.285144,0.533577,-0.791325,-0.222181,-0.271447,-0.752176,1.017684,-1.175261,0.431586,-0.331931,0.582749,-0.962696
1.433669,0.497375,1.397826,0.386253,0.236166,0.904764,-0.564344,-0.91787,0.709909,1.68051,-0.927821,-1.138874,-0.573726,0.155081,-1.432781,-0.675997,-0.245664,-0.845786,-1.135975,0.188906,-0.479269,0.081415,0.093252,0.994624,0.422806,0.763072
0.584958,-0.024859,-0.235209,-0.761396,0.502629,-0.809239,0.162291,-0.061958,-0.620092,0.080527,0.18531,-0.593064,-0.797366,0.753233,0.808125,-1.318381,-1.208138,0.290887,0.770153,0.544999,0.597653,-0.981318,1.35121,-0.685586,1.105227,-0.317011
-2.30054,-0.108429,-0.73049,-0.444826,0.6575,-0.181315,1.26374,0.191774,0.09688,-0.622337,-0.844879,0.61232,-1.084578,-0.560506,-0.626249,0.751302,-1.191642,-0.230421,0.479119,0.603268,-0.4121,0.659397,0.573463,-0.288078,0.593171,0.448584
-0.662104,-0.400218,0.451153,-0.459165,-0.123117,-0.355418,-0.154375,0.143728,1.060489,1.4068,0.450273,-0.396167,-0.232107,-0.585422,0.376175,-1.265219,0.69993,-0.77855,-0.555479,-0.255903,-1.081792,-0.307219,-0.363509,-0.801653,-0.361789,-0.547671
1.416055,0.646535,0.59213,1.106529,1.071593,-0.294374,-0.130753,-0.394068,-0.330008,1.113489,0.301719,-0.236002,0.078103,-0.017742,-1.096351,-0.138488,0.656352,1.024766,-0.568914,0.748003,-0.9657,-0.711101,0.085445,0.422084,-0.237178,-1.293267
-0.485717,1.158184,0.814003,0.936259,-0.996296,0.862776,-0.759778,0.387548,-0.324763,0.020519,-0.978669,0.667063,-0.119434,-0.520608,-0.171934,-0.322161,0.340968,0.740667,-0.67371,0.581582,-0.600302,-1.054774,0.031438,0.345408,-1.014707,-0.799577
0.59798,0.465755,0.912914,0.443115,-0.668862,0.933147,-0.376253,-0.907971,0.062712,0.647627,0.225371,-0.185328,0.367332,0.668791,-0.161945,1.176623,0.062879,-0.146077,-0.125618,0.790293,-0.959481,-0.653897,-0.403674,-0.741999,0.808686,0.305076
0.772874,0.377405,0.522771,0.284643,-0.873559,-0.169283,-0.817587,1.110091,0.305717,0.457101,-0.484022,-0.849919,-1.318417,0.404295,-0.386938,0.972285,-0.720311,-1.017524,-0.059075,-0.248873,-1.250248,-0.37341,-0.472263,0.487411,0.431396,-0.208365
1.915296,1.145756,1.119575,0.406505,-0.842303,1.46481,-1.039719,0.050684,0.890306,-0.327922,0.231121,-0.334697,-0.850704,-0.14527,-1.189162,-0.53343,-0.002168,-0.822448,0.89989,0.821921,-0.743109,-1.084328,-0.343382,0.959525,0.750289,0.167612
-0.437224,-0.722954,-0.744753,-0.687362,-1.232148,0.308528,0.90512,-0.360183,-0.425728,-0.629478,0.538051,0.703158,0.799025,-0.541891,0.996371,-0.424327,-1.038587,-0.717989,0.404342,-0.005797,0.456187,-0.003683,1.569843,0.061161,-0.24999,-0.250785
-0.014858,0.582329,-0.664706,0.271148,0.803437,0.230251,-0.798658,-0.060635,-1.088884,-0.523284,-0.040551,1.125249,-0.539258,0.376337,1.437887,0.716214,-1.184904,-0.41623,-0.068853,0.623522,0.540643,-1.227459,-0.91346,0.432428,-0.285553,-0.076589
-0.824401,-1.323954,-0.27256,-0.915682,-0.723009,0.578304,0.435529,0.536254,-0.043213,0.752408,1.391602,0.414634,0.766284,-1.552502,-1.625037,-0.233848,-0.442334,-0.758461,-0.927801,-0.756207,0.641281,0.507297,1.001043,-0.638172,-0.189879,-0.096143
-0.789373,0.652043,-0.667369,0.490509,1.192563,-0.852267,-0.167005,-0.364263,-0.511765,-0.478898,-0.054396,-0.413747,-0.584875,1.324771,-0.345712,0.625502,-0.293693,0.866771,-0.279923,1.431704,0.946836,0.013394,-0.645316,-0.33384,0.567584,-0.310166
-0.401842,-0.934722,0.865355,-1.038164,-1.491882,0.75394,1.18679,0.1889,0.451147,1.466253,1.197581,-0.562772,0.705525,0.282235,-0.606837,0.27596,0.535245,-0.103751,-0.062387,-0.701896,-1.215446,-1.419854,-0.035262,0.209122,0.522452,1.003737
-0.402347,0.185284,-0.763028,-0.855104,0.408125,-0.467354,0.695216,-0.756681,-0.790539,-0.406189,-0.251608,-0.361331,0.491732,1.300767,0.436142,0.245267,-0.335463,0.291174,0.007473,0.833618,0.047019,-1.023334,0.883559,-0.204514,0.637295,0.304801
0.786251,0.27802,0.484166,-1.247289,-0.223135,0.016898,-0.954881,-0.014671,0.859494,-0.081986,1.088997,0.584391,-0.122284,0.171498,-0.818551,0.174675,0.429997,-0.197631,0.172604,0.413461,-0.781763,-0.798919,0.193723,1.046115,-1.367646,-1.061689
0.672911,0.646907,0.645968,-0.583949,0.721346,-0.259169,1.267172,-0.642807,0.032199,-0.230212,-0.022043,-0.725729,0.100877,0.126056,1.026595,0.64798,1.023616,0.166535,0.042293,0.957449,-0.753941,-0.278574,-0.644789,-0.353754,-0.666041,0.355539
0.534551,0.148334,0.528301,0.407821,-0.981698,0.276497,-0.303354,-0.256999,0.225768,0.634751,-0.854652,0.628284,1.103806,1.441631,-0.764561,0.43283,-0.61171,-0.459065,0.021572,1.433656,-1.038779,-0.496298,-0.720836,-0.69629,-0.063811,0.158466
-0.508815,-1.063327,-0.833269,-0.58807,0.593244,0.094398,1.232465,0.45248,-1.076612,-0.20993,0.611127,1.174033,0.797796,-1.271967,-1.183588,1.461848,-0.226831,-0.112109,1.272919,-0.64959,-0.958826,-0.528373,1.002209,0.846357,0.963355,-0.746716
0.54558,0.253839,1.162606,0.374389,0.000933,-0.653349,-0.773283,-0.053605,0.164624,1.191358,-0.834659,-0.164538,0.134412,0.058966,-0.512042,-0.874712,-0.126989,-0.474135,-0.017233,0.390606,-1.723082,-0.328248,-0.991145,-0.729959,-0.392501,0.964513
-1.860327,-0.237068,-0.364513,0.741308,0.000663,-0.802038,1.429473,-0.300737,-0.972445,-0.853564,0.861742,-0.142326,0.484994,-0.853388,0.428551,0.307649,-0.940411,0.263479,1.452472,-0.862346,-0.323632,0.759826,0.110444,0.630404,0.881221,0.636798
-0.635511,0.213368,-0.085547,0.233318,0.914038,0.439128,-0.943969,-0.464508,1.33039,-0.622133,-0.678066,-1.114485,-0.190338,0.63441,-0.70785,0.250868,-0.933711,-1.066332,0.349819,0.462173,0.798864,-0.482608,-1.352325,-0.401129,-0.0972,-1.11622
-1.124199,0.429432,0.309733,0.909274,-0.60376,-0.39702,0.087534,-0.349584,1.104906,0.684699,-0.507483,-0.496414,-0.683115,-0.10235,-0.916717,1.015499,0.353178,0.754774,-0.168234,0.835567,-0.070551,0.60696,-0.660141,-0.057951,0.703477,0.286077
0.938427,0.350727,1.021276,-0.844618,-0.797713,-1.072665,0.076676,-0.106537,0.070817,0.822744,0.592355,-0.555754,0.352237,-0.223096,-0.684213,0.454003,0.785529,-0.031757,-1.342089,0.553031,-0.796041,-0.876411,0.798369,0.006703,0.00597,0.718833
-0.331736,0.211458,-1.602761,-0.170592,0.485381,-0.459481,-0.646222,0.929499,-0.620291,-0.795241,-1.011997,0.823218,0.220209,0.226117,0.832898,0.49387,-0.532716,-0.899296,0.910724,-0.348834,1.020693,-0.25034,0.004083,-1.266404,-0.052392,-0.710326
-0.890948,-0.497287,-0.792425,-0.136909,0.149195,0.036086,0.723322,0.582604,-0.952342,-0.846764,0.315632,0.631725,0.761122,-0.575223,0.425918,0.045961,0.232781,0.792589,-0.408887,-0.117795,0.453397,0.322578,0.487286,-0.614512,-0.770988,-0.690195
-0.620169,0.561466,-0.18259,0.926293,-0.318189,-0.507154,-0.543726,0.722806,-0.092034,1.61553,-0.195476,0.746369,-0.660233,0.307689,0.358195,-0.065588,-0.357091,-0.5074,0.644835,-0.116046,-0.427821,0.468379,0.237053,-0.224945,0.460449,-0.287194
-0.055289,-0.715267,-0.833251,-0.721338,0.319694,1.711859,-0.013522,-0.181246,-1.065758,-0.979845,0.184113,1.254037,-0.045012,-0.879054,0.842714,0.540806,-0.980586,-1.162273,0.178594,-0.584595,0.24271,0.767637,0.351653,-1.041852,-0.160467,-0.814283
-1.123696,0.537305,-1.04925,-0.846224,1.137069,-0.609067,-0.52619,-0.452114,-1.131938,-0.230971,-0.439594,1.070453,-0.984487,0.651833,0.466891,0.564403,-0.743457,1.312541,0.936702,-0.187168,1.04559,1.290567,-0.12318,-0.058362,-0.887963,-0.217195
1.549668,0.882558,0.596512,1.203527,-0.114579,0.559046,-1.40668,-0.568267,0.725691,0.265753,0.646786,-1.338226,-1.122503,0.680261,-0.303985,-1.001742,0.100887,-0.090413,0.249172,0.841356,-0.761519,0.658938,-0.670343,-0.478688,0.901051,-0.617512
0.499937,0.400752,-0.613288,0.525452,0.530637,0.64461,0.265894,-0.82611,-0.996787,-0.767476,-0.795403,-0.295343,0.279507,-0.387539,0.785158,1.149414,1.149904,0.909661,-0.567851,0.553695,-1.082473,0.527486,-0.268142,-0.222654,1.182991,-0.614011
-0.717489,0.91054,-0.510003,0.356507,0.375955,0.526218,0.437079,0.655109,-0.927517,-0.669147,-0.292471,0.446033,-0.092562,-0.992222,0.66183,0.832577,-1.123383,0.576612,0.234484,0.731787,1.540827,-0.001975,0.082654,0.057961,0.237817,-1.57836
0.159972,0.051981,0.454012,-0.185851,-1.173822,0.574354,0.021095,0.782206,1.339251,0.459471,0.353246,-0.225944,0.581995,0.57545,-0.224939,0.115218,1.124995,0.598145,0.040222,0.391326,-0.685077,0.51865,0.297503,-0.143951,-1.208169,0.759413
2.894218,1.055686,0.755181,0.224429,0.884388,0.9158,0.549182,-1.210471,-0.492237,-0.346494,-1.069787,-0.51693,-0.521502,0.621201,-0.008645,1.436253,0.261547,0.789405,-0.447868,-0.706672,-0.941462,-1.106645,-0.625494,1.188034,-1.237884,0.347472
0.882128,-0.92324,0.978363,-0.99175,-1.087978,1.218348,1.192502,-0.245229,0.705227,0.675746,0.740895,-0.892677,0.940768,-0.941464,-0.360183,-1.585253,-0.487241,-1.176634,-0.534701,-1.196921,-0.462596,-0.462142,-0.160354,0.821,0.309336,-0.348241
-0.367605,0.14016,0.597066,0.353286,0.789104,0.403825,0.874349,-0.09452,0.372196,1.068626,-1.325579,-0.339387,1.351113,-0.783775,1.168214,0.464059,-0.233548,-0.13781,1.105986,0.329464,-0.736415,0.146534,-0.624545,-1.088444,0.783755,0.011304
-1.568029,-0.779414,0.192439,-0.414567,-0.214174,0.925367,-0.715127,0.88097,0.145173,0.392538,-0.514392,0.120075,0.183838,0.957235,0.525918,-0.257132,0.001976,1.35403,0.293476,-0.961549,-0.784358,0.380327,-0.255483,-0.485896,-1.200587,0.189345
1.012887,0.592928,1.079693,-0.607325,-0.987153,0.445378,0.467266,-1.310235,0.787897,0.226639,-0.76862,-1.007565,-1.490294,0.066282,-0.950285,-0.953952,0.866507,-1.281508,-0.063096,-0.105606,-1.413182,-1.161665,-1.677475,-0.10652,-0.446116,0.745845
1.138932,-0.356378,0.795312,0.689331,-0.784486,0.192591,1.083098,0.381773,1.523473,-0.014291,-0.545084,-0.04983,0.61119,-0.034244,-0.647425,-0.790308,0.419634,-0.439472,-0.18732,0.202321,-1.025019,0.241809,0.317048,0.812863,1.214581,0.928645
-1.686321,-0.104697,-0.675503,-0.027831,-1.704878,-0.34281,1.146679,-0.080358,1.04671,-0.719782,-0.977678,-0.031044,-0.372242,-0.161597,-0.183202,-0.376339,-0.149465,-0.272416,0.279132,0.369757,0.090225,-0.170461,0.952609,-0.178859,-0.625414,-1.400037
-0.099269,0.682002,-0.866026,0.058535,0.183708,-0.469379,-0.629128,0.40537,-1.223604,0.402753,0.517879,0.909433,0.407392,0.857475,0.746251,-0.484472,0.728027,0.368883,0.04483,0.611649,0.211352,0.609059,1.114253,-0.782164,0.44247,0.561615
-0.432805,1.1734,-0.701011,0.138596,0.541899,-0.6868,-0.850701,-0.390495,-0.509445,-0.862004,-0.307181,-0.825533,0.16135,1.115243,-0.296914,0.529407,-1.000348,-0.550676,0.364239,-0.730994,0.534523,0.537014,-0.063301,-0.321414,-1.349593,-0.149563
0.595162,-0.058679,0.78347,-1.258442,-0.864121,0.259696,-0.516624,-1.006206,1.116243,0.996681,-0.533146,-0.172609,0.125011,1.183048,-1.367482,-0.253887,1.042133,-0.001505,0.295501,0.52365,-0.449646,-0.158507,0.135497,0.217397,0.549197,-0.014208
-0.114285,0.17574,0.077009,0.057089,0.960253,0.528929,-0.918007,0.109609,0.942741,-0.436863,-0.071248,0.453642,-0.313346,-0.526651,-0.791229,1.199953,-0.391288,-0.380632,-0.016285,1.320316,-0.32721,0.091797,0.865579,-0.378846,-0.386041,0.26854
0.639485,-0.438471,-0.269744,-0.793491,-0.60581,-0.303246,0.745477,-0.411859,-1.080024,0.480437,0.549502,0.441467,0.263844,-0.364633,-0.530967,-0.470435,0.09703,-0.298689,0.671504,0.517766,-0.847324,0.971858,-0.451113,-0.37296,0.897864,0.610422
0.099243,-0.920494,0.412593,0.152396,-0.983449,-0.665902,0.14586,-0.142304,0.008301,-0.102011,0.46924,-1.217692,1.111625,1.120304,-0.852762,0.582155,0.708015,-0.403922,-0.770171,0.866969,-0.818681,-0.930788,1.102834,-0.599027,0.601672,-0.018592
1.414576,0.893857,0.858828,0.948106,-0.130415,1.00623,-0.82564,-1.072907,0.473091,0.992091,-1.051408,-0.322289,-0.784205,-0.000473,-1.072608,-0.075339,0.036752,0.690798,-0.203457,1.346091,-0.537128,-0.748644,0.432952,0.764058,-0.626335,0.437121
1.344196,-0.682953,0.425076,-0.010816,-1.288336,0.919543,0.861776,-0.670876,-0.124201,0.992848,-0.34842,-0.382635,0.426344,-0.887612,-0.76672,0.429734,-1.13702,-1.045825,0.120766,-1.477399,0.462631,-0.716312,0.554582,0.501008,1.003919,-0.449241
-0.710279,0.169867,0.020238,0.525683,0.552401,-0.916443,-1.253214,0.575523,0.886699,-0.315072,-0.891589,-0.612351,0.25713,-0.811406,1.108113,0.14598,0.590271,0.022303,-0.128224,0.38239,1.227819,1.200971,-0.601712,0.379928,0.671934,-0.07503
2.251889,0.615498,1.214713,0.759964,0.259195,0.182559,1.522997,-0.119634,0.737892,0.44967,0.321344,-1.173848,-0.466261,0.707609,0.878891,1.270712,0.859227,0.994751,-1.065676,-0.650245,-0.881091,-1.060387,-0.464714,0.595459,-0.410821,0.374944
1.300225,-0.770659,1.293076,-0.199356,0.166722,0.777045,1.382891,0.475818,1.397975,0.043798,0.894846,-1.67464,0.93139,-1.520103,0.147912,-0.853999,0.790445,-1.110158,-0.417743,-1.67311,0.1067,-0.502758,-0.423434,0.890487,0.945685,0.685452
0.971405,0.452146,1.313296,-0.249881,0.000601,-0.163767,-0.15514,-0.029169,0.563768,1.016488,-0.279431,0.569959,-0.39769,0.911576,-0.20023,0.165801,0.031703,0.885706,-0.866776,-0.161188,1.052262,-0.303058,0.409979,-1.052705,0.349332,1.080188
-1.383365,0.50764,-0.804595,0.574597,0.725109,-0.651168,-0.408277,-1.558818,-1.324663,-0.133707,-0.753904,0.431809,0.263604,0.167171,1.040765,0.748991,0.420462,-0.079785,-1.066484,-0.033356,0.530308,0.336836,-0.926537,-0.971087,-0.181049,-1.282738
0.201076,-0.272544,-0.367391,0.802105,-0.400904,-0.679326,1.12209,0.484413,-0.177514,0.661276,-0.011695,0.660716,0.569797,-0.106477,-0.355308,0.438257,0.568957,-0.627136,0.722513,-1.112465,-0.076359,-0.502286,0.091622,-0.715383,0.81072,1.078024
-0.388,-0.039276,-0.869753,-0.127448,1.444775,-1.066647,-0.623317,-0.081902,0.560017,-1.085791,1.450101,0.077022,-0.011741,0.510794,-0.641093,0.237284,0.18406,0.536729,0.627384,-0.949377,-0.133379,0.107072,-0.635132,-0.027371,0.44656,-0.230331
-0.090864,-1.349411,-0.620202,-0.461346,0.407114,-0.186137,-0.036817,-0.577228,-0.602688,-0.062128,0.422206,1.192182,0.226998,-1.000573,0.412617,-0.4554,-0.413947,-0.18136,-0.494016,-0.455368,1.507952,0.219477,-0.214548,1.10726,0.951068,0.71662
0.369576,1.025286,-0.300435,-0.772416,1.068133,0.383692,-1.085068,0.821075,0.123189,0.21211,-0.000341,-0.575348,-0.563041,-0.40433,0.657894,-0.462037,-0.043833,-0.398203,0.365461,1.310963,0.807671,0.475737,-0.7923,-1.081093,0.12584,-0.602172
-0.193239,0.427196,0.877684,0.052772,0.696218,-1.044272,0.111913,-0.916678,-0.289876,-0.976497,1.090644,-0.522061,-0.53731,-0.134911,-0.520631,-0.637483,1.035551,0.307691,0.060935,-0.590828,-0.538456,-0.498837,0.514831,0.617017,-0.171477,0.940657
-0.59983,0.426489,0.088393,0.55044,0.023556,-1.248103,-0.1329,-0.067711,-0.658413,0.158883,-0.212939,-0.017413,-0.523541,-0.305032,0.523244,0.173954,1.018241,-0.296335,-0.140663,0.514266,-0.839711,0.17366,0.36721,0.06717,0.305126,0.629733
-0.145165,0.742878,0.416895,1.49327,0.589646,1.179564,-0.579668,-0.715299,-0.36124,-0.085514,-0.60867,-0.459519,-1.29109,0.633166,0.487647,1.301921,-0.407981,-0.199404,0.671546,0.327568,-0.064053,0.493514,0.421037,-0.67477,1.977707,0.093751
-2.741679,-0.794467,-0.778328,-0.608557,0.363991,-0.532123,1.254369,1.325672,-0.547027,-0.826152,0.041039,1.309619,-1.492591,-0.460765,-0.067232,0.737815,-0.818035,0.464499,0.619965,-1.026405,0.566086,-0.776403,-0.170435,0.660848,0.839984,0.01565
-1.446825,-0.872329,-1.545441,-0.739444,0.884114,-1.164154,0.631413,-0.800867,-1.113635,-1.059722,0.502684,0.740472,-1.109211,-0.386023,0.622908,0.36569,-0.97674,0.129043,0.427794,0.701773,-0.694298,0.216331,1.406539,-1.053212,1.18054,-0.874648
-0.554186,0.275308,-0.350784,0.773617,-0.222997,0.075258,-0.842,-0.52989,-1.268119,-0.349002,0.319116,0.245203,-0.01589,0.106592,-0.423605,0.083579,-1.295593,-0.63863,-0.315775,0.63002,-0.379379,0.756389,-0.409795,-0.35783,-0.237812,0.784533
0.657137,0.997288,0.1261,1.093698,0.436083,-0.544892,-0.896129,-0.301924,0.990096,-1.016742,1.439689,-1.263733,1.081688,1.206671,-1.128986,-0.814269,1.603482,-0.323314,-0.258939,-0.111491,-0.738361,-0.281745,-0.834392,0.402902,0.537367,1.067899
-0.541587,1.014986,0.445224,-0.054569,0.124159,0.586383,-1.436614,-0.846496,0.054652,0.351408,-1.468824,0.95384,-1.054049,0.674814,-1.022403,0.757502,1.166238,0.458868,-1.028748,1.121929,-0.121417,-0.578524,-0.845854,0.263176,-1.102986,0.23989
1.878296,0.988898,1.190559,0.628014,0.004762,-0.247968,-0.336356,0.251974,0.984021,0.649665,-0.669857,-0.454087,0.184539,0.520224,0.953208,-0.237241,-0.054447,0.574125,-0.455762,-0.057414,-1.560382,1.493873,0.228455,0.480102,-0.573875,-0.26958
1.469035,-0.417724,-0.249276,-0.20289,0.392182,0.859639,0.532443,0.878042,-0.77214,0.565253,-0.462748,-0.116278,0.259959,-0.773314,-0.27852,-0.026012,-0.513381,-0.918894,0.838989,0.418727,0.247883,0.276124,0.247992,-0.324756,-0.456394,0.507133
0.209287,0.065487,0.086952,0.492315,0.167473,-0.077418,0.131645,0.29049,-0.225278,-1.135887,-0.812186,-0.905902,1.649041,0.502751,0.604804,-1.337793,-0.709849,-0.625558,-0.106674,0.694912,-0.126906,-0.937469,0.04187,-0.789831,1.255256,-1.225289
-0.224066,-1.41833,0.706426,-0.1937,-0.867912,1.464791,-0.015727,1.147029,0.199782,0.821636,0.57914,-0.757124,0.993368,-0.656166,-0.950683,-0.747328,0.897403,1.051728,-0.552186,-0.519182,-0.36717,-0.960792,-0.037348,-0.542621,1.452825,-0.269266
1.023645,-1.013875,0.632719,0.043453,-0.688039,-0.48105,-0.732218,1.009349,0.114506,0.656141,0.372936,-0.308123,1.048241,-0.51728,-1.097942,1.083242,0.266816,-0.739784,-1.359548,-0.376946,-0.186675,-0.615363,-0.710028,0.523138,1.113397,0.124235
0.210077,-0.034823,-1.154559,-0.056222,0.327136,0.008911,-0.651552,0.358937,-0.343923,0.384959,1.325143,0.740585,-0.83682,0.413376,0.818392,-0.400932,-0.478147,-0.388158,-0.431819,0.755504,0.444409,1.02317,-0.93901,0.311529,-0.459167,0.913626
-0.355601,-0.583469,-0.206306,-0.644324,0.434572,-0.456259,-0.115942,-0.488444,0.810293,-0.180567,-0.706829,-0.617949,0.824227,-0.631678,-0.159615,1.115144,0.294895,0.027162,0.545074,-0.62611,0.629711,1.085862,-0.299306,-0.760516,-0.365377,-0.364945
-0.19373,1.020509,0.802621,0.045195,-1.315584,0.782652,-0.725354,-0.790845,0.097962,1.08105,-0.765864,0.605318,-0.627971,1.381297,-0.75284,1.56065,-0.499151,0.948955,0.624224,0.468551,-0.64064,-0.627003,-1.611362,0.456029,-0.454031,-0.240669
0.320439,-0.528363,-0.548631,-0.692951,0.154912,-0.587376,-0.232591,-0.713481,-0.390765,-1.104451,-0.836442,-1.105403,0.563705,-1.9748,-0.367774,1.05411,-0.315226,0.657659,0.972965,0.896991,0.767006,0.191297,-0.418444,0.77321,0.437245,0.019335
-1.772926,-0.408391,-0.676454,-0.64119,0.204044,-0.605657,-0.414237,0.918981,-0.403716,0.26858,-0.668493,0.509962,0.521585,-0.015573,0.386798,-0.154002,-0.516092,0.30141,1.967614,-0.835156,1.380006,0.342733,0.722126,-0.147037,0.34968,0.361167
0.603216,0.444108,-0.118053,1.183736,-0.412693,0.96839,-0.886889,0.911645,-0.587737,-1.060185,-0.681224,0.196311,-0.641201,0.244939,-0.408747,-0.10156,-0.324631,0.868965,1.234469,1.190402,0.55528,-0.521263,-0.601759,-1.209642,-0.156504,0.076617
0.473721,0.665511,0.90994,0.145248,0.103292,0.916076,-0.829442,-0.170291,0.672212,0.554609,-0.126936,-0.529897,0.85434,0.998782,0.544227,-0.390223,1.046917,0.380366,0.928181,0.209812,-1.031208,-0.936763,-0.660242,0.9111,-0.138693,1.450406
-1.241379,-1.077071,-0.02794,-0.863866,-1.094161,0.980664,0.882204,0.859658,0.243742,0.362326,1.01294,-0.838615,0.439426,-1.79311,-0.33064,-0.270527,-0.400609,-0.752579,-1.058552,-0.544734,-1.057896,-0.094442,0.583051,0.854434,-0.476887,-0.078594
1.772446,-0.705887,-0.268019,0.402581,-0.513412,-0.182503,0.129314,0.658627,-0.919614,-0.07645,0.302746,0.571182,-0.061618,-0.926206,0.969386,-0.316937,-0.478888,-0.639097,0.747552,0.020064,0.618902,1.284744,-0.457623,0.201897,0.050728,-0.603488
2.030259,0.498227,1.700701,0.835009,-0.879411,0.157758,-0.51194,-0.726199,1.070815,1.146755,-0.022305,-0.766251,-0.322546,1.308084,-1.074251,0.374545,0.099997,-1.514281,-0.188941,0.90904,-0.151276,-1.116673,-0.583318,0.541113,-0.018108,1.109609
0.120523,0.968289,-0.3417,0.513089,0.228738,0.210305,-0.684658,-0.073854,-0.488361,0.184054,-0.514565,-0.4519,0.302559,-0.038293,-0.431486,-0.770457,-1.249774,0.338892,-1.057244,0.422813,0.598344,-0.745449,-0.489433,0.414449,-0.81939,-0.864346
-0.395039,0.09243,-1.189762,-0.554419,1.009312,-0.443307,-0.469607,-1.448762,-0.095364,0.914022,0.641776,0.461216,0.845596,0.978827,0.185323,-1.046736,0.392136,0.688893,1.12635,-0.931136,-0.278393,0.967017,0.778509,-0.437003,0.68928,-0.919913
0.648089,-0.55662,0.501179,0.149983,-0.360189,0.236373,-0.030257,-0.062738,0.683147,0.536693,-0.450631,0.674926,0.969245,-0.578652,-1.285995,-0.560682,0.594183,0.999,0.078558,0.708315,-0.632521,0.788206,-0.90969,0.525592,0.214303,-0.154692
2.267346,0.83736,1.066057,0.764307,0.033553,0.784312,-0.411344,-0.756656,-0.545757,-0.843438,0.713663,-0.629108,-0.118719,-0.446445,0.140695,0.550691,-0.063467,0.352589,-0.578529,0.812327,-0.510681,-0.570102,0.516269,0.351557,-0.492105,0.260903
0.609997,0.392125,0.363523,0.73832,0.08002,-0.343653,-0.770139,-1.246824,-1.043514,0.693281,0.944016,-0.930344,0.38435,0.771015,0.740092,0.822739,0.832456,1.034995,0.452321,0.958097,0.556556,0.126888,-0.739365,-0.550662,-0.879789,-0.04888
1.306162,0.269007,0.577556,0.197239,1.196197,-0.00825,-0.334853,1.12226,1.470463,0.95016,-1.453419,-0.422867,-0.505769,1.199201,-0.763802,-1.008338,0.700169,0.223071,1.097062,-0.343998,-0.214698,-0.825603,-0.617559,0.567877,0.629843,0.227572
-0.596443,-0.658016,0.083639,-0.576265,0.017317,-0.48002,1.208969,-0.791207,-0.444972,0.700365,0.252775,-0.88309,1.057121,-0.823375,-0.166795,-0.053873,-0.142591,0.053134,1.169783,0.410018,-1.041383,-0.193656,0.821472,-0.042061,0.876093,0.671277
-0.662701,-0.807177,0.667884,0.072022,0.539485,-0.113755,-0.274391,-1.236782,0.837283,-0.931918,0.422129,-0.60379,0.392042,-0.309187,-0.565226,-0.915599,0.750309,-0.946656,-0.884854,-0.590297,0.325142,-1.012066,0.663454,1.128444,0.534354,0.836438
