Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-0.94435,-1.239963,-1.048599,0.929962,-0.673636,0.611839,0.013525,-1.053264,-0.748834,-0.583273,0.345577
-0.242744,-0.246899,0.157535,-0.881909,-0.572309,1.109769,-0.362088,0.593864,0.300012,0.086299,0.003841
1.422794,-0.614653,0.577127,0.737247,0.679617,-0.10883,-0.664964,-1.405541,-0.838675,-0.477009,1.090912
0.061843,0.329503,-0.626364,-0.042565,-0.928935,0.502888,0.282253,0.770511,1.0784,-1.033797,-0.497312
-1.525217,-1.228562,-0.477532,-1.081873,-0.443581,-0.686801,-0.638554,0.124491,-0.721131,-1.042783,-0.173253
-0.4189,-0.114305,0.318834,-1.253648,-0.954388,-0.359915,-0.552861,1.10124,0.565854,-0.174495,-0.891379
-0.198804,-0.373841,0.47567,0.750966,-0.122983,0.127446,1.22455,-0.946379,-0.397612,0.443123,0.000568
0.415606,0.707371,0.393519,0.293277,-0.819426,-0.228585,0.442648,-0.694237,0.736861,0.557462,-0.884527
0.183587,0.317533,-0.356435,0.413359,0.147164,0.353486,0.989153,-0.603838,-0.212652,0.181487,1.143358
1.004785,-0.811295,-1.065477,0.225824,0.260967,0.336046,0.579771,0.363782,-0.287621,-0.804029,0.472873
-0.188141,-0.425372,-0.575526,0.222819,-0.149438,0.024101,-1.237375,0.264598,0.497842,0.680358,0.641609
0.290466,0.554819,-0.358992,-1.158208,-0.940623,-0.598717,-0.766393,0.951545,0.165304,-0.273177,-1.384443
0.381614,0.176353,-0.412204,-0.497807,0.394879,1.175918,-0.214455,-0.251346,0.386213,-0.649909,0.100275
0.697328,0.086163,-0.950177,-0.021198,0.621477,-0.133604,0.298927,0.702359,0.078467,-0.534121,0.070354
-1.162896,-0.510852,-0.232821,-1.015892,0.844423,-0.141717,-0.830593,-0.171134,-0.637409,0.851113,0.181792
1.422337,1.055619,-0.211828,0.26906,-0.641024,-0.039172,1.328885,0.270991,0.55404,0.416638,-0.949318
0.444164,0.498885,0.740639,0.009541,-0.709143,1.122629,0.659939,-0.502734,1.243022,0.966744,-0.582577
1.489855,0.495109,-0.799446,-0.40309,-0.610576,-0.26131,0.314644,-0.592697,-0.281153,0.992629,0.089548
-1.918685,-0.19946,-0.439724,0.412774,-0.401691,-1.421044,-0.852717,0.359919,0.025996,0.405308,-0.559392
1.450819,0.151369,-0.04063,-0.416306,-0.521187,-0.712955,-0.254999,0.419169,0.43315,-0.534418,-1.501607
-1.099624,-1.225932,-0.244926,0.32687,0.982669,0.276049,-0.165272,-0.786149,-0.703549,-0.632499,1.236394
1.233314,-0.312073,-0.869204,-1.049346,1.163999,1.120669,1.300103,-0.730002,-1.046382,-0.962874,0.324119
0.970702,0.946049,-0.847074,0.85496,-0.868972,-0.194867,-1.200201,-0.010467,1.041794,1.112978,-0.908586
2.144612,1.157354,-0.611295,0.130719,0.375918,-0.398662,1.037524,0.430311,-0.229255,0.41907,-0.596081
-1.176407,-1.266318,-0.861618,0.761092,0.26586,0.38505,-0.213124,-1.091283,0.089845,-1.046379,-0.648365
0.132459,0.13913,1.185713,-0.456293,0.724773,-0.161221,0.125231,1.285434,-0.534187,-0.094596,0.216411
-1.002853,0.881843,0.868524,-0.254756,0.576973,-1.256329,0.306124,0.842264,0.433603,0.214541,-0.007774
-1.89809,0.452628,0.97158,-0.540459,-0.047249,-0.610039,-0.481572,1.078466,0.943314,0.389472,-0.686433
-0.445065,-0.704578,0.556927,-0.661523,-0.380571,-0.156618,-0.537541,0.236103,0.057117,0.299483,-0.495803
-0.190114,-0.519076,-0.955888,-1.412718,0.243795,0.570693,-1.318698,0.1486,1.056344,-0.501645,-1.093935
-0.471208,0.19285,-0.289688,0.105738,0.942892,0.290137,0.180332,-1.35493,-1.36119,-0.372359,1.143167
-0.079302,-0.16943,0.520453,0.10836,0.605852,-0.322455,0.925528,-1.176507,-0.034482,1.299662,-0.363647
-0.596931,-0.986945,0.667086,0.045361,0.063756,1.445185,1.228998,-0.581909,0.175166,0.129891,-0.173177
-0.765737,-0.02443,-0.037351,-1.246741,-0.512393,0.44269,-0.107128,0.343929,-0.085964,1.180119,0.019032
0.359664,-0.903423,-0.234423,-0.783452,-0.342447,0.223071,-0.371567,-0.857675,0.356584,-0.367115,-0.092245
-0.739058,-0.29518,-0.716669,-0.267166,-0.045361,-0.262805,-0.453624,1.046027,0.155961,-0.902358,0.164063
-0.512592,-0.348951,0.855573,0.229688,-0.577758,-0.651615,-0.586196,0.289299,0.423199,0.17241,0.141072
-0.824306,1.232616,0.06364,-1.336604,-1.584876,1.209016,0.202205,0.927178,1.168735,0.126011,-1.128191
-1.182789,-0.93996,-0.599409,-0.911378,0.346347,-1.05096,-0.92743,-0.222302,-0.555785,-0.925154,1.014721
0.597967,-0.821055,0.383684,0.257497,1.013497,-0.033062,-1.530552,-0.530219,0.024276,-0.555944,-0.407111
-0.21295,-0.961492,0.31886,-0.069605,0.409696,1.06037,1.127072,-0.245831,-0.404481,-0.521708,-0.206758
-0.124117,-0.393806,-1.007944,-0.014286,-0.142867,-1.021757,-0.55166,0.04398,0.325665,-0.939225,-0.040666
0.695478,0.230853,0.895155,-0.622798,1.86461,-0.85529,1.151108,-0.945473,-0.777185,0.574874,1.065654
-0.116896,-0.470432,-0.06412,0.316598,1.305779,0.712024,0.554845,-0.725473,-1.023346,-0.277954,0.518181
-0.165726,0.697727,-0.506388,-0.105035,-1.056302,-0.28238,-0.173438,0.95722,0.314057,0.123494,-0.093768
1.975649,0.459173,0.208784,-0.743305,0.4909,0.171544,0.109083,0.282207,-0.098578,0.293614,0.193379
-0.586453,1.429909,1.184383,0.45113,-0.962349,1.082471,0.488105,-0.284992,-0.111464,1.424855,0.674725
1.06612,0.884778,1.515078,0.765355,-0.096056,-1.604689,-1.040492,-0.026738,-1.236982,-0.654851,0.822809
-0.068627,-0.852968,0.92468,0.83569,0.208172,-0.81828,-0.957052,0.574192,0.026373,-0.996142,0.390452
-0.371337,-0.71834,-0.565372,-1.169097,0.372461,0.501745,-0.265922,0.288766,-1.469347,-0.869013,1.250847
-0.011653,1.151256,0.163302,-0.061808,-0.792978,1.007938,1.35665,1.004893,1.114739,0.92706,-0.633442
0.350779,0.559252,-0.997144,-1.141085,0.059248,-0.56798,0.449353,0.058812,-0.039429,0.838092,-0.333391
2.149838,1.258327,0.69753,0.471533,0.891316,-0.373867,0.013299,0.861064,-0.639691,0.629903,0.565038
-1.273728,-0.532302,0.969643,0.24321,-0.513071,0.930474,0.255052,-0.836536,0.629651,0.914937,-0.47782
1.732285,0.74778,0.059057,0.266559,0.681126,-0.857599,0.152964,-0.366891,-1.57769,-0.195416,0.033509
-0.709182,-0.060789,-0.099921,-0.678561,-1.494441,-0.036831,-1.040551,0.637042,0.251873,-0.978603,-1.044201
-1.611093,0.84946,0.684976,0.287566,-1.229293,-0.164023,-0.565707,0.920884,-0.001131,0.397808,0.328755
0.819454,-1.139572,-1.370692,-1.115733,-0.617324,1.087124,0.728538,-0.616229,1.063083,-0.17925,-0.571917
-1.012144,1.164555,0.798432,0.704194,-0.719295,-0.950722,0.591751,0.848084,-0.557207,-0.372117,0.151985
-0.228371,1.051539,-0.473295,0.670433,-0.726613,0.36335,0.979728,0.79918,0.714927,0.73501,-1.367407
-0.138304,0.113999,-0.129724,0.384825,-0.528679,0.107491,0.648458,0.421389,1.175749,1.807746,-0.621514
-3.00007,-0.461882,0.395418,-0.792757,-0.289064,0.552951,0.370217,-0.711084,0.371802,-0.287372,-0.650757
-1.179359,0.47097,0.961539,0.389698,-0.748905,-0.813207,-1.09582,1.252687,0.630551,0.989922,-0.309375
-0.711548,-0.916684,-1.096811,-0.422053,0.836302,0.079484,0.25722,-1.257186,0.097112,-0.387225,0.536641
-0.332942,-0.391856,0.289124,0.756884,0.012622,-0.546215,-0.708058,-0.1467,-0.192642,-0.04774,0.383621
-1.437724,-0.999006,0.564366,-0.177879,-0.414235,0.933958,0.282282,0.163511,-0.185849,-0.392162,-0.389563
0.80825,0.989065,-1.298181,0.002353,-0.179592,-0.493059,-0.661185,-0.347452,-0.699932,0.989413,0.430276
-1.046258,-0.994069,0.317117,-0.537541,0.167559,0.474285,0.499093,-0.389461,0.461091,-0.805812,-0.714433
0.196715,-0.669823,-0.233109,-0.095378,-0.239249,0.051536,0.236851,0.246086,-0.496623,-0.221495,0.046972
0.351386,0.791635,0.960042,-0.169661,-0.252972,-0.471436,0.021781,0.003575,-1.243399,-1.493755,0.577882
0.304025,-0.280418,-0.381374,-0.834052,0.39089,-0.671228,-0.229745,-0.295716,-0.753919,0.233378,-0.414184
0.143917,0.74909,-1.236757,-0.061208,0.184242,-0.205357,0.582586,-0.276844,0.765906,0.450952,0.203569
-0.305644,-1.383479,-0.777433,-0.172136,-0.037534,1.313746,-0.158121,-0.257274,1.453748,-0.321143,-1.051388
-0.115042,0.236848,0.909579,0.482155,-0.08754,-0.63909,-0.929415,1.08744,0.178145,0.132553,-0.047044
-0.000564,-0.699204,-0.097225,-0.956923,-0.041905,0.124377,0.37818,-0.576684,0.147837,0.095323,0.37592
0.765742,-1.229796,-0.399846,-1.020461,0.455074,-0.2681,-1.122828,-0.07811,0.272584,0.403896,-1.225069
0.510527,0.703323,0.618797,-0.134677,-0.768705,0.478195,0.63705,0.307453,0.709486,-0.2529,-0.93628
0.150006,-0.384361,-0.309577,-0.005951,-1.010936,-0.710006,-1.175736,1.116112,0.582175,-0.765237,-1.165396
-1.359044,-0.832355,-0.00049,-0.415105,-0.248567,0.374824,-0.893178,-0.337629,0.408269,-1.104808,-0.065506
-0.256046,0.711006,0.700798,0.602203,-0.662617,0.198827,-0.395381,-0.247528,0.24172,0.016896,-1.616969
0.110635,-0.355404,-0.795056,0.426062,-0.020606,0.080931,-0.157875,0.150248,-0.331149,-0.627111,0.472395
-0.450725,0.108317,-0.335368,0.307422,0.107964,0.652427,0.00865,-0.133825,-0.222734,-0.525737,0.566467
0.16403,-0.018328,1.009664,0.184573,-1.008875,-0.576521,-0.401853,0.867583,0.710142,0.042072,-1.680832
-0.014227,0.201515,0.573435,0.624926,0.541092,-0.678104,0.601003,0.54122,-0.533143,0.253883,0.762749
-0.166681,0.609815,-0.097644,0.320151,0.063215,-0.996767,0.388007,1.160498,0.790295,0.13349,-1.036393
0.112811,0.313407,-0.97878,-0.714806,-0.014465,0.089195,0.360599,0.216093,-0.221131,-0.234974,-0.119928
-1.297687,1.061558,1.312357,0.729141,-0.587954,-0.704147,1.175395,0.56134,1.0786,1.400804,-0.929323
1.63352,0.626278,0.613674,0.655592,0.219094,0.792482,1.04147,-1.174799,0.225516,1.713561,-0.61578
0.76912,0.105281,0.906227,-0.519254,0.127357,-0.385207,-1.343571,0.802362,-0.787175,0.020856,-0.120871
-1.383699,0.15658,-0.992212,0.855047,-0.815164,-0.42197,-0.439098,0.183409,-0.035331,0.054474,0.386462
-0.810658,-1.056773,-0.547766,0.569094,0.63556,-0.175772,-0.22259,-0.593572,-1.071794,-0.765169,0.999151
-0.542409,-1.081834,-0.936321,-0.099792,-0.029201,-0.262342,-1.411669,0.215877,-1.226354,-0.209542,1.243647
2.035426,0.859483,1.063934,-0.086015,0.201952,-0.035066,0.199635,-0.160381,-0.646764,1.228519,-0.948015
0.677623,0.384142,0.619655,-1.622019,-0.164069,1.657354,0.257235,-1.063822,0.760505,-0.517143,-0.261411
-0.109173,0.564739,-0.54283,0.172442,0.074589,-0.085488,-0.002757,-0.61904,0.326185,0.163787,-0.808786
1.504918,0.559219,0.527426,0.634557,0.199633,0.930214,0.293096,-0.884725,0.543583,0.182794,-1.341822
-0.1906,0.201841,-0.174808,0.753609,0.961584,0.147066,0.10293,-0.582516,0.520728,1.117525,-0.136565
0.691075,-0.395816,-0.604667,-0.361837,0.857629,-0.872572,-0.820916,0.627248,-0.155823,1.10097,0.646956
-0.595173,0.073595,-0.072148,-0.030259,-0.429124,0.622992,0.867297,-0.764255,0.636925,-1.389334,0.319579
-0.460835,0.847848,1.090303,1.021166,-0.705309,-0.349009,0.092897,0.649858,0.835778,-0.9166,-0.010255
0.63981,-0.053162,0.51997,-0.273592,0.426202,0.211942,0.450613,-0.651585,-0.807283,-0.084113,0.914366
1.125228,0.681321,0.438039,-0.912447,0.278126,0.187336,-0.095121,0.29003,0.453068,0.713903,0.269396
-0.049645,0.043592,-0.123401,0.047753,-1.527976,0.478842,-1.217372,0.393097,1.036316,0.313634,-0.38246
-0.814484,0.826409,0.132579,-0.796343,-1.240154,-0.320996,0.446604,-0.135107,-0.664426,-0.922346,0.020605
2.229944,0.383633,0.108321,-0.63426,1.165172,0.180402,0.849508,-1.302823,-0.871311,0.5106,0.316948
-0.160844,0.017051,0.575989,-0.079759,0.978295,-0.437809,-0.438442,-0.296394,-0.003725,-1.129364,0.488531
1.223404,-0.1826,-0.699863,-0.462627,1.251941,0.511666,1.037645,-1.167774,-1.046827,-0.708853,0.369898
1.640236,-0.073371,1.01801,-0.059513,0.133459,0.157017,0.436047,-0.137845,-0.341166,0.088195,0.465974
-0.069141,-0.921646,-0.741633,-0.379648,-0.685684,0.838833,-0.768153,0.536689,0.949003,-0.568456,-1.088806
-2.426987,-0.931998,-1.059987,-1.022118,-0.6463,0.443234,-0.53259,-0.015677,0.136367,-1.166562,-0.343116
0.561498,1.101601,0.875144,0.665762,0.142495,0.437553,0.689176,-0.59727,-0.570695,0.005846,-0.290421
-0.445608,-0.513998,-0.427031,0.146449,0.271755,-1.054998,-1.040857,0.064369,-0.190591,0.476783,0.169683
-0.947427,0.419895,0.606301,0.440134,-0.850712,0.049205,0.310697,0.436171,0.879369,-0.312772,-0.206516
-0.503829,0.235664,0.107208,0.987892,-0.426428,1.014421,0.297732,-1.078972,0.294015,-0.853324,-0.388424
-1.857831,-1.115572,0.888228,-0.223568,0.269829,0.311151,-0.285777,-0.957375,-0.278037,-0.926203,0.52735
0.292018,-0.974247,0.390841,0.799635,0.320232,-1.062349,-0.32995,-0.551399,-0.537865,0.954189,0.051765
0.668362,1.120124,0.351618,-0.694368,0.443325,0.343458,-0.028991,-0.405253,0.352179,1.036645,0.548268
1.501368,0.640618,0.640398,-0.545497,-0.36453,-0.25648,-0.825819,-0.087971,-0.569955,0.764875,-0.221472
0.190449,-0.644706,-0.32985,0.848715,0.360213,-0.977891,0.129745,-0.470277,-0.892636,-0.326201,0.015487
-0.359497,-0.108216,-0.881843,-1.259994,0.60492,-0.860157,-0.725035,-0.175499,-0.696779,-0.290116,0.137083
-2.407488,-0.908819,0.397399,-1.245279,-0.765268,0.31357,-0.575991,-0.042628,0.210907,0.18905,-0.6372
0.001728,0.79375,-0.012495,0.460708,0.038139,0.574598,0.600454,-0.622944,0.478522,-0.692916,-0.495321
0.578569,-0.209166,-0.063914,-0.190735,-1.034077,-0.780082,-0.572602,0.042095,0.677015,-0.313555,-1.030711
-0.15832,-0.256703,-0.451438,0.725975,1.026097,-0.425281,0.804582,-0.307706,-0.807985,-1.111244,1.30327
1.443466,1.298163,-0.863262,0.188713,-1.187767,0.574063,0.024788,0.433845,1.343079,0.759966,-0.561308
-0.578902,-0.035691,-0.109184,-0.430555,0.855183,-0.665704,-0.025481,-0.031789,-0.48092,-0.135837,-0.181205
1.458552,0.439377,0.461942,0.133364,0.138756,-0.374523,0.195515,-1.078277,-0.969425,0.305288,0.486123
0.997855,1.055521,0.272772,0.547469,0.045021,-0.597864,-0.157366,1.079704,-0.15248,1.338676,0.001901
-1.423024,-0.039866,0.782409,-0.539388,0.152105,-0.483916,0.269329,0.860953,0.129328,-0.024611,-0.190855
0.719251,-0.974988,-1.017756,0.393953,0.894997,0.091118,-0.094735,-0.069668,-0.384573,-1.040259,0.881431
1.656034,0.341001,0.380036,0.965293,0.275961,-0.501953,-0.025452,-0.376255,0.179951,0.161859,0.629723
-2.228334,-0.449148,0.121761,0.526201,-0.099831,0.984624,-0.982755,-0.000319,0.890606,1.234518,-0.835218
-0.122472,-0.205223,-0.875763,-0.86513,0.514037,0.31225,0.120526,-1.196174,-1.213987,-0.117325,0.722077
-2.415037,-0.844203,-0.380308,-0.664745,-0.526148,0.364336,0.866169,-0.572949,0.174939,0.220909,0.760443
-1.264336,-0.586046,0.593992,-0.7698,-0.098866,-0.536304,-1.199903,0.499054,0.032324,-1.145074,-0.056883
-1.330329,-0.99238,0.264513,-0.447417,0.219058,0.396196,0.755842,-0.83863,-0.237144,-0.611025,0.912474
-0.476793,0.911205,-0.857837,0.770724,-0.449168,0.348502,0.534628,0.574792,1.155843,0.466186,-0.680931
0.337519,-0.866026,0.178738,0.518762,0.803022,-0.472764,0.025617,-1.205638,0.348457,0.449016,0.601017
-0.145087,0.446911,0.492524,0.894969,-0.316041,0.917688,0.189771,0.815687,-0.953697,-0.545534,0.142923
1.643437,0.644353,1.115013,-0.337643,-0.859559,0.014604,0.527275,0.382371,-0.03368,0.399114,-1.119698
-0.983899,-0.154482,-0.320401,-0.317099,-0.829026,-0.262813,-0.706422,0.896478,-0.031628,0.196817,-0.412124
-0.813949,0.796271,-0.578236,-1.069309,-1.388671,1.05753,-1.018368,0.929735,1.534153,0.862556,-0.99559
-0.144106,-0.807916,0.308574,0.388273,0.698021,0.008795,-0.275618,-0.499279,-0.567575,-0.197689,-0.711457
0.261779,-0.183176,1.018572,0.00047,0.426081,-0.488802,-0.087482,0.135897,0.818044,-0.533966,-0.097739
-1.638244,-0.695278,-0.91621,0.068235,-1.172582,-0.396407,-0.567375,0.889182,0.790534,-0.218645,-0.605046
2.239602,0.222139,-0.336128,-0.295383,-0.491398,-0.015768,-0.311468,-0.091936,0.075045,0.053576,-0.213543
0.145817,-0.666177,-0.395689,-0.573672,0.717731,-0.827608,-0.134326,-0.789595,0.012902,-0.488548,1.161628
-0.646138,-0.560904,-0.553168,-0.428019,-0.18154,-0.340379,0.23333,-0.234678,-0.359003,-1.335185,0.262163
1.699331,0.097704,0.639877,0.213248,0.914666,-1.053852,-0.383043,-0.304828,-0.863706,-0.226645,0.474096
0.959136,0.8152,-0.661071,0.154377,0.518055,-1.394702,0.064179,-0.130057,0.12229,0.100699,-0.028355
-0.325515,0.841063,0.85438,0.773314,-0.703061,0.619355,-0.201186,-0.341245,0.44612,0.707991,-0.247098
0.725612,0.79176,-0.273436,-0.716313,-0.368523,-0.007594,0.031112,0.601502,0.654788,0.425639,-0.421352
-0.460135,0.670478,0.547075,1.148726,0.556931,-0.440526,0.710462,-0.41058,-0.928875,-1.07848,0.350841
0.151031,0.935204,0.533598,0.356314,-0.091737,-0.453378,-0.737461,0.844606,0.548689,0.062898,-0.940994
0.418683,-0.943287,-0.245594,-1.057495,0.705412,-0.900058,-0.033758,-0.734804,-0.942736,-0.185544,0.311198
0.423241,-0.265819,-1.574441,-0.639822,0.084943,-0.933672,-0.242017,0.128471,-0.908051,-0.412195,-0.977763
1.893745,0.271186,0.608762,-0.369065,0.495359,0.152882,0.599564,-0.542918,-0.209395,0.103225,0.84418
-1.668671,-0.49903,-0.226654,0.183576,-0.618615,0.636022,-0.312097,0.391476,1.295134,0.210475,-1.279072
-0.417452,-0.897272,0.238763,-0.365148,0.328986,-0.716571,-0.56344,0.67374,0.399589,-1.117253,-0.279115
-0.339917,-0.143403,-0.529244,-0.682248,-0.604967,-0.379668,-0.366444,0.068105,0.490318,-0.202657,-0.984829
2.241206,1.416602,0.779238,-0.966759,-0.634783,0.50745,0.029303,0.067196,-0.158209,1.13292,-0.321419
-3.326661,-1.238717,-0.915881,-0.380072,-0.632886,-0.511127,-0.708736,0.349379,0.346031,-0.459242,-1.263144
-1.109106,0.322482,-0.447774,-0.220557,-0.202553,-0.171652,-0.256937,0.453147,-0.355886,-1.199697,0.358646
-0.383831,-0.682368,-0.184928,-0.55071,0.548415,-0.341337,0.067432,-0.150212,-1.06226,-0.34239,1.073978
-0.762223,-1.054503,-0.693931,0.365855,-0.580946,0.665297,-1.009987,1.176298,-0.080622,-0.252027,0.322162
-1.159428,-0.937688,-0.771565,-0.963329,-0.43823,1.079907,0.260162,-0.462644,0.761902,-1.062859,-1.587586
0.196241,0.81117,1.004679,0.419076,0.781284,0.080772,0.697258,0.759133,-0.10462,0.710775,0.669955
0.303348,-0.42309,-0.699604,-0.179144,-0.146092,-0.298974,-0.214575,-0.981833,-0.193166,-0.745076,0.550171
-0.82607,-0.599544,0.546238,0.837502,-0.007594,1.48414,0.715931,-0.496184,0.347843,-0.796568,-0.293791
-0.691467,0.137155,0.836094,0.884363,0.139945,-0.571053,-0.98581,-0.182981,-0.981338,0.72259,0.759455
-1.641076,-0.099578,-0.199396,0.290056,-0.915013,0.402958,-0.273745,-0.498619,0.573667,-0.232447,-1.162627
-0.213421,-0.071357,-0.79423,-0.402585,-1.226201,0.943847,-0.205022,0.230887,-0.001831,-0.737616,-0.840077
0.363589,-0.556304,0.659875,-0.216522,0.979925,0.580223,0.435557,-0.563586,0.405387,0.143028,0.178009
0.735813,-0.206996,0.459849,0.870008,0.486488,-0.061233,0.258976,-0.359545,-0.708972,-0.03068,1.432259
0.960276,-0.794862,-1.254559,-0.163333,-0.374544,0.774468,-1.179599,-0.025971,0.297802,-1.130605,-1.224548
0.147618,0.014009,-0.831906,-0.001178,-0.791313,0.208694,0.423816,0.452459,0.551768,-0.164352,0.211588
1.617397,0.525517,0.723761,-0.718313,-0.016292,0.073169,0.574867,0.285835,-0.098659,-0.460858,-0.405329
1.846994,1.661026,0.109922,0.019203,-0.455564,-1.293806,-0.36548,0.497591,-0.772077,-0.157256,-0.285755
-0.276604,-0.12111,0.497625,1.328728,-0.373249,-0.030267,-0.838401,1.194588,1.470821,-0.2961,-0.689282
0.482199,-1.043524,-0.193238,-0.301864,0.766155,0.376169,-0.045733,-0.460959,0.432773,-1.286246,0.813923
2.466775,0.808878,-0.326158,-0.579486,0.969997,-0.139829,0.56085,-0.444786,-1.160554,1.307839,1.071549
-0.188374,-0.568062,-0.819172,-0.095113,-0.64815,-1.274151,-0.915034,0.627069,0.364262,-0.751391,-0.596613
-0.420535,-0.00253,0.17784,0.257969,0.566689,-0.009346,0.528161,-0.391569,-0.892228,-0.953222,1.148299
0.097421,0.629131,-0.771419,0.27449,-0.216828,-0.472942,0.168209,1.459117,0.105429,-0.437275,-0.68914
-1.929139,-1.196683,-0.491144,0.898841,0.847822,-0.972199,-0.824446,-0.388624,-0.801843,-1.222486,0.20299
0.511495,-0.582266,0.71441,0.992366,0.703699,0.854437,0.019296,-0.284725,-0.520044,-0.92529,0.184587
-2.146644,-0.289092,-0.317831,0.807762,0.31142,-0.416975,-1.044913,1.418017,-0.330173,-0.38658,0.162304
-1.490978,-0.647388,-0.973762,-0.221399,-0.023086,-0.236261,-0.271204,0.539235,1.117462,-0.329481,-1.135381
0.058496,1.328941,0.563532,0.748667,-0.140889,0.755243,0.741491,-0.837505,-0.11998,0.60217,0.609385
-0.215525,1.693221,0.06329,-0.706924,-1.426022,0.340188,0.118635,0.995194,0.962216,1.326679,-0.930136
0.043424,-0.496514,1.096368,0.74801,0.902654,-0.360415,0.164219,-0.859462,-0.990654,0.298198,0.478417
-0.417899,-0.160548,-0.17675,0.428143,-0.409108,-0.880029,-1.255411,0.138487,-0.13281,-0.447279,0.923058
-0.961197,-0.089637,-1.130628,-0.260267,-0.508692,-0.474212,0.658575,-0.200666,0.805576,-0.162683,-0.159098
-1.050857,-0.581685,-0.331875,0.364132,0.190549,-0.744872,-0.218077,-0.457448,-1.344702,0.280536,0.249191
-0.163187,-0.018707,0.338243,0.188839,0.140854,-0.842119,0.71459,-0.34377,-0.029239,-0.28211,0.30754
0.748813,-1.068349,0.525522,-0.181702,0.715481,-0.087416,0.257766,-0.8038,-0.676193,-0.154489,0.05663
0.369976,0.153034,0.009434,0.386701,0.505193,0.812522,-0.07305,-0.777755,-0.459699,-0.032334,-0.863203
0.054726,0.639936,-1.038581,-0.943467,0.012725,0.191516,0.523535,0.07695,0.417728,-1.293227,-0.662583
-0.511131,0.090226,1.051357,0.375723,-1.125757,-0.017362,-0.367818,0.569666,0.496504,-0.230202,-0.319328
-0.89382,0.051039,1.235843,0.400358,-0.534593,0.046684,0.199664,0.563128,0.364076,-0.444749,-0.595986
0.671139,0.14686,0.846642,-0.678343,0.255898,0.762481,-0.566088,-0.053826,0.567682,0.282015,-0.336645
-1.445667,-1.142136,-0.826024,0.392872,-0.909012,-0.565399,-1.461485,-0.061971,0.981088,-0.522616,-0.406724
-0.293073,0.540795,-0.217675,-0.371682,-0.382852,-0.970845,-0.732569,0.009659,0.701021,-0.605256,-0.850437
-0.546758,-0.64082,-0.826085,1.074829,-0.967284,-0.982366,-0.606117,0.058711,0.615496,-0.08338,-1.312386
-0.65674,0.744388,-0.096706,1.039047,-0.91259,-1.333439,-0.670205,0.594019,0.279613,1.589412,-0.938668
0.968079,0.609436,-0.180581,0.567691,0.732253,-1.669215,0.09665,-0.315649,-0.740189,0.624764,1.415255
0.590713,0.856398,0.511829,-0.963164,0.121706,-0.025422,1.044902,-0.150472,-0.412583,-0.681095,-0.770069
2.342538,0.112864,0.439672,0.608463,0.846462,0.613077,0.682789,-0.422239,-0.772452,-0.341118,1.020755
1.786771,0.359763,-1.011994,-1.429252,-0.287862,0.857044,0.618756,-0.7461,0.889221,-0.472058,-1.269243
-1.254058,-0.820535,0.733634,1.048737,0.223434,-0.517356,-0.783727,0.650995,0.315053,-0.683627,-0.23914
0.448319,0.731495,0.931163,-0.130315,0.300832,-1.083613,0.752746,-0.824001,-0.874001,0.23831,1.131725
0.731763,0.026653,0.662502,0.623398,1.432696,-1.150742,0.116973,0.311303,-0.149505,0.08584,0.907443
0.339833,-0.722589,-0.262628,0.730522,0.155555,-0.111812,-0.212016,0.048769,-0.009873,0.760257,0.477292
-1.891752,-0.3932,-0.458445,-1.65932,-0.187574,0.284832,-0.619778,0.175951,1.056791,-1.244902,-0.468532
0.739631,0.421057,0.203923,-0.515279,-0.020009,-0.661346,0.382567,0.555664,0.055501,0.656316,0.515727
-0.029285,-0.292594,0.161642,-0.455703,0.415564,0.068567,-0.536691,0.949498,0.709674,-0.412626,-0.210849
0.068806,0.609326,0.771718,0.168289,0.380491,-0.74908,0.205379,0.473259,0.158689,0.448644,1.207204
-2.245556,-0.097088,-0.594211,-1.108083,-1.09173,0.057139,-0.228382,0.057402,1.897625,-0.631804,-0.42975
-1.539008,-0.965859,-0.822296,0.591593,-0.453124,-0.200643,-0.395836,-0.049407,-0.718146,-1.383339,0.308089
-0.244437,-0.907718,0.878072,0.131408,0.297644,0.029788,-0.149919,-0.576759,-0.789967,0.835196,1.044127
0.799608,0.675801,-0.463023,0.41184,-0.871789,0.387,0.003953,0.230319,-0.143269,0.855872,1.016921
-0.349566,0.855136,0.697018,0.884216,-0.797862,-0.203292,-0.735106,0.870009,0.652747,1.089145,-0.990222
-2.276329,-0.479869,-0.227184,-0.453433,0.478631,-1.052617,-0.852626,0.793403,0.818535,0.774831,-0.326516
-0.634417,-0.941878,-1.484911,-0.108364,-0.264209,0.59109,0.90795,-0.830067,-0.649844,-1.028113,0.501163
-0.185469,-0.047299,0.998079,-0.173888,0.487129,-1.104131,-0.34148,0.371148,-0.490309,0.101075,-0.050339
2.268918,0.648612,0.882346,0.672473,0.888832,-1.270305,1.115894,0.755649,0.772088,-0.128218,0.880051
-1.015093,0.363677,0.063866,-1.200191,-1.033241,0.406086,-0.852846,-0.629108,0.030484,0.08933,-0.221294
1.095129,0.50231,0.84983,-0.050354,-0.248047,0.378868,0.91364,-1.088477,-0.632203,-0.728228,-0.317963
