Virus Enters Upper Respiratory Tract,Upper Respiratory Tract epithelial infection,Infection of olfactory epithelium,Anosmia and/or aguesia,Alveolar epithelial infection,Alveolar endothelial infection,Viremia,Systemic immune/inflammatory response,Pulmonary capillary leakage,Dry cough,Productive cough
-0.127635,-0.494981,-1.034599,0.973994,-0.959781,0.567841,-0.466504,0.900987,0.538173,-0.912013,-0.932408
-1.534055,-0.276104,-0.728807,-0.403477,1.007131,-0.976774,-0.493055,0.220344,0.506324,-0.106329,0.694451
0.774025,-1.316641,-0.464918,-1.241143,1.013435,-0.392624,-0.29648,-0.135285,0.421717,0.199429,-0.15417
1.395806,0.419263,0.774309,0.528434,-1.539534,0.924804,-0.300116,0.871688,-1.156069,-0.460509,-1.337743
0.697326,0.720892,1.124484,-0.563994,-0.232314,0.128201,1.081253,-0.385187,-0.235196,-1.143798,-0.830914
0.512476,0.798805,1.024815,1.207914,-0.233725,0.636949,0.994381,0.266702,0.320011,-0.478148,-1.305642
0.540033,0.404042,-0.538478,0.073606,0.489059,-1.240181,0.876543,-0.231575,0.074506,0.131556,0.846101
-0.196683,-0.940982,-0.838326,-1.170925,0.401543,-0.391141,-0.583916,-0.646194,0.81479,1.224944,0.545148
0.476794,1.497641,0.752817,0.762673,-0.898944,0.951523,0.429151,1.039546,-0.100732,-0.441944,-0.804366
1.459973,0.556171,-0.193462,0.98833,-0.188396,0.291357,-0.291557,0.502931,-0.41444,0.224589,1.058084
-0.624765,-0.079048,-0.134749,-0.475312,-0.83939,1.101829,-1.010401,0.031293,0.282269,0.124805,0.212573
-0.653362,-1.156812,-0.081921,0.288592,1.232364,-0.02065,0.075369,-1.097871,0.745195,0.118155,0.390622
0.816222,0.475195,0.662391,0.187074,0.182771,-1.243513,-0.897611,1.122539,-0.996816,-1.52992,-0.662692
0.211597,-0.200107,-0.264511,-0.493966,0.599911,0.328723,-0.752471,-0.13334,0.603749,-0.545015,0.949113
-0.884842,-0.250653,0.664592,-0.56369,0.462756,0.47726,-0.165585,-0.754881,0.553277,0.798669,1.105101
1.767468,1.205085,0.332312,0.309242,-0.837081,-0.03813,-0.103304,0.58409,-0.188896,0.012984,0.781094
0.51263,1.066319,0.634228,-1.508832,-0.876184,-1.380791,0.174556,1.611556,-0.654833,-0.897752,0.164774
0.768037,0.584272,0.370963,0.212469,0.114917,0.392242,-0.203284,0.087109,-0.165746,-0.608261,0.952627
-0.898412,-1.175495,0.546084,-1.106547,0.884898,0.232512,-0.049161,-1.118479,1.676668,0.005842,0.620255
-0.203993,-0.182308,-0.874186,1.073375,-0.239919,-0.230244,0.621054,0.53395,0.660452,-0.797962,0.538113
0.409669,0.422926,0.009212,-0.752989,-0.639395,-0.974066,-0.577397,-0.398048,-0.690624,-0.556704,-0.421362
-0.92723,0.409986,0.22519,0.0466,-0.236826,0.225144,0.942166,0.587649,-0.23739,-0.459822,-0.66679
-0.112704,-0.929882,-1.029253,0.517371,0.577811,-0.558429,-0.419362,-0.706787,-0.276336,1.093121,-0.304903
0.63536,-0.875175,-0.327972,1.016449,-1.714583,0.08576,-0.936407,0.827217,-0.539539,0.334315,0.145412
0.67511,-0.065902,0.116661,-0.271951,-1.061493,1.497108,0.545798,-0.522807,-0.498258,-0.605156,-0.477707
1.957114,0.585853,0.132425,1.014958,0.081595,0.048069,0.534199,-0.353631,0.274892,-0.999189,0.703037
0.027311,0.318568,-0.166058,-0.01833,-0.036208,0.375252,-0.133801,-0.066309,-0.342832,-0.079533,-0.185252
-2.157935,-1.307698,-0.856512,-0.26643,0.652231,0.307089,0.982903,-0.908376,-0.185143,1.049632,1.36751
-0.611417,0.550824,0.598057,-0.409383,-0.87754,0.684878,0.501637,-0.175441,0.642274,-0.426002,0.630117
-0.749497,-1.16,-0.017958,-0.284945,-0.880678,1.184256,-1.135136,0.310183,-0.606209,0.054268,-0.62868
-1.898595,-0.842638,-0.738669,0.657676,0.224005,-1.179212,-0.609129,-0.078666,-0.38591,0.297562,-0.51771
-0.17373,-1.008289,0.299102,-0.128818,-0.035143,0.500743,0.964975,-0.888026,-0.277079,0.747205,-0.256308
-0.496919,-1.148635,-1.052601,0.883776,0.047241,-0.278638,-0.319081,-0.533425,1.279699,1.027517,0.530762
0.131449,-0.811523,-0.532838,-0.408965,-0.638766,0.429507,-1.112632,0.373813,-0.199253,0.342813,-0.622398
-0.937599,-0.225313,0.473841,0.344748,0.710895,-0.784058,0.422541,-1.232888,0.164385,-0.245524,0.008844
-0.412093,-0.028514,0.123799,-0.342663,0.225843,-0.875626,-0.335703,-0.242871,-1.226539,-0.296952,0.058507
-0.45311,-1.064028,-0.18137,-0.499183,0.516662,-0.604141,-0.839539,-1.041543,0.003881,-0.489911,0.208325
-1.193496,-0.774914,-0.009306,-1.268852,0.645497,0.867838,1.145524,-0.896562,0.055119,0.713529,0.603868
1.649888,-0.017481,-1.223739,-0.655844,-0.508444,1.707538,0.518146,-1.192036,0.487609,-0.568785,-1.013024
-0.678731,0.048485,0.010584,-0.041753,0.439287,-0.627626,0.752844,-0.23502,0.297592,-0.362314,0.328771
0.297643,0.528208,-1.07449,0.525261,-0.846128,1.578455,-0.342855,-0.795738,1.04822,-0.237004,0.188413
-0.610867,-1.443208,-0.291164,0.258913,1.766151,-0.829166,-0.135507,-0.23393,0.778796,0.477337,0.273093
0.967681,0.513308,1.314968,0.392682,0.234082,0.082695,0.857513,0.507995,0.043842,-0.240123,-0.303487
0.0261,0.738447,-0.131461,0.701977,1.309752,-0.998027,-0.35006,-0.654491,0.076619,-0.567519,-0.20025
-1.573472,-0.646832,-0.911388,0.847271,0.548638,-0.833129,0.299334,0.040787,0.212531,0.90863,0.20255
2.467796,1.322368,-0.306773,-0.732295,-1.076894,1.300584,0.686577,-0.032172,-0.056955,-0.515106,-1.001585
-1.213099,-0.781336,0.217278,-1.426351,0.262761,-0.720567,-1.044505,0.284415,-0.94749,-0.89793,0.626741
-0.719402,-1.104218,-0.375335,0.722056,-0.53102,-0.811774,-1.206673,0.106502,-0.696278,1.111425,-1.033556
0.139788,0.104066,0.656632,-0.244504,-0.217834,1.43201,0.18905,-0.737162,0.887169,-0.540434,-0.011645
-1.218243,-1.136881,-1.001852,-0.394186,0.92594,-1.256095,0.288941,0.611684,0.535831,0.277617,0.936426
-0.305373,0.623184,1.004768,0.698658,-0.479783,0.200704,0.121741,1.267242,-0.877002,-0.637136,-0.731881
0.531725,0.413463,0.026118,-0.069181,0.226539,-1.327936,0.961918,-0.496611,0.020857,-0.300191,-0.731853
-1.910204,-0.364295,-1.215113,1.023448,1.041229,0.262084,-0.080918,-0.443991,0.421128,-1.044239,1.228272
0.802049,0.683673,-0.469732,0.94938,-0.165129,-1.033266,-0.952703,1.280995,-1.031557,-0.856096,-1.06971
-0.079871,0.561871,-0.293025,0.84642,-0.459435,-0.03506,-0.78327,0.65693,0.667266,-0.885804,-1.446826
0.654701,-0.637762,-0.664236,-0.107778,-0.272562,0.120169,-0.778297,-0.584148,-0.854279,-1.046255,-0.045704
2.259712,0.290055,-0.592241,0.779608,-1.283045,1.028234,-0.709435,0.069479,-1.44964,-0.452177,-1.052377
0.033318,-0.365496,0.094918,0.851786,0.174007,-0.360864,-1.373243,0.463829,-0.213124,0.622716,-0.131743
0.606159,0.327992,0.719966,0.735832,-0.730238,-0.400507,0.150216,0.615922,-0.728889,0.465742,-0.737631
-0.403632,-0.281179,0.235286,0.616072,0.885571,-0.905168,0.855696,-0.754273,-0.578903,0.017703,0.581824
1.086405,0.465644,-0.13951,1.070028,-0.702416,0.870164,-0.261987,0.883213,-0.082056,0.543341,-0.649051
0.615213,1.198818,0.604456,-0.448607,-1.376597,-0.892857,-0.886375,0.232616,-0.518533,-0.443023,-0.872737
0.423631,1.010471,-0.63752,0.623628,0.614906,-0.141188,0.936584,-1.379087,0.301105,-1.023603,0.520049
0.555474,1.239285,-0.026794,0.534371,-0.851949,0.691096,0.238068,0.184122,0.418058,-0.313022,-1.09331
0.277826,-0.499901,-0.99564,-0.044941,-0.045597,0.534422,0.805028,-0.005814,0.696137,0.284125,1.085295
-0.868922,-0.389325,-0.982051,-0.093918,0.369584,-0.136427,-0.362782,0.554111,0.134184,0.357104,0.785424
-1.847954,-0.545317,-0.00449,0.169787,0.847622,-0.730563,-0.153236,-0.24782,0.540206,1.288381,1.046375
-0.456491,-0.977221,-0.535273,0.701897,1.187792,-0.980025,-0.610805,-0.356315,0.238143,-0.460834,-0.678966
0.703016,0.670102,1.294009,-0.17607,-0.270034,0.707984,0.976741,-0.859887,-0.49929,-0.51408,-0.352423
1.236598,0.695929,0.066555,-1.102209,-1.087173,0.325406,0.101271,-0.004353,-0.866658,-0.016038,-1.208914
0.496956,0.731922,1.05896,0.984826,-1.281131,0.62488,-0.5438,0.697868,-0.404743,-0.190553,-1.049931
0.604795,0.389645,0.183349,-0.671361,-0.291683,-0.351101,0.011838,0.874667,-0.566195,0.075367,0.524919
-0.558456,-0.173229,0.224852,-0.247108,-0.958051,0.264152,0.420217,-0.522985,0.029879,-0.342283,-0.915821
-0.420518,0.008369,0.427343,-0.782028,-0.048643,0.503379,0.704064,-0.359657,0.045363,0.15953,-0.317735
0.570377,0.82338,0.289915,-0.379725,-0.389932,0.671464,-0.578797,0.23835,-0.779831,0.405242,-0.045432
-0.174117,-1.042046,-0.719737,0.450815,0.536556,-1.369757,-0.742141,0.039375,-0.328834,-1.066468,-0.217494
0.516244,1.111892,0.233801,-0.789073,-0.575971,-0.268646,0.254934,1.075094,-0.623314,-1.970483,0.380583
-0.544211,0.44617,-0.044059,-0.999098,-0.62329,-0.006179,-0.615289,0.71843,-1.429243,-0.158474,-0.541023
-0.174926,-0.792187,1.862966,-0.396207,0.302884,-0.621687,-0.425183,-0.386062,0.262532,0.707786,-0.077779
-0.603162,-0.364502,0.470984,-0.169515,-0.165516,0.38315,-0.444365,1.099089,-0.585022,0.531325,0.497155
0.748247,0.448624,0.188399,-0.849595,-1.128572,-0.419388,-1.138362,-0.067431,0.347464,-0.040128,-0.079712
1.464901,0.327127,-0.363634,0.756298,-0.185801,0.772831,0.577646,-0.062271,0.821943,0.895356,-0.332379
1.177796,-0.781521,-0.403753,0.635933,-0.090153,1.371383,-0.407009,-0.858236,0.099875,0.639731,-0.006545
1.467048,1.266708,-0.954687,0.505599,-0.04437,-0.820169,1.383986,0.935951,-0.019231,-0.410377,0.536416
-1.863735,-0.968843,0.365511,0.517134,-0.282781,1.206519,-0.690901,-0.137339,0.908802,1.457838,0.561213
-1.670247,-0.796967,-0.349686,-0.519705,1.0323,0.839749,0.304909,-1.231663,0.190845,-0.249715,-0.157756
-0.700565,-0.960437,-0.474361,1.351155,-0.428169,0.822091,-0.444275,-0.512289,0.09612,-0.525143,-0.415668
2.14638,1.407778,0.019977,0.164732,-0.894808,0.302688,0.648348,0.773174,-0.45372,-0.950075,-0.795002
1.133436,1.935557,-0.084022,0.035112,-0.110253,-0.669395,0.732794,0.686915,-0.844973,-0.168288,1.284761
-0.02705,0.414434,-1.033869,1.106655,0.050368,-0.266499,-0.062557,-0.315966,0.157146,0.230993,0.222387
0.577843,0.806366,0.507599,-0.107307,0.480866,-0.816614,-1.01279,0.80567,-0.910533,-0.676852,0.756207
-0.172608,-1.207226,0.413183,-0.188205,0.550234,-1.100406,-1.254351,-0.311022,0.741981,0.765975,-0.295785
1.702511,1.235367,0.979085,0.328401,-1.103717,1.089301,0.32913,1.077949,0.453936,-0.966951,-0.324927
0.636829,-0.390108,-0.607764,0.062626,-1.107926,1.243582,-1.014924,0.344973,0.277682,0.343621,-0.826218
1.470397,0.984288,0.360292,-0.063838,-0.882035,0.897616,0.095527,1.474948,0.139556,0.521463,0.268015
-0.812245,0.552322,-0.341955,0.61443,-0.276686,1.543621,0.119939,-0.145121,0.95538,-0.705082,0.848764
-0.582061,-0.024101,0.099683,-0.067757,0.973853,-1.183267,-0.601499,-0.132908,-0.044258,0.79363,-0.399275
0.529034,0.289368,0.72977,-0.9392,-0.544498,0.367448,-0.635385,0.603063,0.054909,-0.010504,-0.491389
0.562782,1.16529,-1.337905,1.265127,0.006337,-0.435463,-0.529108,0.802706,-0.523361,-1.298817,0.177753
0.30801,0.461748,0.427116,0.977213,-0.063743,-0.482235,0.26671,-0.240507,0.059936,-0.711456,-0.675804
0.471642,0.303575,-0.218193,0.403971,-0.792639,0.458143,-0.935808,0.64067,-0.017776,1.105493,-0.641196
1.838595,0.921182,0.515546,0.492685,-0.755691,0.848048,0.389728,-0.306318,-0.056331,-0.792921,-1.015553
-0.276853,-0.220147,0.979107,-0.147178,-0.79438,1.282669,0.412784,-0.56732,-0.945797,-0.741972,-0.888559
0.126068,-0.646256,-0.45931,1.005701,0.509378,-0.782906,-0.492301,-0.351338,-0.338643,0.525431,0.235517
2.309681,0.513757,0.808933,-0.612955,0.421345,-0.799974,0.659171,0.342209,0.519081,-0.937699,1.332255
-0.12469,0.66021,0.541967,-0.075233,-0.337211,-0.82584,0.310265,0.907631,-0.75664,-0.099625,-0.747224
0.675106,-0.287659,0.111394,0.503501,-0.413017,-0.132484,-0.079053,-0.166285,0.816666,-0.593029,-0.793542
-0.872082,-0.21241,0.41348,-0.843259,-0.11249,-0.905008,-0.105504,-0.465139,0.5696,0.689734,-0.532006
-0.362048,0.785442,-0.282316,0.310406,-0.223055,0.770725,0.099123,-0.516708,-0.372852,0.930192,-0.191115
-0.205891,-0.057857,-0.927488,0.577888,-0.085512,0.9617,1.080475,-0.529814,0.849312,0.87279,-0.156122
0.85934,-0.118454,-0.627279,-0.125041,-1.195526,0.623162,1.147971,0.083784,-0.021647,0.415806,-0.953929
2.143559,-0.119807,0.178608,0.009282,-0.973294,0.031918,-0.544061,0.679356,-0.005321,0.572,-0.774459
0.31443,-0.319566,0.122779,-0.29968,0.471229,-0.618825,-0.534547,-0.440803,-0.004003,0.448105,-0.301008
0.510019,-0.621121,-0.733265,1.550356,0.813735,0.022697,-0.873699,-0.554839,0.644283,0.54552,1.120768
-0.292072,0.500525,0.003525,-0.012836,0.536002,-0.943314,0.168569,0.921144,0.001898,-0.048893,-0.458592
-0.377814,-1.000329,0.237861,1.160424,0.476844,-0.794506,-0.575167,-0.180931,-0.467076,-0.312136,0.204314
0.369424,-0.321556,-0.715579,-0.825588,-0.202541,-0.356251,-0.587518,0.457884,0.228181,0.253191,0.808792
-0.509509,1.267279,0.491344,-0.6584,-0.714896,-0.262293,0.628287,0.834235,-0.854813,-0.636613,-0.111672
-0.502421,-0.909418,0.613125,0.244191,0.845383,0.648458,0.913647,-1.130656,0.679619,0.737994,1.313111
-1.959023,-1.018136,-1.023586,0.63597,0.776331,-0.490299,0.88863,-1.013693,0.739021,0.292599,0.316051
-0.046048,1.207006,-0.53699,0.479499,-0.576142,-0.305957,-0.730456,0.730088,-0.704925,-0.337719,0.122445
-0.249723,0.945976,0.043303,0.503523,-0.372301,-0.37999,0.614831,0.636163,-1.19981,-1.006682,-1.158978
0.100489,-0.293947,-0.160894,0.025352,-0.326659,0.159214,0.741469,-0.31466,-0.731846,-0.962327,-0.607478
1.08665,0.94921,1.123368,-1.241169,0.186091,0.103782,0.219922,0.501622,-0.885512,-0.406883,0.45555
-0.094292,0.637672,1.037714,1.143598,-1.345776,0.804601,-0.524076,0.01916,-0.965591,-0.85715,-0.85619
-0.996645,-1.263364,-0.056105,0.594145,0.266989,-0.705311,-0.139681,-0.612678,-0.445314,0.522454,0.259919
-0.775721,-0.70645,-0.173987,0.295603,0.877149,-0.780582,-0.220817,-0.786079,-0.8674,0.412433,0.770088
-0.715068,1.034268,-0.678096,-0.663676,-0.255511,1.039164,0.452906,0.098718,0.525153,0.806678,-0.18627
1.149365,0.888115,0.204084,0.160351,-0.915036,0.456137,-0.491633,0.188322,0.656512,0.115074,-0.27853
1.012627,1.22898,0.078343,-0.780737,-0.53366,0.325368,0.493521,-0.068069,0.285977,-0.164742,0.151465
0.279465,-0.175227,-1.011385,0.112195,-1.020373,0.381209,0.410585,0.104619,-0.719779,0.095508,-0.817116
-1.248721,-0.142327,-0.248241,1.53012,0.38777,0.09651,1.012084,-0.371547,0.321252,-0.914314,0.836885
-0.481953,-0.385655,0.621345,-0.058078,-0.142185,-0.481815,-0.74951,0.125068,-0.233313,-0.022993,-0.289653
0.878268,-0.348108,-0.313024,0.379756,-1.374418,-0.472605,-0.294514,0.904672,-0.922831,0.171512,-0.812754
2.550908,0.7649,0.398525,0.911094,-0.8567,0.657621,0.441799,0.630703,-0.499357,-0.722328,-0.892403
0.378473,1.06631,0.759019,0.476165,-0.770556,1.241839,0.046579,-0.115828,-0.824986,-0.740677,-0.946293
-0.509306,0.062659,-0.649677,-0.158762,-0.609976,0.818879,-0.254677,0.642751,-0.616333,-0.322648,-1.214943
1.156476,-0.018792,-0.330305,-1.088276,-1.008559,0.759153,-0.011623,0.676911,-0.51726,0.399258,-1.403332
1.527683,0.269529,1.337052,-0.039577,-0.804564,-0.925535,-0.86885,-0.117532,-0.294065,-0.113271,-0.375226
-0.300841,1.002533,-0.797247,1.305815,0.746871,0.109248,0.622257,0.515723,0.179989,-0.847284,-0.12672
-1.231352,0.049295,1.028789,-0.458657,-0.895059,0.314926,-0.756297,0.574923,-0.32547,-0.447675,-0.549624
-0.960215,-1.188948,-0.872656,0.103224,1.143968,0.53922,-0.226163,-0.576646,0.801348,0.39707,1.025216
-0.170144,0.412335,0.616805,-0.383506,-0.391583,0.032934,0.297517,0.233806,-0.838168,-0.714234,-0.570185
1.231823,-0.217764,0.2131,-1.31024,0.842623,-0.741952,-0.829085,1.442351,-1.410559,-0.80355,-0.635688
-2.466374,-1.357591,-0.549612,0.089241,0.56287,-0.959647,-0.788605,-1.023012,-0.123121,0.135805,-0.323528
-1.489059,-0.366998,-1.109393,0.523249,0.713626,-0.418887,-0.648297,0.108801,0.714436,0.75515,1.184848
0.746994,0.680535,0.164564,1.067469,0.380863,-0.514878,0.278395,-0.864822,-0.79284,-0.170736,-0.073788
0.706451,0.091819,0.168415,-1.252861,-0.22463,0.304132,-0.714375,0.360902,1.133682,0.220139,0.525812
0.645107,-0.223727,-0.16403,-1.034774,-0.764929,-0.735476,0.24907,0.171858,-1.57413,-0.395519,-0.949771
-0.318819,-0.592328,-0.731261,-0.27285,0.034328,-0.147701,-0.087005,-0.871427,0.10338,1.098321,0.495258
2.101757,0.808571,-0.253729,-0.481949,0.1655,0.47765,0.892039,0.098365,0.096209,-0.65798,0.177897
0.542624,0.664931,0.759087,-1.157009,-0.752733,0.628614,-0.487429,1.344625,-0.649446,-0.36639,-1.105247
-1.561598,-0.156418,1.234124,-1.225784,0.197836,0.575454,0.596538,0.260519,-0.060433,0.078877,0.614777
-1.550873,-1.054383,0.790564,-1.093157,0.820171,-1.362484,-0.61428,-0.601599,0.057521,0.393159,0.173219
-0.918241,-0.35453,0.395573,0.063505,0.009754,-1.311861,-1.231153,0.404913,0.24831,-0.084827,-0.794354
-2.105537,-0.947632,-0.437946,1.182584,1.219925,-0.16367,0.34167,-0.189493,0.384004,0.154083,0.614409
-1.450093,-0.292346,0.485491,1.421837,0.532602,0.270625,0.18999,-0.384603,-0.31481,1.25699,0.0762
-0.579605,1.19696,0.834389,-1.047892,0.944897,0.100209,1.624253,-0.720679,0.793733,0.450788,0.777042
2.89949,0.839769,0.942845,0.189749,-0.98874,1.35159,0.9443,0.419747,-0.151644,-0.897769,-0.239254
-2.174324,-0.475187,1.049897,-0.605008,0.821786,0.313279,0.44508,-0.43022,-0.120766,0.782081,0.458026
1.136524,0.680311,-0.988898,0.862029,-0.146258,0.722952,0.321886,0.437748,-0.52363,-0.311448,0.446941
0.651986,-1.03452,0.124574,0.600658,-0.040915,0.740464,-0.205206,-0.472297,0.62181,-0.012747,0.201533
0.131149,-0.949026,0.884156,-1.262595,-0.295515,1.764978,0.313772,-0.581734,1.003446,0.064121,0.375396
0.217434,-0.370558,0.710695,0.545617,0.334125,1.17777,-0.194645,-0.851913,-0.288635,0.684495,-0.361047
-1.038764,-0.781153,0.829193,-0.896845,-1.108804,0.871511,-0.383575,-0.0554,-1.042729,0.216572,-0.637649
-0.028589,-0.273404,-0.715797,-0.519047,-1.052696,0.927544,0.256078,0.312493,-1.252319,0.957095,-0.651079
-0.297093,-0.082115,-0.509969,0.259865,-0.928411,1.706666,-0.221158,0.220581,-0.059292,0.824667,0.088489
-0.129745,-1.09301,-0.408867,0.304671,0.215764,-0.768473,-0.922306,0.629048,0.226932,0.413106,0.47667
-0.655912,-1.007916,-1.153042,0.592622,-0.739962,-0.618116,-0.716204,0.17699,-1.028304,0.488225,-0.611135
0.135402,-0.644797,0.905732,-0.208987,0.100944,0.50945,-0.118756,-0.186274,0.523188,0.613039,0.160638
-2.150994,-0.894215,-0.011987,-0.773061,-0.681796,0.117212,-0.115534,0.04935,-0.705214,1.136304,0.01674
1.90208,0.708657,0.114901,-0.422811,-0.957615,1.106671,0.402596,0.275947,0.331184,-0.028613,-0.427527
-0.999332,-0.47317,0.322171,-1.654933,0.946326,-0.00042,0.66304,-0.829272,0.592883,0.739795,1.231379
-1.293623,0.080885,0.140308,-0.04541,-0.703888,1.276881,0.533189,-0.642796,-0.112828,-0.916678,-0.863502
-1.49663,-0.745653,-0.460857,0.996392,0.806898,0.144737,-0.573425,-0.70045,0.94541,-0.124754,1.208553
-1.095914,-0.873019,-0.001181,0.361597,-0.033126,-0.883944,0.473181,-0.920104,0.660173,0.982914,-0.523226
0.148409,-0.52265,-0.894217,0.811892,0.308392,-0.213094,-0.910619,-0.585046,-1.066925,0.069519,0.533303
0.512299,-1.052126,-0.34202,0.349485,0.702717,0.169443,-0.259051,-0.754188,0.733362,1.019871,0.066712
-1.378206,-0.84673,-0.447993,0.72036,0.295899,-0.246532,-0.892963,0.15157,-0.417691,0.11032,-0.390921
0.681231,-0.0748,1.034664,-0.438913,-1.30142,0.701897,-0.964851,0.604581,0.327459,-0.011481,-1.480827
-0.51584,1.205102,-0.244081,-0.41262,0.127586,-0.551897,0.044761,1.19371,-0.92048,-1.487491,0.095947
1.06944,0.863267,0.753912,0.283629,-0.885571,0.844613,-0.931158,0.668828,-0.395988,-0.131462,0.480269
-0.006345,-0.235648,-0.704027,0.326307,0.540273,-0.987706,0.512554,0.702214,0.019316,-1.055743,0.581697
-0.203025,0.182979,-0.66547,0.31602,0.794792,-0.467247,0.785235,0.021499,-0.526813,0.299436,0.935052
2.242889,0.525878,-0.578996,-0.083389,-0.94269,0.78025,-0.1504,0.567492,-0.54662,-1.219903,0.211653
-0.571367,-0.40193,0.418551,-0.889843,1.498092,-0.655689,1.493614,-1.232721,0.968642,-0.234885,0.448025
-0.23936,0.110137,0.106737,-0.145746,-0.392869,0.167868,-0.117863,0.373198,-0.473066,-0.44732,-0.193355
-1.12709,0.172125,0.752102,0.170083,1.130814,0.525524,1.267604,-0.67025,0.080293,-1.46834,1.501696
-0.07145,-0.497428,0.716616,1.563882,0.058055,0.207823,-0.191898,-0.916766,0.336926,1.294112,-0.032091
-1.345922,-0.033855,0.032514,1.20351,0.399782,-0.226283,-0.450984,0.624173,-1.170436,-0.953639,-0.900214
-2.296757,-0.950129,0.31571,-0.718787,0.705393,-0.510862,-0.54376,1.049989,0.120207,0.344383,1.440343
-0.152734,0.328695,-0.718297,-0.424774,-0.616019,0.262855,0.265848,0.504891,0.451122,-0.591679,-0.508842
-0.161255,0.004088,-0.909443,0.261455,0.137231,-0.425251,-0.227169,-0.505464,-0.299617,0.844784,-0.032979
0.714082,1.212355,-0.400263,-0.717025,0.300809,0.475203,0.942531,0.276246,-0.689246,-0.688025,-0.051971
0.361299,0.082945,0.343344,0.142537,0.748286,-1.821573,-0.903025,0.814378,-0.788171,0.347421,0.638781
-0.022643,-1.067161,-0.774095,0.743444,0.019011,0.309104,0.218333,-0.49807,0.393651,0.014517,0.668322
-1.085626,-0.788767,0.019301,0.044138,0.969697,-1.437165,0.00704,0.492459,0.07099,0.382014,0.218465
-0.819839,-0.436207,-0.136876,0.313695,-0.050378,-0.450944,0.747876,-0.95814,-0.604434,-0.648696,-0.073616
0.496085,1.374705,0.237162,1.269631,-0.954162,1.198144,0.881166,0.641566,-0.370346,-1.067457,-0.522559
-1.079892,0.291528,0.551388,-1.111439,-0.393381,1.571415,1.123305,0.163703,0.878459,-0.589029,-0.254792
-1.097108,-1.474007,-0.877279,-0.228956,-0.094935,0.010542,-0.992317,-0.576029,0.000367,0.335651,-0.525666
0.084963,0.349887,0.614605,0.060015,-0.880833,-0.198781,-0.90566,0.911162,-0.355943,-1.013438,-0.572631
-0.101136,0.281188,0.683049,0.311038,-0.182224,0.113423,-0.852661,-0.703869,-0.231813,-0.501199,-0.92972
0.17292,1.372935,0.007229,0.955705,0.874841,-0.472955,0.531403,-0.052934,-1.308605,-0.484967,-0.077309
0.074791,0.001521,0.96352,-0.773067,-0.598821,0.657784,0.352369,-0.757773,0.166591,0.414693,0.213271
-0.261875,0.196174,-0.945929,0.715658,-0.157799,0.182222,-0.824405,0.696595,-0.809324,-1.131434,-1.181666
-0.033688,0.745618,0.693769,0.046449,-0.416206,0.858509,0.203264,-0.170021,-0.164288,-0.086215,0.034375
-0.970573,-0.507435,-0.601609,-0.996917,0.161679,-0.503266,-0.81074,-1.625782,0.535724,0.761629,1.049638
0.84563,-0.56756,-0.499885,0.80118,-0.053318,-0.337583,-1.405524,-0.536373,0.651575,0.12044,0.100217
-1.329503,-0.278278,0.265332,-0.280628,1.315324,-1.139883,0.613741,-0.865001,-0.161102,-0.530608,0.4849
-2.015479,-0.577175,-0.920166,0.223295,0.405082,-0.544809,-0.518034,-0.414322,0.390437,0.339526,-0.186946
-0.318425,0.982785,-1.009705,1.046609,-0.208469,-0.056977,0.834058,0.669033,-0.681282,-0.290615,-0.724053
0.474099,0.197847,-0.019153,0.775656,-0.18494,-0.715621,0.295483,0.654453,-0.542974,0.197431,-0.32852
-0.029666,-0.607221,-0.226616,0.850979,-0.174652,-0.221194,0.781185,-0.851382,0.821411,0.151663,0.86724
-0.696543,-1.088336,0.041928,1.137202,-0.055256,-0.325357,-0.970353,-1.003722,-0.152149,-0.171518,0.918741
0.406357,1.287329,-0.277871,0.042003,-0.524706,0.179625,-0.128135,0.681828,0.387185,-1.01227,0.456186
0.264118,0.086374,-0.021972,1.220411,0.202534,0.982697,0.582836,-0.587871,0.88997,0.500171,-0.291968
0.24336,0.051134,-0.708968,0.593751,0.465761,-0.520486,0.333696,1.468471,-1.029515,-0.442645,0.108683
-0.146246,-0.255696,-0.879713,-0.47417,-1.047319,0.560131,0.317847,0.264034,-0.722267,0.024074,0.379425
-0.130891,-0.523416,-0.315104,-0.705972,-0.155253,0.189612,0.642421,0.194722,0.012025,-0.020387,-0.627216
0.406994,0.484925,-0.133659,-0.379556,0.835159,-0.690316,0.515532,0.813754,-0.635364,-0.591264,0.023756
-0.484224,-1.049835,0.402849,-0.225236,0.756745,-0.24392,-0.211439,-1.008829,0.104567,-0.139913,-0.350474
-0.016942,0.012968,0.639322,0.918782,0.971733,-0.833618,-0.780485,0.41138,0.587207,0.465992,0.804094
1.830626,0.878589,0.140474,-1.204545,-0.750487,1.060453,-0.316689,0.760945,0.825903,1.261913,-0.165133
-0.871704,0.323065,-1.452192,1.078786,0.095549,0.432906,0.627232,-0.232201,-0.013458,0.412434,-0.434665
0.205724,0.771273,-0.666275,0.891286,-0.18911,-0.406123,0.233166,0.746737,-1.007584,0.115135,-0.820361
-0.844316,1.047488,0.669931,0.42104,0.045816,0.881099,1.301427,0.401318,-0.09534,-0.364988,0.827219
-0.387091,0.876497,0.57895,-1.277795,0.236829,-0.51487,-0.099205,-0.20123,0.429173,0.08731,1.037262
