GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
0.234229,0.708257,0.008376,0.558185,0.513182,-1.202217,-0.583676,0.444928,0.609519,0.293583,0.345897,0.614503,0.00328,0.196663,-0.654296,-0.003411,-0.232825,0.366343,-0.126901,0.010447,-0.624082,0.997704,-0.027726,-0.369214,-0.596218,0.407801,-0.055203
-0.114547,-0.77738,-0.491102,-0.476657,0.369909,-0.865709,-0.696691,0.604162,0.569304,0.085856,1.343162,-0.264375,-0.514335,0.557255,-0.266398,0.29071,-0.063647,0.422995,-0.821795,-0.13785,-0.962461,0.336961,-0.728049,0.040136,-0.181381,0.465943,0.477304
-2.104909,0.48303,0.870487,0.082234,-0.178117,-1.171484,-1.321514,-0.420033,0.988882,-0.83574,-1.85517,0.77191,0.144974,-0.35384,-0.947784,-0.656073,0.674318,0.043487,0.326273,-0.814722,-0.735979,0.10293,0.683565,0.768783,-0.471066,0.313337,0.843432
-1.115206,0.014493,0.684845,-0.801504,-0.993547,0.408615,-0.769376,-0.006182,-0.079567,-0.504497,-0.654691,0.5087,0.932203,-0.510293,1.292998,0.177159,1.014467,1.758676,0.498542,0.377302,-1.011302,0.002243,0.932244,0.49086,-0.387365,0.829549,-0.173937
-0.341575,-0.625708,0.304519,-0.272906,0.953743,-0.409661,-0.90179,0.615844,0.433719,-1.112961,-0.118069,-0.325357,0.685676,0.508267,-0.046285,-0.248788,-1.012899,1.634184,0.497549,0.314415,-1.048516,0.444722,0.314484,1.089529,0.049646,1.288237,0.501122
0.400262,0.351639,0.292521,-0.06764,0.083431,-0.477218,-0.119059,0.852601,0.144131,0.521233,2.088576,0.237364,-0.951731,0.289224,-0.761747,1.547072,-1.241032,0.024199,-1.481554,0.077778,-0.177434,-0.228446,0.739158,0.757418,0.02866,0.250918,-0.11998
0.897506,-0.559675,-0.740339,0.324837,-1.122208,-0.757132,1.014728,0.373642,-1.061127,-0.154475,1.561488,-0.241591,-1.324707,0.451419,-1.278497,0.120541,0.416512,-0.04482,-0.16272,-0.402435,0.701001,-0.197992,-1.274976,-0.603485,-0.759528,0.764701,-0.246522
-0.216172,-1.173026,-0.619322,-0.435372,0.038881,-0.458246,-0.124942,-0.541072,-0.788312,-0.406513,0.444558,-0.540287,-0.388931,0.580117,0.010118,0.718691,0.392545,0.502936,-0.409396,-0.670754,-0.857218,-0.404235,-1.043647,0.405499,0.328066,0.364996,-0.75344
0.938877,-0.832699,-0.157006,-0.806939,-0.121856,0.75144,-0.701881,-0.230796,0.837865,0.19433,0.940125,-1.149328,-0.095369,-0.61635,0.370989,0.237766,-0.612252,0.348948,0.208722,-0.952375,-0.464757,-0.104142,-1.613965,-0.511363,-0.726524,-0.007952,-0.057411
0.522473,-0.495065,0.402067,-0.835053,-0.637402,0.273926,0.656853,0.036508,0.184891,-0.608045,0.204229,0.643258,0.179895,0.053464,-0.084364,-0.333081,0.876276,-0.2475,-0.406392,-0.700678,0.434564,-1.15461,-0.724553,0.54519,1.775274,-0.664303,0.366379
0.662235,1.437015,-0.24706,1.692535,0.325058,-1.284523,-0.909312,0.926891,0.601194,-0.933473,0.223396,-0.468496,1.429731,-0.683643,-0.878891,-0.935705,-0.443437,-0.312906,0.404361,-0.692853,1.271591,0.157961,0.954703,0.990351,0.961965,1.458675,0.291006
-0.350447,1.910312,0.892039,0.905821,0.264234,0.522699,-0.553102,0.5138,1.332148,-1.086848,0.304806,1.037184,0.551782,-0.794013,1.191111,0.480645,0.361582,-0.132247,0.723885,0.470374,-0.843948,0.46739,0.843201,0.40043,0.928175,-0.754001,-1.034846
0.318094,-0.167719,-0.872923,0.074049,1.117621,0.004162,-0.235028,1.030308,-0.18649,1.33608,1.355344,0.57732,-0.513555,0.544227,-0.60648,-0.558295,-1.17621,-0.402775,0.306312,-0.580901,-0.822663,-0.312161,-0.041723,-0.856379,-0.040572,0.860838,0.405873
0.941061,2.440011,0.542387,0.964666,0.702287,-0.683684,-0.961811,-0.140195,1.435212,-0.669822,1.168094,-1.404135,1.074048,-0.254673,-0.369601,-0.183184,-0.382866,-0.755282,0.244496,-2.120509,-0.932632,-0.195066,1.18099,0.756578,1.064294,0.188433,-0.047779
1.077972,-0.253167,-1.202074,-0.936279,0.403548,0.651706,0.577396,0.351795,-1.288242,1.080038,-0.900148,-0.324219,-0.27039,-0.03405,0.299914,0.044511,-0.204601,0.061243,0.050771,-0.885797,-0.580011,0.769646,-0.077913,-0.175514,1.335717,-0.291071,0.230745
0.838215,0.837841,-0.32787,0.114423,0.213155,0.75388,0.342047,0.214241,-0.719903,0.435732,-0.289072,-0.14444,0.797484,-0.829179,0.806831,0.797345,-0.359031,-1.538111,-1.40586,0.976242,0.752582,-1.099187,-0.306943,-0.864573,0.080155,1.281198,0.492397
0.971286,1.015943,1.192334,1.133078,0.058275,-0.329569,-0.580138,-0.289286,0.737256,-0.010369,-1.596608,0.269671,-0.372843,-0.563241,-0.212307,-0.328717,0.940237,-0.487582,0.709339,-0.735598,0.428733,0.699591,0.322137,-0.510994,-0.789438,-0.456291,-1.015414
1.00207,0.485085,-0.774097,-0.404833,0.969256,-0.757577,-0.468807,-0.790086,-0.603812,-0.039853,0.679831,-0.628339,0.95374,-0.136635,-0.161772,0.120092,-0.028527,-1.296029,-0.270563,0.965568,1.025515,-0.113298,0.530352,-0.54366,-0.670624,-0.919251,1.076696
0.307425,2.012714,0.353817,0.187871,-0.97415,-0.397664,0.32478,-0.249009,1.131073,-0.079742,0.088884,0.468577,0.751003,-0.424564,1.174444,-0.633607,1.14337,0.481211,-0.210482,0.664913,0.470016,-0.116494,0.5882,-0.321567,0.255678,0.555979,0.384686
0.74552,-0.206116,-0.851098,-0.522378,-0.345655,-0.750944,-0.091358,0.185929,-1.136173,1.052494,1.049403,-0.284799,-0.639112,-1.011245,-0.641183,0.439051,-1.247245,-0.885,-1.37897,-0.853332,0.566704,-0.04681,-1.004004,0.353536,1.055767,0.151076,-0.661437
0.978422,0.291427,0.128746,0.439813,0.471332,0.456515,-0.370709,-1.077686,-0.150939,-0.266171,-1.758689,0.241238,0.436908,0.502408,0.446857,-0.044625,1.223564,0.285252,-0.303535,-0.817998,-0.786698,0.913048,0.334447,-0.179742,0.390179,-0.63037,-1.168529
-0.64395,-2.203834,-0.671212,-0.87602,-0.643447,1.060202,0.961785,0.744781,0.681327,1.683921,0.934604,-0.85832,-0.18045,0.433568,1.294505,0.450703,0.610318,-0.42637,-0.82703,-0.074479,0.950013,-0.118757,-1.26492,-1.107527,-0.07196,0.698572,0.529291
0.923487,-0.105071,-1.173592,-1.128394,0.458209,0.576275,0.313069,0.594638,-0.665288,-0.454444,0.811373,-1.275068,0.669857,0.793768,-0.162173,-0.60161,0.59621,0.546264,-1.061262,0.974316,0.210595,-1.707932,0.312955,-0.566249,0.91794,-0.107058,1.106764
0.475793,-0.910804,-0.264916,-0.084082,-0.368656,0.572876,1.259153,-1.119263,-0.2194,-0.436089,-0.690545,-0.223956,0.129413,0.630566,0.749985,1.57259,-0.056653,0.205937,-0.235573,-0.277162,-0.547456,-0.436853,-0.597112,0.089867,0.789222,0.426211,-0.198311
0.013273,-0.66474,-0.766187,-0.388259,-1.110257,0.720364,0.582829,0.572643,0.137154,0.936126,0.881132,0.752893,-0.282716,0.023048,0.304336,0.051745,-0.350047,-0.105412,-0.536499,0.456033,0.812197,-0.249898,-0.979397,-0.656983,-0.516322,0.977504,-0.327257
0.121496,-0.612833,-0.188637,-0.276686,0.666543,-0.323711,-0.215685,0.708304,0.824006,-1.089997,1.276228,0.617443,0.522112,-0.048409,-1.176775,-0.207308,-0.862944,0.085858,0.284654,-0.518425,0.243399,-0.097795,-0.610119,0.40384,-0.07418,1.340997,-0.102168
0.645845,0.698243,0.611295,0.639118,0.049139,0.372968,-0.308472,-0.305055,1.211322,0.679911,-0.74627,-0.12198,-0.787637,0.574768,-0.274086,-0.008874,0.073608,0.660199,0.134238,0.030303,0.33721,0.869234,0.458989,-0.071571,-1.184535,0.611539,-1.322484
0.997056,-0.181033,-0.832416,-0.979407,0.617168,-1.228089,0.012454,0.452867,-1.230393,0.653844,-0.710556,0.280555,0.144386,-0.640983,-0.372137,0.351032,-0.594551,0.924196,-1.083872,1.270787,1.080894,0.639267,-0.371623,0.246028,0.444356,0.904914,-0.755476
0.755062,-0.578816,-1.514191,-0.918519,0.660921,-0.807277,-1.167768,-0.061567,-0.318651,1.601928,-0.1292,-0.500036,-1.155304,0.824007,-0.583078,-0.338163,0.03795,-1.073183,-0.723438,-0.535716,-0.412964,-0.279595,0.741134,1.065662,0.651712,-0.931313,1.156761
-0.825552,0.229538,1.136833,1.434001,-0.543636,-0.978986,-0.64492,-0.527044,0.869853,0.01213,-1.80819,-0.272672,0.486688,1.1551,-1.142945,-0.561999,0.508671,-1.172922,0.28539,-1.014063,-0.498356,0.78708,0.951152,-1.464734,-0.626979,-1.675219,-0.35525
0.420077,-0.541396,-0.842657,-1.435681,-0.25195,-0.518906,0.347012,0.061983,-1.235876,0.623973,0.542916,0.019209,-0.40407,-0.924052,-0.97162,0.565479,0.303792,-0.356728,-0.851961,0.343768,0.803543,-0.33692,-0.072424,1.227255,-0.165346,-0.272558,0.095896
-0.610424,0.368927,-0.286631,0.563707,1.3441,0.094794,-1.01776,0.927116,0.277845,0.072821,0.071985,0.570434,0.32459,-0.435982,-0.47701,-1.147355,-1.017313,-0.369008,0.573442,0.984578,0.517154,1.205696,1.284796,0.081864,1.099102,1.231401,0.384444
0.340867,-1.299157,-0.676075,-0.860161,-0.309589,0.916842,0.237616,-0.421466,-1.391681,0.959802,-1.115577,-0.672118,-0.391119,-0.290666,1.343634,-0.713008,0.510661,-0.98706,0.667921,0.356308,0.355478,-0.093012,-0.736115,0.509301,0.912923,0.374854,-0.668448
0.076227,0.181557,-0.29828,0.635161,0.57293,-0.627967,-1.470781,-0.27481,0.153726,-0.337872,0.015304,-0.288801,0.357118,0.489441,-0.722506,-0.798142,-0.847091,-0.916777,0.047149,-1.124227,-1.230519,1.558861,0.346692,0.931539,1.075059,1.008209,0.701197
0.425499,0.044793,0.155818,0.341533,-1.354137,0.912673,0.776558,-1.478443,-0.760187,0.206299,-1.50924,-0.303063,1.154602,-0.890434,1.017779,0.411962,0.730121,0.969111,0.982478,-0.798816,-0.393628,0.325688,-0.091111,-0.159648,0.356515,-0.980231,0.623758
-0.207369,-1.855591,-0.981238,-0.568835,-0.519749,-1.005496,0.062888,-0.209874,-0.294302,1.030698,-1.56705,0.422926,-0.135317,0.546331,1.147659,0.872418,0.723699,-0.015172,-0.359367,0.113756,-0.245983,-0.39823,-1.045711,-0.834681,0.206059,0.404108,0.328929
0.227198,-0.752084,-1.129013,-0.347276,-0.117762,0.281742,0.182696,-1.054671,-0.736747,0.610278,-0.6296,-0.098157,0.424675,0.536388,0.586077,-0.162647,0.672503,-0.614321,-0.121289,0.094221,-0.895983,0.629264,-0.543797,0.003702,-0.188557,-0.466078,1.0
-1.087599,0.553072,0.548911,0.009648,0.267101,-0.64103,-0.545435,-0.543309,0.997438,-0.733542,-0.822952,-0.143929,1.009823,-0.327152,0.234853,0.395462,-0.966636,0.989138,0.459891,0.895002,1.106526,-0.253592,-0.396821,-0.359674,-0.168547,-0.729622,0.186581
-0.276955,0.357542,1.055888,-0.004949,0.188689,-0.29973,-0.918285,0.764104,0.760481,1.384875,1.227861,-0.462919,-0.61894,-0.742937,1.147688,1.470869,-0.361323,1.005883,0.626402,0.769654,-0.216561,-0.105289,0.61892,0.549412,-0.075624,0.267718,0.2277
0.245279,-0.400087,-0.843853,-0.871674,0.623054,1.448656,0.625696,-0.994188,-1.00834,0.551112,0.466116,-1.012093,-0.314378,-0.030247,1.291522,0.6816,-1.034889,0.129422,-0.977925,0.423391,-0.303741,-0.603519,0.310676,-0.425817,1.527516,0.161874,0.78713
-0.337823,0.615317,0.454357,0.104275,0.342426,1.401037,-0.880495,-0.253903,0.516215,0.071281,-0.024583,0.777806,1.302273,0.064099,-0.052545,-0.538288,1.479933,0.32098,0.799527,0.009542,-0.996538,1.397923,0.676302,0.172845,-0.862301,0.190459,1.286483
-0.862463,-2.239158,-1.096128,-0.935717,-0.440091,0.690884,0.656233,-1.372515,-1.258342,0.134751,-0.020696,-1.274743,-0.945106,0.589503,0.611418,1.113189,0.38728,0.444545,-0.961328,-0.573467,0.028371,0.170831,-0.949523,-0.424067,0.470829,-0.972295,-0.750927
-0.047195,-1.098351,-0.500863,-1.304279,-0.861868,0.155687,1.695489,0.092233,-1.117544,-0.075654,0.316576,0.623991,-0.060481,-0.58653,-0.11332,0.702865,-1.043021,0.798104,0.337224,-1.126489,-0.976188,-0.537216,-0.702095,-0.791082,0.226216,0.323391,1.069153
-0.191276,-0.641199,-0.824995,-0.151943,-0.714375,0.551514,0.551746,-0.534369,-0.372875,-0.864471,-0.105718,0.416533,-0.355655,0.991295,-0.537729,0.801581,-1.113393,0.028421,-1.075603,-0.946123,-0.556629,0.654972,-0.683871,-0.242388,-0.573981,-0.131165,-0.09237
-0.431585,1.29959,0.360853,0.594964,-0.858074,0.802806,-0.204317,-0.444651,0.337592,-0.829201,0.145038,0.193744,1.26831,-0.083977,0.71964,-1.306733,1.032782,0.883319,1.28347,-0.501341,0.22759,0.852846,0.363097,-0.234905,-0.2601,-1.09752,0.069034
-0.574527,-0.616992,0.63319,0.572683,-0.413409,0.321801,-0.460822,1.168964,0.906085,1.349579,-2.08204,0.168598,-0.02396,1.1423,0.115192,-0.52598,0.96265,-0.018263,0.873766,0.4993,0.519353,1.097402,-0.12782,0.681632,-0.745648,0.265197,1.035154
-0.338576,0.387302,0.436816,0.098957,0.704507,-0.412571,-1.086203,0.277594,0.025561,-0.105804,0.493221,-0.058086,0.163899,-1.213541,-0.67313,-0.890497,0.268969,-0.670154,0.402236,-0.216847,0.834515,0.717958,0.473519,1.149321,0.347698,0.149427,-0.105044
0.026722,0.952168,0.89962,0.48616,-0.77579,-0.784814,0.951863,0.387867,-0.528525,-0.520109,0.658119,-0.145868,1.018341,-1.205398,-0.603371,-1.022321,0.385859,-0.357036,0.513482,-0.852758,0.217633,1.11562,0.657886,-0.714567,-0.684965,-0.767615,1.363612
0.468879,-0.332581,-0.26294,0.012525,0.330635,0.154822,-0.51852,0.052816,0.262164,-0.354529,-0.30585,0.942687,0.236665,0.005672,0.617534,0.672654,0.046594,0.086374,-0.150299,0.232039,-1.126849,0.61462,-0.349708,0.988086,0.126168,-0.858723,-0.183247
-1.014696,1.244298,1.665588,1.220763,-0.306091,-0.105243,-0.245695,0.894319,0.997081,-0.703074,-0.409692,-0.4069,0.975466,0.324539,-0.430895,-0.598999,0.957899,-0.219658,0.974778,0.977413,0.753266,0.556445,-0.226843,0.032293,-0.532777,1.079357,0.009008
-0.266228,-0.800525,-0.10093,-1.225318,-1.028504,1.084527,0.88753,-1.144825,0.124059,0.857434,-1.887456,-0.228482,-0.310266,0.746196,1.002217,-0.221524,0.988541,0.932929,0.12631,0.477231,1.053814,-0.926247,-1.082656,-0.614238,-0.107846,-1.287887,1.173716
-0.464472,-0.071946,0.189663,0.403661,0.463822,0.393794,-0.480441,-0.086515,0.784389,-0.606566,-0.405071,-0.651706,0.404912,-0.534645,0.737859,-0.966622,0.827027,-0.972257,0.836362,0.274676,-0.376655,0.176134,0.316929,0.506619,0.776908,0.678233,-0.847352
-0.62484,-0.196922,0.397101,-0.882279,-1.146158,0.01027,0.831937,-0.170781,-0.283576,0.576608,0.397521,0.205701,-0.27117,-0.159766,0.929875,0.842296,0.936602,1.237889,0.179934,0.477349,-0.218908,1.426204,-0.437092,-0.65215,-0.763663,0.231022,0.468454
-0.131435,2.178226,1.607036,1.149739,0.802083,1.219862,-0.708671,-0.539493,1.811344,0.240776,-0.073902,-0.416847,0.735133,-0.778316,0.572568,0.499388,-0.430616,1.319701,1.117001,0.776399,-0.510224,0.451382,1.346724,-0.581484,-0.949219,-1.041963,0.877392
-0.42612,-0.882317,-0.583997,-0.168707,-0.689809,0.861465,0.742603,-0.543383,-0.164705,-0.801498,0.655179,0.90591,0.233002,-0.628744,1.311776,-0.240851,-0.260819,-0.288393,-1.041703,-0.439931,-0.010756,-0.157866,-0.000527,-0.211176,-0.501123,0.66576,-0.256427
0.833392,1.935341,1.087925,1.130757,-0.540894,-0.211869,-1.195658,0.056722,1.148267,-0.748265,0.280355,-0.017387,0.120988,-0.038979,-0.566902,-0.4524,0.814786,-0.628624,0.280452,-0.980384,-0.301056,-0.282984,0.381863,0.284204,-0.414459,-1.414767,-0.386539
0.35906,-0.024076,-0.305124,-0.760026,-0.998257,-0.073725,0.518366,0.617211,-0.910284,0.73168,0.464806,-0.180052,0.699126,0.299444,0.26347,0.921791,-0.966087,0.482681,-0.710092,0.630118,0.569745,0.169061,0.611603,0.719357,0.968912,-0.225254,0.426474
0.48842,-0.670828,-0.982124,-0.761344,-0.805149,0.086392,0.963254,1.029769,-0.585931,1.193374,1.811672,-0.884379,-1.016959,0.685226,-0.817906,0.137581,-0.711276,-0.765886,-1.464491,-0.389267,1.042022,-1.193241,-0.779436,-0.776845,0.623318,0.106593,-0.634111
0.673827,0.487265,0.414867,0.083156,0.366839,-0.075211,-0.513787,0.011572,0.693602,0.950863,1.559362,0.170566,0.409877,-0.205551,-0.4989,0.481938,-0.568514,0.376109,0.399166,-1.124697,-0.588235,-0.219948,0.619978,0.37386,0.362946,0.592208,-0.142182
-0.861021,-0.373781,0.945764,0.086643,-0.53865,0.490386,-0.772569,-0.790489,1.441976,-0.047642,0.309287,1.305233,0.945281,0.819163,0.81017,-1.1018,1.506924,-1.396095,1.080042,0.016087,-0.876942,0.175021,1.089113,0.335515,-0.651888,-0.032252,0.934523
0.474647,0.374826,-0.198229,-0.123862,0.649978,0.342528,0.218169,-0.489585,0.492727,0.127741,0.252282,0.522853,0.47053,-0.295011,-0.307943,0.116141,-0.193291,0.001739,-1.012296,-1.112607,-0.32093,-0.419626,0.463842,1.146578,-0.381026,0.200905,-0.030908
-0.898286,-0.597046,-0.554929,-1.171328,-1.011647,-0.577873,0.254038,0.145309,-0.082722,0.699684,-0.641319,1.152004,-0.272347,-0.246715,-0.049111,1.24386,0.54986,0.797167,-0.233657,-0.022043,0.536694,-0.576969,-0.627711,-0.751115,-0.377018,1.376494,0.370086
0.140578,-0.714362,0.448073,-0.049199,0.182264,-0.361647,0.246494,-0.802786,-0.14416,0.121199,-0.74612,0.095828,-0.98487,-0.506611,0.489232,-0.497232,0.810032,-0.204073,-0.606386,0.027643,0.240914,0.845117,-1.39835,-0.969347,-0.146717,-1.062197,-0.081043
0.357305,-0.932422,-1.1021,-0.270091,0.144235,0.294664,0.58575,-0.004004,0.093548,0.01932,-1.907562,-0.636898,0.690865,0.636696,1.002926,0.088209,1.251096,0.437411,-0.542836,-0.321873,0.174836,-0.987933,-0.462455,-0.250047,-0.132598,-0.823297,0.626586
0.120246,1.033402,0.098937,0.622264,-0.876803,-0.368067,1.29265,-0.456711,0.10907,-1.263531,-1.048934,0.774798,0.965239,0.464091,-0.327733,0.091194,0.356794,0.427806,0.390403,1.100864,0.92489,-0.636094,0.803333,-1.202512,-0.667008,-0.817997,1.488222
-0.729638,-0.979767,-1.104015,-0.481077,0.395451,0.409965,0.904514,-0.445381,-0.455017,-0.57206,-0.452925,-0.182867,-0.95292,1.275241,0.765352,0.406101,0.00648,-0.632684,-0.692131,0.561051,0.551383,-0.876471,-0.070919,-0.810546,-0.721665,-1.19738,-0.534229
0.527262,-1.051376,-1.208407,-0.370198,0.609109,-0.7213,0.212741,1.365313,-0.978572,-0.032887,2.247162,-0.424966,-0.482845,0.473928,-1.070122,-1.343799,-0.942664,0.043382,0.531904,0.531644,0.77029,-0.345668,-0.084929,-0.19265,0.144656,0.658872,0.013138
-0.505934,0.799848,0.722305,0.037202,-0.934169,-0.168916,0.224146,-0.251508,1.044424,-1.429342,0.295346,0.374386,1.260784,0.214448,0.569675,0.579833,0.11883,0.635288,0.018336,-0.566269,0.304756,-0.323217,0.404716,-0.320063,-0.437722,0.656883,1.025946
-0.526355,-0.104224,0.414304,0.35677,0.375973,0.676581,-0.41122,-0.983644,-0.677342,0.330726,-0.705799,0.64136,-0.227699,-0.485525,-1.816524,-0.287979,-0.865882,-0.059845,0.960518,-0.725755,-1.225297,1.04066,0.093938,0.260864,1.054672,0.076867,-1.035427
-1.673613,0.552705,0.475258,0.3458,-0.625085,-1.102649,-1.08654,-0.166528,1.525514,-0.891315,-0.060452,0.092528,0.637019,-0.761459,-0.100842,-0.076697,0.092608,0.393188,0.45593,-0.687421,-1.233461,1.103376,-0.634218,-0.507447,-0.624943,-0.62693,-1.022652
0.102987,0.785046,-0.00369,0.371226,0.78054,-0.702578,0.268641,1.365995,-0.77931,0.304171,-0.126495,1.032534,0.250212,0.368045,-0.559683,1.089833,-0.742076,1.319396,0.344939,0.614055,0.787148,-1.079255,0.4499,0.917831,0.610753,0.846949,-1.526672
0.960367,2.228154,1.400092,1.033164,0.970086,-0.41328,-0.388117,-1.216528,0.871765,-1.052864,0.267969,0.062742,0.279093,-0.445633,0.520207,-1.191416,0.137046,0.210318,1.133187,0.541132,-0.077153,0.336948,0.691588,-1.019881,-0.239376,-0.671008,0.898876
-0.895448,-0.231536,-0.557594,-0.736925,-0.028527,-0.652413,-0.103437,1.136189,0.144849,-0.164687,0.315079,0.530643,-0.607542,-0.137297,-0.433249,1.326963,-0.284163,0.539028,-1.026327,-0.664035,-0.837353,0.153888,0.22293,0.346563,-1.00336,0.352282,0.199011
-0.405241,-0.499215,-0.819728,0.090969,0.70093,0.203746,-0.241245,1.12395,-0.146542,-0.677019,0.495724,-0.657112,-0.264363,0.156053,-0.84712,0.744149,-1.349025,-0.51407,-0.679915,0.610389,0.74661,-0.494938,0.019776,-0.573442,-0.009438,0.438564,-0.046193
1.212584,1.163432,-0.378743,-0.186154,0.871169,-0.230684,-0.512113,0.715143,-0.952935,-0.838634,0.949049,-0.995942,1.217223,-0.197822,0.890185,0.314634,-0.389231,0.505673,-0.052692,0.011938,0.494113,0.047718,1.183946,1.092239,0.854018,1.231615,-0.560992
0.538879,1.553076,0.987763,0.825931,-0.16571,-0.893355,-1.218423,-0.294929,0.616116,-0.197608,0.60444,0.77799,-0.085953,-1.066794,-1.4712,0.557438,-1.693931,0.548993,0.891797,-0.806852,-0.2969,0.05749,-0.05023,-0.821317,-1.674795,-0.854172,-0.121441
1.114428,-0.672305,-0.48087,-0.62029,0.450595,0.44544,0.173197,0.793156,-0.679719,0.839136,1.075526,-0.578568,-0.219936,-0.448612,1.013745,0.865267,-0.975431,-0.577066,-0.331129,0.505549,1.107822,0.286864,-0.424077,0.597494,0.870709,-0.55098,0.508619
-0.335799,0.789061,0.547295,1.209818,0.512315,-0.867667,-1.233512,-0.223439,0.665624,-0.793663,-0.886792,0.804852,0.662257,0.431785,-0.403363,-0.611351,-0.279807,-0.658088,0.029821,-0.227899,-0.268326,-1.007544,1.33909,0.921375,0.766882,0.869279,-1.013692
-0.32148,1.37157,0.698974,0.083393,-0.700919,-1.072254,0.810076,1.018705,0.190136,-0.548222,1.927178,0.275686,0.532218,-0.289595,0.362385,0.949349,0.655523,0.965554,-0.450296,-0.809321,-0.307812,-0.105631,-1.630428,-0.83526,0.862338,0.119189,-1.236494
0.47098,-0.542936,-1.158356,0.839394,1.103046,0.354599,-0.010142,1.022176,-0.51731,0.153842,0.132136,-0.411777,-0.092585,-0.713282,0.427763,-0.728007,-0.093843,-1.276189,-0.315164,1.434404,1.227218,-1.335466,-0.507549,0.794171,0.308694,0.82008,-1.32652
0.040114,-0.434716,-0.657744,-1.327513,-1.350133,0.525908,0.445557,-0.740703,-0.605418,0.125279,-1.077332,0.650317,0.447772,-0.787314,0.653573,0.124374,0.645025,-0.024311,-0.758128,0.389803,0.046385,-0.151099,0.113585,0.239981,0.040053,-0.207425,0.474413
0.837603,1.103688,0.295998,1.327743,-0.641935,-0.394336,0.185781,0.00274,-0.582855,-1.019821,-0.308518,-0.265119,0.972023,0.69279,-0.963575,-1.257258,-1.337455,-0.717776,0.337807,-1.209794,-0.027546,-0.426044,1.338783,-1.192848,0.157918,0.445703,0.559025
-0.232187,0.036605,-0.128597,-0.159143,0.257649,-0.309533,-1.091934,0.838621,-0.412972,0.368147,0.915337,0.159726,0.115328,-0.215123,-0.41089,-0.456498,-0.542917,-1.074886,-0.344183,-0.088989,0.73658,0.286171,-0.856351,0.128779,-0.244991,-0.50655,-0.882439
0.934585,0.746386,0.767946,0.73203,0.264878,-0.467299,-0.937112,-1.472796,0.932103,0.314206,-1.370689,-1.259197,-0.52133,-0.400331,0.775502,-0.552796,0.70143,-0.495202,-0.442101,-0.28298,-1.323321,-0.917751,0.090906,-0.205429,-0.611637,-0.321667,-0.852941
-0.732267,0.21452,1.316011,1.239442,0.834847,-0.695963,-1.276541,-0.504765,1.519145,-0.994493,-0.195203,0.69535,0.688032,1.009597,-0.758848,-0.920546,0.071363,-1.199711,1.202616,-0.610444,-0.41699,0.458336,1.137297,1.462394,0.05199,-0.311957,-0.806023
-0.453606,-1.103856,-0.847761,-0.246344,0.018397,-1.218712,-0.569802,0.047013,-0.612663,-0.984179,-1.126149,1.037188,0.302939,-0.620911,-1.265326,-0.719801,-0.491646,-1.304735,0.079635,-0.82345,-0.240527,-0.308414,-1.143424,0.261163,-0.567904,-0.404763,1.3775
-0.355224,-0.446701,-0.346591,-0.592403,-0.43328,-0.171067,0.15924,-0.525179,-1.274382,0.622631,-0.683308,-0.614375,0.727968,0.070886,0.640676,0.938963,-0.248828,-0.018386,-0.741072,0.491969,0.161449,-0.019709,0.210857,-0.732225,0.397032,-1.377161,0.060924
0.858729,2.330673,0.900231,0.653591,1.011644,0.447632,-0.422424,-0.161014,0.232593,-0.995486,0.491826,-0.625687,0.962767,-0.178596,-0.304998,0.163123,-1.103289,0.129363,1.249029,-0.585285,-0.369768,0.075983,0.554263,-0.904178,0.268704,1.081778,0.23681
-0.412824,0.046279,0.107644,-0.446719,-0.663275,-0.699892,-0.059857,0.50965,-0.696815,1.396243,0.669537,-0.511968,-0.900973,-1.208566,-0.650885,-0.229037,0.507925,-0.268587,0.923221,-0.086523,0.033775,0.630779,-0.748432,-0.400079,-0.393818,-0.507122,0.040913
0.866759,1.679037,-0.801629,0.819929,0.437203,-0.464138,-0.1355,-0.451193,-0.436859,0.122245,-0.281024,-1.844357,0.704436,0.720159,-0.728247,-0.190942,-0.548621,-1.064475,-0.853153,0.257969,-0.174193,-0.16348,0.77341,-0.380249,-0.192022,-0.635104,0.131349
0.030774,-0.076933,-0.512922,-0.279444,0.325119,-0.734802,-1.007733,-1.02017,0.029979,0.406073,-0.876935,-0.743037,-0.183535,0.346704,-0.493689,0.932669,-0.056595,-0.838101,-0.295105,-1.06177,0.112012,0.753986,0.711543,0.257344,0.618483,-0.080318,0.055634
-0.116799,-1.097394,-1.053796,-0.618711,0.321644,-0.277913,0.211533,-0.508035,-0.409975,0.770761,-1.461117,0.948397,-1.12382,0.726731,-0.01326,0.712282,-0.441878,-0.403526,-1.169512,1.239925,-0.015897,-0.152428,-1.335006,-0.419034,0.954867,-0.531392,-0.879008
-0.525302,0.284844,0.562088,0.460634,-0.262644,-0.732787,0.016375,0.822472,0.71309,0.560459,0.651194,-0.141028,-0.503524,-0.830311,-0.068877,0.553392,1.231872,-0.569371,-0.520017,-0.130945,1.064902,0.217525,-1.355691,-1.234034,-1.005415,-0.199645,-0.436806
