right C7,right elbow trouble,left shoulder trouble,left bend of arm problem,right shoulder trouble,right hand problem,left medival elbow problems,right finger trouble,left neck problems,left wrist problems,left shoulder problem,right neck,right wrist problem,right shoulder problem,discoligment injury C6-C7,left hand problem,left C7,right arm band,left lower arm disorders,neck pain,left finger trouble,left arm,left elbow problem,right lower arm disorders
-0.918787,-0.31797,-0.213653,0.396756,-0.235131,-0.538628,-0.821839,-0.296269,0.659254,0.601642,-1.400263,-0.831418,-1.032334,-0.809607,0.900035,-0.907681,0.21578,0.31049,1.041844,0.515138,-0.783361,-0.387854,0.706367,-1.176586
-1.030398,-1.295389,0.007893,0.476657,0.177583,1.17766,-0.563746,-0.726138,-0.1513,0.842546,-0.628381,-0.972612,-0.481347,-0.517516,-0.495106,-0.627436,0.288725,-1.137858,0.518069,0.934707,-0.014733,-0.621939,0.064831,-0.390466
-1.459967,-0.391497,-0.83955,-0.367118,-0.589289,1.444742,-0.770913,-1.055338,0.97134,0.287292,-1.040533,-0.229192,-0.658662,-1.017424,0.290988,0.476362,0.375605,-1.263998,0.262465,0.501132,0.525064,0.774765,0.734528,1.849127
-1.146084,0.702521,0.063847,0.127252,-0.799348,0.495317,0.472774,0.037846,-0.014789,-0.627309,-1.099329,-0.468247,0.062838,0.820141,0.797937,0.107194,-0.611708,-1.117993,0.362638,0.490145,-0.515484,-0.522968,-0.35586,0.800285
0.340194,1.012622,0.269737,-0.078843,-0.286019,-0.583509,0.577583,-0.554372,-1.111581,-0.974278,1.010277,0.765458,-0.131461,0.164146,-1.429353,0.154154,-0.581732,-0.521001,1.385632,-0.884417,-0.178984,-0.221945,0.625044,1.216466
-0.647392,0.413179,-1.115325,0.120642,0.521625,1.184095,0.452435,-0.282933,0.095106,0.882207,-0.766686,-0.642653,-0.910324,-1.28339,0.3951,0.811064,0.585724,-0.363455,-1.156072,-0.595724,-0.47874,-0.730641,-0.09444,0.585164
1.145547,0.476696,-0.070593,-0.582008,-0.124474,0.667439,0.688485,0.896691,1.140562,-0.793874,0.619703,1.286765,-0.711739,-0.035174,-1.694825,1.157576,-0.691172,1.068638,-0.826253,-0.935901,0.842621,0.898751,-1.356235,-1.531127
-0.267398,-0.681068,0.549484,0.389673,-0.673042,1.038696,-0.188824,0.504603,-0.821139,-0.256129,1.177515,0.775186,-0.393172,0.928224,0.636818,-0.754231,-0.602263,-0.4525,1.664391,-0.025365,-0.671237,0.435517,0.089271,-0.097437
0.76172,0.053714,-1.010772,-0.424588,0.122513,-0.784708,0.597923,0.861345,0.307011,0.447137,-0.997555,0.419205,0.418131,0.07324,-0.208294,-1.258554,-0.502527,0.276241,-0.658846,-0.66513,0.188279,0.578726,-0.044599,-0.430841
0.288024,0.626619,0.591178,0.048752,-0.054685,-0.061736,0.010842,-0.747638,-0.688919,-0.628996,-0.500494,1.016001,-1.53372,0.727797,-2.235599,-0.086549,0.125601,-0.512474,-1.099241,-0.958015,1.003219,-1.071168,-0.720287,0.983171
0.215502,-1.131945,-0.99462,-1.372733,0.464031,-0.593758,0.951176,-0.144821,-1.118022,0.310759,1.351068,-0.713648,1.191944,-0.531057,0.306334,0.460924,-0.885701,0.570758,1.006597,-1.01307,-0.259315,0.052051,-1.183016,-0.225199
0.806655,0.822212,0.800531,0.789772,0.595784,-1.061896,-0.660455,0.892159,0.985415,1.403077,0.43181,1.036041,-0.5435,1.049571,-0.028688,0.578675,0.867833,0.419152,0.550734,0.852392,0.197984,-0.58895,0.842166,0.447248
-0.803836,0.275134,-0.993222,-0.972806,-1.35021,0.473984,-0.044596,-0.731183,-0.661897,-0.650944,0.732846,-0.552293,-0.246594,0.493019,-1.128268,0.785987,0.133564,-0.902662,-1.290203,1.595775,-0.899137,0.03157,-1.09015,0.035333
-1.323928,0.186541,-0.32391,-0.190649,-0.044608,0.40497,-0.148539,0.007101,0.22542,-1.287279,-0.3263,0.561678,0.150262,-1.214737,0.853444,-1.225736,-1.094945,-0.453985,-1.022046,-0.044891,0.487321,0.754562,-0.568735,0.399905
-0.438462,-0.303298,-1.57851,-1.115987,-1.029108,0.032424,0.596087,-0.574779,-0.539196,-0.715205,0.651711,-0.140708,-0.813724,-0.975279,-0.864413,1.044371,-0.932717,-1.128542,0.384123,0.277676,-0.105376,-0.062429,-0.731902,-0.020745
-1.700799,-0.566607,-0.029833,0.913662,-1.229017,0.790658,-0.963397,-0.745149,0.028074,-0.783236,-0.306309,0.124763,-0.421731,-0.675447,0.46797,0.111108,0.56026,0.571347,-0.195083,0.891677,1.342474,0.880282,-0.571162,0.826133
1.27467,1.080047,-0.24343,0.546277,-0.068142,0.035639,0.993081,1.215913,0.026992,-0.892978,0.024741,1.627947,0.92601,0.95029,-0.238428,1.000684,-1.062355,1.384183,1.05835,-0.671335,0.712208,1.494524,-1.291362,-0.496203
0.724802,-0.435535,-0.739648,0.886239,-0.223731,-0.373598,0.903422,-0.842945,-0.328487,0.028826,0.167554,0.729475,0.005088,1.05239,-0.832987,1.007004,0.204077,-0.321098,-0.19569,-0.132859,-0.485436,-1.802949,-0.339302,0.962949
0.507507,0.949123,1.140487,1.12142,0.358903,0.0341,-0.741673,0.854982,0.942983,0.659584,-0.047256,0.877168,0.661142,0.604606,-0.799302,0.134385,0.589734,0.394398,-0.037376,0.797705,0.2489,-1.067089,0.419966,-1.449458
-0.798106,-0.321351,1.033676,0.169976,0.705495,0.180133,-1.01274,0.516929,0.605534,0.152789,-0.87797,0.921289,0.17142,-0.046265,3.025108,0.688481,0.79752,-0.002012,0.210386,1.268035,0.700086,0.265258,-0.962315,-0.407925
0.8171,0.555198,0.637475,-0.405466,0.094987,-0.712706,-0.130628,0.106318,-0.095147,-1.122085,0.272071,0.344627,0.795697,0.771599,-0.038496,0.584017,-0.571506,0.816733,0.431316,-1.277276,0.871171,0.843491,0.653987,-1.42012
-0.955204,-0.633118,0.411292,1.361595,-1.33351,-0.256763,0.601993,-1.023559,0.215457,-0.151765,0.341107,-0.783189,0.331677,-1.371466,1.132938,-0.472416,0.118753,-0.392902,1.537588,0.618234,0.884804,0.045058,0.070313,1.033061
-0.457474,-0.768136,-1.160751,-0.17741,0.414704,1.304334,0.611151,-0.620521,0.622671,0.217288,-0.311281,-0.351979,-0.657296,-0.089903,2.384131,0.285822,0.400426,0.067206,-0.84157,0.841811,1.067289,-0.902571,-0.32113,0.611475
0.461342,0.960485,0.296786,-0.499886,-0.195653,0.577171,0.500353,0.957425,-0.40153,0.382626,-0.069115,0.763262,0.712606,0.739236,0.008721,0.880596,-0.370879,0.593115,0.709724,-1.193155,-0.150539,0.580529,-0.327169,-0.868264
-0.363024,0.42149,-0.372522,-0.531129,-0.350599,1.598831,1.072431,-0.838732,-1.251184,-0.732794,-1.279816,-1.002155,0.568184,-0.705072,-0.105553,-0.374993,-0.756124,-0.945961,1.588454,-0.221186,-0.486591,-0.664091,-0.616829,1.131895
0.24067,-0.63444,0.653762,0.016682,-0.813772,0.340496,-0.734411,-0.172364,-0.21106,1.14124,-0.914146,0.905783,-0.437542,0.583643,-0.321067,-0.003271,0.715768,-0.741175,-0.525043,-1.410304,-0.284106,-1.014747,0.642796,0.550053
0.004624,-0.239967,-1.398408,0.643411,0.459256,-0.597582,-0.559197,-1.016111,-0.958921,0.57625,0.207654,-1.16725,-0.598572,0.184648,-0.101024,-0.337463,0.815804,0.566059,-0.293033,-0.130185,0.437737,-0.239965,1.263413,-0.414483
-0.737693,0.019298,1.018825,0.234621,-0.615728,-1.141862,-0.945621,-0.374536,-0.356666,0.488748,-0.656026,0.071991,-0.596604,-0.051742,1.775932,0.863372,0.902625,-0.826356,-0.506611,0.081423,-0.244967,0.048454,0.062486,0.814423
-0.762771,0.143498,0.542321,-0.091959,-0.660811,0.18571,0.178718,-0.051093,-0.36509,-0.484066,-0.998095,-0.703324,0.266826,0.290398,1.616605,0.822205,-0.058198,-0.805948,0.322074,0.445689,0.929562,0.069143,0.42637,0.288261
-0.444352,-0.232,0.577472,-0.002012,-1.28906,-1.503142,0.291012,-0.303796,-0.346142,0.347425,-0.422924,-0.693117,1.117664,-0.064083,-0.489636,-0.692226,-0.479206,0.765191,-0.136054,-0.21596,-0.696158,0.067964,-1.185065,0.939433
-0.946685,0.212335,-0.886242,-0.412823,-0.47398,0.830638,-0.803996,0.075518,0.097075,0.510696,1.232384,-0.842225,0.08145,-0.749798,-0.579171,0.341324,-0.591921,-1.439481,1.132755,0.863275,-0.730657,0.696305,0.036423,-0.10158
0.737305,0.294625,-0.909272,-0.250787,-0.566143,0.208402,-1.204489,1.074794,-1.18382,-0.635574,-0.038111,0.685974,0.22934,0.019068,0.737247,0.011365,-0.216738,0.081165,-0.454965,-0.693449,-0.288916,0.315451,0.416997,-0.937389
-0.302228,0.436893,0.645919,0.643718,-0.454331,-0.075591,0.009153,-0.651457,0.912557,0.451124,0.493701,0.787099,0.287362,-0.204155,0.350437,1.280612,0.461799,-0.727821,-0.328755,1.072647,0.789084,-0.999018,0.950387,1.121144
-0.895539,-0.948811,-1.543402,-0.947313,-0.039814,-0.45657,0.607914,0.1177,0.12574,-0.710434,0.982255,-1.303113,-0.316893,-0.173765,-0.787436,-1.249325,-0.602501,-0.088508,-0.55238,0.649538,0.364127,0.742119,-1.029507,0.535502
0.79327,-0.751763,0.678425,-0.395056,-0.723466,-0.622504,-0.480134,0.796704,-0.079425,0.899828,-0.424649,1.006979,-0.759951,-0.459529,-0.958823,-0.91693,0.628543,-0.568198,0.211918,-0.910154,0.191845,-0.960387,0.40407,-0.471382
1.382546,-0.647058,0.719515,0.249107,0.252979,-1.09342,0.693474,1.249848,1.294715,-0.430514,0.017554,-0.246745,0.909064,-0.612285,-0.430206,0.299315,0.409432,1.086748,-0.618346,-0.50163,0.518278,0.951559,0.311763,-1.116172
-0.965393,-0.517756,1.153451,0.447506,-0.226448,0.99147,-1.596356,-0.710106,0.718121,0.294718,-0.180029,-1.247335,-0.497552,-0.263419,-0.262328,0.992965,1.463581,-0.795982,-0.197433,0.67263,0.734939,-0.194799,0.152971,0.135722
1.475116,0.419907,-0.385744,-1.108973,1.055574,-0.599555,0.884713,0.443098,-0.688215,-1.532851,0.394166,0.699066,0.344275,0.701215,-0.998082,-0.912352,-0.867574,-0.36975,0.506494,-0.552442,-0.912173,0.390239,-0.183044,-1.031931
-0.760106,-0.340205,-0.527557,0.24992,-0.475846,-0.015435,0.123807,0.35382,0.971487,-1.161504,1.018311,-0.80622,-0.650892,-1.739922,0.568018,0.732909,-0.272151,-0.772364,0.858959,-0.265233,0.117544,0.381141,0.053264,-0.091241
-0.83861,-0.4735,0.205508,0.460558,-0.583945,-0.539777,-0.974583,-0.590769,0.423051,0.370067,0.527529,-1.53055,0.392608,0.246271,0.387311,0.427945,0.918285,-0.529387,-0.532053,0.572984,-0.726682,-1.170141,-0.135238,0.026432
0.012347,-0.302095,0.202437,0.267258,0.397042,-1.119077,-1.602586,1.191895,0.986662,0.61184,0.01436,0.382565,0.927653,-0.197974,2.016471,0.936794,0.703406,-0.648378,0.522069,-0.915899,1.070824,0.265592,-0.299504,0.646383
1.161318,-0.170245,-0.062979,0.89303,0.562603,-0.181964,0.964797,1.708182,1.199784,-0.63309,-0.509352,0.726772,0.409954,0.587641,-1.535546,0.501611,0.03603,0.156275,-0.960403,-0.675379,0.710304,0.432629,0.77805,-0.6796
0.495682,0.502838,0.263301,0.493756,0.964807,-0.313607,0.901045,-0.135524,-1.459246,-0.47532,0.803095,0.830482,-0.748632,0.207243,-1.187663,-1.164185,-0.702936,-0.989082,0.81188,-0.945285,0.269677,0.606943,-1.191193,-0.437312
0.67397,1.40098,-0.541109,-0.384082,0.571436,-0.656561,0.253087,-0.214641,-0.623074,-1.28437,-0.05996,-0.604508,-0.44555,0.281643,-0.967701,-1.587372,-0.382769,0.565103,-0.176869,-0.88542,0.108413,0.281053,-0.302948,-1.48283
-0.471179,-0.207782,0.863543,0.417974,0.380254,-0.032924,0.291636,0.199383,-0.226641,-0.260595,-0.962534,0.320017,-0.978357,0.227409,-0.668125,-1.056349,0.166442,-0.484508,-0.779521,-0.191914,0.314317,0.703877,-0.995593,0.323088
-0.955535,-0.569356,0.147606,-0.087713,0.328947,0.54669,1.142933,-0.342981,-1.046205,-0.906491,0.258099,-0.173975,0.754509,-0.587522,0.791412,-0.711727,-0.553454,-0.051913,0.830169,0.804797,-1.0237,-0.11111,0.807506,0.671384
0.22225,0.943442,-1.643881,-1.087504,0.749226,-0.497162,0.59456,0.702948,-1.021093,-0.078735,0.664542,0.618771,0.246861,-0.196454,-0.291941,0.63028,-1.063915,-0.206683,-0.113656,-0.733703,0.690913,0.979796,0.812361,0.008356
-0.035261,0.301479,-0.244748,0.089962,-0.459394,0.419869,0.378231,0.878635,0.480183,0.613118,-0.213005,0.978355,-0.143281,0.313409,1.137371,-0.549497,0.159991,0.07904,-0.985757,0.467782,-0.675935,0.16699,-0.485833,0.168963
-0.529212,0.553886,0.698063,0.671308,-0.253375,1.485915,0.440974,-0.849926,-0.256854,0.334911,0.771689,0.26051,-0.161095,-1.24531,2.128295,-0.537955,-0.356696,0.634364,0.666581,0.734787,0.436852,1.155562,-0.116186,0.877779
0.53549,0.799844,0.173599,-0.552895,-0.409307,0.791945,-0.295137,-0.134305,-0.204426,-0.591398,1.17992,0.095784,0.078049,0.414951,-0.751548,0.197403,-0.768878,0.138729,1.170008,-0.013766,-0.821789,0.007195,-0.215465,-0.447182
0.242311,1.496991,-0.927333,-0.338648,1.001741,-0.3695,-0.041164,-0.260166,0.334386,0.486268,1.305592,-0.97508,1.224196,0.062373,0.547913,0.838032,-0.052188,0.527938,-0.556497,0.06232,-0.395816,-0.523405,-0.293577,0.066349
0.070544,0.16005,-0.346521,-1.318973,0.774432,1.104925,0.485277,-1.260253,-0.816576,-0.194645,-0.150719,0.407598,-1.514526,-0.280078,0.279449,-0.192773,-1.185264,0.672488,1.10953,-0.280926,-1.032315,0.005199,-1.115416,-0.836933
-0.525203,1.092254,0.723838,0.005243,-0.197027,0.155955,1.147673,-0.472296,0.789012,0.606778,1.068939,0.384784,0.467604,-0.175343,1.374403,-0.878918,-0.575675,0.008606,-0.007048,-1.280113,-0.451268,-0.188291,0.553562,-0.361171
-1.290403,-0.145754,-1.066399,0.794729,-0.694876,1.267411,-0.327761,-0.109058,-0.500529,-0.118541,0.73239,-0.437639,-0.860145,0.137763,-0.030585,0.166356,-1.182279,-1.745448,0.735499,0.560365,-0.309306,1.04285,-0.182082,0.088918
0.682985,0.027377,-0.620882,0.37697,-0.722577,-0.398234,-0.661935,0.127429,-0.490357,0.075117,0.449448,0.400635,-0.160953,0.744581,-0.438038,-0.8707,0.536367,0.329284,-1.104015,0.553759,0.608884,-0.102295,-0.04316,-1.389866
1.490303,0.697632,-1.132644,-0.382502,0.804082,-1.150509,0.004241,1.280712,-0.483196,-0.483488,0.0322,0.136585,1.175302,0.027721,-1.029678,-0.700759,-0.223418,0.314745,1.277813,-0.68533,-1.051149,-0.565108,0.96124,0.336461
-0.243555,0.503,-0.374168,1.427009,-0.903805,0.520451,-1.130991,-0.274238,1.07097,0.354467,-0.726134,0.122056,-0.165575,-1.243348,1.321577,1.34201,0.537493,0.391591,-0.090261,-0.272409,-0.33514,-0.619808,0.729195,0.216703
-1.574201,-0.269504,-0.129822,-0.330704,-0.293832,1.573674,-0.289414,-0.137312,0.408604,0.573798,0.331164,-1.471729,-0.199387,-1.72679,2.046499,-0.87762,-0.142168,-0.623203,-0.189561,1.319797,1.302012,-0.14496,0.123348,1.216094
-0.577475,0.622112,0.481652,1.002385,1.051697,-0.019315,-0.948058,-0.677827,1.258807,0.485011,-0.567528,-1.119147,-0.249723,-0.712637,2.274359,1.112092,0.707597,-0.370719,0.709373,0.422671,0.262229,-0.674241,0.03432,0.819798
0.19415,1.4199,0.085715,-0.596402,-0.560578,-0.689776,0.248578,-1.23431,-1.102357,1.342947,-0.783969,-0.737124,-0.029074,0.355505,0.916834,-0.33723,0.138906,0.640946,0.061897,-1.964314,-0.790489,-0.642148,-0.12223,0.050803
0.054122,-1.295958,0.155819,-0.447688,0.17759,0.323289,-0.743628,-0.321572,-0.215196,1.1918,-0.572451,0.018146,0.815823,-0.175267,-0.796355,0.187331,0.631653,-1.243635,0.365914,0.090871,0.176821,0.330388,0.73204,-0.512272
0.188254,0.238381,-0.569553,0.862392,0.636923,0.191484,0.461371,-0.474428,0.623494,0.38295,0.105812,-0.350608,-0.770488,0.470413,-0.275941,-0.414003,0.33694,-0.612776,0.561986,0.240239,0.014071,-1.10071,-0.788964,-0.162745
0.707595,-0.163696,1.289051,0.022889,-0.585158,0.101282,-0.645491,0.8866,0.760333,-0.841167,0.262176,0.74724,-0.507636,0.53461,0.876334,0.682986,1.072679,0.630741,-0.199294,0.729355,1.408487,-0.576474,0.073551,-0.755007
-0.400045,-0.180359,-0.331859,-0.992455,0.130414,-0.467071,-0.188007,-0.506531,-0.183068,-0.381584,1.154676,-1.286755,0.560641,-0.15978,1.800135,-1.303523,-1.085612,-0.991645,1.160637,-0.882421,0.320404,0.371139,-0.302439,0.957237
-0.043148,-0.380903,-0.179897,0.947865,1.212187,-1.271488,0.954773,-0.554673,0.278621,-0.892991,-0.131017,-0.308821,-1.240102,0.185664,0.599296,0.005884,0.836046,0.235482,-0.394782,0.909486,0.442079,-0.327924,-0.639917,1.459598
1.020793,1.172727,-0.398981,0.44247,0.402306,-0.180298,0.974455,0.742673,-1.613231,-0.404169,0.667869,0.567494,-0.402914,-1.077664,0.032703,-1.288736,-0.876812,0.430981,1.070173,-0.785964,-0.819262,-0.163198,-1.093461,-0.1415
-0.220977,-1.097759,-0.776756,1.042237,-0.721517,0.209233,-0.439458,-0.392079,-0.175125,-0.249484,-1.044826,1.109944,0.155827,-0.312407,0.389609,0.077394,-0.4751,0.681981,-0.071378,0.567948,-0.382639,-0.715801,-0.685584,-1.014952
1.373053,1.020876,0.860495,0.937336,-0.429278,-0.142924,-0.716718,0.690899,1.144986,0.813939,-0.311401,1.072899,0.109738,-0.141368,-0.778754,0.828528,0.619874,0.974736,0.296494,0.412341,0.679489,-0.351039,0.773635,-0.486966
0.870804,0.862435,-0.739329,-0.860696,-0.176369,0.828835,0.806594,0.147114,-0.055225,-0.507355,0.194737,0.688349,0.292647,0.320523,-2.493441,-0.893902,-0.303124,-0.122254,0.570884,-0.540102,-1.243369,-0.297713,0.331269,-1.061516
-0.1904,-0.664597,-0.417852,0.711099,-0.650785,1.096018,0.654745,1.080171,-1.112977,-0.711042,-0.233862,0.89779,0.440668,-0.155678,1.430413,-0.932652,0.002612,-0.996087,1.049823,0.515217,0.106241,0.061822,0.510598,-0.043258
-0.656775,-0.545375,-0.443041,-0.639742,-0.521959,0.456749,-1.198822,-0.139473,0.860168,-0.480849,0.463354,-1.056065,1.317165,-0.185432,-2.787994,0.454821,0.664019,-0.049078,0.538304,1.078916,0.537992,-1.113981,0.448901,-0.307475
-0.959415,-0.842479,0.521112,-0.123894,-1.343295,-0.107636,-1.382403,-0.72657,-0.590308,0.464229,-0.843963,-1.19827,-0.633668,-0.812787,1.101627,-0.789038,0.828381,0.245295,-0.831038,0.508155,0.261382,-0.411305,-0.187592,0.558332
-0.026445,-0.054777,-0.011652,0.310898,0.587454,-1.287771,-0.861803,-0.359607,-0.078022,1.064379,-0.626904,-0.710912,-0.145317,0.403483,1.153535,1.504981,1.185521,0.531584,-0.726834,-0.240448,1.034639,-0.701142,0.579916,0.204308
-1.350806,-0.666295,-0.391574,0.826834,-1.068023,0.806365,-1.20081,-0.259592,-0.190533,0.898223,0.474173,-0.860844,-0.762377,-0.364366,3.191778,-0.819296,0.556166,0.147931,0.830357,0.403737,-0.533599,-0.486568,-0.624278,0.779998
-0.450838,0.312395,-1.147805,-1.121774,0.271642,0.726812,0.127387,-0.213936,-1.572368,-0.923884,-0.982115,0.328199,-0.01065,-0.48651,-1.934934,-1.092745,-1.445883,-0.745316,-0.985831,-0.037746,-0.402556,1.000562,-0.011514,-0.149616
-0.939303,0.292951,1.251045,0.173024,0.33447,0.433071,-1.005353,-0.794475,1.176923,0.262272,-1.077329,0.017718,-0.845215,-0.380651,1.359651,-0.045065,1.433018,-0.466311,-0.574873,0.622826,-0.570708,0.621468,0.468991,1.286807
-0.613215,-0.155499,-0.222313,1.136805,-0.038536,-0.136004,-0.172755,-0.884462,0.604792,0.571578,0.666792,-0.688107,-0.224685,-0.338485,0.491823,0.390048,0.510119,-0.591931,-0.953498,0.644654,0.285475,-0.152553,-0.338983,0.861327
-0.759017,-1.161817,0.239258,0.468506,0.829601,-0.752759,-0.480974,-1.230389,0.323412,-0.903888,-1.403116,-0.815202,0.460005,-0.515381,-0.40409,-0.024967,0.27743,1.190746,0.912795,0.838104,-1.287714,-0.484962,-1.283293,0.347835
0.259167,0.743611,0.932617,-0.092734,0.062146,-1.169394,0.716568,0.201582,-0.193188,0.64696,-1.513629,-0.562534,1.371124,0.947124,0.133749,-0.118291,0.624375,0.710469,0.033188,0.5502,-0.974825,-0.676342,-1.200234,-1.530168
-0.121833,0.811821,1.537007,-1.194778,-0.268707,-0.285841,0.405609,-0.167528,-0.326684,0.542087,0.172334,-0.46702,-0.404698,0.853401,-1.741955,0.023865,-0.291767,-0.42105,0.497542,-0.876828,-1.16,0.037962,0.550984,0.196427
0.242419,0.419417,0.357288,0.946376,0.647973,-1.061085,-1.150067,0.127167,-0.957429,0.023946,-0.036034,0.656564,0.001749,0.833537,0.681882,-0.35662,0.612658,0.412799,0.518953,-0.702784,0.599771,0.50027,0.616683,-0.067486
0.962108,-0.301019,0.508119,0.310841,-0.699292,-0.73462,0.672338,0.617339,0.21889,0.766114,0.447376,0.049339,0.254097,1.21665,-0.870042,-0.259657,0.77903,0.152063,-0.431461,-0.509473,-0.136058,1.06792,1.07269,-1.056533
0.525886,1.17272,0.002761,-0.995504,0.62936,-0.98181,1.298923,-0.103528,-0.26291,0.38727,0.397298,0.660677,-0.52208,-0.585677,-0.638591,-0.826917,-0.634044,-0.201595,-0.991022,-0.674358,-0.38094,1.203783,-0.334035,-0.161688
1.532815,0.1588,-0.112017,1.138426,-0.599318,-0.460324,-0.577856,1.154947,0.446882,1.447885,-0.731636,1.036459,-1.095293,0.929784,-0.550774,-0.721868,0.737692,1.171682,-0.659518,-0.149449,0.519415,-0.774153,0.287156,-0.899903
0.163264,-0.662692,1.025144,-1.54458,-1.060349,1.047237,0.817078,0.704081,0.842877,0.098058,-0.176421,-0.142511,0.346513,0.645711,-0.640827,-0.543107,-0.614212,0.387077,0.103745,-0.175739,-1.120713,-0.163519,-1.146963,0.201494
-0.201867,0.643683,-0.099426,-0.364212,-1.185375,0.302415,-0.188173,-1.301138,-0.18453,0.970583,-0.247024,0.716862,1.125368,-1.381238,0.766591,-0.454221,-0.415237,-0.318548,-0.783613,-0.102985,-0.887017,0.11792,0.553518,0.036567
0.484282,0.19214,-1.144478,-1.204545,-0.141852,-1.209738,-0.010275,-0.079513,0.336712,-0.711645,0.055609,0.674131,-0.095995,0.287626,-1.245417,-1.695713,-0.935844,0.04421,0.780657,-0.549747,-1.208685,0.302834,-0.928566,-0.561316
-0.366907,-0.225898,0.465815,-0.586575,-0.17955,0.602107,-0.162784,-0.8715,0.095474,-0.555418,0.263487,-1.311383,0.442119,0.196934,-0.662121,0.286887,-0.072285,0.371226,-0.322603,0.80135,-1.009516,-0.212593,0.361577,0.154412
0.717181,0.72611,0.378749,1.189072,0.109989,0.246762,-0.582175,0.279781,1.124978,0.040574,-0.897081,1.416675,-0.056765,-0.963978,-0.620055,0.385108,0.803412,0.599547,-0.902579,0.7181,0.444784,-0.390463,0.160675,-0.971213
0.110118,-0.167296,-0.012823,0.628898,-0.325988,0.672433,0.9958,-0.377304,-0.283325,-1.044013,0.210159,1.174961,0.263741,-0.158103,0.22751,-0.32103,-0.719368,-0.684089,1.248126,-0.879971,-0.087522,-1.257977,-0.656881,-1.156846
0.163804,0.672912,-0.666444,-0.349513,0.069262,-0.64094,0.934313,0.678018,-1.059306,-1.110097,0.655221,0.760225,0.472516,0.742183,-1.159938,-1.30425,-0.876658,1.459253,1.018452,-1.679252,-0.844271,0.455698,0.044524,0.62684
0.842919,0.313731,0.181951,-0.325278,-0.286343,0.524928,0.516395,-0.505587,-0.9383,-1.214489,0.925502,1.02399,-1.181347,1.631548,-2.308714,0.013168,-0.990471,-0.411878,0.153914,-0.995164,1.107026,0.910079,-0.118062,-0.381975
-0.101492,-0.276509,1.031385,0.910878,-0.046757,1.325633,-0.343652,0.441407,-0.081953,0.802899,-0.627192,-0.073019,-0.023787,-0.474049,0.147156,-1.093662,1.031862,-0.65733,-0.729166,0.763755,0.507959,0.938412,0.678991,-0.511722
-1.253207,-1.123515,0.942041,0.971315,-0.056646,0.585714,-0.8533,-0.731886,0.694203,0.534861,-0.217543,0.006327,0.77679,-0.540904,0.328227,0.366171,0.603864,-0.174411,-0.071031,-0.331035,-1.060648,-0.34138,-1.206557,1.007775
-1.005034,-0.708423,-0.189691,0.701936,0.586048,0.098317,0.760058,0.951106,-0.28913,-0.371559,0.441558,-0.284777,-0.617059,-0.044926,1.931587,-0.253585,0.145579,-1.227108,0.194136,0.570291,-0.373552,-0.75605,-0.889391,0.944855
0.920082,-0.978307,-1.246888,-1.130766,-0.504381,-1.406259,1.289548,0.155502,0.930517,0.240443,0.734534,1.17684,0.989337,1.525031,-0.961915,-0.624799,-1.189577,0.862502,0.185926,-1.267986,-1.086599,0.800507,0.130367,-0.78486
-0.368358,0.1906,0.734588,0.295855,-0.571022,-0.541558,-0.292061,-0.661899,0.77411,0.23922,-0.337223,-0.672219,0.498627,0.026184,-0.296913,-0.428386,0.502116,-0.871387,-0.232591,0.206295,0.219865,-1.048447,0.654869,0.513061
0.80029,1.244274,-1.091853,0.334639,-0.405621,1.037862,0.052387,0.826743,1.203205,0.888077,-0.860556,0.817991,0.013747,0.146756,0.844547,0.663131,0.839205,-0.297943,-0.936255,0.559831,0.223987,-1.410246,0.267202,-0.540287
-0.94059,-0.182195,-0.45747,-0.9678,-1.116586,0.262628,1.080953,-0.643641,-1.527855,-1.185782,1.263262,-0.173562,0.335854,-0.516543,-0.005589,0.205968,-1.980158,-0.540692,0.606543,-0.588369,-0.692429,1.079516,-1.049468,0.912398
0.170842,0.792286,-0.925448,-0.744971,0.762022,-0.229554,0.437051,-0.485424,-1.010327,-1.053869,0.945156,1.078133,0.253394,-0.59489,-2.161578,-1.248766,-1.028417,0.290503,0.872499,0.332688,-0.760954,0.110768,0.154388,1.13157
0.533738,-0.488504,-0.379561,0.021332,0.760265,-0.681287,0.667021,0.364951,0.864972,-0.425649,-0.025295,0.84568,0.839746,0.388839,0.337784,0.036628,-0.461563,-0.962663,0.723083,0.287753,0.337343,-0.100593,0.469639,1.09869
-0.335101,-0.947688,-1.049489,-1.045958,-0.809272,-0.307924,-0.801025,-0.503036,-0.073464,-1.408448,-1.11989,0.65887,-0.498906,-0.478898,0.046568,0.234229,0.001386,0.911231,0.062593,-0.186021,-1.13627,-0.754318,-0.613415,0.602673
0.766096,0.756695,-0.49655,0.954886,-1.017264,-1.248947,0.185885,0.024998,0.137325,1.108803,-0.86505,0.074005,-0.28093,-0.560494,-0.523476,0.470031,0.063666,0.231245,-0.454674,-0.841848,0.745147,-0.304277,-1.277381,0.100937
-1.033728,-0.680727,0.391344,1.187264,-0.344636,1.099043,-0.077445,-0.633869,0.70123,0.534515,-0.049738,-0.911672,-0.609424,0.39423,0.416874,-0.16221,0.334209,-0.184485,-0.592718,-0.129602,0.023392,-0.908899,0.570172,-0.361593
