right C7,right elbow trouble,left shoulder trouble,left bend of arm problem,right shoulder trouble,right hand problem,left medival elbow problems,right finger trouble,left neck problems,left wrist problems,left shoulder problem,right neck,right wrist problem,right shoulder problem,discoligment injury C6-C7,left hand problem,left C7,right arm band,left lower arm disorders,neck pain,left finger trouble,left arm,left elbow problem,right lower arm disorders
-0.515986,-1.086585,-0.342514,0.736338,-0.711393,-1.058466,0.284959,-0.250053,-0.186482,-0.062204,0.328027,-0.748586,0.419428,0.218393,-0.640642,0.751106,0.858969,1.136035,-0.49098,-0.713672,1.007174,0.836683,0.608031,0.202634
0.579422,-0.282841,0.42211,-0.870474,1.281714,-1.0958,0.836245,0.758869,0.154247,0.571901,0.510916,-0.874431,-1.247902,0.275256,0.72052,-0.338596,-1.185227,0.188626,0.551593,0.653251,-0.775383,-0.79405,-0.484383,0.6859
-0.289823,-0.044982,0.573764,0.226808,-0.724128,-1.714672,-0.639208,-0.536697,0.735377,-0.804789,0.533454,0.165826,0.17145,0.126173,0.119499,0.412596,-0.110365,0.512772,0.50518,-0.345489,0.28997,-0.424622,-0.511219,-1.275414
0.71545,0.499516,-0.680983,0.780725,0.715248,-0.488798,0.94108,0.982188,0.672485,-0.78631,-0.64051,0.763092,0.682405,0.512133,1.507841,-0.305577,0.440862,-0.049616,0.271467,1.18615,-0.425832,0.27037,-0.90843,0.598964
0.98206,0.618699,1.538142,0.097215,0.533552,-0.214785,0.629271,0.932985,-0.29882,0.005024,-1.02405,-0.775444,0.589131,0.51362,1.68652,0.242435,1.150357,-0.994883,1.122042,-0.425413,-0.006276,1.092606,0.9122,0.631959
0.662157,0.232472,0.510994,0.033592,0.21662,0.19494,-0.313193,-0.230036,0.111239,0.690539,-0.705174,0.929045,-1.062298,0.781666,0.935651,1.577664,0.754865,-0.470738,-0.934074,0.198389,0.902631,0.885384,-0.006752,0.348646
-0.523536,-0.253117,-0.690215,0.340312,-1.097139,0.502375,0.614745,-0.418383,0.375772,-0.878722,1.079533,-0.60955,0.631935,0.239444,-0.762544,0.266459,-0.685315,0.507662,-0.405293,0.397454,-0.431564,0.843975,-0.284013,0.068099
1.007968,1.028487,-0.74528,-0.552215,0.907089,-1.226564,0.929746,-0.345559,0.461149,0.382148,0.568788,0.754964,0.294657,-0.793976,0.15295,1.13716,-0.685046,0.213597,0.970812,0.320797,-0.892236,-1.039063,0.39681,-0.284947
-0.388526,-0.150672,-0.53259,0.83262,0.036284,-0.372919,-0.361842,0.896369,0.229526,1.024153,0.055377,0.191575,0.89867,-0.645267,0.218948,-0.309763,0.222509,-0.399352,-0.732405,-0.411136,-0.219642,-0.976873,0.670096,0.549071
1.088169,0.56944,-0.872923,0.43365,1.224642,-0.3219,0.425195,1.397174,-0.354958,0.687326,0.18604,-0.36847,0.569019,0.694358,1.718305,0.422067,0.653754,-0.732538,-0.286568,0.916701,-0.804101,0.717808,-0.841167,0.176299
-0.560749,-1.232783,0.724542,0.699632,-1.173922,-0.514467,0.612638,-0.621087,-0.305106,0.316104,-0.889778,0.642383,0.238267,1.161289,-0.596464,0.771124,0.581042,0.731454,1.046434,0.145266,-0.713352,0.902637,0.640937,0.413681
0.800005,0.477778,1.097853,1.727544,0.491186,-0.97703,1.329368,0.35107,-0.733287,0.348713,-1.372065,1.267038,-0.930357,-0.695356,0.925167,0.323306,0.752816,0.499034,-0.539188,-0.563365,0.731817,0.283061,-0.303017,0.335134
-0.438355,-1.44362,-0.309888,-0.898627,0.654154,-1.077074,0.625011,-0.60307,1.140528,0.096907,0.987572,-0.901905,-0.516964,-0.927936,-1.340663,1.179956,-0.571336,1.215487,0.066812,-0.44661,0.277305,0.419877,-1.004983,-1.16015
0.090383,0.734995,-0.933154,-0.397654,0.302546,-0.947235,0.447717,-0.152588,0.510056,0.240581,0.583042,0.807364,1.209268,0.492476,0.52491,1.317338,0.015264,0.091101,-0.09526,1.185667,1.037611,-0.330212,-0.156907,0.170922
-0.561636,0.091055,0.572469,0.254409,-1.279917,0.152958,-0.605162,-1.065039,0.211468,-0.842881,-0.30538,0.566048,-0.051893,-0.957944,-0.812583,0.556648,-0.002229,0.771616,-0.389228,0.805418,-0.068773,0.875656,-0.725301,-0.516558
-1.247092,-1.146343,0.594076,1.049514,-0.399031,-0.084356,-0.226279,-0.044168,-1.195945,1.362702,0.250814,0.011864,0.683807,0.05091,-1.020834,-0.820879,0.117296,0.762675,0.094203,-0.605329,1.430599,1.63332,-0.552714,0.312921
0.273806,0.010586,-0.201987,-0.279953,0.834509,1.214491,-0.650558,0.840493,0.188661,0.988943,0.876962,-0.377995,0.319134,0.92108,0.898582,-0.614427,-0.504025,0.497497,0.932986,-0.379767,-0.726206,0.177752,0.25454,0.267586
-0.527486,0.032365,-0.672765,0.39452,-0.489417,-0.353923,-0.984499,-1.007471,0.088109,-0.243458,0.487976,0.484441,-0.478125,0.259932,-0.863852,1.302319,0.432513,0.711075,-0.508859,-0.469858,0.164803,-0.829472,0.901289,0.108443
1.218339,0.780209,-0.014097,-0.555128,0.911674,-0.683058,0.071512,1.306091,0.416731,-0.236744,0.795811,-0.87026,-0.281417,1.047149,1.260882,0.941201,-1.60583,-1.44944,-0.360904,-0.695962,-0.59245,-1.210779,-0.950376,0.231758
0.58775,-0.562996,0.437565,1.050551,0.083329,-0.494205,0.062783,1.003214,0.180484,0.380149,-0.035836,-0.169925,1.099536,0.131099,0.528643,-0.269222,0.619081,0.766254,0.703264,0.042411,0.792636,0.026563,-0.403674,0.488884
0.145371,0.170203,-0.182536,-0.979578,0.201384,0.139747,-0.686127,-0.174262,-1.512201,0.498484,-0.919903,-0.46284,0.860567,0.955265,0.694165,0.773748,-0.085385,-0.526136,0.412376,0.837952,-0.734438,-0.466921,-0.117214,-0.594086
-0.454232,-0.827661,-0.225344,0.508133,-1.228418,0.434726,-0.715765,-0.788703,0.045581,0.955764,-0.624304,-1.177767,0.753789,0.484908,-0.655531,0.479646,0.277965,-0.237345,-0.189344,-0.796255,0.500476,0.503939,0.61017,-0.289871
0.014414,-0.163989,0.734391,-0.43468,-0.40615,-0.386748,0.029262,-0.707253,-0.87135,-0.934342,0.551356,0.661859,-0.464551,1.008809,-0.16616,-0.639905,0.147599,0.671537,-1.030372,-0.287273,0.255833,-0.228122,0.750602,1.045102
0.39788,0.606368,0.59196,-1.295386,-0.122404,0.093057,0.1139,0.482818,0.472869,-0.800624,1.106671,-0.734063,-0.541767,0.501796,1.001401,0.076847,-1.164485,-1.26033,-0.521775,0.106524,-0.806991,-0.350298,-0.059801,-0.05621
-1.05094,0.497801,0.689155,-0.567178,-0.875449,0.677026,0.576826,-0.993407,-0.476013,1.091871,0.964417,1.376199,0.530596,-0.297318,-1.908113,-0.54349,-0.648712,1.491842,-0.607262,-1.195085,-1.245134,-0.775324,0.169643,-0.513257
-0.419834,-0.886382,-0.87204,0.424213,-0.175662,-1.427918,-0.621721,-1.043825,-0.845058,0.857171,-0.19544,-0.473869,-0.245727,-1.358229,0.325155,-0.909252,-0.007019,-0.521811,-0.080783,-0.136943,0.731755,-0.560397,-0.38822,-0.12803
0.568428,0.403787,-0.524173,-1.10196,0.867681,-0.434504,-0.973054,0.473825,1.048234,0.159074,-0.294968,-0.59417,-0.716701,0.069044,0.20913,0.614949,-0.696815,0.673283,-0.282679,0.231315,-0.76423,-0.056693,0.649547,0.983038
-1.009972,0.350818,-0.411283,-0.220586,0.007996,0.458427,-1.137799,-1.047724,-0.260676,0.066771,0.474138,-0.32625,0.159198,-0.599954,-1.94367,0.129139,0.264403,0.312127,-0.341465,0.413071,-0.457174,0.949506,0.477327,0.008096
-0.433416,-0.731841,-0.794315,-0.795556,0.564977,0.425888,0.160397,-0.804189,1.239411,0.731176,1.139167,-0.164601,0.345334,0.530403,0.063367,-0.615699,-0.805764,0.927562,-0.947649,-0.377499,-0.118215,0.117348,0.471822,-0.104867
-0.743579,-0.6996,-0.419844,-0.368822,-1.075962,0.976087,-0.78101,-0.395301,-0.032746,-1.298425,-0.53094,-0.043547,0.434038,0.103896,-0.14842,-0.303175,-0.891091,0.359408,0.429401,-1.050602,0.706762,-0.611855,-0.443685,-0.043238
0.378803,-0.471898,0.423061,0.52692,0.141464,-1.547807,0.844968,0.645407,-1.342533,-0.696462,0.262749,0.570507,0.202051,-1.173287,-1.743837,0.843479,0.048762,-0.236374,0.076176,0.074506,-0.299482,0.139058,-0.547962,0.972044
-0.704575,-1.033573,0.887799,0.001155,-0.851063,0.681201,-1.1552,-1.063739,0.279298,0.441251,-0.248374,0.013608,0.426233,-0.123452,-0.781005,0.797442,-1.368235,-0.038755,0.002685,-0.871022,-0.731816,-0.953722,-0.280423,0.373901
0.193945,0.510462,0.573062,1.28985,-0.099664,-0.09221,0.860187,-0.07693,0.083136,-0.701476,0.399566,0.093151,0.061534,-0.02602,0.945646,0.266128,0.785118,-1.239206,0.189337,-0.00575,1.046474,0.528826,1.496273,0.952716
0.601876,0.779628,-0.62656,1.042382,0.444889,-0.629221,0.847807,0.060577,0.738253,0.940646,0.058756,-1.176974,-0.819248,0.454905,0.507535,-0.920553,0.696431,-0.942648,0.945417,0.655196,0.359493,0.884223,0.232522,1.201613
-0.537345,0.505787,-0.001029,-1.106575,-0.090458,1.023128,0.285851,-0.437237,-0.775051,0.298603,0.495844,-0.164078,0.698894,-0.129483,-1.64575,-0.517067,-0.340639,0.861121,-0.501646,0.476388,0.4498,0.257403,-0.039653,-0.353722
0.730831,-0.775295,-0.556639,0.938141,-0.661623,-0.092055,1.073505,0.969937,1.211159,-0.349471,-0.674512,-0.649418,0.977256,0.657756,2.146689,-0.659931,0.795794,0.28956,0.932848,1.3735,0.185478,0.617397,1.052304,1.055265
-0.245261,-1.148881,1.014112,-0.247244,-0.231119,0.638418,-0.414711,-1.051478,-0.100333,-0.418279,0.725963,-0.233825,-0.144304,0.276684,-0.295417,0.472941,-0.318687,1.412468,0.605161,-0.960678,0.126686,0.539897,0.47795,0.48299
-1.064506,-1.71711,0.346948,-0.317596,-0.218624,0.870397,-1.079802,-0.984616,-0.734479,0.779074,-0.953316,0.514228,0.117636,-0.617993,-0.348598,0.071114,0.861014,1.306209,1.448143,-1.261807,0.247336,0.424419,0.913313,-0.013212
0.044022,0.654295,-0.931463,-0.499989,-0.207367,-1.036517,-0.841266,-0.224431,0.805008,-0.864854,1.204057,0.401265,-1.10812,1.013508,0.411868,-0.473159,-1.915398,-1.04916,-0.129746,-1.391665,-0.797802,-1.249846,-1.255244,-0.781935
-0.527503,0.031682,0.032597,0.530174,0.230536,0.499838,-0.749918,-1.266731,-0.372403,-0.958312,-0.138615,1.227191,0.153222,-0.269849,0.553889,0.704771,-0.537783,0.817719,0.267406,-0.845507,0.942077,-0.754665,-1.173536,-0.557915
0.977303,0.588172,-0.552205,-0.349365,0.36723,-0.426598,0.362258,0.872055,0.854134,0.399126,-0.602928,1.357196,0.506211,-0.35389,1.05829,-0.688019,-0.372301,-0.504956,0.683642,-0.295989,-0.232187,-1.44575,0.249562,0.745683
-0.677454,-0.911799,-0.378495,1.296572,-0.80573,0.164868,0.404872,-0.183018,1.002399,-0.153176,0.085981,-0.055965,0.421972,0.708644,-0.542176,-0.121817,0.066283,-0.568479,-0.930954,0.061733,0.586776,-0.127352,0.308869,-0.014961
-0.528203,-0.957696,-0.938569,0.529483,-0.647145,-0.357279,-0.639465,-0.918525,1.336338,0.852912,-1.026378,0.178068,0.125942,1.103731,-1.434094,-1.129354,0.007312,-0.14552,-0.290997,-1.113146,-0.14032,0.461358,-0.541371,-0.527596
0.530347,1.653147,0.158459,-0.081748,0.930038,-0.365962,0.94021,-0.691222,1.090993,0.464738,-0.892851,-0.437586,0.638247,2.091515,-0.189066,-0.663764,0.13079,-0.69316,-0.50909,0.712025,0.15694,0.313913,0.777033,-0.049428
-0.894705,-0.742623,-0.728388,-0.771228,-0.505912,0.285697,-0.727071,-1.016864,0.598404,-0.213031,1.111935,1.270824,0.64004,-0.24139,-1.197168,-0.344418,-0.563086,-0.345587,0.199581,0.725367,0.269335,-0.572929,0.796584,0.531703
0.682359,0.712756,0.451448,-0.291974,0.039526,-1.034823,0.936514,0.027091,1.115266,1.381405,0.926861,-0.090697,-0.656942,1.372041,0.17252,-0.002044,-0.418361,0.795948,-0.474435,0.610304,1.081771,-0.329288,-0.185866,0.394735
-0.680139,0.199777,-0.875728,0.555751,0.138012,1.032579,-0.223456,-1.246203,-0.176742,0.479477,-0.301576,0.834904,0.443561,-1.331005,-2.407874,0.241715,0.193787,1.364621,0.74825,-0.295775,-0.09891,0.802089,-1.270297,-1.014964
-1.101953,0.706178,-1.255296,-0.467119,-0.291482,0.391364,0.132693,-0.584244,1.250843,0.330997,1.068699,-0.215443,0.834462,-0.271442,-0.940677,-0.566784,-0.823112,0.530077,-0.328366,-0.842215,-0.610398,-0.766532,-0.572268,-0.56407
0.722837,0.178285,0.263343,-0.116077,0.705446,-0.38633,-0.036334,1.084088,-0.028952,0.613747,-0.286069,-0.88478,1.275165,0.539398,-0.67676,-0.595569,-0.096687,-0.100061,0.046333,-0.385605,-0.719729,-0.272291,-1.017688,0.547103
0.078723,-0.405718,0.167673,1.169047,0.514006,-0.540947,-0.268392,1.318249,1.296707,-0.771167,-0.507254,0.705048,-0.03054,0.703048,0.627908,0.503487,-0.163108,-0.656374,-0.796658,-0.191069,0.227859,-0.462989,-1.223193,0.288456
0.812347,0.244018,-0.126482,-0.702247,0.506162,-1.026547,0.472024,0.211405,0.129259,-0.742625,-0.605465,0.535651,0.955421,-0.895567,0.424003,1.165773,-0.203803,-0.147521,-0.041565,0.317022,0.486831,0.043489,0.199597,1.174361
0.705927,0.952558,0.486442,1.527189,-0.480931,-0.537807,1.201786,0.358642,-0.195726,-0.502385,-0.505738,0.403762,-0.063874,-0.384784,2.133227,0.036064,1.359172,-0.205547,0.789454,1.544726,-0.503424,0.462895,-0.090005,-0.246531
0.23433,-0.832977,0.083031,0.070695,0.491155,0.769135,1.382902,0.956996,0.108535,1.036253,0.088904,0.370206,0.578305,-1.005205,-0.120389,-0.625024,-0.879992,-0.974102,0.63888,-0.206356,0.632308,-0.604876,-0.741108,0.724018
-0.549008,-0.974395,0.981087,-0.673753,-0.276609,0.629743,0.638318,-0.068574,-0.253676,-0.062991,-1.132688,-0.501876,-0.094437,-1.380787,-0.922005,0.115202,0.540514,1.75912,0.3533,0.795814,0.64104,0.283913,-0.464665,0.112298
0.714317,1.009574,0.483532,1.260561,-0.241003,-0.741235,-0.656298,0.959739,-0.371709,-1.049097,-0.125072,0.56281,-0.340065,0.281263,1.528503,0.566343,0.477461,-0.601081,0.538177,0.71475,-0.507699,0.734832,-0.69105,0.407851
-1.172426,-0.821351,0.654382,0.909209,-0.563577,1.270267,-0.115873,-0.517322,0.041268,0.68868,0.295845,0.952362,-0.536587,-0.242673,-0.930123,0.454184,0.9583,0.967431,0.505402,-1.255545,0.430327,0.904115,0.794255,-0.420638
0.141819,0.686398,0.236052,-0.63329,1.198218,1.215805,-0.813578,-0.387933,-0.128521,-0.581115,1.104025,0.220751,0.756358,0.838375,-0.962377,-0.278643,-0.460587,-0.518094,-1.095277,-0.442704,-0.2836,-1.347426,-0.624399,-0.483631
-0.545118,-0.189585,0.363505,0.40452,-0.76311,0.784804,-0.375053,-0.80968,0.872981,0.169149,0.77622,-0.294677,0.53172,-0.444453,0.242402,1.271672,0.094258,0.706167,-0.146674,0.177012,-0.304253,0.38067,0.176204,-0.309222
1.657256,0.90663,-0.387848,-0.06653,0.984773,-1.407485,-0.124435,0.419776,1.125951,-0.747909,0.629209,-0.650396,-0.788458,1.347836,1.26841,-1.173376,-0.593261,-1.063128,0.674778,-0.068811,0.121518,-0.794688,-0.225335,0.225841
0.904308,0.067954,-0.500367,0.518501,1.227379,-0.997005,0.588347,0.57535,0.295183,-0.707119,-1.001914,0.657404,0.241163,0.710405,1.054005,0.733791,0.25327,-0.564993,0.765071,1.278206,1.216866,0.468091,-0.345979,0.253455
0.302138,1.134471,-0.066009,-0.401762,0.406823,-1.455746,-0.003745,0.859162,0.851599,-0.255654,-0.724893,-0.807429,0.058672,0.042044,0.582104,-0.369797,-0.659944,0.661034,0.441308,0.106945,-0.267791,0.182106,-0.901987,1.043265
0.751941,0.351292,-0.196095,-0.033344,0.872706,-0.167544,-0.368672,0.88618,1.202154,0.755003,0.012845,-0.930966,1.087814,0.719876,0.995248,0.561701,0.43233,-0.094195,0.999729,1.139742,-0.761991,-0.505475,0.925594,0.737077
-0.098221,-0.009046,0.320378,-0.850913,-0.074705,-0.867762,-0.42416,-0.120952,-0.602203,-0.490556,0.414711,-1.244797,-0.592403,0.967352,0.030791,1.281285,-0.912573,1.205901,-0.590933,0.459871,0.031361,-0.800664,-0.50851,0.327053
-0.074054,0.508399,-1.392297,-0.411973,0.252086,-0.1972,-0.159726,0.746153,0.630255,0.217166,0.177909,0.891941,-0.768926,-1.324331,0.172899,0.805091,-0.848427,-0.024507,-0.919904,0.002239,-0.769346,-1.307507,0.013977,0.024575
0.951058,0.563494,0.207339,-0.05651,0.878992,-0.02513,-0.607617,1.153665,-1.027479,-0.159462,-1.692323,0.354705,-0.06157,-0.85482,0.17149,0.943795,0.887432,-0.036374,1.00674,0.103751,-0.37862,0.509619,0.276398,0.208397
1.657255,0.905475,0.339712,1.152697,0.60756,-0.558862,-0.267606,0.856332,0.947614,-0.122524,0.199636,-0.993101,-0.419009,-0.026029,1.310405,1.254581,0.814642,-0.704401,0.635572,0.822195,0.936413,-0.955541,-0.448589,0.565515
-0.742455,-0.89952,-0.990533,-0.922556,-0.657083,-0.410783,0.290615,-0.635091,0.473964,1.227626,1.335481,-0.7302,0.75919,-0.395003,-0.303124,0.244565,-0.899175,0.504605,-0.246593,-0.378342,-0.910376,0.260413,-0.001346,-1.35419
1.280031,0.839517,0.670575,-0.983562,-0.416752,-0.792216,-0.311055,0.898276,1.692585,-0.237027,1.140394,0.574804,0.108576,0.695186,-0.091818,-1.044912,-0.938859,-0.686546,-0.278814,-0.777924,-0.321257,-1.364237,-1.731279,1.569848
-1.029072,-0.840306,-1.911012,-0.470871,-0.946815,1.172232,-1.660186,-1.04576,0.136015,-0.079881,0.700132,0.060301,0.493373,-0.334918,0.67776,-0.525716,-0.867673,1.350028,-1.265115,-1.966517,-0.057383,0.524104,0.536751,0.121859
-0.215385,0.872746,-1.184425,-0.467244,0.474711,0.595335,-0.520876,0.205848,0.397385,-0.917787,0.669961,1.067483,1.209338,-0.541053,-0.230318,-0.779106,-0.620528,1.068777,-0.983938,-0.904386,0.122995,-0.176488,-0.91835,-0.104695
0.881081,-0.582345,-0.382659,0.441797,-0.072663,-0.187793,1.315934,0.6656,0.530022,1.015789,0.171207,-0.496157,-1.920955,0.792693,1.791993,0.465889,-0.337556,-0.272901,-0.469481,1.207414,0.262921,0.595408,1.479505,0.10643
-0.66402,0.973645,0.214477,1.181539,-0.83966,0.463746,-1.246254,-0.658703,0.738824,0.792378,-0.767229,-1.189429,0.565593,0.521555,-0.529517,-0.201905,0.559976,0.305808,0.978173,-0.27268,0.554436,0.663749,0.437415,-1.242165
0.5006,-0.26626,0.744948,-0.233374,-0.790656,-0.271888,-0.461512,0.260266,-0.554931,0.148603,-0.786556,-1.144495,0.707786,1.471776,-0.068128,0.744174,0.793441,0.117932,0.632133,1.244846,0.170997,0.45363,-0.333468,-1.16336
0.829652,-0.050539,0.469628,1.512105,1.053974,-0.462235,1.085049,0.437858,0.73578,-0.447453,-0.487419,-0.61684,0.745591,1.092818,-1.53253,-0.030527,1.110125,0.447094,0.724222,1.1276,0.605678,0.502904,-0.263164,0.628029
-1.065641,-1.163669,-0.693496,-1.110563,0.133431,0.698483,-1.013484,-1.01355,-0.36808,-0.295133,0.586097,-0.317808,-0.804196,-0.743483,-1.142096,-0.849909,-0.651175,0.315892,0.624474,-0.901009,-1.473647,-0.771256,0.239984,-0.83375
1.072176,-0.141804,0.6616,-1.130521,0.587758,-1.304359,-0.034689,1.06209,0.206668,-0.518382,0.209739,-0.200271,1.051991,0.187643,0.443878,0.983929,-1.265416,-0.681889,-0.545867,0.027524,-0.124023,-0.955596,0.535217,-0.256307
-0.245803,0.619188,0.046113,0.438888,-1.075456,0.01515,0.504468,-0.157249,0.827497,0.364945,0.347082,-0.147007,0.256749,-0.332825,0.57994,-0.354823,-0.213262,-0.089398,0.114385,-0.038809,0.541115,-0.473789,0.015014,0.215155
0.635539,-0.528316,0.485486,1.239161,1.106733,0.427873,0.873879,0.343508,0.450115,1.016822,-1.088311,-0.323081,0.222535,-0.759291,0.723357,0.407694,0.94411,-0.469725,0.4166,0.170118,-0.147008,0.699438,0.692934,0.345338
-0.84479,-1.120124,1.129955,-1.173853,-0.383369,-0.66726,-1.540168,-0.467661,-0.74461,-1.429303,0.70551,0.28237,-0.551339,-0.433145,0.441943,0.104448,0.598467,0.655044,-0.665971,-0.346889,-0.594728,-0.19608,0.413333,-0.323203
0.116136,-0.223513,0.317865,0.244659,0.335235,-1.117052,-0.982649,0.182958,0.597205,-0.458071,0.539574,-0.017505,0.478722,0.888919,0.512649,0.875826,-0.395194,-0.651358,1.253192,0.941208,0.020872,0.303132,-0.940772,-0.435885
0.649513,0.181176,-0.695708,-0.31658,-0.572732,-0.513673,0.331037,-0.596251,0.455512,0.100534,-0.729499,-0.628063,-0.952164,0.255102,-0.977239,0.357221,-0.359724,-1.196018,-0.303174,0.888715,-0.511409,-1.19482,-1.102175,-0.148604
0.887752,0.759149,-0.666455,0.457174,-1.720046,-0.862772,0.066356,0.930836,-0.20948,1.040677,-0.106224,0.808534,0.232146,0.665508,0.044162,0.441903,-0.046047,-0.177026,1.103741,-0.149027,-0.52798,0.295667,1.332996,-0.065826
0.784658,0.958285,0.556878,0.019601,1.71358,-0.986853,-0.735541,0.817624,0.017078,0.41022,0.698355,0.161371,0.646374,0.913028,1.329306,0.844877,0.654738,-0.912423,0.351269,0.73418,0.284087,0.528842,0.278008,0.74733
0.164892,1.082121,0.459535,-1.191999,0.107581,-0.125204,0.612923,0.325215,0.346784,-0.668702,0.847108,-1.063031,-0.076867,-0.324371,-0.050737,-1.344839,-1.259409,0.558291,0.513138,-0.369251,1.286646,-0.480812,-0.653345,-0.314951
-1.120938,-1.466162,-0.124745,-0.535065,-0.020897,-0.39159,-0.668167,-1.060972,0.679985,-0.861451,0.508408,1.215275,0.450916,0.154653,-0.501883,0.219435,0.065655,0.743383,0.475668,-1.196346,-0.741615,0.72281,1.047854,-0.831724
1.371126,-0.425185,0.889905,-0.892986,0.80791,-0.881104,0.290863,0.583611,0.382138,0.248848,0.772696,0.018762,1.35492,-0.193733,0.6301,-0.086038,-0.719578,-1.308975,-0.35294,0.195827,-0.627419,-0.8787,0.031732,0.056261
-0.940506,0.390606,-1.069473,0.809184,-0.912542,0.395882,-0.153599,-0.652011,-1.445745,1.461523,-0.933044,-0.38552,0.643619,0.718834,-0.022281,0.10854,-0.176316,0.49206,-0.121186,-0.229856,0.655141,0.100984,0.600006,-1.296762
0.919986,0.006143,0.058121,0.457774,-0.245996,0.26993,0.642335,0.936532,-0.393165,0.47267,-0.860135,-0.656998,-1.191989,-0.936772,2.382724,0.567357,0.518295,-0.611954,-0.779044,-0.00572,0.671036,-1.264529,0.197129,0.883712
0.817682,0.43723,0.778487,0.563307,1.345477,0.152772,0.675595,1.553441,0.658846,0.340163,-0.482205,0.597687,0.202246,0.184623,0.615431,1.092842,0.173005,0.984273,-0.646709,-0.088087,-1.80781,-0.763907,-0.763481,-0.622668
-1.337955,0.731589,0.35215,-1.350719,-0.398636,0.865772,-0.539472,-1.233761,-0.958682,1.10738,0.738143,0.227395,0.341109,0.213529,-0.639355,0.922069,-0.687915,1.294643,-0.184045,-0.958203,0.798766,-0.720368,-1.023112,0.310485
0.605616,-0.999671,0.411642,0.536255,-0.769969,0.954091,-0.134235,-1.031669,-0.043211,-0.489678,-0.111925,-0.225437,0.158123,0.834862,1.815993,-0.405787,0.402755,-0.840211,-1.122814,-0.009475,0.678901,-1.305806,0.537267,-0.7146
-0.711023,0.072788,0.659698,-0.899587,0.2586,0.526401,0.279661,0.102083,0.276151,-0.217842,-0.024635,-0.017797,0.449233,0.790101,0.354285,0.066829,0.53134,0.584483,0.205936,-0.122708,-1.047421,1.271293,0.278004,0.360191
-0.81623,-0.875231,-0.67037,0.548788,-0.067386,-0.278765,-0.368153,0.524126,0.104796,0.224489,0.809923,0.505405,0.445074,-0.877744,-1.411386,0.516539,-0.60714,-0.333726,0.423961,-0.984301,-0.650929,0.446756,-0.358597,-0.63908
0.425732,0.35731,-0.036242,-0.8377,0.2353,0.110505,0.693501,0.000958,0.096575,0.552218,-1.431344,-1.03525,-0.61161,0.087672,1.921476,-0.459433,0.612663,-0.45991,0.705252,-0.197646,0.862786,0.542642,0.4342,0.45983
0.664057,0.59962,0.301155,0.532878,0.253069,-0.408042,0.570639,0.723026,0.932365,-1.182357,-0.134539,0.332697,0.966956,1.759261,0.637712,0.231444,0.220181,-0.612831,0.360173,-0.692483,0.369445,-0.072898,0.901129,0.852316
-1.012466,-0.633514,-0.631941,0.735072,0.280821,0.747208,-0.874072,-0.843472,0.020068,0.343656,-1.408392,1.100783,-0.780177,0.949481,0.435918,0.363087,0.719646,-0.024572,0.078808,-0.230671,0.079484,-0.251085,-0.368072,-0.724429
-0.031501,-0.309178,0.175964,0.701923,-0.332084,-1.246026,-0.098794,0.278788,0.186836,0.277912,-0.055526,-0.12644,-1.052525,0.910534,0.187691,0.566643,1.032294,-0.471294,0.898587,-0.609742,1.191162,0.245925,1.37245,-0.621366
-0.112837,0.897505,-0.490074,-0.751986,0.152077,-0.279915,-0.903841,-0.771314,0.608175,-1.085328,0.205482,0.695421,-0.121748,0.912244,0.120792,-0.747599,-0.846147,-0.470171,-0.11097,-0.133578,-0.908002,-0.300301,-0.128488,0.3271
-0.955592,-0.565366,0.491067,1.083915,-0.324072,0.703731,-0.11184,-0.923041,-1.042137,0.017204,-1.407237,1.038208,1.523118,-0.598999,-0.181856,0.845118,1.201378,0.854922,0.492388,0.359538,0.565615,-0.314176,0.713852,-0.758328
0.918184,-0.157817,-0.098782,-1.034396,-0.006835,-1.068207,-0.305423,0.489274,-0.517837,0.219798,-0.495937,-0.718441,-1.013294,0.426597,0.494752,-0.53859,-0.170576,-0.248607,-0.243686,0.534449,-0.878845,0.319197,0.499839,0.485458
-1.026352,0.374047,0.595115,-0.260403,0.542497,1.275915,-0.696688,0.323465,-0.282113,-0.710373,0.694682,-0.68468,1.067406,-0.544903,-1.365522,-0.036194,0.16525,0.021564,0.041099,-0.971299,0.275641,1.531295,0.539597,0.991155
0.286959,0.922326,0.060039,-0.210634,-0.232604,0.572345,-0.019646,-1.329724,-0.647068,-0.748914,-0.17949,-0.568877,-0.67082,-0.878059,0.593386,-0.03574,0.161556,0.700671,-0.54348,0.917056,0.695267,-0.040709,0.332328,-0.21707
1.282851,1.234719,-0.516306,-1.280882,0.429702,-0.317214,0.293721,0.318928,-0.173085,-0.613995,0.833483,-0.235468,-1.133547,0.124159,-0.645281,0.123003,-0.224956,0.462174,0.518131,0.047331,0.379066,-0.45975,0.796401,-0.498669
-0.954918,-0.289296,-0.246267,-0.723494,-0.177277,0.460463,0.876121,-0.50762,-1.123708,-0.228715,0.002941,0.336066,0.044821,-0.156179,-0.162481,0.950307,0.580982,-0.155292,-0.979941,-1.250521,-0.303067,0.827463,-0.977082,-0.89141
-0.642837,-0.552206,0.016064,-0.068007,0.10276,-0.709931,-1.116181,-0.3561,-0.421999,0.304283,0.245431,1.418433,-0.714766,0.025838,0.23733,0.369093,-0.902017,-0.272494,0.236247,-1.142818,-0.887651,0.397057,-0.390854,0.39918
