visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.140332,1.601585,0.33102,0.227643,1.014611,1.003589,-1.064673,1.057456
-1.176569,-0.512743,0.443986,-0.637105,0.242197,0.384725,1.134978,-1.229228
1.224581,1.453192,-0.241961,0.489158,0.088025,-0.704444,0.74745,0.792505
0.103434,0.373674,-0.832996,0.668788,0.17113,0.550527,-1.336887,0.588767
0.348649,-1.166877,-0.948304,1.407117,0.794639,-0.215524,-1.1028,0.44535
0.41826,1.27295,0.449765,0.382765,-0.297539,-1.0033,-0.393002,1.582788
1.41242,0.705236,0.873267,-0.620822,0.435808,0.029223,0.240356,0.334383
1.298952,0.844421,0.925255,-1.147626,-0.281705,0.364353,-0.011527,-0.435257
1.199123,0.427685,-0.461049,0.479608,0.277079,0.011318,-0.866821,0.853695
-0.272096,1.029005,-0.305274,0.800101,0.973652,0.546199,-0.761145,3.093525
-0.253716,0.232873,-0.160436,-0.131664,0.928068,0.215163,0.453545,-1.465115
-1.130559,-0.241854,-0.115166,-1.326069,0.181705,0.199908,0.305529,-0.214977
-0.614158,0.151586,-0.068034,0.099338,1.058984,0.900844,0.162024,-1.835147
-0.186184,-0.455853,0.670645,-0.129652,-0.793373,-0.974015,-0.956068,0.882034
0.54491,0.15344,-0.467319,-0.25092,0.253881,1.181476,-0.338453,-0.490501
-0.400368,-1.163058,-0.032036,0.88882,-0.873817,-1.074977,0.891099,0.202163
0.094921,-0.453268,-0.066873,0.018743,-0.559333,-0.273954,-0.954879,0.293551
-0.122625,-0.862389,-1.275202,-0.85963,0.838118,-0.194751,0.534037,-1.46867
-0.922022,0.314386,-0.447039,-0.232727,0.926661,0.345265,-0.966362,1.075487
-1.58241,0.998058,-0.798788,1.187442,0.318545,0.010845,-0.309643,-0.111795
0.168508,-0.399681,-0.938301,0.171139,1.329264,-0.480437,-1.065021,0.910382
-2.363427,-0.41951,-0.770003,1.141287,0.645769,-0.778573,-0.309956,-1.609964
0.766327,0.911757,0.189397,-0.137724,-0.779673,1.226769,0.995323,-0.990385
1.598316,0.752402,0.604907,-0.071984,-1.36755,-0.513317,-0.843056,1.744525
-0.887764,-0.870596,0.616096,-1.336433,0.462368,0.834186,0.363559,-1.209799
-2.220071,-1.381021,-0.699174,-0.132237,0.896334,-0.474519,-0.801105,-0.50829
-0.755622,-1.167472,-0.9934,0.426921,0.594292,0.138441,0.860372,-0.01076
-3.020085,-1.434119,-1.002771,0.81889,1.178648,0.29987,-1.164883,-0.474201
-2.057159,-0.381099,-0.358128,0.034439,0.635758,-0.006552,0.982127,-0.705072
-1.706574,-1.160238,-1.062079,1.008576,0.208839,-0.792112,0.174129,-0.986698
-0.500152,-0.685868,0.13529,0.746701,-0.55073,0.839254,-1.271896,0.284528
-1.069746,-0.433346,0.31027,0.423396,0.046813,0.981742,0.945575,-1.109036
0.474537,-0.476153,-0.528317,-0.727096,0.976706,-0.567428,-0.468862,0.39823
1.846587,0.339431,-0.797658,0.650629,0.846781,0.493358,-0.430626,-0.45935
0.207152,0.568662,0.548662,-0.544737,0.10967,-0.542569,-0.312795,0.611957
-0.215488,-0.380555,0.991832,0.125643,-0.975459,-0.51921,-1.051543,2.242233
-0.311315,0.258092,-0.001593,-0.646039,1.095633,1.447262,-1.63382,-0.165087
0.390306,-0.334695,0.476196,-0.982379,0.30896,-0.335119,-0.367612,0.398742
0.074488,0.285977,1.244081,-0.588001,-0.922462,0.4487,0.72616,0.233157
-1.264972,-0.231835,-0.977219,-0.604811,0.548792,-0.126453,-0.702444,0.428562
0.151498,-1.023623,-0.708145,-0.125125,0.050506,0.280031,-0.81821,1.179304
1.132205,0.050469,-0.39013,0.972892,0.901696,0.478128,0.08328,0.797397
1.059471,0.97574,-0.231838,-0.014213,0.316191,0.053411,-1.189988,1.127275
-1.350509,-0.505229,0.873647,-0.490289,0.602431,0.448227,-0.021637,-0.162435
-1.508914,0.032158,1.368589,-0.97658,-0.208597,0.016205,0.626313,0.28953
-0.955638,-1.138637,-0.452264,0.35131,0.723085,0.2284,0.547197,-1.563353
-0.045542,0.835096,0.262233,0.908418,0.75578,-0.877176,-1.268936,0.907884
-0.567194,-0.960074,-0.010887,-1.261602,1.170878,0.490831,0.639405,-0.928543
0.994875,0.485019,-0.229432,0.880303,0.418088,0.045676,-0.810674,0.936337
-0.153464,0.29889,-0.109163,0.099108,1.407027,-0.339767,-0.063265,0.72781
0.842478,0.919443,0.467513,-1.011793,0.787009,0.905779,0.315089,-0.352101
-0.616886,-0.687176,0.506288,0.745446,-0.152628,0.838105,-0.524762,1.775662
0.154143,-0.966065,0.426833,-0.267744,-0.647198,0.800298,-0.588037,-1.135187
0.853454,0.103845,-0.255465,0.795028,0.502392,0.06633,0.64549,-0.316645
-0.347771,-0.440912,0.644266,0.332104,0.562344,0.553141,-0.947663,0.314221
-0.148718,-0.926295,-0.101055,0.339021,1.062654,1.091664,0.791764,-1.673278
0.387416,0.656823,-0.258066,0.740403,0.233162,0.316638,-0.684638,0.028402
-2.180673,-1.09347,-0.575341,0.362125,-0.454091,0.873434,0.257822,-0.350168
1.368026,1.212314,-0.160626,-0.65733,-0.16625,-0.239941,-1.034975,0.502317
0.738706,-0.298935,0.45928,-0.038906,0.236733,0.894678,0.531232,0.656783
0.93874,0.236591,-0.909996,-0.001183,-0.31929,0.616792,-0.673585,-0.458745
-0.069847,-1.400157,-0.457461,0.488835,-0.165645,0.070558,-0.130763,1.304752
2.47929,0.581495,-0.291213,-0.537183,-0.036127,-0.005378,0.387618,-1.033604
1.388395,0.066151,0.160816,-0.075975,-0.03788,-1.023672,0.166646,-0.143106
-0.12584,-0.187163,0.255622,-0.304384,0.225187,0.286907,-0.012741,2.232771
-2.055637,-1.258537,-1.128624,0.69703,-0.245651,-1.336479,-1.629237,1.032049
-0.543062,-0.38598,-0.339523,0.716707,-0.522119,0.995722,-0.572864,0.171907
-1.263314,-0.839614,1.072276,-1.686319,-1.170802,0.209985,0.018815,0.310816
0.495702,0.448519,1.282252,-1.216818,0.500636,-0.395306,-1.142664,1.177178
0.019414,0.914724,0.060596,-0.343827,-0.931918,-0.465227,0.541031,0.681478
0.436775,0.571828,0.227633,-1.065891,-0.860832,-0.184222,-1.293994,1.48556
0.074347,-1.20249,0.554508,-0.653566,0.558696,0.050105,-0.708491,0.364664
-0.546602,-0.746333,-0.152405,0.244832,-0.539983,-1.006891,1.270046,-1.253339
-0.540677,-0.304325,-0.200051,-0.745833,0.569267,0.233474,-0.141072,-0.667032
1.704117,0.872328,-0.447878,0.948193,-0.318242,-0.781016,-0.138772,-1.179174
0.278573,0.626917,0.459687,0.155257,-0.647002,-1.37101,1.015549,0.221944
0.542624,-0.508891,-0.455873,0.22595,1.319929,0.504723,0.453254,-0.608144
1.536562,0.764228,-0.282154,1.250618,0.297684,-0.411545,0.907961,-0.088227
0.010923,-0.812574,-0.230077,0.748595,-0.55358,0.19804,-0.706158,-1.535744
-1.8716,-0.715513,-0.861531,1.353442,0.875569,0.673521,-0.355787,-0.330172
-1.232477,-1.303536,0.54047,-0.439098,0.364309,1.303533,1.01641,-1.836078
-0.239122,-0.710124,-0.780372,-0.668568,0.995854,-0.29704,-0.378437,-0.884793
0.406234,1.05764,-0.635268,-0.323695,0.117452,-0.438015,-0.269671,0.406143
1.438385,-0.015756,0.668097,-0.842743,0.58669,0.619098,0.33889,-1.77117
-0.349423,-1.03372,-0.414202,0.212141,0.773646,0.017233,-0.023348,0.903052
0.367678,-0.791262,0.468094,0.799387,0.32122,-0.118029,-0.966625,0.86414
-1.023743,-0.375936,0.63746,0.200017,0.328833,-0.327144,0.668019,0.043138
-1.164293,-0.979477,-0.069916,-1.215702,0.896889,0.994524,0.745326,0.190596
2.740558,1.333413,0.917516,-0.695553,-0.423459,0.629383,-0.447876,-0.502788
-0.885707,-0.716619,-1.067755,1.103749,1.178605,0.572598,-1.024084,0.994123
0.301811,0.785076,-0.272895,-0.757457,0.030771,-0.018061,-0.315501,-0.816343
-0.007917,0.577017,1.079781,-0.923697,-0.595065,0.552574,0.885592,-1.070724
-0.388409,0.494674,0.66233,-0.764999,0.604035,0.813747,-0.653465,1.032391
0.071897,0.53211,-1.512582,0.818447,0.171849,-0.984406,-1.081313,0.416191
-0.634548,-0.303737,0.081692,-0.457871,-0.682393,-0.405569,0.194369,-1.097259
-1.543948,-0.660145,0.171993,-0.72461,-0.99964,0.164056,-0.368236,1.212235
0.069017,-0.435385,-0.264512,0.855656,0.23535,1.018852,1.299566,-1.658276
2.302437,1.377304,0.967892,-0.543173,-1.049165,-0.820722,-0.824706,-0.265909
1.735063,0.964098,-0.137148,-0.54111,0.782406,-0.1439,-0.046192,1.255751
-0.045328,0.697271,-0.5215,0.810139,0.45768,-0.34391,-1.412924,1.339381
-0.018502,-0.356304,0.046296,0.781124,-0.371757,-0.537207,-0.169841,0.376998
0.726022,0.15828,-0.267599,-0.010516,-0.593297,0.383293,0.63547,0.69986
-0.38954,-1.040835,-0.68166,-0.203242,-0.496965,-0.729273,0.028346,-0.048942
-0.498813,-0.035413,0.938465,0.025909,-1.666204,-0.822236,-0.152091,0.962578
-1.695862,-0.976726,0.585346,-1.135085,-0.5764,1.076887,0.995552,0.208263
-0.501311,-0.762567,-0.130152,0.442788,0.048966,0.511252,1.074579,-0.687691
0.051789,0.027831,0.028013,0.578208,0.726606,-1.008103,-0.885516,2.074455
1.382909,1.334164,-0.077377,0.335369,0.732797,0.80421,-0.862238,0.368496
-0.620888,0.162173,0.037073,-0.397872,-0.513583,-1.124631,0.157442,0.151098
-0.755409,-0.806608,-0.264657,0.805309,0.435357,1.115713,0.197264,-0.775559
-0.623394,-0.734603,-0.313244,-0.880564,0.979439,0.579157,0.140873,-0.364022
-2.437568,-0.844221,0.141765,0.397017,-0.050555,0.367764,-0.415319,0.567422
0.684264,1.003376,-0.242501,-0.744134,-0.330141,-0.611455,-0.016718,1.581299
2.544366,1.42004,0.824192,-0.167205,-0.319642,0.749898,0.672956,0.853625
1.025386,-0.766924,-0.436414,-0.138175,-1.165883,-0.702563,-1.273407,2.096507
-0.644167,-0.354199,-0.881383,-0.207042,1.088719,0.135394,-0.703558,-0.109287
0.947001,0.782724,0.453654,0.508739,-0.258429,-0.481552,-0.241695,0.682677
1.585569,1.275378,1.006235,0.358752,-1.436288,-0.20513,-0.093078,0.574306
0.737852,-1.064193,0.71582,-0.716504,0.621712,0.448956,0.190867,-2.147471
0.405687,0.492605,0.679275,-1.26213,-0.302794,-0.269823,1.123251,-3.282403
0.046581,-1.153131,0.687946,0.713109,0.434603,0.552853,1.047691,0.214478
-0.407636,0.754531,0.397259,-0.427577,-0.910665,-0.657735,0.866609,0.106698
-1.222551,-0.66722,0.769078,-0.95851,0.921554,-0.002124,1.453654,-0.858568
0.887243,0.094052,0.960496,-0.534386,-0.118177,0.590791,0.475882,0.62437
0.395256,0.728564,0.982181,-0.438715,-0.028453,-0.063865,-0.415778,1.185777
-0.245307,-0.154178,-0.776388,-1.200897,1.2063,-0.387408,-0.518752,0.532601
-0.032816,-1.176613,0.237247,0.277559,0.99376,-0.188843,1.118132,1.343877
0.851652,-0.045009,-0.259002,0.035356,0.510604,-0.912081,-0.397992,1.753192
-0.949031,-0.293505,0.318906,0.522755,-1.029563,0.652249,0.334955,-0.999673
0.426507,-0.879613,1.038674,0.372886,-0.200707,-0.739807,1.191343,-0.199182
0.474218,0.610345,0.573273,-0.729154,-0.467813,-0.515879,-0.287736,0.023302
-1.007967,-0.338632,0.211252,-0.034164,1.16887,1.172506,-0.380529,-0.866235
0.818953,-0.827885,-0.110332,-0.014009,-0.333089,-0.826264,0.468737,0.319503
0.542639,0.833866,-0.759723,0.374649,0.220735,-0.003022,-0.823164,-0.355448
-0.850643,-0.746755,0.011334,-0.352826,-0.630775,-0.151107,0.632425,0.629449
0.605028,0.673258,-0.191561,-0.019069,0.04659,-0.5732,0.01363,-0.402162
-0.70421,1.38568,0.833884,-1.017031,0.129615,0.24152,1.014778,0.332262
0.606985,-0.103937,-0.988539,0.594433,1.058671,-0.474464,-1.014873,1.245626
-0.087358,0.023016,0.162399,-0.55984,-1.216928,-1.05542,0.003901,-0.738233
-0.562414,-0.050698,0.545847,-0.314491,-1.004494,-0.775523,0.609458,-0.091756
-0.2451,0.747715,-0.514176,0.886116,-0.644255,0.186934,-0.622272,1.321046
-1.363956,-0.866697,-0.631488,0.860918,-0.864845,0.562998,-0.940787,0.336249
0.09988,-0.316483,-0.543206,0.238426,0.500651,0.918206,0.322776,-0.652195
-1.818857,-1.03154,-1.428489,1.104295,0.662092,0.076954,0.924006,-0.922556
-0.662805,-1.423225,-0.165634,0.08701,0.334232,-0.437274,0.661197,-0.191126
-0.587479,-0.813983,0.151856,-0.883307,-0.689147,-1.320751,1.052179,0.334007
-0.854103,-0.735979,1.205161,-0.699367,0.023679,-0.792041,0.061193,1.050362
-0.789246,-0.459947,0.023504,0.01448,1.046216,-0.235808,-0.741088,0.3536
0.184594,-0.701274,-0.565385,1.170053,-0.768513,-1.168504,-1.372284,0.038546
-1.219327,0.348432,0.388455,-1.056418,-0.206322,-0.194675,-0.040853,1.022529
-1.149437,-0.87246,-0.093523,-0.523624,0.440849,-0.6584,-0.892779,0.762134
0.213514,0.356899,0.442586,0.032317,0.881531,0.897838,-1.085156,-0.067408
-0.44712,0.841097,0.718155,-0.516025,-0.144081,-1.075986,0.69295,0.067859
-1.273399,-1.287346,-0.707899,0.649292,-0.090914,0.701752,-0.229862,0.434955
-1.123267,-0.665952,0.570572,-0.935451,0.043721,-0.924769,0.99379,-0.702719
0.649204,0.634431,-0.194667,-0.093186,-0.473244,-0.762264,0.27298,0.569394
-0.180103,-0.11924,-0.077577,1.499408,0.24562,-0.164854,0.366107,0.210613
0.206992,0.659722,0.020201,0.050045,-1.403371,-0.890811,-0.275386,0.242221
-2.244398,-0.75363,-0.161967,0.219116,-0.125114,0.305068,0.637519,0.413922
0.543272,0.473859,0.486675,0.178391,0.270317,0.035614,0.513458,-0.315867
0.36721,0.569111,0.202204,-0.509573,0.589722,1.178811,0.354229,-0.980715
-0.763871,-0.603633,-0.979004,0.403848,0.291796,0.896497,0.258881,-1.325837
0.103759,0.401676,0.639975,-0.259951,0.587963,0.851665,-1.120959,1.435135
1.168642,0.451641,-0.850827,1.011443,0.191935,-0.102238,-1.257232,-0.348268
1.94891,1.045328,-0.169258,-0.642321,-0.462387,-0.437704,-0.517592,-0.539105
-0.935051,-0.739811,-0.511073,-0.038689,0.569818,0.946514,0.798066,-0.565261
3.090118,0.672986,0.196911,0.200797,-0.394669,-0.86415,-0.057726,0.091449
-1.140924,-0.19424,0.217747,0.012245,1.172921,0.734837,-0.466686,0.475718
0.672323,0.918344,0.257668,-0.572793,-0.389813,-0.469318,-0.306228,0.597327
-2.001629,-0.61439,-0.8908,0.351666,-0.518496,-1.228231,-0.057637,0.309513
0.887163,0.754617,-0.720675,0.724104,0.039546,0.053722,-0.968145,-0.430236
0.324591,0.865854,0.645034,-1.412996,0.818636,0.480094,0.760409,0.322217
1.08571,0.054335,-0.057895,0.805283,0.546418,-0.224063,-0.444722,0.593398
0.222259,0.385735,-0.622694,-0.773222,1.2752,0.277775,-0.514117,0.069542
0.637662,0.681205,0.603397,-1.1372,-0.872377,0.192493,1.038678,0.984424
0.567138,-0.61507,0.55259,-1.039836,-1.094113,0.719925,0.384913,-1.566445
-0.588816,0.891673,0.769885,0.135539,-1.554845,-1.33536,-0.215116,1.490928
0.535392,0.038769,-0.232919,0.103963,0.682651,1.396215,-0.867715,-1.103539
1.34183,0.75772,1.030961,-0.399286,-0.460852,0.526653,0.791985,-1.590765
0.705027,0.324554,0.097889,1.125432,-0.479711,-1.070862,0.218717,1.33875
-0.32525,0.956381,-0.698984,-0.923195,0.268029,-0.363724,-0.905535,-0.50868
-0.556615,-0.14629,-0.032479,-0.223943,-0.854541,-0.225272,-0.279749,-0.738425
-0.699352,-0.475661,-0.190465,0.800046,0.452969,0.362955,-0.515632,-0.404462
0.553192,-0.904924,-0.465226,0.525413,0.044821,-0.005533,-0.64745,0.512301
0.350691,-0.159565,0.275933,0.627975,0.343559,-0.285461,-0.15856,-0.717213
-1.070795,-0.626864,-0.212946,-0.68398,0.972726,0.809996,-0.689669,-0.780095
-0.598447,-0.792692,-0.183333,-0.344507,0.598702,1.059805,-0.976066,1.035785
0.237096,0.258595,0.494404,0.331959,-0.401746,-0.684676,-1.039063,0.236585
-2.789042,-0.833822,0.561565,0.290721,-0.321319,-0.694489,0.257675,0.12916
-0.832975,-0.150902,-0.951724,-0.226648,0.986334,0.358373,-0.375682,2.130355
-0.416402,0.322854,-0.142308,-0.041646,-0.655022,-0.922665,-0.029043,0.311832
1.074453,1.474316,-1.03595,-0.478865,0.304137,0.348323,-1.067231,0.998972
-0.370248,-1.071532,-0.303645,1.277577,-0.490383,-0.268349,-0.960145,0.02819
-0.51411,-0.450758,-0.289282,-0.538157,-0.29896,0.256636,-1.182695,0.735934
-0.853491,-1.113148,-0.108016,0.566113,0.878007,0.237197,1.257493,-0.303939
0.184725,-0.966037,-0.650631,0.325009,1.091592,0.55668,0.151087,-0.610524
-0.353263,-0.9175,-0.963227,-0.386161,-0.417878,-1.47714,-0.994241,1.024643
-0.138875,-0.380342,-0.278029,0.860013,-0.784196,0.252088,-0.132699,-0.584052
0.241774,0.48034,-0.408767,0.341332,0.104725,-0.183952,0.21169,1.455486
1.022567,0.79698,0.32811,1.081983,0.38022,-0.156623,-0.54839,-0.243867
0.551082,-0.677489,-0.424357,-0.108354,0.044341,-0.198211,0.153459,-0.910373
-1.122566,-0.942448,0.557284,-0.652271,-0.451826,0.47914,0.633977,-1.40819
0.583992,0.484816,0.254192,-0.247555,0.099886,0.020312,-1.219063,1.62219
-1.831522,-1.060586,-0.570862,0.177888,0.229856,-0.848651,-0.575091,0.762438
0.913865,0.714954,-1.108999,0.935569,0.184607,-1.126347,0.233744,2.368471
1.278914,0.578441,0.10158,-0.121845,0.631638,0.510074,-0.804137,-0.783668
0.642792,0.291998,-0.122391,-0.204446,1.064828,0.699738,0.617063,-0.046361
0.671022,1.365783,-0.596992,1.387497,-0.874718,-0.766224,-1.208163,-0.257909
0.646785,0.570327,-0.782683,0.521704,1.210385,0.82533,-0.935532,-0.983746
-0.816761,-0.299854,1.131185,-0.336678,-0.188759,-0.191033,-0.801653,-0.01154
0.921564,0.768585,0.294695,0.574794,0.206393,0.264002,-0.524267,-1.231418
-0.760209,-0.528843,0.531849,-1.036452,-1.224176,1.023006,-0.640291,-1.043807
-0.917339,0.039711,-1.539819,0.621824,1.47136,0.671393,1.157471,-0.498221
-0.087495,0.074117,-0.805749,0.084719,0.136427,-0.102926,-1.286646,1.707026
0.287662,0.25786,-1.296402,0.437591,0.373871,-0.412837,-0.778379,-0.236028
-0.001395,-0.489178,0.088362,-0.666059,-0.061513,-0.840852,-0.029501,0.179823
0.843809,0.318928,-0.401069,-0.245656,0.044548,-0.386647,-0.582821,1.083003
0.432106,0.540425,-0.789692,0.503016,0.427267,0.032425,-1.090454,-0.166522
0.201702,0.39631,0.029553,0.850149,0.372115,-0.747888,1.066334,0.959166
0.060304,-0.429394,0.121087,1.155747,-0.773576,-0.364238,0.061114,0.236599
-0.815877,-0.252921,0.184601,-0.530762,-1.188661,-0.826488,-0.780367,-0.441451
1.294863,0.577331,0.301387,0.214614,0.092615,0.696878,-1.082733,1.400713
0.269005,0.09558,-0.309392,-0.23414,0.717688,1.058825,0.695074,-2.05691
-0.457044,0.731944,-1.236346,0.454601,0.888807,-0.585581,-1.088791,-0.757663
-0.206829,-1.199753,0.218467,1.123322,0.159233,1.180682,0.095895,-0.106043
-0.961621,-0.958598,-1.230182,0.01668,1.302867,1.197935,-0.126947,-0.881235
-1.165216,-0.258903,-0.12461,-0.592624,0.106492,0.802606,0.935631,-1.584342
-0.441488,-0.529751,-0.157503,0.725092,0.977363,-0.846468,-0.585425,0.64554
-1.073556,0.690497,0.149615,-0.180576,0.116214,0.652421,0.40243,-0.728764
-0.932051,-1.463545,-0.251846,0.108745,1.221507,0.309575,0.712336,-1.208075
1.662362,0.77448,0.465819,0.721724,-0.282014,0.575904,0.145118,0.160549
1.123947,0.545154,-0.06372,0.609464,0.315936,0.676752,-0.371696,-0.519507
-0.410777,-0.485721,-0.516908,0.312752,-0.338376,-1.199948,-1.204091,1.056172
-2.09857,-0.620954,-1.274471,1.157868,0.153892,0.698452,-0.356868,1.113178
-1.378181,-0.623011,-0.836381,0.246253,-0.06201,-0.949623,0.571977,-0.764124
-0.584367,-0.902523,-0.782304,0.310101,0.036621,0.313967,0.780211,-0.804011
-1.291428,-1.154852,-0.996489,-0.854374,-0.730376,0.43039,-0.050289,1.031061
0.492876,0.490059,-0.298016,-1.145262,-0.30056,0.452335,-1.109123,0.41148
0.219652,-1.189351,-0.669665,-0.019036,-0.754069,-0.987066,-0.206263,0.538772
-1.363787,-1.168462,-0.52634,1.189687,0.845382,-0.174653,-0.749235,1.134063
-0.309997,-0.463952,-0.747141,-0.231648,0.853715,0.063735,0.62201,-0.302815
-0.202911,0.000746,0.50997,-0.110377,0.33355,0.471707,0.560862,-0.634773
0.407802,1.091419,0.352047,-0.731029,-0.17961,0.766827,-1.217626,0.09685
-1.213951,0.513925,-0.311451,0.356459,-0.607749,-0.626745,0.162958,0.066806
-0.389411,-1.351511,0.034315,-0.478745,0.54854,-0.08744,0.195334,0.232186
1.549595,1.137878,0.265459,0.146753,0.450383,-0.314305,0.501048,0.031674
-0.796129,-0.901337,-0.718911,1.041405,-0.484812,-0.726252,-1.406294,0.886758
-1.169325,-1.137036,-0.384732,-0.703426,-0.559189,0.106235,0.303243,0.536942
-2.620846,-0.895095,-0.500151,-0.085699,0.571508,-1.363843,-0.676868,1.276495
-0.137418,-0.385495,0.756833,0.168288,-0.256278,0.532038,-0.894625,-0.186829
1.682396,0.603282,-0.952509,0.586633,0.414807,-1.033157,-0.618596,0.713031
0.58572,0.81842,0.684009,-0.780536,0.283647,0.090368,1.193927,0.759576
-0.778636,0.020867,-1.203784,0.548119,-0.695168,-0.718602,0.442389,-0.555965
-0.301222,-0.020648,-0.456215,0.996376,-0.446176,0.165096,0.192456,0.514816
1.019626,0.989201,0.298684,0.069473,-0.133804,0.297366,-1.12241,-0.287186
0.827984,1.185023,0.183022,-0.1033,-1.191503,0.570657,0.192251,-0.697093
-0.119993,0.198913,-1.146584,1.097399,0.697711,-0.457554,-0.915895,0.950215
-0.485554,-0.285134,-0.442827,-0.329286,0.116943,-0.583714,-0.476202,-0.619452
-1.13774,-1.247349,0.43713,0.176592,0.552385,0.30498,-0.287272,-0.164608
0.389311,-0.91367,-0.786482,0.791476,-0.762384,-0.276659,-0.287327,-0.120317
1.589976,0.954666,0.639426,-0.497456,0.513343,-0.534548,1.114605,-0.245064
-0.064417,-0.186076,1.612361,-0.943734,0.161541,-0.671336,-0.336121,-0.046044
-0.765116,-0.936217,-1.240941,-0.67751,-0.307451,-0.525374,-1.427005,-0.557967
-1.011181,0.105012,-0.640966,-0.348316,-0.045747,-1.254755,-0.341681,-0.842076
0.449091,1.289492,0.215396,-0.649379,-0.222391,-0.17869,-0.239256,1.010243
-0.987285,-0.782301,-0.288697,1.453821,-0.270592,-0.911778,1.827332,-1.233129
0.976773,-0.676174,-0.11706,-0.971544,0.056876,-0.458502,0.539143,0.889912
-1.151654,-0.93055,-0.206381,1.376059,-0.024661,-1.024824,-1.164002,2.505527
-1.726961,-0.857874,0.713743,0.523806,0.500191,-0.012976,0.174566,-0.968103
-0.044205,-0.871564,-0.077185,-0.477989,-0.71214,0.110434,1.1012,-0.538373
-1.118353,-0.518794,0.212241,0.160974,-0.905511,-0.373211,1.009189,-0.39411
0.255346,-0.250942,-0.633354,-0.648489,0.379511,-0.484714,-0.809235,-0.440612
0.700411,0.536078,-0.021937,-0.437406,-1.148826,-0.762138,0.72417,-0.843461
-0.048783,0.245568,-0.218773,0.756797,-0.112081,0.57607,0.152626,-1.395878
0.721024,0.651044,0.336312,0.947617,0.946532,0.493633,-0.675664,-0.140583
0.904629,1.174929,0.371751,-0.662734,-0.229296,1.19029,1.422184,-1.151908
-0.901009,-0.088339,-0.585244,1.646775,0.87272,0.108392,-0.271633,0.330255
1.48894,1.047121,-0.106339,1.078121,0.083245,0.443045,0.512141,0.282593
-0.84142,0.135818,0.320054,-0.626936,0.692543,0.758364,-0.042585,0.782322
0.129908,-0.297768,0.390422,-0.598605,-0.702466,0.636726,-0.50289,0.125963
0.692227,0.910201,-0.729454,0.941504,0.824087,-0.832493,-1.282776,1.148201
-0.278831,-0.64955,0.038088,0.97272,1.086998,1.2102,0.816413,-0.257243
-0.223734,0.221775,0.382327,-0.08526,0.051248,-1.420629,0.400726,1.006992
-2.194819,-1.230007,-0.323054,0.263123,-0.507153,-0.919095,0.367611,1.712574
-1.912164,-0.719979,-0.217443,0.995915,-0.65062,-0.744102,-0.393735,1.84554
-0.416965,-0.656009,-0.866024,0.274204,0.95276,0.07543,-0.731541,0.190854
-1.885672,-1.532903,-1.066072,-0.40508,-0.874812,-0.659439,-0.259629,1.580888
2.992307,1.466406,1.163442,-0.784052,0.629855,0.630811,-0.232636,-0.195199
0.386643,0.700033,-0.012863,0.611919,0.54559,-0.028954,0.901807,-0.880761
-0.580479,0.979805,0.497022,-0.312903,-0.863545,0.076776,0.270955,-0.094438
-1.346336,-1.914945,-0.28897,1.12189,1.122912,0.934716,1.408373,-0.401151
0.323625,-0.616056,-0.150547,-0.203011,0.346137,1.086913,-0.814675,0.880715
-1.353536,-1.357739,0.015315,0.382436,-1.274711,-0.788656,-0.734171,-0.404595
-2.053717,-0.157576,-0.972235,0.152083,-0.433051,0.582539,-0.24941,0.653159
0.434775,0.303973,0.350511,0.131774,-0.072403,0.506101,-0.689042,0.717148
-2.976514,-1.389446,-0.217699,0.092083,-0.280197,-0.941608,0.916673,-0.293172
-2.666111,-0.354077,-0.927286,-0.065945,0.925741,-0.335907,0.139709,0.776852
-1.007439,0.336251,0.072161,0.683031,0.747924,-1.527306,-0.740446,0.569326
-0.655249,-0.171188,0.86761,-1.078215,-0.674191,-1.329177,-0.113971,0.801033
-0.418577,-0.622958,0.208467,0.194818,0.207081,0.68387,0.907106,-2.129817
1.100086,0.495314,0.452587,1.176905,-0.870419,0.387077,-0.9161,1.949329
0.038306,-0.335714,0.333936,-0.159886,0.015023,0.64994,0.374223,-1.357365
1.408375,1.327101,0.869885,0.88425,-0.55567,-0.995101,-0.674308,0.011598
0.70217,1.045096,-0.342619,0.432319,0.739844,0.265224,0.298826,0.306172
1.651614,0.734519,0.380849,0.37696,0.256817,-0.489461,-0.839407,2.114919
1.390075,-0.312214,-1.167279,1.299836,0.037046,0.322346,0.050062,1.008567
0.411898,1.105983,0.091622,0.315913,-1.472072,-0.976674,1.158072,1.122859
0.740448,0.46,0.754753,-0.510343,-0.497102,-0.301536,-0.117771,-0.642893
-1.586504,-0.550983,-0.207522,1.014364,-0.155292,-0.252752,-0.636759,1.584207
0.520612,-0.448146,0.277083,-0.465477,0.867286,0.08471,1.19369,-1.730785
-0.965577,-0.850629,-0.211013,0.491625,0.079143,-0.513701,-0.170119,-0.411556
-0.023901,-0.445522,0.490003,-0.637918,-0.061942,-0.524214,-1.298763,2.043675
-0.733656,0.625969,-0.278117,0.059864,0.340503,1.385061,0.633138,-0.786945
-1.018296,0.218875,1.364961,-1.042474,-0.824392,-0.833339,0.434644,0.341945
0.233342,0.430903,-0.883617,0.722041,0.321806,-0.078532,-0.483625,0.617211
-0.204311,-1.539349,0.140012,0.466009,-0.673802,0.39938,0.715482,-0.167953
