visit to Asia,tuberculosis,either tuberculosis or lung cancer,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-0.083475,0.277271,-0.457936,-0.452838,-0.621073,-0.937786,1.16615,2.229617
1.152125,0.314869,0.265106,-1.017279,1.075205,0.268935,0.305594,1.18579
-0.524743,0.604381,-0.134382,1.075038,0.367415,0.851526,0.212455,-0.804578
0.108038,-0.907084,-0.597892,0.120062,0.779723,1.120495,-0.264421,-0.095426
-0.233227,0.886792,-0.227595,-1.081783,-0.465238,-0.69374,0.540164,2.062696
-0.517539,-0.128679,-0.229252,-0.934224,0.430225,0.527856,-0.927521,-0.768758
0.546934,-0.344468,-0.153817,0.60415,-1.100181,-0.350024,-0.547633,0.745812
-0.688432,0.649387,0.368807,0.048335,-0.181578,-0.044044,0.06189,-0.877857
-1.872159,0.930557,0.956248,1.066448,0.228279,-1.05591,-0.180687,0.839745
0.780672,0.472561,-0.426791,1.133376,0.664067,0.683569,0.334994,0.54747
-0.385865,-0.839196,0.271068,0.274409,0.461553,-0.027351,-0.610672,0.68127
-0.318031,-0.67142,-0.793131,0.696627,-0.977907,0.558839,0.050595,-0.295511
0.29815,0.690491,0.025164,-0.647917,-0.344235,-0.625424,0.330738,1.291769
0.377382,-0.540935,0.47825,-0.511182,-0.347646,1.131078,0.397292,-2.403182
1.555655,-0.509026,-1.290344,-0.149691,-0.479948,0.994761,-0.541929,-0.976176
0.055808,-0.315948,-0.430529,0.623122,0.08627,0.66619,-0.868178,-1.204075
1.968798,0.100939,-0.196932,-0.319657,-0.603529,-0.246883,0.87846,2.212987
-0.574949,-0.036519,0.765898,-0.070276,0.497253,0.847155,0.625403,-0.212389
-2.042144,0.662033,0.681572,0.132896,-0.002562,0.915112,0.050333,-1.773987
-0.55854,0.662558,-0.097026,0.555632,-0.830472,-1.29349,-0.558464,1.181206
-1.68341,-1.14682,1.45272,-0.575626,0.696717,0.263527,-0.254781,-0.685881
0.68082,-0.657815,0.151386,-0.238735,-0.146369,-0.381897,0.978813,-0.224221
0.466516,-0.634021,1.103414,-0.297067,0.016111,-0.180869,-0.016586,1.020705
0.076777,0.931697,-0.490307,0.134169,0.242984,-0.01927,0.2478,0.056415
-1.166629,0.027457,-1.18221,0.259845,-1.106376,0.080981,-0.288401,0.536916
-1.378741,-0.92509,0.141057,-0.352688,-1.231604,-1.224964,-1.209945,-0.980364
1.671659,0.815236,0.67407,0.424066,0.325591,1.126315,-0.678927,0.117853
0.412864,0.065906,-0.955792,0.307931,-0.286462,0.559261,1.405249,-0.783985
1.142125,-0.390394,-0.718121,-0.59129,-0.66351,-1.142828,-0.517952,0.516175
-1.073733,0.551778,0.149186,0.140295,-0.10937,-0.875097,-0.825514,-1.022763
0.305601,-0.493697,0.281919,0.816234,-0.997623,0.110616,0.750985,1.42397
-0.415161,0.71927,0.595966,-0.487111,1.022355,1.252714,-0.469423,-1.009093
0.842952,0.694914,-0.164371,0.031828,-0.480653,-0.000402,-0.355995,-0.341722
-0.290034,-1.238878,-0.032294,0.154961,-0.342395,0.627066,-0.551769,-0.412036
-0.800497,-0.706569,-0.427258,-0.662595,-0.03697,-0.791119,0.035668,0.974567
-1.542231,0.270156,1.111688,-0.041018,0.659941,0.238876,-0.78121,-0.651741
-0.033372,1.086937,-0.346596,0.73658,-0.662708,-0.344817,0.599039,-0.302028
-0.916632,-0.504347,-0.870746,0.653722,0.390187,0.184886,-0.45864,0.692755
0.225429,-0.8063,0.443582,0.884147,0.545175,0.057642,0.041163,-0.613751
0.79759,-0.608796,-1.363158,-0.510672,0.679684,-0.27278,0.870095,0.175046
1.835439,-0.617068,-0.396908,-0.683254,-1.043195,-0.669911,0.633129,0.388886
0.641322,0.536233,0.856074,0.704575,-0.199811,-0.734927,0.069754,1.800852
-0.59933,-0.423346,-0.348753,-0.431404,-0.618448,-0.783438,-0.44036,0.933693
0.249253,-0.535708,-0.788682,0.75998,-0.799137,-0.119924,0.098232,-0.632894
-1.492819,0.201649,-0.072249,0.344268,0.68218,0.645637,-0.214858,0.069236
-0.078747,-0.687872,-0.37254,1.652696,-0.62999,-1.569416,0.398317,2.313355
1.56033,-0.101739,0.257005,-1.501911,-0.584614,-1.073325,0.815455,0.166257
0.629864,-1.082355,-1.301033,-0.278659,-0.668222,-0.715762,-0.110302,-0.044874
-1.550028,-0.876989,0.184888,-0.612944,0.05223,-0.524917,0.375489,0.73688
0.191644,0.524927,-0.294763,0.595889,-1.003699,0.801771,-1.088922,-1.05809
-0.608225,-0.110001,-0.587858,-0.401512,0.021543,0.102932,0.777807,1.01043
-0.968521,-1.050983,-1.088779,-0.947486,-0.060365,-0.349566,0.475977,-0.349462
0.115283,0.65927,-0.105802,0.984871,-0.871805,-1.152412,-0.688176,0.065935
-0.496879,-0.400137,0.664423,-1.012555,0.228148,-0.784467,0.410558,1.060891
0.217066,-0.711371,-0.357358,0.481558,-0.701731,0.045845,1.490364,-0.697683
0.486591,0.518256,-0.271368,0.171212,-0.064358,1.082797,0.712323,-1.672736
0.873897,1.395006,-0.052619,-0.830703,-0.544679,-0.718754,0.954723,1.425557
-0.397143,0.350429,0.511717,0.269785,0.609821,0.543315,-0.617606,-0.746917
-0.674905,-1.081676,-0.509128,-0.171675,0.3921,0.35231,-1.077019,0.054661
0.162846,0.447813,0.867826,1.121961,-1.113948,-1.130398,0.433408,-0.022263
-0.887161,-0.183223,-0.746053,0.09276,0.342321,0.064311,0.137089,0.100458
0.913762,0.480903,1.203573,1.088665,0.330354,-0.267158,0.088237,-0.105376
1.69822,0.275339,-0.432127,-0.393412,0.760028,1.049684,-0.640857,-0.113765
1.052966,0.07139,-0.739156,-0.42265,0.956178,0.041643,0.871079,-0.112175
0.469225,0.368088,-0.69785,0.248059,0.076299,-0.686498,0.759758,0.130835
-0.387341,1.327834,0.109703,0.418221,0.41753,0.411377,-0.363391,0.131714
-1.078258,-0.825067,-0.249161,-0.513133,-0.931377,-0.495588,0.265411,-0.366751
-0.580726,-0.031636,-0.192422,-0.817365,0.867802,1.103052,-0.423694,-0.752444
-0.528173,-0.309692,0.212881,-1.108811,-1.281583,-0.852329,-1.108797,-0.545653
0.774298,-0.370852,0.513298,0.991449,-1.391274,-0.761334,-0.395767,-1.2589
0.508486,-0.143841,-0.164879,-0.447669,0.137141,0.778294,-1.379316,-0.38524
1.424635,-0.619516,0.007922,0.688506,1.045356,1.21282,0.78852,1.15994
-0.781257,-1.042437,-0.149882,-0.643819,0.75608,0.020985,-0.158244,-0.714508
2.249524,1.784932,-0.183868,0.233909,-0.027539,0.974981,0.079186,-0.135079
0.261836,-0.587091,0.534426,-0.537533,0.518517,-0.254972,0.24216,0.322102
-0.406779,0.116387,1.272149,-0.688721,-0.415674,-0.143345,-0.572512,1.445392
-0.604727,-0.697686,-0.796665,-0.154204,-0.326084,0.331525,0.836509,0.938523
-0.958649,0.198055,-0.706385,-1.424118,-1.308594,-0.413841,-0.298901,0.26569
0.502384,-0.260131,-0.332981,0.315,0.692014,-0.791315,0.777664,1.540185
-1.014636,0.616679,-1.13361,-1.285422,-1.054673,-0.566748,0.51813,1.026731
1.124789,-0.430799,-0.633833,-0.811126,-0.93363,-0.496228,-0.164369,0.460995
-0.091775,-0.378929,6.4e-05,-0.562097,0.228287,-0.283678,0.728439,0.528977
-1.276244,-0.338748,0.045112,-0.423847,1.762659,0.848422,-0.410982,-1.438612
0.214978,0.737251,0.925331,-0.062307,1.217283,0.685052,-0.709,-1.839076
0.742217,-0.778367,1.115536,0.413169,0.978109,0.193871,-1.397167,-1.399555
0.00791,-0.386938,-0.735402,0.668181,-0.733886,-0.630255,0.887976,1.55527
-0.332071,-0.201359,-1.034146,0.48198,-0.035168,0.258023,-0.537619,-0.211104
-0.887728,-0.883469,-1.108492,0.019885,-1.108005,-1.112477,0.094095,0.120036
-0.43549,-0.818786,0.24394,-0.378162,-1.193776,-1.022738,1.154811,2.094471
-0.232793,-0.128403,-0.473508,0.200565,0.535627,0.965701,-0.188869,-0.185922
-0.450127,0.465041,0.735589,-0.998159,-0.67478,-0.985756,-0.208813,-0.506858
1.7644,0.426031,-0.509015,-0.532294,-0.542771,-1.361179,0.017192,1.820853
-0.681085,0.280045,-0.625748,1.756082,0.029065,0.339605,-0.726581,-0.232892
0.932934,-0.213806,0.019948,-1.142668,-0.444518,0.172902,0.675724,0.158106
-1.409651,0.190581,-0.16917,1.265665,-0.839937,-0.024894,-1.227957,-0.466934
0.727478,0.335721,0.426143,-0.962496,-0.186675,-0.830113,0.263979,1.855194
-1.218283,0.553144,1.290363,0.228608,-0.649412,-0.595707,-0.91579,-1.015828
-1.042895,0.993454,0.412774,-0.250757,0.411187,0.198991,-0.687172,-0.233684
0.645596,-0.606483,0.116572,-1.228208,0.851342,0.837161,-0.531844,0.659524
0.274265,0.532523,-0.172424,-0.313701,-0.876259,-0.44806,-0.494199,0.276552
-0.402123,0.559861,-0.194507,-0.725018,0.78226,-0.191129,0.829619,-0.355204
-1.839847,0.664156,1.119075,-0.540793,-0.014194,-0.947161,1.043025,1.012838
0.733172,0.320926,-0.309918,-1.104472,-0.460197,-0.538891,-0.329602,-0.171329
0.247506,0.134585,0.995847,0.202867,1.13227,1.303846,-0.923736,-0.187656
0.461964,0.574079,-1.026849,-0.653119,-0.567224,-0.575587,-0.685357,-0.580004
0.285125,0.994494,1.374776,0.499333,0.656,1.778338,-1.455873,-2.209616
-0.704961,0.56508,1.084144,0.95413,-0.706618,-1.274064,-0.430622,1.400822
-0.981638,-0.257197,-1.180999,-0.214699,-1.37856,-0.27107,1.244735,1.184714
1.016753,0.727829,0.175999,-0.353704,0.906846,-0.350688,0.261077,0.41984
0.131649,1.079788,0.574105,0.556805,-1.016893,-0.692511,-1.257109,1.893122
0.768233,0.236579,0.349236,0.158046,1.259778,-0.083742,0.636642,-0.232208
0.439569,-0.781862,-0.182082,-0.532009,-1.036341,-0.160898,0.75108,0.576783
-0.018454,-0.161566,-0.161114,-0.631181,-0.207733,-0.373278,-0.318805,0.43431
0.271787,0.583097,0.181965,-0.56883,1.228982,-0.266697,-0.423864,-0.628893
0.8748,-0.071117,0.674689,-1.143162,-0.606581,-1.304847,0.544827,0.669464
-0.671867,-0.080367,-1.337169,-1.040811,-0.150984,0.435176,0.259399,-2.047644
-0.046623,-0.027971,-1.286082,-1.04165,-0.221458,-0.934954,-0.331671,1.382866
0.746683,-0.656136,0.022555,-0.60702,0.692787,-0.217468,-0.173421,0.224319
-0.493447,-0.118763,-0.327297,-0.536301,-1.645989,-0.183537,-0.810217,0.423006
0.405518,-0.212925,1.05966,-0.243916,0.735708,-0.039679,-0.381032,-0.415583
-0.660087,-1.434497,-0.721074,0.228652,-0.732274,-0.300184,1.266948,1.061539
-1.839665,-0.393505,-1.132418,-0.594764,-1.331235,-1.066909,0.553876,1.521182
-0.447092,-0.573871,0.722873,1.088869,1.055911,0.891629,-0.370089,-1.111231
0.942283,-0.096464,-0.502318,-0.220227,0.268173,0.644649,-0.669576,-0.444877
-0.287099,-0.735141,0.465403,0.051441,0.13296,-0.628352,-0.204255,0.832025
-0.950065,-0.712713,-0.790454,-0.702153,-1.076577,-0.600669,0.510885,0.118918
-2.020132,0.764636,0.402728,0.9522,1.151722,0.35431,0.797522,0.077597
0.191194,-0.559004,-0.130662,0.607183,0.538899,-0.085302,-0.359902,-0.677162
0.007386,1.074234,-0.39083,0.077705,-0.346828,-0.286826,-0.360611,-1.144531
-0.440554,-0.38722,-0.564392,0.507328,-0.747923,-0.77013,-0.249988,-0.145559
1.757519,0.63325,0.721559,-0.343979,-0.18429,1.171412,0.839606,1.342452
-0.181159,0.52227,0.553635,0.821452,-0.698734,-1.200596,0.797421,1.230066
0.422808,-0.936431,-0.46318,-0.586929,0.043427,-0.368468,1.276436,1.379194
-1.019646,1.246952,0.282034,0.131355,0.262397,1.250578,0.474398,-0.167455
0.365074,-0.456413,-0.379846,-0.396077,-0.898408,-0.472585,-0.587783,0.031797
0.921334,0.316476,-0.343989,0.457396,0.273806,-1.125739,-0.699041,-1.451078
-1.188283,-0.684782,0.596074,-0.748073,0.953407,0.626864,0.256053,-1.494468
-0.201219,0.255903,-0.782645,0.555829,0.591804,1.22426,-0.268297,-1.472001
-1.702007,-0.720877,-0.28392,-0.691825,1.108277,0.949736,0.401745,-0.607749
-0.786115,-0.110227,-0.002242,0.379934,0.626192,0.439013,0.72104,-0.325688
-0.118071,0.01823,-0.769421,-0.063318,1.32411,-0.874344,0.96702,0.785772
0.54365,0.562466,0.57912,0.453461,0.043655,-0.008389,0.022189,1.074117
-0.32513,-0.809584,-0.8322,-0.666979,-0.300392,0.608131,0.150497,-0.72228
1.288555,0.867086,0.934493,-0.275567,-0.124349,-0.843056,0.365717,1.235589
1.215517,1.303744,0.938914,-0.653849,-0.821002,-0.889045,0.326122,1.671824
-0.237392,-0.232525,-0.465798,-0.487075,0.439484,-0.538746,0.246847,1.317229
0.175731,0.171377,0.523149,-1.831334,-0.365616,0.947765,0.880751,-2.088062
-0.777876,-0.580283,0.338557,0.651102,0.635102,0.414828,0.696953,-1.944105
0.385769,0.208183,0.680426,1.030848,-0.81302,-0.761746,-0.775702,-1.187396
1.28165,0.424785,1.374157,0.966569,1.587388,0.394855,-0.605686,0.861499
1.940387,1.225782,0.828688,0.410517,0.149261,0.156109,-0.810929,-0.902563
0.1921,-0.861668,-0.021353,0.58063,0.999808,0.691175,0.306114,-1.046166
0.16728,-0.034304,0.476337,-0.409871,0.528388,0.256778,-0.783039,0.503856
1.559779,-0.005163,-0.361016,-1.274008,-0.573777,-0.860046,0.933309,0.146651
0.243962,1.223298,-0.472486,0.142981,-0.721425,-0.059399,-0.852352,0.197765
0.348337,-0.524099,-0.516916,0.81156,0.267293,0.742785,0.183919,-1.626498
-1.085781,0.624887,0.965814,0.914968,0.662901,0.973509,-0.414969,-0.016133
-1.661237,-0.987713,0.183366,0.556113,0.672443,0.385844,0.400064,-0.838862
0.163553,-0.673709,-0.686018,0.209953,-0.518528,-0.789084,0.649947,2.144913
1.914929,-0.30292,0.818538,0.04719,1.188091,0.707863,0.308741,0.146111
0.325801,-0.334034,0.435521,0.893634,0.444074,-0.783326,0.525075,-0.318421
-1.459748,0.381044,0.875852,-0.870336,-0.639121,-1.008222,0.716985,1.308834
-0.270802,-0.793244,0.329897,0.760532,0.655281,0.571137,-0.149328,-0.920515
0.261296,-0.701532,-0.638679,0.759051,-0.293142,0.118101,-0.049197,0.876781
-1.633066,1.218041,-0.906947,-0.991164,-0.371768,0.898691,0.662079,-1.438074
1.578549,0.806635,-0.670935,0.259931,0.72588,0.755124,-0.687935,-0.210056
-0.606995,0.300344,-0.139933,0.590808,-0.693469,-0.908003,0.493993,0.05534
-1.955223,0.239945,-0.646295,-0.477745,0.612806,1.590678,0.364354,-0.347491
-1.297915,-1.140441,-0.877212,-0.765875,1.191509,1.054183,0.806654,-0.881076
0.398249,-0.229478,0.487352,0.699261,0.856666,0.19137,0.330266,-1.334031
-0.457586,0.848963,0.943677,1.088553,0.597274,0.854543,-0.45422,-1.194567
0.400453,-0.48018,-0.882042,-1.019984,-0.216552,-0.012136,0.101854,0.696245
-0.094514,-0.714921,-0.074748,0.907602,0.85032,1.275648,-0.07182,-0.690026
0.995058,0.726739,0.456242,-0.462381,-0.977732,-0.732725,-0.125727,-0.071424
-1.028108,0.667579,-0.840109,1.027233,-0.234212,0.548628,0.65102,0.25517
-0.332077,1.235422,-0.386513,0.349919,-0.552361,-1.042058,0.904127,2.080972
-1.693059,-0.380133,1.197686,0.173098,-0.291567,0.273602,0.384453,-1.132654
0.005705,-0.428455,-0.566109,-0.592595,-0.479136,1.364811,0.55302,-2.011368
-1.535762,1.171873,-0.137583,-0.172841,-0.175557,-0.576437,0.915908,1.532107
-1.424958,-1.156841,-0.787841,-0.427352,-0.050564,-1.449517,-0.575327,-0.916268
0.133499,0.296451,0.014995,0.825108,-1.032367,-0.63109,0.559128,1.145202
-0.147719,-0.369632,-0.624399,0.180976,0.032761,-0.062829,0.168193,-0.115361
-2.130505,-0.566477,0.151455,-0.599788,0.02976,1.07182,0.197777,-1.592232
-0.991214,-1.001202,-0.357477,-0.71767,0.819724,0.764441,-0.421526,0.310039
0.153625,0.205752,0.708061,0.30732,0.293662,-0.489004,0.807365,0.511301
-0.07412,0.774647,0.527225,0.121419,-1.303757,-0.773122,0.549791,2.256539
1.773506,0.223402,0.390558,0.129292,-0.023698,-0.302422,0.553431,1.000835
0.934187,0.367662,0.585644,0.977309,-0.085509,0.793604,-0.179769,-0.119022
-0.677711,-0.068597,-0.557908,0.634182,0.512034,-0.950454,-0.621461,-0.448662
-0.766374,0.074585,0.772109,0.491254,0.321496,1.308873,-0.54774,-1.51285
-0.232411,-0.465812,-0.903291,0.293461,-0.194286,-0.018475,-0.560686,0.71318
0.702975,1.713769,-0.058394,-0.401174,1.444701,0.573346,0.965632,-0.526892
1.169869,-0.172275,-0.668991,-0.331997,-0.049019,0.812743,1.522216,0.227721
-1.087095,-0.366119,0.102963,-0.043009,-0.575409,-0.284738,-0.284652,0.566199
-1.791202,-0.980746,-0.028686,-0.098029,-1.139581,-0.574032,-0.114891,0.659578
0.253007,-0.724097,0.036278,0.857646,-0.393791,1.55472,-0.85132,0.192917
1.458553,0.861902,0.891914,1.216613,0.375124,0.780886,-0.377884,-0.914564
-0.54495,-1.000495,-1.105024,-0.411837,-0.255526,0.543436,0.314113,-0.885933
-1.907311,0.052773,-0.820963,-1.02987,-1.196029,-0.656434,0.236437,1.229752
1.099379,0.201088,0.692647,-0.161976,-0.739738,-0.615927,0.272313,-0.284036
-0.566683,-0.852704,-0.88997,0.15219,0.855353,-0.774554,-0.549748,-0.372714
0.798325,0.321228,-0.355447,-1.24593,-0.15341,-0.51092,-0.204973,0.41235
0.214539,-0.616121,0.890688,0.703102,0.132146,0.255507,-0.288158,0.446537
2.462282,-0.195862,-1.054455,-0.145306,-0.401862,-0.286486,0.423706,0.578048
0.186038,0.90451,-0.071537,-1.319259,-0.36779,0.295562,-0.199238,0.281979
1.965014,0.364272,0.797301,1.135086,1.643569,-0.325771,-0.375037,-0.659605
0.249257,0.353516,0.070948,-0.699844,-0.004263,0.304992,-0.083934,-1.183147
1.087911,-0.323724,-0.0945,-0.576509,0.13699,0.398026,0.289016,0.334546
-0.997965,-1.145203,-0.073756,-0.083899,-0.250811,0.021567,-0.055512,0.299151
0.524215,-0.055514,-0.759621,0.817088,0.764482,0.204575,0.233951,-0.516254
0.438316,1.297221,0.941317,0.35178,1.466357,0.565324,-1.148741,-1.555403
1.252478,0.604247,1.438056,0.016165,-0.670684,-0.58115,0.833217,1.303701
-0.364577,0.336599,0.122942,0.391442,-0.018399,0.888054,0.065463,1.225642
-0.208307,-0.312833,0.762903,0.545427,-0.727473,0.541764,-0.603305,-0.615386
0.927766,1.011015,0.2771,1.365618,-1.017047,-1.230893,-0.397155,1.857012
0.915051,0.280272,0.421939,0.871031,-0.396032,-1.202442,-0.108102,0.660893
0.319736,0.552332,-0.546246,-0.533637,-0.36037,0.0071,-0.167782,0.554244
-0.50236,0.699159,1.067892,0.553693,-0.25069,0.082154,-0.839809,-0.952882
-0.050634,-0.753018,-0.504457,1.12303,0.310959,-0.249821,-1.181676,-0.767738
0.726519,0.6342,0.233929,0.133926,-0.294736,-0.840018,0.186671,-0.93608
-1.779389,-0.564483,0.284884,-0.422789,0.008129,-0.926141,-0.806325,0.118903
-0.404235,0.742449,0.303252,0.599713,-0.215113,0.572263,-0.602736,1.008139
-1.764125,0.045437,-0.276565,0.994401,0.422022,0.124189,0.229518,0.812458
0.19139,-0.371027,-0.026882,-0.154116,0.003688,0.279219,0.434086,2.138862
0.076094,0.330299,0.396654,-0.619823,-0.681356,-0.264306,-0.334312,-0.592793
0.029605,-0.207807,-0.026841,-1.311929,-0.640352,0.120493,-0.455093,0.691939
0.112777,0.240715,-0.357791,-0.437952,-1.080636,0.211855,-0.238521,-0.116346
-1.501668,-1.100614,-0.900603,-1.34095,-0.309933,-0.300616,-1.015276,0.219124
-0.808819,0.183349,-0.167102,0.799849,1.114886,0.603905,-0.980638,-1.10281
0.865521,0.193163,1.054404,0.831078,-0.156119,-0.275615,-1.531506,-0.320355
-0.877069,0.380416,0.741877,-0.245195,0.185591,0.189612,-1.125894,-2.5457
-1.644734,-0.470899,-0.526489,1.198408,-1.079685,-0.197372,-0.197841,0.205256
-0.257106,0.117447,0.488669,0.61988,-0.343897,0.356904,-0.644435,-1.852691
-0.833828,0.673301,-0.712389,0.297304,0.998231,-0.116053,1.181175,1.217655
-0.435926,0.897984,0.018931,-0.250125,-0.484148,-1.068417,-0.381332,1.541827
0.799462,-0.945618,-0.535053,-0.453484,0.253188,-0.366877,-0.032592,-0.263841
0.992735,-0.175918,-1.342294,0.333531,-0.628687,-0.274957,0.301103,0.068195
-0.064885,-1.244275,-0.676442,-0.326328,0.448667,0.511748,-0.54944,-0.098335
0.052709,-0.840704,0.366744,-0.090141,-0.016355,0.812386,0.036478,-1.181499
-0.708685,0.337457,-0.411134,1.137972,0.074108,0.0765,0.211894,-1.245758
1.468594,0.626687,-0.996897,-0.341252,-0.253664,0.337278,1.252543,0.463963
0.625847,-0.530079,-1.362011,-0.216946,-0.116063,0.284574,0.297268,0.026951
-0.50903,0.463328,-0.499223,0.204338,0.577141,1.034529,-0.180961,-1.584544
-1.778051,0.549946,0.857953,0.813247,-0.11509,-0.887582,0.438687,1.969834
1.50455,0.333083,0.826933,-0.132744,-0.242644,-0.900506,0.62209,0.363853
0.149025,-0.796689,-1.054213,-0.133073,0.55853,0.911715,-0.817298,-1.798771
-0.708451,-0.755009,0.021978,-0.804778,0.193095,0.869148,-0.236271,-1.855289
-0.604352,0.892316,0.490106,-0.163069,-0.76747,-0.880877,-0.077502,1.27671
-0.513027,0.429842,0.076916,0.455714,-0.004666,-0.427301,-0.131055,-0.317885
-0.294346,0.309957,-0.8017,-0.000119,-0.383695,0.072965,0.188216,0.249094
0.565793,0.274469,-0.297104,0.389808,-0.611626,-0.440688,0.548919,0.230219
0.247433,-0.714147,-1.057084,-0.291561,-0.891774,-0.181448,0.527641,-0.456614
-1.922676,-0.381333,-0.858645,-0.63847,-0.076492,0.287512,0.830889,1.057132
-1.645249,-0.586108,-0.55456,-0.589821,0.473689,0.213163,-0.398951,-0.781397
-0.474117,0.025001,-0.036939,-0.957326,-0.409869,-1.008061,0.080982,0.602356
-0.22974,0.088595,0.295952,-1.154115,0.252907,0.775177,-0.295346,-0.426342
0.527678,0.019225,0.6407,-0.058136,-0.219289,-0.046689,-0.491799,-0.966217
0.3297,0.445185,-0.009718,-0.658962,-0.02935,1.817263,0.445004,-1.065881
-0.232054,-1.310827,-0.29397,-0.798662,0.841236,0.849969,-0.850961,-0.608333
0.52017,0.422117,1.143853,0.719258,0.651647,-0.60923,0.357743,1.293944
0.181507,0.558171,0.411499,0.300101,0.499805,0.132691,0.807208,-0.009117
0.334943,0.319475,0.379922,0.603854,0.156701,-1.756941,-0.014419,0.374826
-2.222204,-1.02129,-0.267175,0.836094,-0.305177,0.019237,-0.359361,-0.172512
0.628125,1.003506,1.226349,1.336665,0.45866,0.149584,0.393172,-0.120651
1.908448,0.301272,0.388898,0.330866,-0.981467,-1.123937,0.418668,1.108234
-0.207321,-0.534422,0.159284,1.102709,0.822773,0.944631,-0.098846,-1.824497
1.283788,0.913588,0.618596,-1.083511,-0.1233,-0.556224,-0.358972,0.99987
-0.442793,-0.019107,-0.669378,-0.451338,-0.356082,-0.905086,0.794445,1.341052
-0.261795,0.715467,0.83704,1.065471,0.711706,0.767501,-0.111033,-1.224884
-0.759718,-0.529137,-0.970996,-0.337606,-0.390863,-0.032422,0.943955,-0.454901
-0.372468,-0.802906,-0.727255,0.634102,0.773139,1.467821,-0.792257,-0.592403
-1.906109,-0.713758,-0.03542,0.785834,-1.274376,-0.533086,0.466235,-0.536324
1.357038,1.7809,-0.160285,1.200045,-1.07314,-1.155488,1.168739,1.716708
0.188472,-0.210894,0.464971,0.423273,0.250552,0.041486,-0.220233,-0.300093
0.241023,-0.471612,-0.548838,-0.456822,-1.157296,-1.176217,-0.075849,1.157698
0.36014,-0.204978,-0.685096,-1.157397,0.289883,-0.111999,1.220354,0.144579
0.108828,0.437258,1.357367,0.927346,1.266316,0.0037,-0.053003,0.675585
1.218102,-0.488139,-0.420603,0.85312,0.181528,0.697297,-0.311997,-0.048668
0.2713,-0.720378,-1.15124,0.250167,0.648627,0.62726,0.122915,-1.264222
-0.719728,0.259592,0.796501,0.169792,0.306438,-0.746629,-0.297833,1.761495
-1.006385,0.497886,-0.707265,0.480008,-0.723441,-0.310563,-0.249313,0.418245
-0.28511,0.08712,0.142513,-0.474353,-0.231075,0.335449,0.384903,-1.234248
0.331509,0.353501,-0.414758,0.63009,1.188629,-0.006639,0.384471,-0.454755
0.855653,-0.854296,-0.046958,0.358372,0.353373,-0.363817,-0.581172,1.095557
0.077516,-0.374237,-0.236701,0.551788,-0.665885,-0.631554,-0.236995,1.938935
-1.080592,-0.58828,0.177912,0.952234,0.406266,0.806599,0.817945,-0.612286
0.477899,0.674885,-0.768055,-0.659779,-0.039087,0.550192,0.281621,-0.00612
0.187697,-0.337336,0.285848,-0.249137,0.229613,0.813604,0.452867,-0.971612
-0.60718,-0.365483,-0.483389,-0.543898,-0.40123,-0.347594,-0.78159,0.512297
-0.388156,0.260079,-0.416619,-0.22839,0.530309,0.517944,-0.038582,-0.002746
-1.395258,-0.286835,1.06187,0.393581,0.033289,-0.64528,-0.727233,-0.450383
1.415016,0.77743,0.609912,0.604875,-0.292491,-0.949802,-0.68987,0.597623
1.922081,0.649488,0.900606,0.319867,0.733222,0.193458,-0.210691,-0.767719
-1.681793,-0.014442,0.09443,0.534702,-1.371026,-0.878133,0.305455,2.123699
0.07737,0.318467,0.031503,-1.252766,-0.666389,0.04551,0.333762,1.042084
-1.936112,-0.76537,-0.108747,0.154941,-1.018033,-0.123001,-0.14376,0.595961
-0.726555,-0.06847,1.000025,1.062355,0.104015,-0.030025,0.152386,0.684466
-1.671651,1.143055,0.696509,0.323945,-1.254855,-0.214445,-1.014404,-0.295437
1.719848,0.72396,0.731098,0.512899,0.766229,0.896169,-0.990503,-0.181621
-0.977463,0.737881,0.327522,0.504604,0.028367,0.704523,-0.003469,-0.927798
0.488956,0.687221,-0.744047,-0.106703,-0.522022,-0.074838,-0.371047,-0.083345
0.411804,0.598958,1.091921,0.091758,-0.593718,-1.231556,-0.385858,0.961632
0.736867,0.330688,0.372096,0.57642,-0.215713,-0.702897,-0.529099,1.393645
-0.275175,0.51058,-0.830936,-1.310524,-1.04729,-0.683161,0.993656,1.862967
1.039743,0.55679,0.644733,-0.139688,0.470766,0.398925,0.15564,0.220302
0.637242,0.337993,-0.50954,-1.267959,-0.747784,-0.992371,0.256805,0.720231
-0.211368,0.720018,0.5673,0.68625,0.279091,0.844078,1.062555,0.074925
0.941609,1.222948,-1.045084,-0.325347,-0.107386,0.361105,-0.731865,-2.446938
-0.611563,-0.799818,-0.411453,-0.766837,-0.011277,0.670707,0.686711,-1.534088
1.392478,-1.015422,-0.826669,-0.916177,-1.204763,-0.328679,-0.593524,0.441978
-1.681125,-0.691047,0.471675,0.472437,-0.36696,0.963845,0.036364,-0.004183
-2.257493,-0.726436,-0.492834,0.084346,0.815818,-0.269726,0.704498,0.016204
-0.473509,1.048444,0.714489,-1.023987,0.060999,0.375793,-0.870263,0.04441
0.677367,1.574672,1.54045,0.33958,0.740886,0.605556,1.301182,0.184812
-0.711053,0.985484,0.601198,1.142838,0.722157,0.375748,0.568135,0.171377
0.835017,0.395578,-0.658739,-0.061862,-0.655529,-0.887013,0.636084,0.40835
