visit to Asia,tuberculosis,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
-1.152809,1.089048,-2.047943,0.018546,0.232942,0.443833,0.679061
1.702631,-0.357975,-0.001001,0.061811,0.045052,-0.429441,-0.218111
2.107426,-1.15369,-0.097275,-0.207943,0.540869,1.287631,0.271767
-0.235666,-0.45398,0.715766,-0.773321,0.222849,1.320568,-0.660781
-0.152157,1.035071,-0.748854,0.612284,-0.524491,-0.506604,-0.093042
0.023186,0.522423,0.414236,0.353308,-0.030203,0.657887,1.933703
2.105633,-0.687734,-0.635564,1.595624,0.563972,-0.438334,1.025579
1.387604,-0.186856,1.161251,0.051709,-0.975492,-0.213661,0.820115
0.368644,-0.380116,1.293998,-0.587396,-0.894484,-0.572451,-1.44515
0.757832,-0.884586,-0.444991,-0.501833,-0.597465,-0.375741,-1.623198
-0.122864,-0.371696,1.050171,-1.033919,-0.702687,-1.69929,0.307385
-0.132883,-0.145608,1.624154,-0.90793,-0.71177,-0.422393,-1.827967
-0.865408,1.324116,-0.574023,-1.0069,-0.304109,-0.429589,0.128404
-0.231663,1.496997,-0.283352,0.695722,0.543774,0.615236,1.071834
-0.730715,-1.095919,-0.910733,1.3511,1.375482,0.613943,1.60867
-0.591052,-0.384761,1.536449,-0.085193,-0.444655,-0.662714,-1.415741
1.408215,-0.401363,0.002023,-0.816051,-0.780892,1.019328,0.141063
-0.613855,0.159237,-2.298859,1.014209,-0.68064,0.69367,1.971357
-1.394331,0.352748,0.590322,-0.047723,1.06745,0.104126,-0.176567
1.497913,-0.380967,1.360689,0.784204,-0.379566,-1.69734,-0.776228
1.236067,0.163673,1.296215,0.798663,0.159737,1.034131,0.275409
-0.43592,1.334584,1.832323,-1.380314,0.404422,0.470928,1.746328
-0.119668,-0.147592,1.293579,-0.429492,0.90838,-0.486032,-0.921105
1.537904,-0.845926,-1.947527,0.128799,-0.505165,1.247447,-0.456894
-0.963216,0.146357,0.083805,0.600462,-1.087478,0.263584,-0.174976
-0.579924,0.39167,0.530342,0.431089,0.602541,0.384367,-0.252625
-1.829397,1.141224,0.704587,0.561144,0.505476,1.15106,1.874279
1.176759,0.27324,0.531003,-0.956609,-0.689247,-0.439395,-0.383523
-0.103268,0.910622,0.66628,1.068473,0.285464,0.188285,-0.61997
1.302427,-0.223962,0.315385,0.688342,0.588014,-0.729811,-1.46274
0.493605,-1.42624,1.220731,-0.935706,-0.367327,0.845522,0.093997
-1.727093,0.988719,0.966901,-0.961444,-0.581968,0.375114,1.008648
1.49129,-0.247423,0.652746,0.581339,-0.301722,0.70691,1.759551
1.751543,-1.080044,1.428501,1.154273,0.160719,0.779845,-0.175346
-1.155677,0.725267,1.38614,0.245464,0.532786,0.454418,0.071322
0.232281,-0.435216,-0.620278,-0.734448,-0.468128,0.478204,-0.603616
-1.161198,1.277668,0.842411,0.87519,0.700055,-0.123838,0.589863
-0.559921,1.001612,-0.748762,-0.191701,0.60969,0.213175,-0.285757
-0.436974,0.941815,-0.050077,-0.035913,-0.207887,-0.430433,0.455659
-0.233403,-0.099502,0.356951,-0.464166,0.805425,0.670064,1.042925
-1.51029,0.111851,0.040154,0.83073,0.897195,1.015815,-0.106607
-1.381444,1.172819,-0.677648,-0.844646,-1.334901,0.834762,-0.986029
0.162187,-0.953314,-1.295306,0.561876,0.483898,-1.176441,-1.571961
0.539661,0.548828,0.448551,-0.303419,-0.279293,-0.78037,-1.955101
-0.3945,0.500505,0.072872,-0.241467,0.109841,0.518687,-0.035455
-0.323351,0.636825,0.54109,-0.124139,0.398351,-0.035895,0.305749
-0.958444,0.331604,0.863048,-0.594725,-0.455197,0.502119,1.392849
0.625552,-0.727635,-0.068431,0.213887,0.034656,0.393216,1.020503
-0.864449,-0.009463,0.61636,1.073168,0.889933,-0.689484,0.575721
-0.299569,0.434764,-0.778192,-0.138731,0.354801,-1.178701,0.460087
-1.392082,1.534733,0.460578,1.368598,0.063782,-0.167265,0.363121
-0.193043,-0.085385,-0.001695,-0.810249,0.39161,-0.349625,-0.510923
0.541784,-1.130407,-1.276216,0.478193,-0.519522,0.371226,1.35833
-0.572818,-1.133001,1.335027,-0.236062,0.102656,0.861265,1.550552
-0.693116,0.025359,1.256047,-0.930847,0.496969,0.845507,0.849031
-1.371844,-0.728052,1.93359,-1.463424,-0.446196,-0.242898,-1.11031
-1.212174,0.654562,-0.666446,-0.485912,-0.555611,0.480673,-0.966734
0.835515,0.422591,0.019218,0.411456,0.08367,-0.937122,-0.886405
-0.043613,-1.187681,1.334322,0.354073,-0.112588,0.295537,1.466065
-2.623746,0.713998,1.278056,0.087524,-0.650114,-1.289453,-1.113975
-1.93323,0.865596,-1.401813,0.424877,0.608523,0.47264,1.592122
0.254561,-0.69624,-0.910172,-0.507027,-1.006444,-0.190771,-0.631404
2.399782,-0.954511,1.050578,-0.955242,0.950613,-0.405733,-0.725189
-0.559454,-0.634291,-0.026615,-1.201266,0.144486,0.162463,-1.609139
-1.300161,1.460147,0.17642,-1.387381,0.085778,-1.095016,-2.37781
0.85077,0.742754,-0.156254,0.792441,0.745851,0.257565,0.28652
1.772164,-1.0319,0.025995,-0.615753,-0.251091,1.09489,0.699053
-0.641754,-0.244432,1.178648,-0.97585,-0.857109,0.028783,0.228837
0.040392,-0.36147,-1.404192,0.705302,0.525845,-0.885533,-2.297038
-2.246071,0.178801,0.335971,0.606801,0.174999,0.157907,-0.913228
0.416655,0.072299,0.058609,1.045488,0.288664,-1.088362,-0.466972
1.22368,-1.125489,-1.464293,-0.898273,-0.948405,0.727934,1.712873
0.173925,-0.087135,-0.351754,-0.176483,0.825023,0.634667,1.896794
-0.212934,-0.318802,0.386786,-0.582894,0.794327,-0.008734,0.296019
-0.223124,-0.700736,-0.173479,-0.573374,0.324841,-0.691288,0.385784
1.175975,-1.007721,0.587621,0.652287,-0.371028,-1.175692,-0.599187
-0.460205,0.458487,-1.301627,0.007075,0.600871,-0.502378,-0.075666
-0.426897,-0.668822,0.908098,-0.120752,0.747279,-1.283009,-0.730326
-1.43228,0.511778,-0.39806,0.634979,0.971613,-0.340177,-0.389719
-1.122032,-0.868491,1.158209,-0.41069,-0.704991,-0.239922,-1.159772
0.512262,0.661589,1.266711,-1.318148,-1.287991,0.022943,-1.504024
-1.032389,0.501384,2.838618,0.544473,-0.699996,-0.901945,-1.168957
-0.046476,0.976975,0.350758,-0.42541,-0.214224,-1.288125,-1.367525
-0.595352,0.692391,2.838939,-0.948847,-1.087946,-0.309673,-1.158202
1.449259,-1.02071,-0.390359,-0.047257,1.328397,1.306409,0.742811
-0.566241,0.289212,-0.968626,0.460954,1.084518,0.520889,0.591128
0.52871,-0.942815,0.171268,-0.496519,0.082599,-1.043089,-0.917615
-1.897903,0.638313,0.481873,0.163553,-0.746082,-0.472463,-0.680114
-0.405021,-0.296667,0.734556,-1.010691,-1.294174,-0.645687,0.296996
0.180967,-0.778541,0.13564,0.355673,0.208701,0.518676,-0.546938
-1.45472,1.306055,-0.637752,0.489189,-0.53772,-1.168456,-1.420774
-1.051407,-0.138369,1.193941,-0.839682,-0.230517,-0.634334,-1.107835
-0.010201,-0.945826,-0.649337,1.015529,-0.643784,-0.824106,-0.10308
-0.639111,0.545168,-1.928563,-0.554185,0.107665,0.839348,2.091953
1.718818,-1.748094,0.53801,-1.488232,-0.042255,0.207859,-0.404434
-1.818522,0.82612,0.26624,-0.383729,-0.215881,-0.686291,-2.62328
0.191461,-0.172508,-0.074098,-0.131787,-0.428591,0.149194,1.014054
-0.851928,0.522132,0.704965,-0.721572,-1.089756,0.892324,-0.181011
1.834178,-0.188416,-1.000324,0.239778,-0.378926,0.403345,1.133039
-0.046716,-0.587204,-1.418868,0.432541,-0.815006,0.236517,0.68235
-2.323277,0.185911,0.410901,-0.26773,0.140913,-0.499072,-0.489578
-1.446393,0.34234,0.15132,-0.545026,-0.437522,0.125758,0.24086
1.81081,-1.121989,-0.341583,0.683268,0.463241,0.26377,0.358321
-1.449945,0.094329,1.52823,1.018668,1.440872,-1.55627,-1.319766
-0.111054,0.538985,0.916599,-0.159404,-0.036475,-0.812399,-1.313483
0.130061,-0.424874,-0.532859,0.174842,0.772802,-0.059477,1.309499
0.082792,0.018965,-0.181677,0.398378,0.258773,-1.318206,-1.580692
-1.444735,0.529009,0.537972,-0.045837,0.679254,-0.614901,-0.125422
1.616783,-1.059732,-1.263393,-0.370816,0.788838,0.569225,2.154226
-1.073931,0.563705,0.094699,-0.259867,-0.709472,-0.281596,-0.790314
0.242652,-0.251827,0.931755,0.581281,0.656278,0.737362,0.581631
-0.592896,0.025291,-0.528308,-1.164026,0.283559,0.065182,-0.000139
-0.935793,-0.703042,-0.35656,0.538268,0.290372,1.107027,0.721722
0.356095,-0.446861,-0.368803,1.114897,0.420359,0.477887,1.22022
0.649861,-0.469289,-0.654172,0.789617,0.942459,0.463052,0.548562
-1.780664,0.660532,-0.55144,-0.48425,0.404853,-0.094254,0.822745
-0.028011,-0.936755,1.136427,-0.42308,-1.395354,-0.05314,-0.840085
-1.429077,0.578442,0.181075,-0.623203,-0.45254,-0.908253,-1.509596
-1.052082,0.672778,-0.23327,0.523752,1.460892,0.681072,0.510454
-0.534579,-0.289532,-0.433661,1.306102,0.689116,0.062053,0.608006
1.393787,-0.51258,-0.238882,0.736852,1.565953,-0.394711,-0.358733
-0.364951,-0.248248,-0.525588,0.252392,1.096817,-1.211439,-0.909312
-0.58591,-0.889207,2.156013,0.325355,-0.267277,-0.242487,1.207519
0.617621,-0.165528,-0.019856,0.883834,0.385045,-1.011329,0.571923
-0.183045,-0.5119,-0.72736,-0.596733,0.193761,0.008154,0.342127
1.800996,-0.963258,0.786565,1.113573,0.748822,0.91701,0.989308
0.206731,0.53759,0.41891,0.036162,0.908266,0.22775,-0.733156
0.916015,0.255105,-0.81784,1.374938,0.700949,-1.057263,-1.223057
-0.99317,-1.062585,-2.12468,0.281819,-0.964666,0.809355,0.155424
-1.627236,1.007551,-0.810262,0.772149,0.324774,-1.246221,-1.227306
-1.718968,0.274793,-0.48909,-1.126513,1.085097,0.583151,-0.828162
1.36979,0.761765,1.950318,-1.059765,-0.121895,1.291576,0.409061
0.619435,-0.440526,-1.37925,0.204719,0.218017,0.615272,0.565397
0.030918,0.326689,0.320984,-1.093573,-0.778133,-0.470278,-0.68669
-1.594837,-0.381516,-0.599842,0.52725,-0.511528,1.029794,1.946151
2.264074,-1.274715,0.437712,0.566265,-0.464094,0.140807,-0.093697
-0.001998,0.824318,0.404296,0.757781,0.102767,-1.196753,0.144792
-0.995556,0.126029,1.076122,-0.618566,-0.238402,1.015668,0.043024
-0.692972,0.440531,-0.449301,-0.335866,0.069595,-1.222874,-0.804591
1.259094,0.312525,0.07953,1.6937,0.455975,-1.139794,-0.539613
-1.699406,0.903358,0.463131,0.881721,0.230463,-0.131201,-1.745494
0.356227,0.300483,-1.57378,0.485686,0.057539,0.138512,-1.108024
0.821584,-1.557349,1.049853,-1.185223,-0.349381,0.706736,0.894773
-0.094821,0.012779,-0.384476,0.655291,1.393208,-0.475856,-1.969418
-0.552697,0.709343,-0.059188,-0.039417,0.316575,-0.219318,0.091056
1.070443,-1.35617,0.428709,-0.085861,0.839219,0.37301,-0.661195
-1.517328,-1.290801,0.104134,1.032618,-0.347973,-0.989252,-1.720007
-2.173069,0.204197,-0.939381,0.673499,1.349534,-1.345711,-0.247481
-0.777867,0.25369,0.751258,-0.784023,0.811685,0.515228,1.078285
-0.997681,0.757791,0.390463,0.44657,-0.610667,-1.292238,-1.241889
-1.139808,-0.217976,1.658535,-0.197898,-0.297499,-1.007938,-0.919522
0.146922,-0.305003,-1.157502,-1.046591,-0.757359,0.664385,1.223306
0.928459,-1.202235,-0.668045,1.291566,0.501568,-1.343584,0.813048
-0.199228,-0.451045,1.536964,-0.822765,-0.890337,0.558995,-0.788345
0.417568,-0.095814,0.141251,-0.804442,-0.480864,0.695313,0.504602
-0.045431,0.187186,-1.436172,-0.98654,0.746675,0.839299,1.464051
0.00315,0.825093,0.959037,-1.416834,-0.958398,0.687642,1.209169
0.792793,-0.262656,0.03436,-1.062419,-0.315195,0.523207,0.447109
-0.982141,0.744288,0.139126,-0.672483,-0.717441,-0.069344,0.156321
-0.966505,-0.871579,-2.960669,0.407346,0.001585,-0.107536,0.013345
0.992515,-0.121208,0.97394,0.03371,0.185002,-0.450475,0.314692
1.089617,-0.523917,-0.740395,-0.643269,-0.17288,0.040045,-0.183698
1.077006,-0.783986,0.258459,-0.763528,1.453757,-0.414332,0.603109
0.289767,0.063336,-0.520377,-1.191839,-0.537312,-0.968961,0.404386
-0.620649,0.429621,0.157172,-0.449874,0.107541,-1.890541,0.139197
-0.079996,0.099567,-1.037118,-0.608991,1.208598,-0.577978,-0.490497
-0.297352,-0.122752,-1.261065,-0.044484,0.593478,-0.373766,-0.820547
-1.677167,0.787592,-1.318727,0.794806,0.598485,-0.89951,0.888868
0.952397,-0.643694,0.394028,0.751423,1.25271,-0.835061,0.155803
-1.324944,0.942572,-1.826741,-0.723169,-0.931072,-1.101269,-1.350268
-0.538101,1.373459,0.007793,0.540818,0.808097,0.543259,0.616222
-1.065289,0.360345,-0.817014,0.705968,0.211097,0.56947,-0.324997
1.985978,-1.425013,0.096719,-0.167928,-0.388895,0.285258,1.152738
0.380259,0.110223,-1.349834,-0.512457,-0.078476,0.987709,1.091749
-0.536179,-0.355185,0.213602,-0.016557,0.29532,0.112196,2.02563
1.556182,-0.331334,0.207029,-0.42245,0.198245,0.640293,0.611749
0.258819,-0.352984,-1.44982,-0.663545,-1.196572,0.039604,1.252782
0.924553,-0.356548,0.369734,-0.265076,-0.991102,-1.256198,-1.462629
0.814124,-1.219481,1.646912,0.002343,1.384136,0.396524,1.141303
2.624375,-0.681203,0.131824,0.024246,0.138528,0.360855,-0.58542
-2.269936,0.178098,-0.608391,-0.723863,-1.064854,0.261154,-0.711974
-0.288525,0.737433,-0.652189,0.613955,0.358578,0.671059,0.570277
1.474166,0.125523,0.420667,-0.751977,-0.362241,0.119062,0.891641
-0.622298,-0.693668,1.307855,0.915127,0.615811,0.310333,0.523473
-1.169859,1.022343,-1.625522,0.406647,0.556629,0.32211,0.754579
-0.358244,-0.545567,-0.374253,-0.850223,-0.835027,0.543629,0.207287
0.596493,-0.310924,0.120584,0.898466,0.638383,-0.473581,0.259905
1.875989,-0.283853,-0.319204,0.677142,-0.477758,0.897588,0.037249
-0.83677,0.187142,2.476777,-0.098195,-0.073067,0.294278,1.650957
0.462541,-0.979651,1.307834,0.032628,-0.199157,0.137721,1.13329
-0.486151,0.877974,-1.246632,0.389755,0.143218,-1.123186,-0.751223
-0.695735,0.386198,-0.17338,0.377022,1.317986,0.193442,0.814063
1.957099,-0.817327,-0.177403,0.473135,-0.11382,-0.661823,-0.616089
-0.545422,1.192824,-2.021396,-0.079255,0.432923,-0.716857,-0.047813
0.712793,0.883794,0.053351,0.312183,0.865422,0.061769,1.855845
0.688753,-1.092223,0.562754,-0.953039,-0.66065,0.182833,0.388372
0.105547,0.582215,-1.239435,-0.644286,-0.472458,0.756669,0.131925
-0.080259,1.028331,-0.802279,-0.424153,-0.439841,1.027872,1.108477
-0.700965,1.18868,-0.019941,0.237438,-0.299634,0.96694,1.413588
0.382469,0.807635,0.354686,-0.446052,-0.228738,-0.00134,0.010892
1.593649,-0.087507,1.725313,-0.307807,-1.648147,-0.371329,-2.420188
1.721072,-0.65222,-0.012436,0.342274,0.332723,-0.54075,-1.25903
-0.622168,-0.178616,-0.645074,-0.287785,0.732602,0.560814,0.018925
0.484736,-0.089685,-0.328689,-0.76872,0.818612,0.138071,0.206906
-0.924783,1.330441,-0.167252,0.057279,-0.673797,-1.078142,0.063673
0.362274,-0.540455,0.307501,-0.437056,-0.173683,-0.358561,0.405907
0.315321,1.181811,-0.751797,-1.01989,-0.364091,-0.76378,0.321028
0.393258,0.688593,0.016586,-0.842736,-0.543872,-0.956384,-0.888157
-1.735653,-0.527411,0.475814,-0.20268,-0.835815,0.037293,0.662357
-1.080198,0.693779,0.226361,-0.202936,0.516648,0.240879,0.466548
0.378341,-0.134139,-0.059117,-0.304363,0.260915,0.569716,-0.416858
1.360127,-0.85008,-0.547854,-0.200068,-0.530394,0.324482,1.080823
0.304371,0.390089,0.653505,0.369131,-0.012739,0.155598,0.807897
-0.427602,1.385048,-0.459518,-0.216324,0.217222,0.733001,0.548375
0.374788,-0.485207,0.341889,-1.085119,0.176213,-0.265077,0.386112
1.354023,-1.474431,-0.423455,-1.082815,0.56408,-0.551415,0.544862
1.38465,-0.736485,0.41423,0.198109,1.02789,0.644666,0.370792
-0.022094,-0.122126,-2.349792,0.458457,1.060369,0.625771,0.65956
-1.433988,0.859298,-0.805679,0.15135,-0.328002,0.774618,-0.884704
-1.486391,0.554338,-0.838958,-0.724695,0.656283,-0.072389,1.600783
-0.309009,-1.340275,-0.755821,-0.744711,0.091659,0.381996,2.553611
0.213474,-0.172377,2.280998,0.33272,0.629803,0.522353,1.28543
0.797073,-0.475212,-0.543215,-0.542677,-0.497985,0.850514,0.126055
1.802654,-0.593853,-0.935476,0.418896,-0.752136,-0.252877,-0.250225
1.51572,-0.820313,-2.125424,-0.291779,-0.760948,-0.04728,-1.504402
-0.579896,0.348905,-1.222819,0.799782,1.020589,0.873188,-0.037167
-0.115805,0.104414,-0.128692,1.361811,0.885274,-0.023399,0.516221
0.248195,-0.87982,0.641787,-0.350721,0.131251,0.400208,0.112498
-0.676761,0.255797,0.306391,-1.197401,0.060715,-0.704381,-0.892164
0.952471,-0.660386,-0.865606,0.97677,0.561372,-0.056244,-0.139287
-1.096488,0.684891,-0.855666,-0.313107,0.261558,-0.361767,-0.920114
-1.110779,0.075244,-0.680108,-0.121802,0.370028,-1.155517,-0.426358
0.614319,-0.235738,-0.675768,-1.049828,-0.095816,0.461167,0.330086
0.02888,-0.652622,1.190021,-0.300858,0.778924,-1.024921,0.028083
0.502306,-0.194297,-0.899175,1.371564,-0.160457,0.857333,0.737595
0.966444,0.258978,0.428313,-1.380919,-0.776408,1.078437,-0.173402
-1.069194,-0.188054,1.856323,0.996855,0.040563,0.719628,0.929455
-0.524086,-0.314132,1.362415,0.801707,0.563906,0.532121,-1.516824
0.009151,-1.019806,1.890851,-0.211947,0.264115,0.545392,0.771409
0.880781,-0.427232,-0.911939,0.550621,0.074379,-0.576019,-0.506965
1.295096,0.756169,1.104638,-0.079851,1.021191,-1.188192,0.118268
0.068282,-0.443512,1.010525,0.691363,-0.216251,-1.455047,0.042457
-0.869955,0.044937,0.128669,-0.735631,0.030986,0.648884,0.218467
1.85421,-0.684978,0.701917,1.077818,1.542555,0.644047,-0.162823
-0.538986,0.228025,0.581561,0.237974,0.782632,-0.089503,0.972097
-2.233172,0.57938,-1.951453,-0.340371,-0.772693,-0.296859,0.174033
-0.20837,-0.423836,-0.718329,-0.542382,0.296628,0.576453,-0.153994
-0.744315,0.603124,-0.475397,-0.349291,1.260512,0.098702,1.36406
-0.586724,0.104553,-1.180737,-0.774012,-0.206099,-0.101632,-0.605204
1.641359,-0.595693,-0.289532,0.351109,-0.298232,1.004926,-0.439086
-1.179602,-0.429682,-0.223993,-1.201469,-0.346131,0.900525,0.096813
1.016693,-0.305362,0.43996,-0.85258,-0.331002,0.57577,0.213252
-1.406695,-0.194185,-0.016612,-0.222592,-0.274542,-0.662312,1.746054
0.888158,-0.020665,-0.368285,0.349381,0.612552,0.310256,2.024428
-0.379196,1.372243,-0.253165,-0.288896,-0.019191,-0.22677,-0.132806
-1.185653,0.231349,0.678397,0.937167,1.140432,-0.99176,0.165319
0.448592,-0.310803,-0.627306,-0.838538,-0.846596,-0.129363,0.520664
-0.444918,-0.795282,-0.87952,-0.478948,-0.509003,0.248632,0.694432
-1.366228,0.997013,-0.233323,0.390204,0.085267,0.106717,-0.220743
0.573679,-0.871777,0.638961,-0.081608,-0.379672,0.650627,0.27544
-0.475495,-0.525311,-0.388331,0.117473,-0.713713,0.223707,0.630153
1.739462,-1.158473,0.191291,0.582239,0.760805,-0.442204,-0.53454
-0.500754,-0.149594,-0.365891,0.331171,0.567973,0.376362,0.019169
-0.642055,0.712852,1.257085,0.296247,1.167224,0.67065,0.334225
0.962395,-0.609231,-0.140685,0.653146,0.64708,0.510296,-0.878311
0.268835,-0.309207,0.386542,0.118755,-0.634577,-0.488112,-1.311313
0.852949,-1.323873,-0.87031,-1.434146,-0.075834,0.649052,0.204877
-0.988484,1.097445,-0.137591,1.37433,-0.295817,0.411819,0.902384
0.591397,-0.580047,0.57979,-0.345703,0.478503,0.473468,1.175779
-1.292682,-1.078228,2.13388,0.043754,-0.029389,-1.109683,0.434378
1.002472,0.62784,-1.372197,-0.713649,-1.015861,-1.017987,0.073794
-1.529377,0.914657,-0.30423,-0.857299,-0.574093,0.252158,-1.629789
-0.100287,0.146135,0.708603,0.290854,0.71997,0.639574,1.65515
0.43434,0.44753,0.526821,-0.70905,-0.935319,-1.169922,-0.742605
-0.628682,-0.043879,-0.467687,-0.641078,-1.259081,0.085349,-1.528657
0.412515,0.064046,-1.544316,-0.327874,1.335036,-0.108666,-0.906673
1.712217,-0.144867,-0.50179,-0.536021,0.52121,-0.896152,-1.736917
-2.217389,0.705804,-0.821819,0.023756,-0.148533,-0.451549,-0.789893
0.555111,-0.610552,-1.623829,-0.360157,-0.868631,0.526591,0.07331
-1.5505,0.218266,-1.546759,0.358979,-0.49841,0.7204,0.252108
2.320866,-1.20431,-0.432972,0.947676,0.079984,0.554084,0.034273
-0.177773,0.614654,-0.339633,0.263042,-1.033768,-0.371054,-2.179057
-1.486552,0.877928,0.313647,-0.706783,-0.365938,0.836679,-1.213631
-0.877943,0.871621,-1.809173,0.409962,0.08261,0.395612,0.225067
-0.523459,-0.018414,-0.729219,-0.577811,-0.248832,-1.235713,-2.003538
-0.854342,-0.227677,-0.933986,-0.561607,-0.566881,-0.077008,-1.292319
0.200369,-0.747576,0.319072,1.5741,0.651819,-0.608567,-0.207705
2.836278,-1.097022,0.115254,-0.042037,-0.177086,0.403531,-0.347875
2.227076,-1.199412,1.121901,0.178109,0.434899,-0.62876,-0.073547
1.004905,-0.209189,0.768519,-1.071053,-0.952913,0.126446,0.791933
-1.073805,0.859063,0.401387,-0.716496,-1.851599,-0.38287,-1.293446
0.035978,-0.70891,1.175647,-0.161841,-0.433597,-0.031746,-0.236182
-0.091215,0.513707,-0.621296,0.19977,1.121154,-0.170434,0.522245
-0.621373,0.812884,0.471598,-0.735378,-0.564973,0.046219,0.175086
0.013109,0.260686,0.555215,-1.03828,-0.623937,0.401133,1.053406
-1.168506,0.612077,0.91937,0.158673,-0.653995,-1.01631,-1.154411
-0.689228,0.687699,0.011664,-1.332826,-0.25124,0.988651,1.124116
-0.134213,0.046876,-1.526413,0.467992,0.483953,-0.836668,-0.297962
-2.675101,0.629554,2.308502,1.090749,0.447429,-0.565398,1.405629
1.13903,-0.48972,-0.680392,-0.64292,0.74212,0.123841,0.276076
1.819321,0.759739,0.393441,0.922063,0.233977,0.248952,0.329815
-1.183436,-0.40353,0.353972,-0.551791,0.666589,0.126206,1.457664
-0.185261,-0.670904,-0.321678,0.377948,-0.201769,-0.3941,-0.124397
-0.702253,0.298391,0.11792,0.612286,0.767347,0.557545,1.203756
-0.504064,0.734702,-0.41929,1.04196,1.241866,0.710866,2.183466
0.35885,-0.270925,-0.600939,1.126322,1.188271,0.543695,2.098684
-1.21635,-1.007972,0.431215,0.814383,0.466938,0.007174,0.185411
-0.991243,0.296868,-0.64079,-0.677174,0.159785,0.587379,2.701537
-0.510978,-0.078042,-0.333608,-0.68306,0.761268,0.21307,1.098057
-0.118775,-1.200417,-0.117007,-0.728853,0.049699,-0.711672,-0.208464
-0.489228,0.175914,0.568445,-0.568207,-0.645452,-0.465457,-1.342114
-0.239252,-0.640637,-2.735055,0.671389,0.795403,0.45794,-0.374681
0.084958,-0.697813,-1.804436,-1.526095,0.074467,0.335393,-0.125169
1.564359,-0.529186,1.193459,-0.609733,0.249478,0.447634,0.069717
0.328725,0.902926,0.825143,0.562627,-0.421889,-0.469577,-0.883759
-0.424731,0.026707,0.487095,0.666104,-0.271783,-0.662323,-1.526849
-0.317689,0.093331,0.193981,1.103272,1.567763,-0.50508,0.468065
0.555456,-0.842518,0.303805,0.38384,0.518541,1.365201,0.841584
0.892581,-0.852429,0.281634,-0.446778,0.076591,0.990336,0.511903
-0.107165,-0.650536,0.132735,-1.017941,-0.315202,-0.528922,-0.331041
-0.054815,0.029966,-0.900701,0.173373,0.859555,1.477893,1.173955
0.811151,0.090182,-3.270812,-0.31077,-0.782461,-0.349997,-1.247971
0.819015,-0.683142,1.737014,-0.90976,0.047333,0.386198,-0.678217
0.128147,0.721467,-1.07768,0.705205,0.526016,-1.074653,-0.323827
1.194904,0.415523,-0.110028,-0.399135,0.753315,-0.349264,-0.112823
0.414075,0.126247,0.511327,0.964136,-0.359001,-0.025305,0.157389
-0.431107,0.78899,0.049146,0.185126,0.920507,0.452326,1.046851
-1.975815,1.085071,0.613774,0.863393,0.034276,0.980415,1.787211
-0.436257,-0.493639,1.722724,-0.892351,-1.131059,-0.439683,-0.298019
-0.734197,-0.96194,-0.81217,0.113178,0.30193,-0.378566,1.068378
0.686732,-0.497857,0.224761,-0.978931,-0.488277,-1.332004,-0.304051
-1.073335,0.444138,0.961179,0.108141,1.517552,0.637087,1.120831
-0.765707,0.368086,-2.174344,-0.071187,-0.657882,-0.337514,0.150876
-1.254036,0.89906,-0.656774,0.497787,-1.052232,0.242877,-0.135869
0.147671,1.065922,-1.977318,-1.612284,-0.477631,-0.423155,-0.640686
-1.172376,0.731314,-0.558642,1.21061,-0.012803,0.254569,0.3859
2.128478,-0.565983,0.900162,-0.646032,0.897189,-1.103615,0.405722
-0.356403,0.159367,-1.068096,0.24715,0.805412,1.199979,1.216451
0.205274,0.224522,-0.936146,0.766054,1.032666,0.550109,1.110669
-0.07948,0.169994,1.688626,-0.991908,-0.531207,-1.14768,-1.169622
0.098388,-0.921497,-0.433908,-0.428047,-0.252532,0.57545,0.737439
0.427031,-0.814956,0.95771,-0.403403,0.273465,0.738045,0.606469
-1.080083,-0.845755,-0.02049,1.001055,-0.352767,0.860228,0.503184
-0.897953,1.291379,0.159493,-0.323278,0.477668,-0.184066,1.170003
-0.955858,0.599787,1.497919,-1.097293,-0.647981,-0.649891,-0.670255
-0.206955,-0.753546,1.208245,-0.324966,0.720569,-1.027592,-0.093777
-1.682772,0.822804,-1.276595,0.340777,-0.319987,-0.366051,-1.647058
-0.204537,-0.972437,2.16252,0.839963,-1.092578,0.263061,1.521987
0.01012,0.359333,-0.695494,-0.528802,-0.560948,-0.380391,0.120652
0.161674,0.179169,-0.748034,-0.172883,-0.633014,-0.533463,-0.224388
1.254888,-1.226203,0.863155,0.055441,0.620629,-0.399889,-0.063747
-1.697189,0.965465,0.539891,-0.719773,-0.489986,0.703315,-0.710058
0.141618,-0.630617,0.173143,-0.471378,-0.872624,-1.488768,-0.479553
-1.42867,0.83029,0.086518,-0.70226,0.751646,0.241005,-0.195156
-0.962105,0.555539,0.255245,-0.371826,0.089162,0.258928,0.978572
-0.828294,0.845173,-0.745835,0.573877,-0.217786,-1.028756,-0.634801
0.896704,-0.189658,-0.206323,0.066059,0.738841,0.747494,0.6113
-0.222862,-0.142447,0.607818,-0.214666,-0.731925,0.173702,0.108313
-0.955911,-1.670893,0.358902,0.309169,0.146926,-0.861329,0.426303
-2.064874,0.460794,-2.109896,0.602718,0.104586,0.217906,1.34125
0.31675,-0.955146,-0.448931,0.495851,0.20774,0.923298,0.581529
0.084228,-0.641493,-1.114556,0.691527,1.500049,-1.438106,-0.162814
1.862581,0.569502,3.174442,1.038965,0.892167,1.328446,2.055489
