visit to Asia,tuberculosis,positive X-ray,dyspnoea,bronchitis,lung cancer,smoking
0.826754,-1.21191,-1.800195,1.062623,-0.011941,1.684508,-0.346076
-1.017929,-0.266159,-0.469714,-1.570607,-1.232963,-0.062935,0.51546
0.712256,-0.474781,2.156217,-0.790441,-0.282638,-0.70521,0.221038
-0.222319,0.643457,-0.767316,0.346421,0.956181,-0.928804,0.335604
-1.200796,0.227239,1.436958,0.803046,-0.448422,-0.941429,0.59584
1.516845,0.705355,0.240725,-0.280951,-0.560717,1.133126,-0.54777
0.336911,0.296626,0.584419,-0.161389,-1.108239,-0.656295,1.033873
-0.781198,1.323011,0.59667,0.239419,0.192278,0.124861,-0.422675
-0.894911,0.896337,0.400568,-1.128764,-0.511376,-0.742546,0.091196
1.061951,-0.667643,-0.212421,-1.181832,0.397598,0.56613,-0.415695
1.295331,-0.290952,-0.096696,-0.463126,-0.474152,0.40126,0.048695
-0.547411,1.314696,1.106876,0.026603,-0.622445,-0.606794,0.955172
-0.67922,-0.371516,0.888456,0.375626,0.448747,0.02782,-0.284344
0.301039,0.482325,2.267844,-0.788446,0.593415,-0.298823,-0.886224
-0.644919,0.845235,1.62629,-1.392364,-0.940455,0.418107,1.022427
-0.93879,0.823811,0.999841,-0.884205,-0.620305,-1.246586,0.86466
0.057512,1.217563,-0.616964,1.035888,0.950074,1.147962,-1.488118
0.070354,-1.1655,-2.028852,-0.107034,0.571421,1.164449,0.123815
-0.190135,-0.227122,0.737867,0.688241,-0.571644,0.857493,0.941258
-0.559364,-1.446779,-0.646225,0.222731,-0.09692,0.587761,0.69655
-0.62558,0.812044,-0.552726,1.310093,-1.054026,-0.730568,0.945432
0.68342,-1.082574,0.50743,0.288581,0.661061,-0.370213,-0.465606
-0.515097,-0.178647,-0.257292,-0.158086,-0.790609,0.50153,-0.441766
2.747574,-1.433833,-0.414473,-0.479432,-1.112966,-0.720267,0.058601
0.405425,-0.144997,0.517459,0.575963,1.561572,0.274244,-0.211419
-0.734478,0.750388,-2.38738,-0.630551,0.937243,1.030077,-0.113187
-1.335079,-0.658926,-0.059544,0.703564,1.301194,0.813641,-1.09734
-0.463303,0.239362,1.752909,-1.262794,-1.974449,-0.269753,0.699197
-2.262275,-0.226206,0.473608,-0.149005,-0.399031,0.037865,-0.074407
-0.45701,0.013538,2.176755,0.384833,0.319476,0.806282,-1.475349
-1.246409,-0.552208,0.350427,-0.944986,0.822688,0.680662,-0.548703
-0.970536,1.339078,0.153818,0.210193,-0.506476,-0.575778,-0.254016
-0.166924,0.369331,-0.57346,0.847572,-0.707551,-0.384299,0.728897
-1.998433,-0.589282,-0.302111,0.485527,1.21906,0.673401,-2.265518
0.072147,0.289631,1.307315,-0.94795,0.330829,0.103614,-1.995982
-0.456498,0.867989,0.031635,-1.701342,0.021377,1.24358,-0.202976
-0.99087,1.55103,-0.028611,-0.147347,0.478781,1.394776,-0.741422
0.837563,-0.240122,-0.770221,0.898325,0.424662,0.872552,-1.957011
-1.567585,0.520274,0.516984,-0.025543,0.573266,0.328722,-1.24802
1.951012,-0.238662,-0.559875,0.060386,0.889602,1.125491,-2.036583
-0.12138,-0.930914,-0.932625,-0.106686,0.986452,1.224961,-1.860878
1.130254,-0.388142,-0.406293,0.360174,1.321429,0.858705,-0.80889
-1.115026,1.164832,2.02379,-0.240102,-1.143033,-0.179415,0.549312
0.224433,-0.18573,1.009913,-0.594034,-0.024997,0.473945,-0.534987
0.321601,-0.325678,0.952974,-0.271518,-1.015846,-0.094445,1.424469
-0.419954,0.871851,0.574073,-1.080858,0.612483,0.647655,0.076281
-0.03294,0.527079,0.56125,-0.162782,-0.664131,-1.226831,1.017902
1.321236,0.707453,-0.826081,-0.374309,-0.497748,0.856264,1.594659
0.280478,-0.695462,1.472875,0.259958,-0.332387,0.802174,-0.061154
0.744651,-0.820002,-0.906226,-0.368489,0.527193,0.120964,-0.469266
-0.074774,-0.692133,0.999937,0.282706,-0.661647,-0.839906,2.684038
-0.565722,0.356465,2.329122,-1.070697,-0.463897,-0.948799,-0.253105
1.807149,-0.438446,3.192193,0.040156,0.675574,1.018906,-0.56861
0.870543,-0.351825,-0.547192,1.010247,1.233435,0.760405,-1.310031
0.970537,-0.426572,0.154717,-0.538726,-0.792815,-0.92867,0.052931
-0.233094,-0.145033,-0.295421,-1.219533,0.201496,0.774836,-1.38918
-0.019225,-0.147202,-0.860839,-0.890292,-0.21382,-1.367384,-0.223409
-0.068991,1.615952,-0.845501,0.745135,0.777183,0.564097,-1.996267
-0.734298,1.185761,-0.03569,0.561156,-0.357818,-0.902907,1.118064
0.01706,-1.370651,-0.145109,0.881774,0.263034,1.368489,-0.613807
-0.17267,0.341064,0.000686,0.662503,-0.899127,-1.064989,0.477336
-0.1159,0.650256,1.602696,-0.852709,0.068541,0.388922,-0.082776
-0.645638,0.921903,-1.501147,0.865268,1.305869,-0.681449,-0.539185
-1.280306,-0.108578,0.609543,-0.697719,-0.750547,-0.529141,0.02183
-1.48439,1.221661,-0.33051,0.840944,0.701516,-0.603759,-0.580182
-0.029842,1.139076,-1.135416,-0.562724,-1.141896,-0.142069,-0.111988
-0.832532,0.029702,-0.356214,-0.290369,-0.344141,-0.183035,-1.538488
0.043905,0.284152,-0.309206,0.879188,0.274267,0.8178,-0.957917
-0.486942,0.213299,-0.783084,-1.016524,0.804754,-0.455885,0.136425
0.300709,-0.539378,2.051099,-1.305208,-0.147262,0.527921,0.288662
-1.537868,0.518146,-1.47069,0.382978,0.424046,0.17738,-0.600403
0.251353,1.036133,0.220601,-0.372175,-1.254711,0.695173,0.101513
2.224514,-0.857224,0.368311,0.516213,0.571424,-0.302519,0.081994
-0.201191,0.029621,0.882472,-0.469769,0.461586,-0.012053,0.301932
0.814097,-0.948991,-1.383184,0.738203,0.258744,1.340642,-0.971539
1.473904,-1.16094,-0.416211,-1.071383,-0.345384,-0.042699,1.039653
-0.452821,-0.636075,0.676978,-0.638645,-0.946751,-0.23964,0.023421
-1.045823,0.626777,-1.918723,1.138472,0.603984,0.084957,-1.17874
1.413209,-0.650791,-1.070297,-0.602188,-0.716462,-0.834287,-0.220835
1.506524,0.348019,1.416941,1.459007,0.744248,-0.448205,-0.199601
-0.685685,0.551677,-0.508105,0.172796,0.37811,-0.575623,-0.069795
-0.144643,-0.05549,-0.11849,-0.505297,-0.001787,0.668596,-1.028137
0.115443,-0.446999,-0.506953,1.036288,-0.365014,-0.921016,0.567395
0.309993,-0.798311,1.04245,-0.967875,-0.520822,0.664819,0.231282
0.675951,0.090875,0.857893,-0.421244,-0.768213,0.286832,0.152375
1.217108,0.843078,-1.285257,-0.463313,-0.911295,-0.969349,-0.563728
1.714532,0.282804,0.708125,0.374895,0.333129,0.855696,-1.120735
-1.435881,0.531279,0.376784,0.211648,-0.593152,-0.382543,0.578138
-0.10001,-0.667244,-0.711713,0.117398,-0.195462,-0.890837,-0.468116
0.007197,-0.183471,-2.720169,0.913609,1.33359,-0.18619,-0.203283
0.371737,-0.722399,-0.966969,0.074836,0.743557,0.007843,-1.332764
0.395684,-0.548608,-0.80158,-0.908807,-0.726734,-0.941758,1.177245
0.884329,1.139599,0.710366,-0.548747,-0.182162,-0.36747,0.543296
0.291395,-0.804956,0.861477,-1.098094,-1.206739,-0.399023,0.882298
1.238766,-0.755422,-1.236507,0.02516,-0.464982,-0.754348,0.191503
-1.400532,-0.100471,-0.808613,-0.938472,-0.684739,0.574943,1.05357
-1.555,0.724628,1.577445,-1.28837,-0.539912,-1.320028,1.341121
0.012415,0.204337,-0.336699,-1.018936,-0.477687,0.491635,0.857678
-0.717622,1.252779,-0.580816,-0.643995,-0.834233,-0.42182,0.853593
-0.582522,-0.952497,0.291101,0.078153,1.211225,-0.475046,-0.852678
0.706372,0.422571,-0.290855,0.320324,0.86371,-0.003541,-0.463022
0.470219,-0.662766,0.1325,-1.233947,0.467573,1.135611,-1.893795
-0.317709,-0.097424,-1.859779,-0.434437,-0.930909,-1.65445,1.563267
-0.850362,1.012058,-0.306596,0.580168,0.93119,0.871032,-1.515006
-1.289703,-0.22753,0.94956,0.34566,1.093867,0.408858,0.018587
-1.547582,0.048366,-0.385644,0.341334,0.281492,0.136334,-0.316429
0.770343,0.326485,-1.738614,0.452877,-0.556283,0.267374,-0.651261
-0.401737,-1.651033,-1.442075,0.027964,0.168189,0.484892,0.242005
-0.910341,0.582311,-0.256766,-0.213012,-0.939353,-1.013832,1.326766
1.235448,-1.401285,0.818875,-0.810328,-0.81081,0.001867,-0.244235
-0.084939,0.26961,-0.403026,-1.05614,-1.3625,0.293429,0.250892
0.910018,0.476914,-0.569472,0.620584,0.709941,0.331939,-1.435102
1.830465,-0.025631,0.927445,0.050238,0.109482,0.532099,1.076258
0.606028,-1.238652,-0.587249,-0.539233,0.236149,0.633129,-1.26768
-1.791082,0.5972,1.11984,-1.158467,0.899789,1.261138,-2.066936
1.207912,-0.143306,0.070001,-1.550029,-0.227923,-0.924377,0.105865
0.707804,0.091731,1.927084,-0.830807,1.147711,0.410182,-1.931175
0.252281,-0.664377,0.148943,-0.903628,0.853499,0.757306,-1.143963
0.568215,-1.065296,-0.995335,0.773116,-0.636505,0.845309,-0.973637
-0.093543,0.052357,0.003088,0.562515,1.291399,0.287094,-1.360302
-1.416915,0.388278,-1.161213,0.011748,0.874343,0.412599,-2.171888
-1.257123,0.477897,-0.542839,-0.373366,1.110566,0.205437,-1.225858
-0.031964,-0.671651,0.342373,-0.679247,-0.55238,-0.392283,1.450818
0.839013,0.531873,-0.955569,-0.379816,0.551999,0.11053,-0.164557
-0.235886,-1.078998,-1.588781,0.775078,0.362301,0.000371,-0.495565
0.0438,-0.862122,0.324945,-0.617552,-0.545993,1.04757,-0.118891
1.558493,-0.608007,-0.758611,-0.307414,-0.027423,0.547982,-0.976095
-0.158064,-0.311953,0.801128,0.331523,-0.214649,-0.556936,0.635365
1.495379,-0.032632,0.418315,0.363897,1.510886,0.204046,-2.203787
-1.396782,0.185564,-0.803346,0.089233,-0.736668,0.558446,-0.294343
-0.411735,0.578132,-0.841464,-0.468996,0.770962,0.313381,0.265102
0.299278,-1.145157,0.61782,-0.538379,-0.639326,-0.361953,0.55551
-0.20125,0.187449,-1.060828,-0.740732,-0.311603,-0.542384,-0.376547
-0.866264,0.116615,-1.366866,0.285047,1.250779,0.151855,-0.750269
-0.028179,0.506425,-0.094893,0.066844,1.1658,0.670333,-0.673873
-0.381172,0.407216,0.126347,-0.22617,0.404718,0.42803,-0.282503
-0.458716,0.738554,0.842108,-0.947831,-0.755972,-0.539332,0.946799
1.258777,-0.631,-0.102294,0.659599,1.200432,0.986722,0.167815
-0.99329,-0.41347,-1.739366,1.2462,1.546921,1.413976,-1.592023
2.4409,-0.040652,-0.191349,1.123894,1.225493,0.087445,-0.833533
1.189025,-0.662726,-0.183493,-1.382438,-0.834646,0.67503,0.24166
-1.193299,0.568047,-0.818656,-1.071193,-0.57026,-0.336615,0.064549
-0.889412,0.095155,0.463906,0.609664,0.548554,-0.965287,-0.741638
-0.181413,0.366495,-1.964625,1.177706,1.242436,0.796962,-2.010818
-0.178823,1.143405,-0.038017,0.519997,0.562665,1.125796,-0.76487
-0.085729,-0.101525,0.198509,-1.282844,-1.468787,-0.770863,1.423258
-0.08987,0.868986,-0.936058,0.466709,-0.824453,-0.298727,1.829392
-1.141112,0.585827,0.50671,0.764517,0.811647,0.345157,-1.124052
0.315648,-0.504927,-0.739329,-0.096893,-0.204707,-0.847106,1.593901
-0.290821,0.406502,0.959354,-0.034996,0.432871,0.323878,-1.669179
0.802729,-0.200123,0.015283,-0.174551,-1.090757,-1.545051,1.896024
-2.064502,1.340357,0.22752,-0.922838,-0.717695,-0.63179,1.493146
0.347511,-1.222366,-0.645721,1.422739,-0.224469,-0.41721,0.522935
0.071926,0.407316,1.116081,0.842472,0.629038,0.240673,0.207161
-0.265153,1.130794,-0.201124,0.936705,0.551839,0.154343,-0.605308
0.013201,-0.747078,1.175161,0.66045,0.916772,1.15194,-1.449032
-0.95913,0.733313,-1.663591,-0.076545,0.84737,0.378417,-0.6702
-1.110096,0.190489,0.29396,1.124326,1.111006,0.522806,-1.300547
0.88205,-0.58019,1.479686,0.529391,-0.027822,0.133409,0.314739
2.078184,-0.224788,1.557865,0.571817,0.497326,-0.282145,-0.647371
-0.110157,1.3552,0.842697,-1.491837,-0.638064,-1.575336,0.899597
-0.012057,0.108972,-0.763554,-0.390044,0.382392,-0.117889,0.242567
-1.720972,-0.477244,1.383082,0.047324,0.609412,0.436472,-1.623353
-2.157817,0.35825,-1.71312,1.000298,0.198914,-0.40446,0.921109
1.201927,-0.181746,0.253648,0.004697,0.665063,0.464283,-0.882115
0.768108,0.720174,-1.457523,0.393185,-0.678798,-0.703067,0.022597
-1.274474,0.618261,1.044096,-1.028631,0.14373,-0.123334,0.645942
-0.323507,-0.154124,-0.344896,0.95834,-0.365611,0.406804,0.135949
-1.406441,0.073641,0.690678,-1.115243,-0.091687,-0.56967,0.183887
1.344837,-0.896531,-0.225989,-0.148635,0.553228,0.185298,-1.057051
-1.10585,0.287465,-1.365982,0.579097,-0.256388,-0.089074,0.220974
0.617034,-0.98187,0.922186,-0.421399,-1.543714,-1.041654,0.826093
-1.650761,0.294006,-0.62998,-0.414951,-1.063843,0.288512,0.696077
0.547824,-0.933967,1.106054,-0.449412,0.870214,-0.576069,0.167346
0.394844,0.219085,0.109691,-0.828035,-0.263227,-0.178338,-0.126458
-0.754205,0.698407,0.817908,1.126828,1.389246,-1.331653,0.775385
1.117398,-0.671064,-0.210572,1.286826,0.574876,0.748152,-0.645442
0.358436,0.995082,0.526877,1.20331,-0.38728,0.036762,0.12714
1.672138,-0.78773,1.233227,-0.157598,-0.582694,-0.095097,0.313951
-2.263604,0.87339,-0.13928,0.67241,-0.474998,-0.157377,1.458171
-0.594371,-1.105468,0.539313,0.530216,0.867099,-0.215392,-0.826051
0.60522,-0.046388,0.642786,-0.165328,-0.79118,-0.396339,0.040047
-0.228261,0.065212,-0.115217,-0.179406,-1.041839,-0.488205,-0.317511
0.80137,-0.525599,-0.620982,0.747063,-0.062663,-0.319979,0.961434
-0.566553,0.619252,-0.464142,0.856164,0.05717,0.78547,0.162567
1.847061,-0.601225,-0.323623,0.787099,-0.596191,-0.057081,0.154738
-0.278476,-1.156523,-0.014817,-0.566973,0.655691,-0.080035,-1.793523
0.537733,0.504121,-0.575293,0.567667,-0.811949,-0.204372,0.779124
0.338968,1.162528,0.782425,0.035754,1.215556,0.212559,-1.283668
0.918185,-0.891818,-0.030149,0.723382,0.715327,0.265309,-1.092763
-0.501431,0.255108,1.798189,-0.234371,-0.389877,1.208942,-0.547599
0.275946,-0.21154,-0.737772,-0.41568,-0.721729,0.186886,0.184993
-0.167327,1.413696,-0.43012,-0.352904,-1.212653,0.202088,1.104819
-1.35148,0.406943,0.478256,0.208891,0.7577,-0.031248,0.806142
-0.284171,-0.28262,-2.659615,0.093569,-0.604531,-0.827843,2.162092
0.906038,-0.806905,0.371412,0.401945,1.402734,0.624911,0.306209
-2.03183,0.77726,0.580383,0.396517,0.753375,0.967806,-2.637775
1.763462,-0.826828,-1.376234,-0.793446,-0.104795,0.620242,-1.0164
0.163637,0.124397,0.666428,-0.271862,-0.4228,-0.172334,0.766061
0.426965,-0.238228,0.367337,-0.122341,-0.42782,-0.974766,1.08134
-0.927766,-0.343967,-1.052148,0.577274,0.769529,1.111254,-1.921208
1.190593,-0.646279,-0.904404,-0.735766,-1.273979,-0.866446,1.915681
0.018909,0.161768,0.716871,0.821489,0.428486,0.018804,-0.311162
0.179299,0.689492,0.029723,-1.168142,-1.093003,-0.986416,1.087704
0.995584,-0.818171,-0.935205,1.214212,1.353988,1.007546,-1.925552
0.805182,-0.022467,0.162769,0.845096,0.467791,-0.429553,-0.203795
-0.998573,0.150056,-0.599475,-1.142718,-0.526301,0.827789,-0.399363
1.806183,-1.393893,0.340416,-0.384328,0.041526,-1.038315,0.634852
0.214117,0.714045,1.711882,0.729522,0.622961,1.27211,-2.399813
1.427688,-0.088188,0.488691,0.038206,-0.491778,0.807954,-0.921509
2.395511,-1.243189,-1.412638,0.376318,0.661775,0.261713,-1.210721
-0.050308,0.782555,-1.626193,-0.009681,0.719968,0.734705,-1.283755
-0.848963,0.84747,-1.529034,1.046672,1.053905,1.158887,-0.525019
0.379174,-0.383688,2.738694,0.004531,-0.991305,-0.894666,1.73639
1.192257,-0.676224,1.264504,0.669108,0.481435,-0.558692,0.91715
1.076299,-0.650424,1.683163,-0.590752,-0.404049,-0.621176,0.701955
1.40675,-0.043013,-0.714893,-0.180715,0.386342,1.686484,-1.018968
-0.033707,-0.214323,-0.795192,-0.601396,-0.338319,0.524419,-1.004094
-1.634233,-0.568421,-0.622914,0.695156,0.916505,0.535396,0.007463
0.899538,-0.658527,0.537516,-1.535028,-0.572457,-0.734969,1.316575
0.265997,-0.627967,1.255364,1.310181,1.195414,1.517744,-2.700132
0.059763,0.911795,-1.124441,-0.059862,0.941137,-0.545481,-0.106751
-1.190011,0.677796,-1.658193,0.493237,0.827912,0.114809,-0.533906
-0.007187,-0.435614,-0.897364,0.964013,0.074601,0.714107,-1.319982
-0.162785,0.284197,-0.714702,-0.950474,-1.138763,-1.19716,1.689077
0.02425,0.375693,-1.298668,0.827442,1.348676,0.075635,0.175794
-0.416398,-0.520572,0.484116,-0.90682,1.36405,1.127568,-0.852806
0.697402,-0.480565,-0.582765,-0.512825,-1.325486,-0.684524,1.981559
-0.248032,-0.755618,0.387753,0.610886,-0.053301,-1.020583,0.067554
-0.90039,1.085989,-0.104886,-1.210564,-0.767628,-0.692366,-0.204608
0.405812,-0.393823,0.186514,0.417051,1.04604,0.597825,-0.437655
1.931349,0.244153,-0.051431,-0.705173,1.159912,0.14241,-0.901776
-1.008731,0.623689,-0.588964,0.362289,0.136972,-0.826098,1.766568
-0.048418,-0.32478,-2.362111,-0.546763,0.511564,0.810103,-0.12391
-1.00165,-0.047142,-0.150652,-0.535601,0.216315,0.066841,-0.999587
1.461996,-0.70708,-1.831681,-0.181111,-1.550739,-0.643634,1.632605
-0.499428,0.502538,-1.117817,1.453081,1.145027,0.867328,-1.129006
-0.029701,0.530795,1.052155,0.034513,0.14892,-0.270795,-0.382241
-1.724639,0.654546,-0.248627,0.566395,1.131562,0.598839,-1.047813
-0.800937,0.327264,-1.32245,-0.204294,-0.243257,0.391413,0.352853
0.823795,-0.766505,0.450163,0.076412,-0.582367,-1.059846,1.001921
1.08263,-0.255086,0.048745,-0.230813,-0.468729,1.005267,0.610865
-0.255031,-0.699103,0.20351,0.731219,0.551152,-0.223558,0.144563
0.063313,0.371848,-1.591917,0.124295,0.702033,0.962865,-0.5362
0.314561,-0.591879,-1.894652,0.387548,0.713041,0.706897,-0.746474
-0.165777,0.212635,1.163626,0.610404,-0.163074,0.420184,1.194728
0.60515,-0.056153,1.878761,-0.221524,0.620914,-0.506651,0.735762
-0.019201,-0.429496,0.150317,0.141703,-0.320647,0.872839,-0.381957
0.280539,-1.163488,-1.395523,0.988354,0.708121,-0.554716,-0.538055
-2.007263,0.668336,-0.834401,-0.870063,-1.160142,-1.49622,1.22579
0.895238,-1.240557,0.224833,-1.040972,-1.195692,-0.780969,1.551022
0.013631,0.708252,-0.946019,1.237749,-0.052072,0.706607,-0.029047
0.705911,0.840466,1.779331,-0.493094,0.082234,0.75218,0.486956
-0.221814,-0.533853,-1.136054,-0.712347,0.303934,0.148238,-0.721769
0.390578,-0.387338,-0.584861,-0.298815,-0.743781,-0.728015,0.336743
-1.385441,0.323549,-1.94498,0.206846,-0.415141,-0.355104,0.635109
-0.898333,-0.15864,-0.327288,-0.252182,-0.634174,-0.62364,1.523884
0.036983,0.338897,0.069153,-0.257793,-0.334128,-1.248332,0.930785
-0.062405,1.488741,-2.12405,0.351913,1.342792,0.890942,-0.802277
0.84354,-0.354035,-1.127334,0.150288,0.019107,-1.501995,0.930524
0.518889,-1.052486,0.974431,0.453649,-0.130714,0.624806,0.29492
1.121034,0.479456,-1.507587,0.047627,0.401482,1.386434,-0.316817
-0.626971,1.732094,0.680285,0.648519,0.205599,0.642304,-0.243071
-1.384573,1.148437,0.12952,0.358969,-1.019131,-0.485292,-0.424536
0.631466,-0.631927,0.306344,0.006258,-0.26425,0.258499,1.015065
0.339958,-0.127506,-0.770394,0.274152,0.688967,-0.165219,0.176858
0.728718,0.385609,-1.131894,1.484475,1.139577,0.582805,0.229246
1.1023,-1.005125,-2.430814,0.428757,-0.318833,0.385622,-0.768471
-1.358538,0.103044,-0.585807,-0.3535,0.126934,0.838713,-0.400322
1.893257,-0.423321,0.664043,0.436567,0.557082,0.115297,-0.205441
-0.529812,-0.397593,-0.728255,-0.752732,-0.564909,-1.210037,1.553763
-1.292403,1.185447,-0.457916,-0.499027,-0.875114,0.052376,0.486789
-0.046225,-1.290654,1.174919,0.104071,0.894047,0.714172,-0.223663
0.316384,-0.54055,-0.823096,-0.250439,-0.437578,-0.525589,1.046705
-0.898245,0.17049,-0.265603,0.009181,-1.216747,-1.428917,1.08415
0.41791,-1.492076,0.180172,1.402777,0.747099,0.775582,-0.745421
0.120713,-0.551533,0.483149,0.108625,1.424448,-0.74058,0.010915
