Age,Sex,Education,Occupation,Residence,Travel
0.875194,-1.569678,-0.345213,-1.118617,-0.196087,-0.855817
-0.615987,0.60158,-0.11958,1.322456,0.153815,0.816517
0.263598,0.531659,0.040072,0.848858,-0.022908,0.340655
0.361343,-0.271609,-0.074638,-0.381536,0.19203,-0.422682
1.574174,-1.352752,-0.613108,-0.541072,-0.657509,-0.41779
0.546454,0.657429,0.965583,0.351231,0.078619,-0.528751
1.509252,-0.217836,0.635122,0.197357,1.115923,-1.007068
2.467293,-0.108836,-0.354392,-0.806414,0.207121,0.019263
-0.986779,0.564779,1.462972,0.308262,0.835655,0.432235
2.383108,1.262876,0.514137,0.158401,0.293496,0.09036
0.455259,0.352536,0.332871,-0.396086,-0.853192,0.753583
0.579805,1.42019,0.314153,0.95925,0.992335,0.157547
-0.617644,-0.724772,0.96314,0.873861,0.753616,-0.930507
0.721893,1.423119,0.547895,-0.862548,0.715742,-0.95511
-1.038986,1.062809,0.944028,1.445171,0.31127,1.011429
-1.317556,-0.724385,-1.018245,-0.757128,-0.37908,0.793817
1.105962,-1.513245,-0.263783,1.303861,-0.333935,0.888142
1.445186,-0.034999,0.874415,1.300081,0.927096,0.082145
0.96355,2.288208,0.941004,0.828782,-0.331883,0.682387
-0.678081,-0.694021,0.113727,-0.463366,-0.51129,0.073001
1.268266,-0.647095,-0.716121,0.923081,-0.969684,0.900009
-0.72059,0.313524,0.116019,-0.289192,1.227208,-0.606993
0.631063,-1.586897,-0.342711,0.676137,0.717185,0.075094
-0.265049,-0.687189,-0.637766,-0.305862,-0.420441,-1.288461
-1.447405,0.454523,0.341032,0.58947,0.229244,-0.784778
0.626273,0.496487,-0.263025,-1.096483,-0.293367,0.069404
-0.411519,-2.146141,-0.029778,1.601636,1.128717,0.221013
-0.403163,0.620094,0.293334,0.539401,-0.371384,0.227652
-0.658395,2.082081,0.734824,0.307591,0.499888,-0.08936
1.764642,1.507091,1.125458,0.825956,0.819382,-0.504799
-0.050608,-0.10635,0.446623,0.748869,0.282396,-0.376348
-1.135595,-0.735836,-0.163264,0.182938,-0.851558,1.137312
-2.057971,0.338168,-0.19611,1.115153,-0.129023,0.905629
-0.835948,1.002598,0.290341,1.006894,0.862585,-0.494864
-1.05802,0.853344,0.498918,-0.375089,0.546745,-0.507596
-0.344435,1.719125,1.056605,0.384749,0.608416,-0.229196
-1.531786,0.495472,-0.672763,0.169274,-0.070844,0.050513
0.371,1.12822,0.537594,0.541768,0.882731,-0.495157
-0.703452,0.932897,0.517299,0.316519,1.02699,-0.250457
1.372666,-0.025642,-0.123493,0.185274,0.924241,-0.941672
1.357905,-1.548731,0.335407,1.156934,0.401463,0.522931
0.580583,0.378626,-0.305004,-0.209212,-0.274892,0.86707
0.463432,-0.312999,0.286321,1.034317,-1.102816,0.801273
0.162105,1.516856,0.84683,-1.034929,-1.251635,0.475323
0.779573,0.636786,0.13843,-0.082984,-0.283118,0.128274
-0.596305,-0.554192,-0.676281,-0.576703,-0.563385,0.132435
1.252332,-1.164282,-1.012247,-0.76815,-1.155761,0.745452
-1.867644,2.123986,-0.424089,-0.366033,-0.207334,0.84925
1.241213,0.186239,0.361962,0.736319,-0.679795,1.09439
1.278471,0.407731,0.860278,-0.124743,0.531985,-0.829494
-0.890893,-0.769402,-0.695462,0.076832,-0.148626,1.086862
-0.193163,-1.062973,-0.412352,-0.928627,1.159024,-0.55283
-0.21921,-0.153378,1.142015,0.644894,1.020871,-0.67446
0.167946,-0.174063,0.374498,-0.840565,1.253457,-0.766523
-0.472587,1.650019,0.853061,0.226885,0.280938,0.863587
-0.020155,0.98137,0.870724,0.888249,-0.269866,0.561231
0.977651,-0.057719,1.029471,1.43544,1.31106,-0.183839
-0.524436,-1.084053,-0.044163,0.312962,0.223586,-0.969441
1.138168,-2.003011,-0.384697,-1.509619,-1.484832,0.407602
1.402671,0.107282,1.01096,0.13558,1.146032,-0.717098
-1.145561,-1.935469,-1.090837,-1.580691,0.859919,-0.165524
0.034899,-1.101816,-0.734205,-0.917735,-0.31859,0.225767
0.868239,0.847759,0.957139,0.349286,0.931044,-0.933537
0.054111,0.67829,0.031882,0.456323,-0.845519,0.685357
-0.298417,1.552216,1.389012,0.342419,1.159812,0.454284
0.949297,-2.055613,-0.656302,-1.377554,-0.178667,-1.47637
-0.368353,0.630997,-0.147478,0.454606,0.659607,0.173326
-0.677924,1.347841,0.807495,1.469932,0.514631,0.604204
0.787989,0.205372,0.929451,0.91013,0.868628,-0.749195
1.253413,0.790797,0.571371,0.500075,-0.685207,0.29368
-0.194333,1.042371,-0.587675,0.531182,-1.099683,0.876312
-0.33181,-0.916412,-1.276888,-0.792317,-0.537516,-0.185409
-1.114029,0.138576,-0.209988,-0.162965,-0.253009,0.772655
0.28895,1.328861,-0.083193,-0.723296,0.007768,0.804419
-0.770447,0.604551,0.225508,0.195155,0.586599,-0.804529
-0.292395,-0.398117,0.230005,1.091268,0.586754,-0.193964
1.339954,-0.0664,0.018876,-0.057053,0.993042,0.147783
-1.59641,-0.972715,-1.030143,-1.282656,-0.440599,-0.299616
-1.104667,-1.060992,-0.547932,0.58961,-0.603873,0.61974
-0.094402,-2.174027,-0.968618,-1.194923,0.22308,-0.926703
0.060314,2.350448,0.446211,0.579471,0.756519,-0.498485
-0.738202,-1.016515,-0.86855,-1.352574,-0.053146,0.205912
2.292878,-1.767693,-1.25184,-0.869744,-0.502284,0.085359
-0.461551,-0.219877,-0.621021,0.856007,-0.389142,0.640349
-0.736269,1.277647,0.139761,1.106531,0.696549,0.439075
0.682472,0.418504,0.783309,0.045027,1.175137,-1.294642
0.11418,0.385782,-0.336576,0.389844,0.238225,0.156448
-0.792904,0.217659,1.305376,-0.17507,0.737092,-0.342276
-0.529618,-2.310101,-0.844065,-0.131008,-0.479797,0.688938
0.690565,-0.169966,-0.616433,-0.90671,-1.101339,1.578081
0.319292,0.760149,0.341152,0.01568,0.498678,-0.999007
0.867841,0.535437,-0.1739,0.108493,-0.328838,-0.870336
-0.722854,0.447619,0.256148,-0.227765,-0.819206,0.522712
0.898145,0.321134,0.482681,-0.434454,1.316673,-0.956785
0.991348,0.191745,0.189867,0.795858,-0.515154,0.592924
1.962658,-0.46811,-0.699454,-0.597668,-0.109835,-0.986825
0.219382,-1.506527,0.29199,-0.402036,0.520414,0.316328
-1.506562,0.10446,-0.195953,-0.633366,-0.033786,-1.20426
0.816338,-0.463845,-0.545689,-0.168702,-0.588695,-0.082953
0.529144,-1.600558,0.547952,0.46295,0.628642,0.266896
-1.115456,3.14096,0.502406,-0.401541,0.002745,0.189884
-0.055389,-0.18803,0.788317,0.971752,0.868475,-0.190656
-2.549094,-0.39584,-0.774576,-0.730094,-0.21957,-0.861492
-1.333526,0.667161,0.544637,1.543339,-1.256539,0.256256
-0.721345,-2.089936,-0.167948,0.539695,0.373971,0.66014
0.872852,0.106033,-0.600684,0.677632,-0.096437,0.020516
0.603445,-0.540834,-0.410458,0.662072,0.447939,0.70117
2.932735,0.137556,0.748845,0.326665,0.888224,-0.246857
-0.657934,-0.72055,0.183928,-0.365122,-0.606275,-1.079989
-1.718925,-0.120888,0.066541,-0.052097,0.021361,-0.645339
-0.700612,-0.840513,-0.647798,-1.07844,-0.12308,-0.764447
-1.310645,0.397834,-0.50433,0.03311,-1.027184,0.155562
0.200684,1.135308,0.525142,0.585047,1.037473,1.33415
0.705072,1.963761,0.651104,0.186875,0.785726,1.034721
-0.443625,-0.295978,-0.693504,0.043986,1.608821,-0.58655
-0.105958,0.844863,-0.446972,0.100297,0.099657,-0.73032
-0.939805,0.31312,0.413406,-0.677649,-0.260063,0.048747
0.458112,1.585033,0.395945,0.218013,0.591717,-0.793516
0.185443,-1.623725,-0.358039,0.492261,0.498866,0.103681
-0.43589,0.521073,-0.892248,-1.306435,-0.537001,0.554735
-0.093685,2.313052,0.856173,0.615234,0.88178,-1.190786
0.086875,-0.367865,-1.163948,-1.225235,-1.184371,-0.056792
0.107034,0.957259,0.469217,0.292441,-0.860503,0.291537
0.94446,0.703399,0.3989,0.400217,0.76209,0.740844
-1.945117,-0.348648,-0.478436,-0.741923,-0.558469,-0.267546
-0.392943,-0.365645,-0.53038,-0.513656,0.310659,-0.397999
-0.082505,-0.394314,-0.539142,-0.335758,-1.018752,0.684987
0.110131,0.839597,0.046149,-0.747997,-0.171301,-0.70252
-1.937736,-0.228079,-0.227151,0.169958,0.222021,0.511919
0.385148,-1.076316,0.394629,0.16469,-0.19648,-0.307172
-0.623724,-1.122896,-1.286732,-0.169614,0.859983,-0.128569
1.607428,0.63024,0.646791,-0.248901,0.582942,-0.980974
-1.309087,-0.24246,-0.847014,-0.474046,-0.517109,0.057205
-0.985458,0.761581,0.648736,1.181315,-0.732191,0.868391
-0.014772,-0.312972,0.393412,-0.51598,0.549373,0.028102
0.893378,-0.478078,-0.048035,0.024502,0.221195,0.889411
0.049466,0.968858,-0.533706,-0.89893,0.038229,-0.106222
0.511584,-0.206333,-0.245012,-0.877075,0.273021,-1.18797
0.493369,0.201624,-0.467031,-0.274756,-0.472543,0.379259
0.827048,0.04924,0.174428,0.217166,-1.097169,-0.023311
-0.25666,0.441454,0.101233,-1.152156,-0.009794,-0.531429
-0.2571,-0.49099,-0.572892,-0.34209,-0.41402,0.630515
0.667421,-0.920239,0.200169,-1.169389,-1.540557,0.607039
0.230823,-1.530272,-0.624767,0.168413,-1.776411,0.550834
-0.266398,0.774036,0.015876,-0.109864,0.448519,-0.819304
0.879117,-0.739979,0.19665,-0.402156,1.134607,-0.82696
0.312916,-0.417619,-0.434728,0.617943,1.046654,-0.912276
0.684723,0.087386,-0.650174,0.871066,-0.66063,0.405724
-1.721249,-0.833521,0.045764,-0.380574,-0.58637,0.982672
1.075377,0.482944,1.047038,0.460983,1.14264,0.336582
1.022681,1.601691,0.926273,1.309638,0.251015,0.472634
1.218809,1.320264,1.153357,0.296346,0.909309,0.206022
1.527999,-0.06717,0.889964,-0.333149,0.607353,0.018357
-0.594292,-0.846412,-0.657188,-0.67839,-0.92835,0.169872
-0.288024,-0.409232,-1.12678,-1.625866,-0.35682,-0.171978
-0.804119,0.236386,-0.331842,-1.293402,-0.192834,-0.449283
1.650414,1.170012,1.169765,0.832426,0.692667,0.246633
1.772535,-1.251643,-0.442675,-0.359809,-0.864407,0.650082
-0.465028,-0.490527,-1.083598,-0.503144,-0.932658,0.711146
-2.080246,1.047447,0.471572,0.835292,0.458507,0.517743
1.341127,-0.313617,-0.089792,-0.639238,0.809086,-0.009134
-1.591021,-0.295831,0.155237,0.252122,0.633032,-0.193502
-1.067,-0.242726,-0.622301,0.669093,-0.6439,0.946491
0.075969,-0.133155,-0.32614,-0.574543,0.739974,-0.503212
0.035609,-1.09755,-0.235535,-1.204591,0.428553,-0.759466
0.586489,-1.405854,-0.485588,0.373147,-0.82272,-0.403666
-0.684304,0.306602,-0.176971,-0.213005,0.769627,-0.779564
0.871559,0.502588,-0.363851,-0.362359,-0.061256,0.05791
0.384892,-1.153067,-0.645965,-0.618933,-0.678122,-0.420073
2.260405,-0.231042,0.457905,0.334995,0.17071,0.337662
2.250585,0.232778,0.5405,1.14263,0.81151,-0.402503
0.691562,-0.795719,0.622951,-0.039672,0.586735,0.10969
0.537746,0.475188,-0.347713,0.254105,-0.409981,0.827329
-1.205152,-0.161541,-0.029902,0.329537,-1.358603,0.949803
0.841108,-0.38891,0.630342,0.055491,-0.776086,-0.441312
-0.936705,-0.875543,-0.516053,-0.281788,-0.289093,-0.06896
0.926436,-0.153292,-0.001495,0.162944,-0.073286,-0.412037
-0.50462,-0.652383,0.313166,0.323783,-1.170125,0.769873
-0.301164,0.356423,0.565677,0.592318,1.601035,-1.021421
-2.152638,-0.112705,-0.762385,0.39338,0.016889,0.687582
0.0712,-1.594862,-1.071489,-1.286506,-0.814063,-0.075982
0.550583,0.254741,-0.340411,-0.453968,0.735495,-0.460413
-0.453983,-1.76691,-0.261469,0.714817,0.15136,0.871545
-1.383213,1.842488,0.687063,0.792158,0.973579,0.221015
-0.347272,-0.579714,-0.664636,0.950216,-1.361295,0.823847
-0.879856,-0.70712,-0.905329,-0.392899,-0.596165,0.302608
-0.991166,-1.345844,0.400431,-0.212325,0.714997,-0.557155
-2.523056,-0.553183,-0.638649,0.738708,0.554077,-0.140064
-0.701663,3.225038,0.411695,0.432296,-0.984518,0.659514
-1.546316,0.468924,-0.617389,-0.336821,-1.36051,1.093291
0.135053,-0.847585,-0.868819,-0.991849,0.000653,-0.214649
-1.084827,-1.065037,0.264164,-0.031275,-0.333901,0.870403
0.145847,-0.338284,0.602804,0.654986,1.220153,-0.575166
0.714959,0.334029,1.252883,0.940215,0.945829,-1.592826
-0.09647,1.871976,1.418577,0.713945,0.449878,-0.054468
-2.615816,0.064089,-0.655228,-0.075323,-0.67442,0.089956
0.430429,-0.004204,1.369156,1.270766,0.724174,-0.230683
-1.133149,1.280449,-0.053771,-0.138193,-0.406568,0.761346
-0.136144,-0.167851,-0.910424,0.288354,-0.272187,0.009257
-1.682038,2.093741,1.134946,-0.133716,-1.169032,1.269144
-0.62374,-0.620336,-0.620076,-0.336919,-1.226686,-0.163062
-0.714747,-0.182661,0.504436,0.038209,-0.214875,0.016037
0.574823,-0.01494,0.691996,0.690192,0.668809,0.419449
-0.099009,-0.226914,0.840583,0.694127,0.536629,-0.283512
-1.304063,-2.083042,-0.290353,0.109129,0.509912,-0.265589
2.875936,0.100765,0.317901,-0.047739,-0.419254,0.474739
-1.16377,0.246236,-0.66468,-0.69711,-0.420381,0.446487
0.646323,0.203906,-0.645074,-0.416661,-0.459921,-1.105141
0.440971,-0.583436,0.207865,0.055818,-1.085407,0.488962
-1.15803,0.585456,0.491785,-0.025501,-0.912555,0.704543
0.215793,-0.097172,0.409865,0.670152,-0.143416,0.162516
0.367769,1.119391,1.242101,1.51625,-0.54122,0.704985
0.691023,1.445178,-0.036601,-0.935145,-0.197732,-0.400526
-0.909694,-2.267976,-1.093225,-0.83322,-0.174948,-0.324894
-0.240167,0.270734,-0.591314,-1.652315,-0.952226,0.27114
0.355147,0.855249,1.378546,1.492144,1.078524,0.879402
1.161736,0.304538,0.247758,0.205506,0.489741,-0.388842
0.93279,1.041725,0.886443,0.560388,0.59472,1.009636
-0.999487,0.916359,0.66564,-0.375042,-0.098318,0.524172
-0.825373,0.550883,1.070634,0.122513,0.539821,0.411293
0.385124,-1.408707,-0.369383,0.791184,0.388333,-0.719704
0.057638,-1.288856,-0.607451,-0.294464,-0.986496,0.59105
-1.947551,0.196843,-0.983203,-1.57243,-0.943977,-0.229492
-0.055351,0.022527,0.27625,-0.782034,1.228645,-0.417405
0.07664,1.061193,0.540804,0.539817,0.145328,0.013956
1.634695,-0.850258,0.238845,-0.12813,-0.130651,-0.254119
-0.967461,0.574787,-0.562324,-0.185964,1.593433,-0.738271
-0.643709,-0.898861,0.24277,-0.800107,-0.775633,-0.582485
-0.499719,-0.439551,0.149616,0.84567,0.072582,-0.803532
0.198316,0.332929,0.735905,0.057213,0.261967,0.436773
-0.135614,-1.979829,0.761709,-0.516338,-0.596389,-0.012116
-0.198916,1.05359,0.07154,-0.266396,0.574766,-0.193196
0.619166,-1.188254,-0.548373,0.679674,1.243531,-1.281602
-0.791516,1.693283,0.528978,0.753369,0.434091,-0.117146
-1.379444,-2.027134,-0.807277,0.689889,0.116134,1.135731
0.226677,-0.232763,-0.505216,-0.903835,-0.54996,-0.185934
2.001982,0.502719,-0.874652,-1.111124,-0.064041,0.920896
0.214057,1.808007,0.070294,-0.706119,-0.430111,-0.1781
0.936016,0.52434,-0.125928,-0.567248,0.14465,0.061968
-0.156896,0.780518,0.874824,-0.698925,-0.149895,-0.020505
-0.285079,0.665265,-0.193208,-0.943886,-0.497436,0.796826
0.653791,1.536656,0.635855,0.305521,-0.2756,0.744078
0.59314,0.235154,0.041317,-1.05824,1.005095,-1.086004
-0.094883,0.330625,-0.375459,0.378373,-0.275769,0.351142
0.842761,1.183431,0.763212,-0.723958,1.235944,-1.154899
0.641139,-0.364648,1.207726,-0.492739,-0.453212,0.76782
-0.479296,-0.240093,0.220276,-0.656913,-0.261272,1.198681
-1.618934,0.341504,-0.753039,-0.677318,-1.099793,-0.069989
-0.942158,1.359758,-0.474567,0.175092,-0.578379,-0.308573
0.038005,0.276289,0.661618,0.257346,0.228907,-0.527917
0.226923,-0.354296,-0.283968,-0.786199,-0.355388,-0.26339
0.132093,2.30374,0.548343,-0.478918,-0.13565,0.655127
-0.805227,0.919699,-0.727442,-1.110428,0.274478,0.397408
1.047177,0.533087,-0.309831,0.230094,0.002029,0.729066
-0.691757,-1.194735,-0.768655,-0.800155,-0.290188,-0.960286
-0.889476,-1.577666,-0.904804,-0.702432,-0.807668,0.659474
0.90371,1.723424,0.232838,1.854797,0.552295,1.043748
0.386063,0.100155,1.002619,-0.051081,0.510669,-0.364408
-1.043859,0.08093,0.048394,0.819105,0.880989,-0.056287
0.663264,-0.230905,-0.389091,-0.420643,1.340535,0.180976
-0.791229,-0.390284,-0.677622,-0.716337,-0.353055,-0.047946
0.367422,-0.673648,-0.488249,-0.896346,-0.956191,-0.081348
-1.348124,0.355116,1.073283,-0.936649,0.978193,-0.784835
-0.677143,2.260666,1.114053,0.050818,0.535319,-0.440654
0.667575,1.234952,0.416125,0.620682,0.218177,0.139485
0.834975,0.689688,0.03454,0.777234,-0.578395,0.133767
-0.809324,-0.160244,-0.197284,-0.445873,0.539347,-0.643047
0.226018,-1.2818,-0.87703,-0.530906,-1.135359,1.225573
1.299719,0.079438,-0.974824,-0.705633,0.062989,0.148927
1.0414,1.032227,0.680537,0.626944,-0.588269,0.446862
0.214869,1.11423,0.587181,0.281753,-1.681906,0.647105
1.228502,1.429276,0.465239,0.731622,0.092989,-1.265162
-1.170465,-0.61917,-0.260863,-0.522652,-0.507889,0.083487
-0.193337,-0.510368,0.227967,-0.219254,-0.861698,0.654833
0.238638,-0.33438,0.368315,-0.355057,0.7059,-0.120438
-0.705104,-0.116102,-0.40013,-0.660622,0.221692,1.317031
0.743712,-0.7014,-0.110807,0.414543,-0.134319,0.815578
1.342267,1.264833,0.675012,0.432346,0.341075,-1.356062
-1.01762,1.438404,0.516523,0.65963,-0.149225,0.555926
-0.368828,0.533805,1.402685,0.813977,0.620185,-0.046617
-0.709336,0.781651,-0.241641,-0.690566,0.548142,-0.147041
3.23581,0.385639,0.800393,0.201308,1.022476,-0.278896
0.412152,1.315775,1.359301,0.562841,0.695879,0.309998
1.175143,-2.108099,-0.63749,-1.091283,-0.311373,0.511067
0.830303,0.753984,-1.015976,0.605673,-1.269908,0.574285
-0.76079,-0.238394,-1.304032,-1.29322,-0.371619,-0.272768
-1.067555,-0.673436,1.215931,0.727938,1.2318,-1.106293
-0.562785,0.16401,-1.26224,-0.260811,-0.769776,-0.759793
-1.3338,1.276127,0.311867,-0.214947,0.941091,-0.713563
-1.032695,1.620432,1.395632,0.393411,0.252208,-0.126179
-0.947466,0.535806,-0.204822,-0.403718,-0.834481,0.233493
-0.637469,-0.602103,-0.77573,-1.459394,0.300235,-0.56507
-1.517992,-0.671728,-0.022854,1.406139,0.683284,0.166952
-2.281913,-0.972265,-0.809162,-0.30016,-0.13205,-1.297239
0.945679,-2.454016,-0.849788,-0.241427,0.09997,0.502673
-0.53986,2.356714,1.171252,0.499101,1.340309,-0.786671
-1.109333,0.213853,-0.062241,-0.002344,0.769002,-0.074012
0.79996,0.377472,0.29617,0.110476,-0.929779,0.156298
-0.701108,2.04119,0.482834,0.801772,-0.687045,0.248209
-0.132297,0.226391,-0.13605,0.2826,0.447689,-0.021578
-0.832649,0.768444,-1.189527,-0.737663,-0.644865,0.283853
0.908481,0.102377,-0.00252,0.26231,-1.476181,0.448889
0.506143,-1.610231,-1.074048,-0.025648,-0.300345,-0.135644
-1.432849,0.329259,-0.65807,-1.03155,-0.332768,0.66441
1.192883,1.138059,0.12662,0.871071,-0.705991,0.744344
-1.127829,0.333219,-0.136853,-0.468253,-1.049744,-0.026432
-1.428264,-0.235814,-0.365293,-0.199345,0.262685,-0.352417
-0.704573,1.712927,-0.920212,0.547528,-0.190813,0.55907
0.108804,-1.124006,0.002198,0.896461,-0.438757,0.501942
-2.587108,-0.378265,-0.395719,0.642123,0.246999,-1.026844
-0.417462,0.755069,0.912109,1.018404,-0.237277,1.938266
-1.726402,0.459327,0.188927,-0.178547,-0.710755,0.613024
1.099146,-0.985431,0.357728,-1.230921,1.002362,-1.087931
-0.112858,0.245755,-0.47451,-0.791069,-0.689895,-0.887393
-0.61336,1.037262,0.318811,0.216014,0.871085,-0.317165
-0.024374,-0.504945,0.457796,0.295528,-0.706602,0.955196
-1.817506,-0.588754,-1.239946,-0.699363,-1.699721,-0.51655
0.254709,0.313204,0.825333,0.185698,-0.558283,-0.614999
0.441381,0.242251,0.437358,-0.175922,-1.279055,0.162956
0.757028,-1.149856,0.454602,0.317919,0.609976,1.167258
0.326721,-0.926907,-0.327468,0.029025,0.463168,-0.224219
-1.699613,-0.056384,-0.716459,-0.742479,-0.769514,0.882085
1.76509,0.362996,0.471414,-0.060371,0.694194,-0.501862
0.337818,-1.05404,0.402819,-0.732675,-0.056991,-1.3438
-0.019009,0.458618,-1.018626,-1.333637,-0.713407,0.250489
1.126494,1.138014,1.121938,1.030056,-0.655773,0.617696
2.139293,0.658709,1.190815,0.634288,0.47824,-0.470252
-0.072775,-0.98329,0.465307,-0.819643,-1.086654,0.413377
0.241062,-0.955387,-0.778786,-0.799539,-0.65226,0.265703
-2.21794,-0.311042,-0.600313,0.599338,-0.112925,1.722518
0.749536,-0.332877,0.757603,-0.017073,0.1746,-0.546917
0.330417,0.283048,0.878269,0.324772,-0.801845,-0.814142
-0.082313,1.268659,0.895364,0.702231,0.805439,0.538301
1.995047,-0.59527,-0.3549,-0.754682,-0.304026,-0.209173
1.097641,-0.100635,0.928865,-0.090275,0.94996,0.759556
1.204166,1.313964,1.433457,1.336464,0.974355,0.406385
0.19492,-0.482603,-0.468976,-0.456482,-0.479054,1.00593
1.418028,1.21876,0.854363,0.800422,1.23725,-0.741456
1.096218,0.716467,0.294332,0.52968,-0.266934,1.577468
-0.291862,-2.303127,-0.817637,-1.020615,-0.500964,-0.388684
1.167254,1.188624,0.753143,0.510876,1.14433,1.388341
-2.9588,-0.783952,-0.179329,-0.243024,-0.024781,-0.75059
-1.874733,0.1628,-0.294166,-0.695814,-0.782116,1.028144
-1.306333,1.819229,-0.973154,-1.048101,-0.318332,-0.298612
-2.058984,-0.211541,-1.093405,-0.736408,0.665211,-1.202969
0.050684,0.450829,0.444344,0.093562,1.612854,-1.058034
-0.371735,-0.650465,-1.460238,-0.552075,-0.241793,-0.136309
1.256036,-0.577438,-0.068367,-0.939542,-0.997118,0.79325
-0.571487,0.966073,1.376571,0.887115,0.983412,-0.118944
0.285033,0.093957,0.224069,0.203334,0.001042,-0.236036
-0.334915,0.021662,-0.153711,0.876527,-0.898555,0.812701
-1.046167,0.656537,-0.289062,0.023106,0.843637,-0.369857
0.01424,-0.05801,-0.539406,-0.249678,-0.36827,-0.403843
1.473093,-0.959688,0.667121,0.238801,0.033907,0.661457
-0.592775,0.064117,-0.393623,-0.076105,0.498654,-0.019424
0.645305,-1.030667,-1.581916,0.291397,-0.569614,-0.714742
-3.542342,-1.11209,-1.337723,-0.704091,-1.253582,1.330956
-1.663776,-0.65821,-0.545703,-1.970759,-0.340793,-1.11221
-1.206804,1.232187,0.269089,0.315225,0.51527,0.061578
-0.672604,-0.742771,-0.188688,0.587515,0.943083,0.454506
0.392297,-1.734544,-0.216191,-0.418916,0.349906,-0.071886
-0.208766,0.509878,-0.362635,0.131416,-1.591328,0.619608
-0.582832,-0.810316,-0.312605,-1.084014,0.459393,-1.326691
-0.088882,0.96176,1.258337,0.70609,0.787896,-0.649128
-0.92382,-0.302063,0.103534,-0.752903,-0.138689,-1.219188
-0.075567,-1.563836,-0.528225,-1.021694,-0.033531,-0.208337
-0.251209,-0.199088,0.146494,0.632582,1.168593,0.403825
-1.12698,-0.019443,-0.200479,1.10042,-1.319216,0.895244
-0.649027,-0.267039,0.342169,0.09329,-0.250886,0.790153
1.250117,0.604272,1.018005,0.942313,-0.168118,0.505955
-1.570417,0.096724,-0.527119,0.339457,-0.946775,0.050935
-0.002967,-0.431414,-0.148684,-0.671399,1.396278,-0.481048
-0.090843,0.204502,-0.874632,-0.724676,-0.074199,-1.45902
-3.476321,2.595765,1.151971,0.648342,-0.335999,-0.249688
-0.377217,-1.076712,-0.550652,-0.527362,-1.124423,0.968289
-0.250601,0.681595,1.140391,0.989067,1.076876,0.489187
1.080106,-0.538005,0.915844,1.265112,0.30029,0.753655
-0.996728,-0.314869,-0.303022,-0.435846,-0.777134,-1.342316
-1.884643,0.650555,-0.426768,-0.581705,-0.682273,0.751769
-0.710674,-0.354671,-0.199801,0.238726,-0.322551,0.042289
1.404741,-0.497814,0.515617,0.651901,-0.698011,0.534234
-0.345364,0.918242,-0.785009,-1.192866,-0.194659,-0.302857
0.021738,0.023614,0.065485,-0.251521,1.034073,-0.972319
-0.820079,0.564904,-0.31773,0.118917,0.380575,0.342392
2.281255,-0.771536,0.431507,0.240954,0.529348,0.065044
-1.800161,0.933565,0.610825,-0.100907,0.628912,-0.994464
-2.312847,1.206779,-0.200711,-0.798011,0.435373,-0.346226
0.711173,0.39626,-0.121731,0.251942,-0.075822,1.296084
0.727518,0.001256,0.239483,1.393426,-1.248441,0.827039
-0.766581,2.578041,0.159039,-0.411232,-0.026028,-0.318905
0.730804,1.627458,-0.029955,0.477811,0.57497,0.4793
0.388372,0.303703,0.088858,-0.331097,-0.120916,-0.249287
1.638646,-0.180319,1.004176,0.287334,-1.250782,1.538938
-0.300497,0.687608,0.344384,1.367375,0.733193,-0.656149
-1.545926,-0.626042,-1.071066,0.982773,-0.706979,0.743682
0.251406,-0.204171,1.474465,1.06452,0.374556,-0.276477
-0.085352,0.319705,0.985034,0.960613,-0.036984,-0.938779
0.057533,-0.662162,-0.865454,0.368087,-0.242614,-0.625602
0.592504,-0.230024,0.344845,0.348362,0.639436,-0.533582
-0.140237,0.06221,-0.196718,0.746217,-0.45698,0.898822
-0.10272,0.691413,1.028077,0.973111,0.946416,0.013068
0.862474,-0.251065,-0.623607,0.245982,-0.086657,-0.108984
0.286678,1.776983,0.269538,-0.564456,0.825034,-0.803387
-0.65487,1.273991,-0.970768,-0.195868,1.630645,0.287998
-0.140746,-0.301723,-0.281914,0.51287,0.865013,0.900462
1.043054,-0.774456,-0.793182,0.662354,-0.054007,0.410107
-0.432079,-0.943285,0.067752,-0.096935,-0.348451,0.070593
0.502615,-1.145033,-0.043062,0.697072,0.833008,-0.487655
-0.29738,-0.483356,-0.627872,-0.994996,-0.936759,-0.312135
-1.098116,-1.234514,-0.893428,0.180012,-0.382403,0.558431
0.347981,0.81257,0.860967,0.764554,1.155248,-1.349896
-0.905297,0.015329,-1.355805,-1.162125,-0.829393,-1.042258
1.426317,0.669816,0.257492,-0.8758,0.339683,-0.706267
0.69394,1.072735,1.010193,0.5398,0.436512,0.859468
-0.964328,0.952759,0.331766,-0.464881,0.009081,-0.426039
-0.930362,-0.785524,1.47949,0.891874,0.766126,-0.125486
-0.695437,1.534059,0.237751,0.327351,0.69022,-0.082223
0.128889,0.772461,0.695255,0.778401,0.787582,-0.408075
-2.89262,1.171774,0.855941,-0.207613,0.540385,0.881981
-0.160958,-0.404437,0.458924,0.230408,1.464474,-0.996113
0.376938,1.245211,0.869977,0.892184,0.566448,1.317447
-0.620054,1.457879,-0.220909,1.323454,-0.872968,0.209039
0.293381,0.999547,0.59307,-0.148939,0.509155,-0.197723
-1.065768,-1.021368,-0.786628,-1.223517,0.019855,-0.124299
