Burglary,Earthquake,Alarm,JohnCalls,Marycalls
1.976047,0.942981,-0.219604,0.969457,-0.529957
-0.224749,-0.540067,-0.087435,-0.994779,0.269702
1.240733,2.241886,-1.210522,-0.930412,-0.215522
-0.063638,0.034087,0.487671,-0.510026,1.46817
-1.700028,0.119781,-0.306659,-1.822646,-1.163804
2.208452,0.948969,-0.799018,-0.303097,1.342168
-0.737354,-0.593676,1.235561,0.301719,0.788927
0.116748,-0.884837,-0.345454,1.569599,-0.961942
1.429186,0.103877,0.347113,-0.087582,-0.721662
-1.578336,-0.124304,1.03783,0.038076,1.368002
0.821798,-0.86742,-0.394098,-0.401171,-0.551107
2.132487,-1.31953,-1.127246,-0.365393,-0.976559
0.954216,1.010726,-0.588127,0.238821,-0.599861
0.268094,2.643728,-0.521712,-0.335637,-0.291874
-1.980495,0.745894,1.48204,0.315691,0.47067
-2.807136,-0.696291,0.449522,0.339866,0.608275
0.694856,-1.625711,0.233727,-0.577935,-0.289752
-0.623658,-1.548146,0.999067,0.247248,0.818939
-1.620421,-0.400299,0.512304,0.780549,0.600564
0.309805,-0.805246,0.37516,-0.876288,0.128089
-1.103569,-0.390723,0.994396,0.485543,0.853826
0.578816,0.798397,-0.807033,-1.077178,0.203681
0.461641,0.789094,-0.63199,-0.76584,0.414074
1.709817,0.83685,-0.920688,0.470285,-0.76435
1.101229,-0.4969,0.612662,-0.158406,0.292837
2.741059,1.389753,-0.709169,-0.878397,-0.380866
1.179747,-1.769747,-0.030203,0.305956,-0.851125
1.18072,0.081834,-0.72217,-0.139222,0.374132
2.269132,-0.260281,-0.63355,0.398699,-0.696796
-0.84876,-2.477683,1.020475,0.623872,-0.785661
0.615045,-1.0057,0.859558,0.497379,0.112503
-0.271843,-0.44008,0.522245,-0.625606,0.220859
0.071527,0.814556,-1.004796,-0.171417,0.170147
-0.423528,-0.186194,0.292892,0.679491,-0.691326
-0.272445,-0.869119,0.459394,-0.152992,0.312505
-0.570723,0.694717,-0.103106,-0.570379,0.92231
0.61319,-0.923017,-0.41587,-0.959248,-0.150265
0.522911,0.320483,-0.230848,-0.474164,-0.489519
-0.347555,-1.018761,-0.689844,-0.593824,-0.490256
-0.368151,1.307963,-0.189057,-1.881751,-0.848726
-0.627559,-0.762055,0.220486,0.258716,-0.614588
-0.312842,-0.283396,-1.038932,-0.282697,0.366333
-0.553715,-0.096685,0.787122,-0.557945,0.486918
0.326013,0.520436,-0.785718,-0.385229,0.423424
1.128332,-1.288463,0.340163,-0.915518,-0.070939
-0.429919,1.388016,-1.017544,-0.578343,0.821277
-0.662245,-0.443695,0.57558,-0.140072,0.438723
0.362112,2.542249,-1.823518,-0.034189,-0.180548
-0.611427,-1.077342,1.330998,0.287175,0.988114
0.741993,-1.14119,0.173107,-0.177757,0.191337
1.785912,-0.476954,-0.840352,0.085607,-2.089422
0.693369,-0.362323,-0.141849,1.130315,1.251539
-0.859824,-0.763229,0.503778,-0.332668,-0.711716
-0.129064,-1.318527,1.103626,-0.262732,0.835661
-0.6827,-0.115638,0.809266,-0.717474,1.165549
-1.964021,-1.207393,0.759012,1.08328,0.174398
-1.523807,-0.128133,0.149258,0.625354,0.323912
-0.129815,-0.43459,0.469791,0.35593,0.821041
-2.066997,0.915645,-0.051325,0.753989,1.089603
-0.295624,-0.281131,0.632638,-0.086035,1.260689
-0.478668,0.144729,1.204539,-0.583085,0.866036
1.522265,0.170765,-0.895199,-0.251702,0.009322
0.57349,-0.04901,-0.166713,-0.589392,0.106931
-1.230257,-0.656026,0.781873,0.044945,0.085844
1.053637,1.082925,-0.163501,0.073686,0.143303
0.368366,0.688739,-0.867251,0.055699,0.906107
-0.292733,-0.149426,0.709371,-0.182421,-0.112839
-0.809761,0.352197,0.827018,0.941991,-0.112805
0.583142,-0.366412,0.062257,-1.280523,-0.551786
0.115644,1.137682,-0.655776,-0.647972,0.015306
-0.443213,-0.593432,0.372197,-0.289663,-1.024527
-0.801096,0.589769,-0.012095,-0.137121,-1.042358
0.174112,-0.650115,0.50505,1.291083,-0.178676
-0.200355,0.9173,-1.100176,0.12757,0.22496
0.54958,1.064545,0.694948,0.317955,0.389268
0.843673,-1.071487,-0.053444,0.044018,-0.708313
-0.524218,-0.249443,-0.068628,-0.430118,0.594579
0.118786,0.828195,-0.094408,0.434459,1.040848
1.328117,0.28789,-0.211743,-0.098181,-0.88034
0.6281,0.555244,-0.307695,0.523202,0.777151
0.283118,-0.640379,0.412366,-0.180239,0.702938
0.521035,-0.049945,-0.391765,-0.795127,0.1216
1.08487,0.40623,0.270653,0.306894,0.680744
-0.732633,-0.595393,0.741297,0.402048,0.311047
-0.753934,-1.26123,1.157198,0.620554,0.672424
1.102804,0.601658,-0.816808,1.621379,-0.299452
-1.055374,-0.410766,1.253869,0.909185,-0.695733
-0.546177,2.152016,-0.512593,-0.708684,-0.485517
1.266822,-0.717161,-0.639586,0.281715,-0.815325
-0.873469,1.675878,0.566867,-0.112188,-0.207333
-0.234948,0.77532,-0.238007,-0.665255,1.499412
0.769001,-0.748308,-0.451854,0.410028,0.421773
0.124852,-1.417356,0.006002,-0.170265,0.7218
-0.866376,-2.173246,-0.094297,-0.513039,-0.539969
-1.139398,-0.467832,-0.422762,-1.170984,-0.472952
1.877007,1.736506,-0.724153,-0.192004,0.494402
-0.51601,0.570647,-0.812031,-0.282797,-0.006758
0.664228,0.381177,-0.330209,0.316119,0.107544
-0.319137,-1.391662,0.624886,-0.131321,0.967192
-2.340955,0.091578,-0.358424,0.566986,-0.285414
-0.113689,-0.282032,0.557367,0.44949,-0.224775
0.048237,0.291358,-1.084484,-0.343559,-0.746593
-0.90033,-0.019696,-0.323867,-1.342105,0.645684
3.669733,-0.002124,-0.946033,-0.138084,-0.254415
-0.993821,-0.382274,0.710967,1.180786,-0.258053
0.582355,1.773385,-0.405927,0.660668,-0.811606
-1.258159,-1.717153,0.466932,0.062962,0.218059
0.87164,0.526235,0.40681,0.00402,-0.22197
-0.020885,-0.59424,0.360013,0.355872,-0.246251
-0.052267,0.129709,0.265687,0.770466,0.549424
-0.177756,-0.51137,0.521865,0.705518,0.863119
0.986655,0.642099,-0.458598,-0.642554,-0.997986
0.481694,-1.659095,0.192979,-0.067537,-0.478361
-0.694621,-1.530225,0.84564,0.463953,-0.228331
-1.787603,1.42505,-0.136792,-0.655859,-0.236358
-0.156563,-0.221681,0.176142,0.029693,0.052737
0.154415,-2.158436,0.079754,-0.039115,0.052207
-0.786666,-0.208461,0.20498,-0.2489,-0.711124
-3.387958,-0.439993,1.153459,0.392721,0.257875
2.293415,0.098972,0.16524,-0.265814,-0.790453
-0.151124,-0.403834,0.081646,0.134116,0.409915
-0.312084,-0.139045,1.093219,1.133624,-0.222326
-0.418204,-0.813995,-1.045846,-0.913936,0.256616
-1.434454,0.879923,-0.150157,1.236304,-0.152164
-0.35116,0.349296,-0.037188,0.538552,1.917172
1.086398,1.271436,-0.996884,-0.015583,0.53712
-0.16523,2.834809,-1.003635,-0.738356,-0.057419
-1.34368,-0.164506,0.677948,0.489325,0.558806
0.522593,-0.441323,0.228894,0.224476,-1.577838
-0.818999,-0.108436,1.119157,-0.027795,0.322559
1.218944,-2.069597,-0.580153,0.666781,-0.247627
0.158497,-0.226889,1.071425,0.614241,-0.238485
-0.431748,0.288554,-1.708359,0.179236,0.37977
1.987734,0.972019,-0.847064,-1.17739,-0.429581
1.543109,-0.200766,-0.308027,0.595926,0.103258
0.02102,0.191564,1.189841,1.271674,1.301632
-0.337044,-0.769915,-1.094173,-0.317871,-0.14033
-0.107459,1.071543,-0.662098,0.162515,-0.949849
-0.784477,0.13212,1.02401,0.592731,0.849317
-0.188531,-1.300739,0.519883,1.526429,0.570538
-1.470068,0.166691,0.936427,1.036652,0.723723
0.698823,2.515278,-0.6371,-1.137017,0.739372
-0.167116,1.783839,-0.002931,1.006772,1.047076
-1.242777,1.404145,1.410009,-0.27011,0.397059
-1.659117,-0.011541,0.648277,0.682598,0.181964
0.699476,0.316973,0.597948,-0.345329,-0.48517
0.176786,-0.887488,0.765161,1.219828,1.219311
-1.051765,-0.046965,0.058242,0.71639,0.301208
0.294529,-3.254423,0.639627,0.328456,0.899135
-0.881628,-0.096206,0.112993,-0.095677,-1.168706
-0.013002,0.972147,-0.746876,-1.100743,0.280972
-0.27494,1.13407,-0.667442,-1.190826,-0.946818
0.016858,0.125482,0.12387,-0.282692,1.2512
0.987117,1.352985,-0.262259,0.344825,-0.01505
-0.668805,0.846807,0.894558,0.807075,-0.58184
1.117419,-0.237425,-0.620116,0.436153,0.622462
-0.816084,-0.647608,0.092799,-0.572364,-0.951568
-2.749848,0.722167,0.848802,0.828562,0.780099
0.881884,0.126145,-0.862337,-0.022106,1.083355
-0.64987,0.0856,-0.443238,-0.458022,-1.184719
-0.968447,0.041253,-1.132241,-0.204235,-0.205458
1.465283,-0.861425,0.48186,-0.980501,0.940794
-1.053973,-0.423633,-0.189752,0.59064,0.609229
0.058798,-0.21822,-0.80417,-0.40993,-0.564725
-0.600722,-1.738949,0.814344,0.597971,0.139169
0.013837,-0.568211,0.387899,1.091505,0.227514
-0.918118,0.369797,0.404541,1.048453,0.664524
-1.783534,1.083716,0.853107,0.084132,-0.357054
-1.646569,0.599934,1.178092,0.295187,0.424786
0.674687,1.227175,0.618006,-0.419412,0.739533
1.06678,-0.623822,-1.166038,-1.1895,-0.868336
-1.508503,-0.891534,1.018499,-0.143357,1.082713
-0.002563,0.219482,0.625697,1.033486,-0.492027
0.57843,0.582842,1.039596,0.122238,0.485126
-0.737947,-0.356563,0.266211,-0.541346,-1.119352
0.245208,-0.839639,0.226742,0.27455,-0.61142
-0.045415,-0.173786,0.077339,0.967283,-0.08692
2.042796,1.35192,-1.729735,0.148683,-0.057662
0.810415,-0.023734,-1.248109,0.314834,0.576824
0.382764,1.456688,-0.796132,0.310736,-1.306629
0.674686,-0.128362,0.172269,0.941025,-0.028619
0.340204,1.125637,-1.255102,-0.31861,-0.864934
1.847837,-1.681988,0.863669,0.491846,1.047204
-0.75258,-0.005743,-0.070363,-0.180473,0.038694
-1.531452,-0.783282,1.052728,-0.707264,-0.706829
-0.260283,1.402962,0.678492,-0.571754,0.533049
-1.361024,-0.19396,-0.720191,-1.047016,1.303259
0.657458,1.524062,-1.135016,-1.517653,-0.566738
-0.568347,-0.752348,0.676153,0.244291,0.063171
-0.21536,-1.033058,0.801724,-1.122255,0.747295
2.221876,0.573301,-0.893039,-1.226292,0.592608
1.035374,-1.000458,-0.501949,-0.809763,0.185042
3.112482,0.774719,-0.326895,-0.775791,-0.255906
0.322796,1.053393,-0.89821,-0.727948,0.982202
-2.015801,1.415117,-0.254535,-0.037317,1.185851
0.024034,-0.222127,-0.147891,1.140156,0.694878
-0.447597,-0.137036,-0.537296,-0.902055,-0.463553
2.158814,-0.079716,0.013577,0.76002,0.167932
0.910642,0.210229,0.539144,0.663851,0.950227
0.972925,-0.938618,0.97168,0.309571,0.704552
0.95727,0.157215,0.7863,0.728887,0.962501
-0.7761,0.158195,0.283942,-0.867037,1.192965
-0.132005,1.757759,-0.784259,1.317467,-0.127741
0.396457,0.639109,-0.758238,0.924866,1.031213
0.269056,-2.463821,1.008,-0.292717,1.275895
-0.548569,-0.362704,0.763635,0.692113,0.475168
-0.802848,-0.797803,0.233869,0.60888,0.566241
-0.548157,-0.372627,0.332509,0.604215,1.433198
0.28411,1.08601,-1.24788,0.538033,-0.459454
0.57438,-0.148703,-0.187262,-0.563683,0.736133
-1.690605,-1.410678,0.504259,0.921101,-0.04466
0.606328,0.957438,0.584734,-0.65522,-0.045903
-0.181055,-1.908062,0.138038,0.293583,0.071648
0.516213,1.546551,-0.739587,0.07077,0.552523
-0.148167,-1.9773,-0.917991,0.452162,-0.953175
0.289968,-0.594714,1.359115,-1.152911,0.577874
0.101184,-0.465265,-0.466578,0.890009,-0.256644
0.193,-0.585435,-0.568008,-0.258823,-0.156119
1.519632,0.218256,-0.949449,-0.116065,-0.489369
0.92417,0.682328,-0.764807,1.079685,-1.024231
-0.923777,-1.934801,1.389738,0.562431,-0.617944
-0.569732,1.182969,0.420059,-0.725523,-0.298782
1.349431,-1.22173,0.025834,-0.274083,0.321095
1.996786,1.735194,-0.918482,0.136673,-0.336099
-0.447713,-0.547057,0.47352,-0.493765,0.459852
0.256825,1.028516,0.248905,-0.003399,-0.019948
-1.480003,0.684493,-0.333316,0.922846,0.316715
0.135914,0.473611,-0.725424,-0.36549,-1.060061
0.481071,-0.332575,0.677268,0.582767,-0.330307
0.198032,-1.336187,0.627573,-0.997159,-0.521587
-0.282495,0.163251,0.593507,0.465711,0.686794
0.553423,-0.41449,-0.88678,0.18309,-0.379581
-0.254404,-1.58127,-0.008133,0.442367,0.04185
1.572279,-1.003847,0.800656,0.192268,-0.152624
0.863417,-0.822783,-0.482629,-0.459292,-1.013788
-0.101676,-0.20152,0.763699,0.574427,1.324209
-0.357008,0.465982,-0.107648,-0.297804,-0.88849
1.904559,-0.323059,-1.023665,0.701832,-0.229192
-0.957953,0.572734,-0.752776,0.499134,0.050572
-0.116021,0.301869,-0.845016,0.846387,-1.532162
0.358563,2.035025,-0.583071,-0.805023,-0.350553
-0.109319,-0.635338,-0.491869,1.094948,-0.212127
-0.381457,0.455768,0.434083,-0.085814,0.344994
0.512871,0.425155,-0.700386,-0.619144,-0.203717
0.486694,-0.585733,0.996673,0.288738,-0.141363
-0.050877,1.257383,-0.692664,1.168159,0.128967
-1.587082,-0.429604,1.203871,0.953406,0.142748
-0.359791,0.701163,-0.850829,0.27411,-1.023951
-0.334989,-0.657809,-0.067671,0.865636,-0.448375
-0.569758,0.104208,-1.073615,0.059288,-0.912648
-0.871453,0.936821,-0.774267,0.305429,0.363433
-0.947716,-1.009939,0.926611,-0.292309,-0.600324
1.81455,-2.336572,-0.274361,0.131994,-0.677166
-0.043856,0.482611,0.011651,0.038252,0.140759
0.322249,1.019477,-1.269688,1.266787,0.159487
0.322739,0.730831,-0.650122,0.710803,-0.322096
0.036963,1.675023,-0.676038,-0.773946,-0.104176
0.474728,-0.997854,0.126273,0.797299,0.569238
0.058669,1.206603,-0.471066,-1.017232,-0.254533
0.172197,-1.012737,0.637023,-0.515844,-0.503107
-0.443513,-0.513831,-0.441973,-0.50395,0.713283
-0.842938,0.024602,0.410452,1.407311,0.234331
0.277673,-0.998905,0.592665,0.497713,-0.785092
-1.092482,0.226234,-0.271472,-0.331762,-0.833666
1.05666,0.671069,-0.50362,-0.559307,0.074883
-1.614126,-0.759978,1.33637,0.588944,0.466583
1.970112,0.159007,-0.993617,-0.104328,0.56925
0.50949,0.374952,1.494301,-0.481815,0.453688
-0.674394,0.740347,0.262798,-0.206278,-0.625391
0.955766,-1.233985,0.600444,0.17544,-0.279942
0.661727,0.130255,-0.225105,0.1523,-0.209061
0.4021,-1.575022,0.715476,1.09967,0.302352
1.084925,0.159207,-0.477438,-1.288469,-0.303155
-0.051534,0.080743,0.716172,1.326881,0.210799
0.458528,0.202359,-0.942564,0.254761,0.208862
0.93817,-1.7894,0.634391,0.556632,0.720941
1.985073,1.489063,-0.85979,-0.702335,0.338142
0.248247,0.659805,-0.966624,-0.441627,-0.77681
-0.15363,1.06459,-0.485911,-0.578706,0.403754
-0.597524,-1.555936,0.504968,-0.072279,-1.030496
-0.219817,-1.658999,1.0254,-0.557058,0.38769
1.331047,1.618703,-1.038001,-0.046811,-0.479787
0.807491,0.639708,-0.966013,-0.813867,0.786641
0.009916,0.668411,-0.748147,-0.042299,-1.162831
-0.385275,-0.365611,0.255325,0.209639,0.079196
-0.288965,-0.047798,-0.050905,0.274954,-0.979102
-1.428206,-0.899516,0.590438,0.062491,-0.344991
-1.018311,0.788182,1.124356,1.078524,0.969493
-1.702946,-1.889932,0.43375,-0.09913,-0.627601
-0.46465,1.348845,-0.052832,-0.076601,-0.256659
0.50183,0.255449,0.065723,1.055448,-0.449816
0.808406,-0.11946,0.183006,0.400035,-1.058989
-0.802816,-0.035738,-0.91461,-0.119055,-1.027903
-0.376827,-0.686233,0.043699,0.050879,-0.424886
0.243731,0.046646,0.497482,-0.439422,0.020945
-1.239381,-0.297324,1.176996,0.777003,-0.033573
-0.701235,0.193245,-0.558807,-0.318267,-0.309749
1.8132,0.57537,-0.578575,0.953214,-0.803496
0.666244,0.183778,-0.434737,1.14757,-0.826662
0.099174,-0.597622,0.534834,0.508005,-0.590451
-0.264332,-1.073456,0.538745,0.820246,-0.516182
1.440244,1.534551,-0.838683,-0.281385,-0.067263
-1.236957,0.333562,-0.003644,0.67971,-0.741659
-0.371082,-1.251108,0.646634,0.14273,-0.236013
-0.648586,-0.999425,1.097551,1.646885,-0.238503
1.426464,-0.812771,-0.18687,-0.481865,-0.660858
-0.662613,-0.577315,0.131904,0.090088,-0.133459
1.504557,-1.57626,0.278768,-0.232887,1.185891
2.0565,-1.195013,0.355542,1.414964,-0.646519
-0.882336,-0.942903,0.203543,0.601258,-1.089137
-0.160089,-0.343249,-0.148755,-0.954918,0.982718
-0.125556,-1.059717,0.382876,-0.129472,0.751544
-1.008441,0.575201,0.486871,0.022388,-0.291391
-0.565164,-0.373353,0.644991,-0.963719,0.141473
0.424304,1.59417,-0.280602,1.023548,0.033973
1.031133,0.3136,-0.95444,0.255049,-0.99407
-0.66349,0.363029,0.401042,1.048708,-0.931136
-0.184263,1.112407,-1.204539,-0.601143,-1.195547
0.633244,0.281773,-0.20815,-0.3644,-1.12214
1.334544,-0.514153,0.070763,0.434065,-1.35421
-2.723404,-1.473931,0.785151,1.198677,1.02804
-0.13676,-1.900532,1.122355,0.479501,0.420815
0.303328,1.022176,0.61981,-0.334955,1.271577
-1.041929,0.13094,-0.918395,-0.431352,-0.042363
-0.769068,1.812506,-0.7335,-0.482214,-0.966949
-1.539207,0.597749,1.443499,0.317069,1.073395
-0.359,0.135125,-0.843096,0.914235,-1.205671
1.869712,0.027492,-0.568163,-0.386727,-0.544253
0.093775,1.584616,-0.669724,1.472318,-0.500242
-0.738892,-0.4765,-0.233936,-0.289477,0.102164
1.015537,-2.451154,-0.443958,0.850904,-0.254536
0.207623,0.582339,-0.371078,1.200508,-0.890356
0.942473,-0.763061,-1.273919,0.296943,-0.268514
-1.781949,-0.08978,1.00004,0.476693,1.390304
1.225537,-0.026613,0.211366,0.043248,-0.479644
0.553233,-1.5787,0.193095,0.605235,-0.229802
0.520713,1.388878,-0.130794,0.832157,0.490731
-0.991836,-1.482136,0.74064,0.698023,-0.316636
0.311393,0.425518,-0.662256,-0.704023,0.657405
-0.029371,2.010893,-0.807025,0.523352,1.139209
1.188232,-1.447373,0.376885,0.96441,0.571264
1.448371,-0.709668,-0.86121,0.744287,0.367861
0.968125,-0.268442,-0.834376,-0.267807,-1.03749
-0.284751,-0.964338,1.201347,-0.836422,0.464381
0.726497,0.252621,-0.710962,0.720035,0.898392
0.864772,-0.901029,-0.351753,-0.858387,0.469219
-0.028409,1.017629,0.635611,-0.17773,-0.039013
-0.318288,-0.161905,-0.400746,-0.446182,-0.610647
0.107973,-0.655527,-0.66832,-0.448544,0.62346
-0.135352,-0.442306,0.171979,-0.849893,-0.167535
-1.963453,-0.435773,0.781636,0.334363,0.426286
1.261636,0.819551,-0.146573,-0.507634,-0.467847
-1.141378,0.872463,0.79493,0.594759,0.156776
1.362604,0.197534,-0.173746,0.223134,1.105964
-0.761062,-0.323272,-0.400997,-0.620308,-0.107286
-1.18561,-1.23698,1.157682,0.517807,0.162893
0.673205,0.322857,-0.766732,0.938737,0.391119
-0.450353,0.92963,-0.805211,-0.503347,-0.906167
0.505556,-1.021403,0.655463,0.650288,-0.531797
-0.639672,1.402311,-0.975553,0.281304,-0.102081
0.300759,0.576083,0.54459,0.30051,-0.531775
0.484951,-0.619678,-0.111149,0.439487,-0.414654
-0.959342,0.823632,0.066589,-0.902283,0.763796
1.24145,0.659682,-0.074536,-0.359975,0.5355
-0.782735,0.072361,0.516649,-1.214366,0.082931
-0.887457,-0.166482,0.191778,1.002898,-0.848409
0.91597,0.02935,-0.55134,0.25117,0.608498
-0.427538,-0.051082,0.46206,-0.388674,-0.462112
0.87356,0.116466,-1.232062,0.195827,-0.559336
-1.678831,-0.646157,0.726404,0.206271,-0.721135
0.1997,0.263053,1.081829,0.087202,1.40015
-0.00743,0.36726,0.034969,-0.773873,0.253348
0.151611,-0.146467,0.174279,0.058972,1.093836
-1.213412,0.444844,0.490735,0.642559,-0.789336
-1.074327,1.334917,-0.923836,-0.147608,-0.281663
0.171539,-0.34842,-0.605064,-1.021477,0.020272
0.0367,-0.886883,-0.230054,0.834564,-0.706972
0.896134,0.134762,-0.836223,-0.30932,-0.33936
-0.034365,0.166115,0.083332,-0.125749,-0.824641
0.244782,-0.837361,0.59855,0.7662,0.615395
-0.115133,-1.201302,-0.549664,-0.928831,-0.730164
1.570155,-2.492213,0.354986,0.104852,0.024819
-0.278186,-0.197384,0.659831,-0.365676,-0.172684
-0.143107,-0.586092,-0.24858,-0.983435,-0.728061
-1.493517,-0.993059,1.142982,1.027176,0.279087
0.145717,0.294878,-0.626751,-1.061463,0.685518
-0.108555,0.635455,-0.019915,1.224832,1.026393
-2.369926,-0.459269,-0.638422,-0.750097,-0.062823
0.806941,0.866669,-0.421979,0.2763,-0.352937
1.135765,0.203782,-0.895723,0.140642,-0.149826
-0.886053,1.23063,-1.064201,-1.028003,-0.17066
0.881731,-0.084177,-1.036319,-0.34739,-0.791223
0.111502,1.800259,-0.375766,-0.716733,-1.412958
0.169951,1.439682,-0.811259,-0.208284,0.36904
-0.226426,1.287055,-0.72751,-0.675472,-0.998853
-0.861399,-0.368341,0.624755,1.455144,0.547276
0.788907,-0.555122,1.020833,-0.230904,0.365004
-1.018125,0.490286,0.870828,0.22966,0.876814
0.440877,-1.640537,0.913001,1.022048,-0.950336
-0.889446,-0.706272,1.247487,1.077224,0.713876
-0.600131,-1.412986,0.200999,0.346298,-1.064294
-1.452023,-0.883712,0.072838,0.869477,0.816732
-0.032603,-1.188876,0.661048,0.17998,-0.427963
1.073648,-0.790047,-0.610731,-0.510217,-0.709169
0.542305,-0.80457,1.355736,0.639113,-0.505862
-0.575646,-0.267873,-0.216386,-0.826429,-1.085291
0.49785,-0.371577,-0.378402,0.622018,0.521079
-0.062305,-0.575288,-0.474028,0.859966,-0.9916
-0.015671,0.866579,0.184138,-1.028831,-0.660634
0.412961,0.842301,-0.516448,0.736317,-0.128287
0.899083,-1.388677,0.348331,-0.208635,-0.181306
0.300778,1.665974,-0.908606,-0.330115,-1.818506
-2.220069,0.886232,0.329686,0.870777,-0.038315
0.275905,0.553955,0.272345,0.668061,-0.132037
-0.615022,-0.612541,0.789994,-0.014627,0.087304
0.273612,-0.807312,-0.455756,0.389501,-0.330501
0.038232,0.255548,-1.076406,1.459352,-0.530015
-0.655396,0.241681,-0.14344,0.284952,-0.180702
-0.675917,1.888149,-0.461383,-0.730949,-0.359279
-0.087434,-1.004879,0.709602,0.526887,0.576232
-1.128183,0.093445,0.684275,-0.635683,-0.024739
0.670991,-0.016751,-0.700855,-0.320773,-1.428574
1.517477,1.589453,0.773507,0.3929,-0.529955
1.132063,-1.584632,-0.568665,-0.418779,-0.32456
1.062646,1.170305,-0.940561,-1.055575,0.307738
0.300273,-1.985661,0.168514,-0.62604,0.159232
-0.233146,-1.38128,0.661581,-0.228283,-0.488169
1.048205,-1.332317,0.980733,0.891609,0.779019
-0.64606,0.223345,0.380152,0.276897,-0.707658
-0.309208,0.344111,-0.436839,-0.434967,0.144253
-0.941285,-0.210899,-0.358894,0.155176,0.898287
0.672354,0.787434,-0.210849,-0.621344,1.223657
-2.06932,0.561775,0.581102,0.267841,0.726987
0.189156,2.954494,-0.957142,-0.01222,-1.026134
0.603835,-0.35473,0.644091,0.350544,0.227032
-0.669826,-0.055542,0.042939,1.303307,1.042811
0.919446,-1.523035,0.422339,0.464798,-0.000359
-0.545742,1.949941,-0.569511,0.946603,-0.565676
0.229419,0.68268,-0.718364,-0.679832,-0.16614
-2.786866,-0.190883,0.646353,0.981626,0.824948
0.144907,-0.843784,0.46131,0.260545,-0.085614
0.768973,0.553014,-0.543906,-1.400783,0.739851
-0.024128,-1.410889,-0.088811,0.8892,-0.211802
1.234984,0.769694,0.152789,-0.930676,-0.925763
-0.641734,-0.791681,1.040575,1.15586,0.715007
-0.407825,-0.089694,-0.468171,-0.682424,0.045489
2.321995,0.47861,0.384463,-0.67149,0.56666
0.354948,0.680621,-0.539491,-0.577998,-0.245512
0.692722,0.358929,-0.337133,1.391662,-0.007609
-1.145011,0.550897,-0.120693,1.430954,-0.27277
-0.012183,1.226501,-0.989428,-0.633997,-0.234736
1.424045,0.311358,-0.386451,0.463722,-1.156128
0.736954,-0.009293,-0.517397,0.443956,0.169847
-0.828327,0.444625,-0.720293,-1.438244,-0.82066
0.137254,0.0205,-0.546603,-1.072746,0.291439
-0.604884,-1.357763,0.977068,-0.580973,0.995793
-1.52321,0.345478,-0.777982,0.195209,0.148594
0.716858,-0.117996,-0.657077,0.3112,0.386769
-0.66089,-0.237487,0.694059,-0.410334,0.519852
-1.317616,0.490566,0.415894,0.024173,0.794116
1.52741,2.221204,-0.350395,-0.420191,-0.814708
1.180277,-1.419083,0.889852,-0.146219,1.045567
-0.402885,-1.319459,0.714656,1.479456,0.586609
0.538069,-2.074702,1.06303,0.426495,1.2512
0.223278,-2.911836,0.310565,-0.009305,1.038675
0.218635,-0.769825,1.093318,0.340421,-0.679127
-0.925903,0.305128,-0.819274,1.194113,-0.900088
-1.008599,-0.266929,-0.038495,0.066662,0.283406
0.03119,0.30672,0.45369,0.299105,0.686824
0.904727,-0.773424,0.621021,-0.951445,0.43736
0.217927,-0.52656,0.964679,0.510713,-0.766298
0.546412,-1.262418,0.041285,0.964875,-0.281841
0.3908,0.232257,-0.91864,-0.222319,0.378604
1.86809,-0.954873,-0.399344,-0.765795,-0.742497
0.91895,-1.066134,-0.037072,-0.565801,0.811232
-0.391278,-1.327136,0.148927,-0.368747,-0.769329
-0.488837,0.47765,0.468442,0.51007,1.076052
1.161923,1.185172,-0.59001,-0.296477,-0.827289
-0.288127,-1.369859,1.101885,0.614435,0.689812
-0.558794,-0.122099,0.336353,0.251345,-0.327893
-0.466194,0.774693,-0.013055,-0.207665,-1.198494
-0.260386,0.376007,0.489941,1.38462,-0.54648
-2.031711,0.027312,1.603273,0.327763,1.198554
-1.075142,0.828966,-0.124677,-0.784964,-0.698158
-0.722516,-1.758219,1.010082,-0.999551,0.714849
-1.213164,-0.311648,0.39554,-0.245255,0.569698
-1.799929,-1.373555,1.380255,0.440276,-0.721411
-0.317755,-0.381422,0.797265,1.659771,0.289658
-0.247777,0.338918,0.54781,-1.125077,-0.233186
1.146954,-0.304636,-0.992015,0.613882,-0.209412
-0.79258,0.270271,0.00528,1.180289,1.423957
1.214056,0.598606,-0.173647,0.550294,1.358915
-0.123998,0.045099,0.046448,0.099892,0.556971
-0.704332,-0.767053,1.018491,0.386698,-0.587693
-0.390271,-1.0831,1.114321,0.334148,0.126577
-1.216076,-2.138741,-0.682745,-1.254474,0.055755
-0.668475,-1.131702,0.181505,0.073608,0.249419
0.285526,-1.094402,-0.315708,1.050834,0.76995
0.411239,0.67439,-0.102986,0.291414,-0.090019
-0.507961,-0.389106,-0.01215,-0.282412,0.746482
0.37778,-2.938249,0.265184,0.901846,-0.757038
0.326818,-1.719787,0.80269,0.751397,0.60666
0.265526,0.458091,-0.435957,0.06321,0.40242
-0.653903,0.546701,-0.698417,-0.30719,-1.521066
0.691472,-1.809572,-0.398063,-0.319715,-0.21402
0.402442,0.825506,-0.009187,0.503653,0.85649
-0.487362,-0.225415,0.684884,0.364651,-0.447392
