smoker,pollution,cancer,xray,dyspnoea
0.414276,-0.554317,-0.263456,-0.061369,-1.072289
0.5058,-1.002511,-0.537521,-0.524705,-0.389815
0.707948,0.688883,0.192169,1.073344,1.052371
-1.497201,-0.78547,-0.450198,0.025959,-1.198235
-0.33045,-0.850321,1.442947,0.790485,1.078205
2.532866,-0.225568,-0.447174,-0.801631,-0.783377
-1.550089,-1.675145,-1.1242,-0.990141,0.647023
-0.118127,0.171054,0.178722,-0.072344,-0.058191
1.760101,0.86393,0.20349,-0.363652,0.693614
1.145103,-0.896664,1.01557,0.044326,0.356546
1.842767,-0.362186,-0.338182,0.609564,1.608896
0.472707,-0.123186,0.804653,0.279987,0.29317
1.002708,0.803791,1.397861,0.884618,-0.760623
-1.30364,-0.344038,-0.262839,0.97386,-0.463733
0.850689,1.338218,0.160059,0.847603,0.882009
-0.039045,1.489123,0.108035,-0.61245,0.220509
0.832357,-0.394028,-0.097744,-0.608576,0.545134
-1.312694,-0.040974,0.368697,1.040782,-0.359557
0.013622,1.463823,-0.345153,-0.000928,-0.217107
0.572167,-0.25477,1.126459,0.758542,1.371878
-1.777385,-0.832673,-0.353128,-0.413828,0.286298
1.696375,0.244313,0.69096,0.742867,1.003712
-2.051001,-0.519972,-1.05437,-0.006456,-0.012462
2.125968,0.004675,0.869249,0.046931,0.473205
-0.273336,-0.973851,-0.435888,0.854962,-0.798392
0.791071,-1.2009,-1.313972,-1.317479,-1.146897
-0.139759,-0.689093,0.338463,0.932305,-0.340598
0.158028,0.160846,-0.607719,0.038069,-0.862016
-0.361686,-0.166862,1.104864,-0.048322,-0.025424
1.142579,0.02411,0.402374,0.346424,-0.358114
1.678715,0.951512,-0.477633,-0.29405,0.640795
1.463084,1.026421,0.585919,1.17004,-0.151465
0.241579,-1.16393,-0.83032,-1.094087,-1.046534
-0.293156,-0.733405,-1.441874,-0.636718,-0.540562
0.373813,0.016314,0.713083,1.499946,0.043784
0.050323,-0.226808,0.671194,0.448076,-0.171391
0.598902,-1.09597,0.768842,-0.919618,1.019922
-0.62267,-0.729593,-0.642184,-1.362061,-0.016839
-1.006318,0.498891,-0.761852,-1.172307,0.182687
1.253887,-0.406966,-0.328179,0.300936,0.537476
1.574158,-1.147843,-0.002887,-0.951007,0.372152
-0.172895,-2.141391,-1.217248,0.851266,-0.714813
0.506755,-0.40816,0.366993,0.06611,0.713521
-1.935677,0.208869,1.0222,1.211938,0.926821
0.198029,-0.775343,-0.430198,0.192487,0.983312
0.557432,3.119314,0.190337,0.778602,-0.504797
-0.455968,-2.05855,-0.605228,0.128921,-0.389736
-1.300118,-0.629328,-0.716789,0.323272,0.123042
1.109817,-0.205126,-0.618102,-0.446546,-0.79757
1.184526,1.212235,1.314035,1.002656,0.89471
-0.515682,0.406913,1.269228,0.448741,0.155613
-0.192971,-0.663063,0.026653,-0.470742,0.057926
0.362309,-0.49763,0.808911,-0.577217,1.136671
-0.521753,0.348844,0.158243,0.526953,-0.709637
-0.286979,-1.252711,-0.799117,-0.735654,0.124208
2.637354,-0.583622,0.185244,-0.614568,1.07276
0.503649,0.749654,0.074116,-0.707104,0.916594
-0.920155,-0.682395,-0.363532,0.31207,-0.655182
1.378081,-1.009529,-0.808955,-0.339312,-1.099881
-0.464237,-1.163975,-1.390736,-0.312515,-0.385377
-0.838067,0.968256,0.973495,-0.188547,0.905979
0.653125,1.130944,0.758958,0.633172,1.043061
0.968864,-0.227684,-0.730061,-0.140901,-0.192679
1.624564,-0.842493,-0.400784,1.956452,-0.761409
0.755512,1.000182,1.014057,-1.16497,0.584425
-0.879799,1.365081,-0.07171,-0.622161,0.828901
1.278682,-0.134878,-0.48949,-0.345498,-0.466447
-0.726481,-1.090313,-0.395282,-0.045575,-1.233264
0.578115,0.361566,0.545247,0.707083,0.224171
-0.119324,1.100967,1.443167,0.582515,0.367569
0.117338,-0.568076,-0.458786,-0.40083,-0.590823
-0.166531,1.537137,-0.498495,0.02274,-0.910654
-0.531113,0.79273,-0.411564,1.134857,0.503655
-1.37202,0.685032,0.092429,0.297598,0.749876
0.893017,-0.039569,-0.840073,0.565538,-0.062877
-0.828291,0.440815,0.328284,-0.186141,0.817121
-0.569839,2.713571,0.692288,-0.330661,0.17536
-0.701673,0.889437,-0.259764,-0.620482,-0.528215
-0.745043,0.833616,0.813527,0.625169,1.168282
1.191215,-0.004142,0.081866,1.014224,-0.397132
-1.449048,1.232453,0.289707,0.833733,-0.381693
-1.141449,0.044217,-0.445404,-0.739337,-0.598964
-0.14094,1.375435,0.454147,1.213931,-0.092747
1.315469,1.533303,0.28067,-1.213819,0.935984
1.242676,1.325627,-0.418147,0.263532,-0.738285
-0.646503,0.022614,-0.682541,-0.985249,0.85639
0.54772,1.258842,0.559921,-0.328789,0.702849
-0.132416,-0.258045,-0.853267,0.924495,0.441932
0.854399,0.296941,-0.466131,-0.907506,-0.554969
0.11841,0.516644,1.221101,1.076849,0.692962
-2.173094,-1.148896,-1.031305,-1.052426,-0.736619
0.75949,-0.156636,0.049975,-0.075997,0.809449
0.132339,-0.910534,-0.4241,0.10506,0.649912
-0.292527,-0.383401,0.720077,0.88425,-1.196044
-0.764686,2.297247,0.841567,0.486674,0.992832
-2.170332,-1.233438,-0.845961,-0.357776,-0.6257
-0.312132,-0.350698,-1.121142,-1.273477,-0.239107
0.140526,-1.446665,-1.128837,-0.929565,-0.454509
0.632702,-0.515505,-0.209521,-1.482265,1.068263
1.284488,-2.134087,0.439963,0.917108,0.734088
0.859869,-0.097114,-0.258547,0.107025,-0.037773
-0.626745,-0.469407,-0.627557,-0.08483,-1.234674
1.220118,-0.193271,-0.596055,0.081058,0.827954
0.785203,0.171397,-0.254986,-0.138474,-0.139748
-0.164929,-0.955962,-1.28387,-0.212181,-1.459814
1.737065,0.455046,0.552453,-0.41622,-1.087137
0.612785,0.834416,-0.124543,-0.550414,0.135194
2.146607,0.716499,1.077302,-0.163282,0.556067
-0.788962,-1.671405,-0.537048,-0.33005,-0.898649
-1.235478,1.085662,-0.601471,-1.431489,-0.786018
-1.640134,0.865941,-0.814519,-0.554011,-0.59297
-0.025194,-0.043182,-0.208218,-0.105215,0.557072
0.280646,1.26317,0.916461,0.426227,0.454782
-0.41579,-1.353406,-1.104318,-0.398071,0.242614
1.396375,-0.97805,-0.557301,1.044063,-1.008103
1.363892,-0.742623,0.161376,0.214685,-0.135043
0.889712,-1.453363,0.909803,0.702115,0.619738
-0.600736,0.810322,-0.137264,0.184919,-1.04388
-0.619316,0.478511,0.555969,1.368363,1.462042
-0.906392,-0.265128,-0.869304,-0.450393,-0.744651
1.525086,0.4791,0.476489,0.65692,0.048182
-0.675473,0.157305,0.544168,-0.068233,0.532562
-0.09514,0.480116,0.332757,0.708581,0.956847
-1.907223,1.649276,0.924389,1.159572,-0.032639
-0.739629,-0.954992,-0.418639,-0.5684,-0.518521
0.369056,0.450983,-0.637323,-0.583063,0.997239
-0.182924,0.222968,-0.315589,-0.933745,0.210932
0.79667,-0.465876,0.613537,0.423115,-0.995724
1.624366,0.84007,0.92598,0.466823,0.880319
0.114036,-0.847147,-0.956608,-0.928398,-0.629904
-0.609846,0.744563,0.359367,0.986252,0.197386
-0.126164,1.400377,0.798175,1.131495,0.652585
0.135193,1.751588,0.522726,0.204273,0.59259
-1.158694,-0.830583,-0.483427,-0.346359,0.064109
0.597778,-1.569581,-1.471038,-0.995288,0.468485
-0.992077,-0.842913,0.504208,0.186731,1.549911
0.184723,0.768877,0.566719,0.828676,0.55176
1.631501,0.384817,-0.39425,-0.455635,-0.353955
0.674468,-0.341298,-0.062587,-0.624229,0.597555
-0.490037,0.704399,0.175771,0.449087,1.127352
0.277352,-0.149984,-0.283149,0.426056,-0.562311
-1.674021,0.762696,-1.294614,-0.97486,-0.018397
-1.024328,0.046859,-0.427796,-0.905788,-0.894136
-0.345786,-0.755391,-0.448931,0.312319,-0.454283
0.37696,-0.955649,-0.581038,-0.101018,-0.912917
-0.947257,1.087425,-0.542094,-0.881502,-0.92663
0.482735,0.235372,0.787393,0.48603,0.406712
-0.320812,-1.005372,-0.329612,-0.298351,0.132291
-0.407433,-1.422778,-1.176191,-1.327679,0.098411
-1.185436,1.482012,-0.622486,0.140844,-0.655756
-0.594054,1.539784,1.145764,0.76381,0.356115
-1.150003,0.071961,0.138962,1.070457,-0.987768
0.254301,0.828209,0.043454,-0.513455,0.212057
-0.883027,-0.434558,-0.053425,0.671662,0.481021
1.787531,-0.997404,0.611563,1.147699,-0.001126
-1.166747,-0.230071,-1.360387,0.133192,-1.075788
0.437057,-2.231893,-1.176388,-0.796929,-0.258632
-0.596017,1.047921,0.541052,-0.282423,1.136699
-0.175235,-0.26691,-0.530531,-0.369311,-0.297579
-0.146434,1.325181,0.450283,0.081324,0.077562
-1.687964,0.550585,-0.127042,0.036413,-0.824643
-0.287196,0.030075,0.16656,-0.966615,0.513754
1.359828,-0.183359,0.718469,0.677323,0.64581
0.373372,0.054769,0.34545,0.006586,0.728673
0.522183,2.096177,0.979338,0.264506,0.292627
0.879261,0.387113,-0.260436,-0.479562,-1.043269
0.881523,1.641931,0.965242,0.540421,1.083994
-0.922075,1.454827,0.912638,-0.219482,-0.399053
-2.010597,-0.017482,-0.489631,-1.665069,-0.418981
-1.205964,0.049353,-0.993916,-0.534566,0.034361
1.600576,-0.782278,-0.055691,0.624491,-0.83848
-1.443601,-0.572178,-0.064166,1.24834,-1.162131
-0.134229,-0.891217,-0.615838,-0.544471,-0.227552
-0.629962,-0.481834,-1.088188,-1.210857,-0.251693
1.072641,-0.195245,0.76221,0.864389,1.723509
0.909251,-0.368066,0.757317,-0.862399,1.151522
-1.672663,0.86695,-1.232157,-0.649904,0.490781
-0.779164,0.852065,0.339042,0.052061,0.01794
-0.594326,0.369163,0.012116,0.781982,0.393626
-0.694937,0.163288,1.058442,-0.511087,0.837299
-0.177699,-0.522135,0.394826,0.299733,0.579067
0.365295,-1.597056,-0.316203,-0.655631,0.416995
-0.575162,-0.580042,-0.66427,0.033774,-0.04467
0.675727,-0.330502,0.058813,0.411379,-0.41808
0.799371,-1.248693,0.024732,-0.941366,0.032382
-0.102991,0.190914,-0.371144,-0.794483,-1.217816
-1.158808,-0.274576,-0.931785,0.493955,-0.465978
-1.468055,1.48351,-0.725027,0.621596,1.648067
0.616632,-1.952233,-0.369135,-0.299138,-0.532959
0.311879,0.137341,-0.081746,0.978141,-0.845304
0.395597,-1.375768,-0.327629,-0.502672,-0.671605
2.350962,-0.740938,1.07448,-0.402331,0.670442
0.879917,-1.227143,0.161905,-1.076725,1.156132
-0.400004,0.171888,-0.122093,-0.514541,-1.18985
0.518745,-1.356603,0.191446,-0.884645,-0.610007
-0.82214,-0.231859,0.672843,0.113045,0.314529
0.266111,-0.049344,0.623279,0.577766,0.332642
-0.616798,-1.562342,-0.948651,-1.058002,-1.053899
0.345768,-0.996907,-0.758092,-1.259599,-0.964807
0.409308,-0.724171,0.809625,-0.726395,1.100284
0.510386,-0.296815,0.277884,-0.48507,-0.86868
-1.628532,-3.210818,-0.933013,-0.710944,0.287401
-0.190934,0.396274,-0.234713,-0.080199,-0.188317
0.594441,0.191624,0.003234,0.880907,-0.613338
-1.289681,0.170254,0.059296,0.330558,-0.423221
-1.175474,0.297985,-0.99869,-1.168249,0.6652
-0.434623,-0.060956,0.566308,1.444753,0.864818
1.276939,-0.10508,-0.62296,-0.443258,-0.876117
-1.824339,-0.108613,-0.509049,-0.75855,0.392259
-1.217728,0.155374,-0.888764,-0.433166,-1.8593
-1.132208,0.618862,-0.858243,-1.106397,-0.269036
-1.191055,-0.296135,-0.559157,-0.909472,-0.90626
-0.927748,-2.213624,-0.740041,0.274842,-0.679709
-0.447208,-1.210054,0.481303,-0.139446,-0.972583
1.227417,0.004036,-0.197162,-0.770969,0.934337
-2.113387,0.501814,-0.095668,-0.57814,0.536779
0.174236,-2.534338,-0.801892,0.941018,-0.349162
-0.375577,0.565279,-0.649825,-0.358463,0.107522
-0.95952,-1.19217,-0.931425,-0.362985,-1.238535
0.412749,0.083784,0.29829,1.016295,0.67887
0.27866,1.56842,0.373534,-0.242109,0.837395
0.328354,0.653839,1.22054,0.046781,1.371668
0.305845,0.949065,0.701771,0.450044,-1.231288
-1.131629,-0.462431,0.791353,-0.525251,-0.166277
0.536504,1.235153,1.205725,1.049566,0.371958
-0.998755,-0.328784,0.325815,-0.002531,0.542258
-0.038365,-1.436549,-1.026583,0.991508,-0.44174
0.024378,1.140849,1.12517,0.56435,0.016554
-0.294954,-1.207684,-0.509835,-0.609985,-1.004612
-2.141791,-0.297915,0.207242,1.077351,0.030241
0.937905,-0.187451,-1.444369,-0.50766,-0.766596
-0.468628,1.305867,0.335812,-0.024763,0.860542
-1.396585,1.377191,1.074194,0.639469,0.988278
-0.515088,0.657012,0.881294,0.1602,-0.776598
-1.533371,-1.449303,-0.756584,-0.507503,-0.596685
-0.567997,1.375486,-0.85923,1.247304,0.565101
-0.698826,-1.170415,-1.052319,-0.870727,0.136576
0.953641,0.826134,0.31253,0.390985,-0.731287
-0.956003,-0.437329,-0.085529,0.387262,0.595967
-0.99869,0.071449,-0.503985,0.433596,-1.018442
-0.821864,-0.542249,0.566457,-0.160664,1.008763
-1.399763,0.345152,-0.162069,-0.300363,-0.607544
-0.470149,1.592371,0.358533,0.408025,0.817081
0.010753,-0.825532,0.337073,-0.365738,0.747653
3.269106,0.921533,0.707647,-0.417122,1.283536
0.084821,0.211507,0.723006,-0.821803,-0.345294
0.782236,0.918056,0.260073,0.267611,0.045395
0.330449,1.356054,1.053609,-0.06155,0.958532
-0.193765,-1.360407,0.066732,0.731585,-0.340964
1.987652,-0.102564,0.680725,1.310965,0.737996
-2.847162,1.403927,-0.937859,-0.109742,-0.10899
-0.280675,0.2673,0.456821,1.561779,0.826658
-0.178857,-2.968528,-0.735257,-0.292584,-0.483442
-0.139074,0.255285,-0.271913,-1.189316,1.039971
0.63216,-0.318629,-0.681488,-1.778852,-0.698783
0.373948,0.945356,-0.405289,1.539423,-0.606108
0.045521,-1.48604,-0.906845,-0.967678,-1.189886
-1.574106,0.850675,-0.185382,-0.5283,-1.200884
-0.446593,0.946427,-0.293777,0.02154,0.87991
0.790467,-0.481104,0.362944,-0.739946,0.336855
0.61486,0.029735,-1.054051,0.09689,-1.460359
0.453418,2.584581,1.099204,0.412658,-0.109241
1.523075,-0.136889,-0.951727,-0.773855,-0.756675
0.80005,-0.172075,-0.346585,-0.437144,0.152884
-1.205807,-0.646899,-0.177782,-0.142945,-0.351923
-1.320483,-0.284689,-0.059383,-1.183662,-0.494531
-0.373298,-1.157491,-0.129233,0.467049,0.595324
0.03271,0.05277,0.270474,-0.476739,-0.17793
-0.330302,0.730829,-0.4683,-0.839503,0.855341
-1.181031,-0.604115,-0.272387,0.031732,-0.216678
1.558389,0.234639,0.835997,1.130145,0.714033
-0.60702,-0.05491,0.361978,-0.504987,0.252472
0.137282,-1.102547,-0.929431,0.24247,-0.83857
-0.805422,-1.08397,-0.832995,-0.777425,-0.39794
-0.56885,-0.143845,0.574722,1.166136,0.937849
0.040913,-0.642461,-0.384466,0.173371,-0.713929
-0.573918,0.359825,-0.608089,-0.752528,-0.621142
1.648007,0.836433,0.128031,-1.032283,-0.288916
-0.185857,-1.705051,-1.070183,-0.152676,-0.677254
-1.833248,0.742817,-0.702274,-0.637566,0.999493
-0.177184,0.815962,0.991357,0.008391,-0.168934
1.057629,-0.08923,-0.463549,-0.929663,-1.351577
0.237362,0.850695,1.228998,0.592814,0.420141
1.376392,1.577466,1.560375,0.636022,0.673129
1.97451,-0.586228,0.70416,0.382595,0.234086
-0.488855,-1.113867,-1.210324,-0.528813,-0.376742
0.060676,1.510043,1.168276,0.615632,0.723927
0.318981,0.06447,-0.658001,-0.075191,0.028952
1.159352,1.283215,0.880372,0.498799,0.055593
-0.089016,-1.51224,-1.099994,-1.197137,-0.268483
0.291766,-2.885078,-0.769353,0.297434,-0.205552
0.337051,-0.492041,0.08563,-1.208087,0.776943
0.943169,0.857429,0.415264,0.621988,1.374765
-0.188029,-1.221081,-1.122848,-0.930556,-0.584585
-1.438782,1.45222,1.000093,0.547177,0.679471
-0.577058,0.950676,0.056493,1.183197,-0.343965
1.087864,-0.718197,-0.401151,-0.723677,-0.39546
-0.596196,-0.445387,-0.123293,0.271472,1.407565
0.609398,0.544809,-0.530285,-0.143457,-0.522749
-0.846108,0.328499,0.255855,-0.148932,-0.373945
-1.076277,0.027637,-0.132056,0.966219,-0.580571
-1.925753,-0.638023,-0.935521,-0.681131,-1.279679
-0.232704,0.498565,1.186884,0.881551,1.017106
-0.503108,-0.967957,-0.395567,0.488886,-0.352433
0.798299,0.335045,0.343882,-0.310043,0.652838
0.472444,-1.536195,-0.367755,-0.769489,-0.739076
-1.208876,1.178457,-0.388834,0.013776,0.23979
0.551686,-0.073008,-1.193335,-0.680132,-0.763729
-1.854491,0.402831,-0.162728,-0.338691,-0.48393
2.878531,0.730165,1.147033,0.724133,1.014981
-1.321526,0.781507,0.378058,-0.534472,0.903585
-0.232138,-1.239119,0.171582,0.722751,1.109463
0.735969,-0.674289,-0.137234,-0.646806,-0.104701
1.135427,-0.610027,-1.096651,-0.319666,-0.409684
-0.036643,1.936108,0.59808,1.177839,0.265127
-1.204839,1.069976,0.225983,0.825818,0.643268
-0.844572,-0.199015,-0.532252,-1.039271,-0.270834
0.179158,-0.680669,0.923555,0.027415,0.341389
1.053823,-0.566493,0.192774,-0.315486,0.233024
-0.247152,1.366615,0.808121,0.460535,-0.804354
-0.290857,0.551986,1.552629,0.381982,-0.172938
-1.800529,0.346725,-1.042478,-0.686977,-0.649369
0.141448,-1.244177,-0.105359,-0.611435,0.458597
-0.469234,-0.189054,0.456296,1.508618,0.047969
0.176736,0.18582,-0.486075,-0.652602,-1.344054
1.612178,-1.322377,0.794698,1.015445,0.91198
-0.246013,-0.9466,0.24345,-0.003009,0.573678
0.115397,-0.985335,-0.798971,-0.15518,-1.423713
0.136962,-1.013569,0.165404,0.15109,0.942026
0.232227,-0.500685,0.892311,0.452508,0.192509
1.490006,0.675797,0.650291,0.783741,-0.681339
-2.120076,0.194983,-0.596335,-1.170757,0.789162
-1.070028,0.483005,-0.290211,-0.252274,-1.159969
-0.685303,-1.036017,-1.819716,-0.476927,-1.019125
0.980463,0.151197,0.445126,0.402713,0.078241
1.12068,-0.184655,0.848393,-0.221193,1.900025
0.433153,0.218241,0.119174,-0.213473,0.688793
0.65472,0.002062,0.443872,-0.023324,-0.944868
0.54112,1.043655,0.927913,0.085633,0.65114
-0.563196,0.414832,0.627769,0.093202,-0.100099
0.421948,-0.797502,0.452558,-0.223584,0.6331
0.470111,0.434786,0.908538,1.307019,0.943148
0.806405,0.836594,0.565295,0.352601,-0.58109
0.101724,0.436265,-0.668807,0.260042,-0.913408
0.559236,-0.955001,-0.588517,-0.741077,1.213933
-0.054799,-0.941482,-0.818882,0.383332,-0.459923
-0.955923,1.695951,0.556595,0.508481,0.89175
0.622693,-0.427064,-0.796622,-0.871751,-1.256904
1.531974,-1.158202,-0.789026,-1.376094,-0.197993
-0.232767,-0.369605,-0.728996,-0.770058,0.252666
0.182036,0.231784,0.030449,-0.336383,-0.195504
-0.101961,0.372916,0.455368,0.410223,0.603666
-0.598155,-1.524283,-0.918709,-1.007478,-1.186604
0.385834,-0.16522,-0.777005,-0.758433,-0.225907
0.263986,0.407682,-0.691628,0.069161,-0.627826
0.03034,-0.108856,0.615209,0.380592,0.588507
0.556349,0.489464,0.625335,-0.196921,0.301134
-0.709907,-1.112113,-0.219894,-1.094574,-0.757993
1.055066,-0.480235,-0.273809,-0.153213,-0.251885
0.699112,0.170268,0.469479,-1.106387,1.21378
-2.305597,0.870234,-0.096728,-0.137475,0.9918
0.50755,-0.142441,-0.824031,0.368569,0.219621
-0.075201,-0.754981,0.288475,0.697669,-0.024411
0.196518,1.952699,0.801092,0.379744,0.278055
0.657439,2.884851,0.886359,0.288947,0.854207
-0.576871,1.851182,0.754398,0.775289,0.555455
-0.11446,1.190655,-0.138805,0.402295,-0.989035
-0.807125,-0.770693,-0.350135,-0.604843,0.615491
-0.524657,-0.62977,-0.530277,-0.192243,-0.913018
0.683628,-2.142202,-1.537579,-1.384398,-0.318487
2.235315,-0.520276,0.402985,-0.317901,0.697749
0.560711,-0.478734,-0.320249,-0.510322,0.615265
-0.079726,-0.267592,0.34116,-0.128389,0.115893
-0.769246,-0.988729,-0.42197,-0.402939,-0.354342
-0.080515,0.049336,-0.325158,-0.358039,-1.299998
2.010268,0.929062,0.699915,0.693265,-0.639586
-0.614814,1.886941,-0.500829,-0.177488,-0.629351
-0.477836,-0.088612,1.132635,-0.456999,0.183273
1.797566,0.717873,1.03532,1.090668,0.192763
-0.655277,1.575123,0.235902,0.96723,-0.147731
-0.802616,-0.997084,0.187521,0.799195,0.52461
0.635726,0.649453,0.33042,0.578558,-0.147275
-0.933556,1.066793,-0.198062,0.933363,-0.253519
-0.551342,1.225606,-0.271307,-0.492455,-0.933582
1.114248,-1.366981,0.703586,0.956467,1.387431
-0.373833,-2.024445,-1.297305,-1.220538,-0.634061
0.630188,-0.965665,0.220955,-0.50216,0.231846
-0.397363,1.485901,0.702435,0.311586,0.213202
0.77522,-0.952311,0.330346,0.94718,0.630794
0.926003,0.504053,0.16421,-0.261614,-1.02614
0.417973,0.495504,0.369816,0.677575,0.342458
-0.693943,0.660382,-0.14479,-1.224888,-0.589745
-1.264647,-0.280113,0.540407,0.675833,-0.219372
0.547403,0.633082,-0.39121,0.403662,0.721813
1.067154,0.829125,0.918895,0.729703,0.156697
0.845004,0.407356,-0.879891,-0.060647,-1.275619
1.498052,-1.340665,-0.96114,0.047807,-0.108349
-0.623737,-0.276908,-0.028759,0.359922,-0.09727
-0.293875,1.033029,0.1994,0.245128,1.701906
0.264862,-0.420702,0.005244,1.610789,0.165437
-1.230072,0.536644,-0.903326,-0.521067,-1.162798
-0.775775,-0.138948,-0.966943,-1.101,-1.128253
-1.424876,1.687372,0.378567,0.11632,-0.174879
0.974772,0.390686,-1.138489,-0.918671,-0.522154
0.72948,-0.017417,-0.771106,-0.975106,-1.228398
0.553077,1.763589,-0.183675,0.652624,-0.080438
0.336786,0.924983,-0.643972,-1.15506,-0.536607
0.676339,1.518987,0.754043,1.004599,-0.239293
-0.050292,-0.25304,1.185128,1.066098,0.923818
-2.303952,-0.175737,0.717747,0.922134,0.170577
3.018197,-0.294848,1.193895,1.178896,-0.750708
-0.34756,0.404607,0.834783,0.368604,-0.142241
1.878341,-0.006882,0.561025,0.010612,1.277925
0.114721,-0.229249,-0.256567,0.117111,-0.384611
-0.283695,0.647072,0.965531,0.671613,0.895348
0.431965,-0.369329,0.690314,1.663477,0.516729
0.54908,0.313159,1.657523,0.602648,0.405859
-0.497223,1.254987,-0.885475,-1.033875,-1.289917
1.036956,0.985964,1.212495,0.924857,0.552638
1.06534,1.069573,0.51237,0.69178,0.696942
0.098133,0.487461,0.734624,0.034221,0.73567
1.025423,-0.612761,-0.204242,-0.293548,-0.601396
-0.733688,0.825892,0.584933,0.139523,0.443801
0.336464,1.288898,-0.066478,-0.633049,0.800703
-0.646239,1.011704,0.035735,0.439879,-0.42022
-2.078911,-0.772482,-1.09365,-0.424988,0.098493
-1.140529,0.246264,-0.262522,-0.907453,-1.282484
-2.560221,-0.259976,0.0472,-0.091716,0.921389
-1.235566,-1.268575,-0.179308,-0.181887,-0.715759
-0.343642,0.514099,-0.276638,-0.374207,-0.478157
-0.196432,-0.545639,-0.564001,-0.474935,0.286466
2.385789,1.217013,1.186597,0.855723,-0.080953
-0.383484,-0.672275,-0.36924,-0.379176,-0.102072
-1.620633,-1.792925,-1.001884,-0.10301,0.263111
0.593577,0.018889,-0.123914,-1.046603,-0.18778
0.712987,2.61239,0.7708,0.179594,-1.003369
-1.675113,0.904313,0.552802,0.566087,0.43212
-1.110472,-0.261566,0.359255,1.685021,0.145855
0.204024,0.545809,-0.17411,-0.685275,0.368151
1.1473,0.481797,0.245208,0.181742,-0.08494
-1.116031,0.988041,0.080629,1.158099,0.274652
-0.218852,1.475833,0.64159,-0.692919,0.983938
-1.693899,-0.814677,-0.351011,0.421763,-0.433269
-0.298621,-0.17775,-0.299789,-1.3684,0.406176
-0.028776,-0.73382,-0.536804,-0.050627,0.326159
0.782116,0.574373,-0.262427,-0.665031,-1.018407
-0.402604,1.21735,-0.743795,-1.121487,-0.792951
1.211386,-1.520234,-0.116743,-0.546696,-1.089669
-1.596984,0.771741,0.304749,-0.393276,-0.06954
1.589523,0.915866,0.676727,0.786491,0.258234
-0.455713,-0.056245,-0.471364,-0.473121,-0.196274
-0.581233,0.180566,0.335922,-0.033932,1.085679
-0.722037,0.276477,-0.596025,0.095034,0.432962
-0.050909,0.045367,-0.8001,-0.208811,-1.330798
0.094477,0.177028,-0.011258,-0.058521,0.428919
-0.214559,0.27069,1.137361,1.195158,0.327785
0.541705,-0.171708,0.857431,0.107554,0.20168
-1.247655,0.68579,0.179409,-0.171746,1.589097
0.353862,-1.728916,-0.802766,-0.577836,-0.775413
-1.117086,-1.418634,-0.062743,0.168869,-0.510105
0.047335,1.591886,0.792253,-0.933713,-0.026436
-0.410213,-0.401199,0.237032,0.381387,0.115311
0.856845,-1.332536,-0.888147,-0.070953,-0.98685
1.027276,-0.006738,0.292383,-0.044953,-0.464056
-1.110413,0.835154,-0.778116,-1.297364,-0.149303
-0.086038,-0.598079,0.175412,-0.793586,-0.007787
-2.32318,0.766433,0.261804,-0.250495,0.139921
-0.079735,-0.397816,-1.275571,-0.183976,-0.925284
0.134499,0.486386,-0.424301,-0.602752,0.30509
0.93457,0.553438,0.879065,-0.339079,1.14408
0.605699,-1.675655,-0.221419,0.798317,-0.043681
0.023783,-0.838891,-0.891771,-0.290854,-0.217441
0.192957,-0.464705,0.401199,-0.138662,0.46279
-1.574882,1.2936,1.011399,-0.270536,-0.472528
0.395025,-1.220793,-0.057882,0.279571,0.482637
-1.135456,-1.596689,-1.224942,0.043809,0.947978
-0.554839,0.284552,0.61934,0.179912,0.162443
0.101534,0.326983,0.05451,-0.075295,-0.53133
-1.765627,-0.323592,0.963444,0.280736,0.719838
0.856115,-0.274855,0.60188,0.484451,1.013522
0.775074,-0.142422,0.179774,0.998408,0.781932
0.401115,-0.826183,-0.954949,0.178321,-0.990152
0.777052,-0.633966,-0.178131,-1.011935,-1.011201
-0.045109,-1.028471,-0.577681,-1.037249,0.008596
0.586751,0.142669,0.081872,1.247286,0.66373
0.479032,-0.965786,0.120519,-0.305087,0.196492
-2.107444,-0.52104,-0.972341,-0.887071,-0.408281
1.05543,0.946293,0.405228,0.349062,1.370693
1.13359,0.564416,1.048781,-0.45972,0.44948
0.277902,-0.378134,0.599073,-0.257041,0.298754
-0.168423,0.203817,-1.117533,-0.711891,-0.904235
-0.666936,-0.091453,-0.274528,0.623705,0.299479
-1.075854,-0.551101,0.357086,-0.450536,-0.411865
0.811527,0.871216,0.009104,0.201796,-0.704996
1.61569,-0.819877,1.08217,1.041392,-0.312625
1.144562,-1.083489,0.69308,0.504694,-0.811277
0.381467,0.29881,0.178734,0.319444,1.311946
0.317985,-0.803977,-0.788595,-0.778414,0.711232
-2.248034,-0.09565,-1.462646,-1.089742,-0.83855
0.25577,0.16313,-0.233298,0.689225,0.657261
0.30066,-1.014279,-0.304911,0.710591,1.196909
1.724492,-0.671873,-0.210206,-0.566989,-1.047612
1.946461,0.060002,-0.257881,-0.256252,-0.611742
-1.42246,0.098043,-0.388072,-1.37826,0.097337
-0.781198,0.014222,-0.125977,-0.234774,-0.431183
0.310532,-0.033772,0.345551,1.37353,-0.522501
0.799741,-0.368291,0.577853,-0.525782,-1.140919
